Unnamed: 0,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053,2054,2055,2056,2057,2058,2059,2060,2061,2062,2063,2064,2065,2066,2067,2068,2069,2070
SD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,733.4,733.4,733.4,733.4,733.4,733.4,733.4,733.4,733.4,733.4,733.4,733.4,733.4,733.4,733.4,733.4,733.4,733.4,733.4,733.4,733.4,733.4,733.4,733.4,733.4,733.4,733.4,733.4,733.4,733.4,733.4,733.4,733.4,733.4,733.4,733.4,733.4,733.4,733.4,733.4,733.4,733.4,733.4,733.4,733.4,733.4,733.4
NG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,733.4,733.4,733.4,733.4,733.4,733.4,733.4,733.4,733.4,733.4,733.4,733.4,733.4,733.4,733.4,733.4,733.4,733.4,733.4,733.4,733.4,733.4,733.4,733.4,733.4,733.4,733.4,733.4,733.4,733.4,733.4,733.4,733.4,733.4,733.4,733.4,733.4,733.4,733.4,733.4,733.4,733.4,733.4,733.4,733.4,733.4,733.4
SA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.7,28.2,35.9,27.159,733.4,733.4,733.4,733.4,733.4,733.4,733.4,733.4,733.4,733.4,733.4,733.4,733.4,733.4,733.4,733.4,733.4,733.4,733.4,733.4,733.4,733.4,733.4,733.4,733.4,733.4,733.4,733.4,733.4,733.4,733.4,733.4,733.4,733.4,733.4,733.4,733.4,733.4,733.4,733.4,733.4,733.4,733.4,733.4,733.4,733.4,733.4
ON,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,733.4,733.4,733.4,733.4,733.4,733.4,733.4,733.4,733.4,733.4,733.4,733.4,733.4,733.4,733.4,733.4,733.4,733.4,733.4,733.4,733.4,733.4,733.4,733.4,733.4,733.4,733.4,733.4,733.4,733.4,733.4,733.4,733.4,733.4,733.4,733.4,733.4,733.4,733.4,733.4,733.4,733.4,733.4,733.4,733.4,733.4,733.4
OC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,733.4,733.4,733.4,733.4,733.4,733.4,733.4,733.4,733.4,733.4,733.4,733.4,733.4,733.4,733.4,733.4,733.4,733.4,733.4,733.4,733.4,733.4,733.4,733.4,733.4,733.4,733.4,733.4,733.4,733.4,733.4,733.4,733.4,733.4,733.4,733.4,733.4,733.4,733.4,733.4,733.4,733.4,733.4,733.4,733.4,733.4,733.4
MY,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,733.4,733.4,733.4,733.4,733.4,733.4,733.4,733.4,733.4,733.4,733.4,733.4,733.4,733.4,733.4,733.4,733.4,733.4,733.4,733.4,733.4,733.4,733.4,733.4,733.4,733.4,733.4,733.4,733.4,733.4,733.4,733.4,733.4,733.4,733.4,733.4,733.4,733.4,733.4,733.4,733.4,733.4,733.4,733.4,733.4,733.4,733.4
KZ,0.0,0.0,0.0,0.0,2.2,6.6,6.2,5.5,4.8,4.0,3.7,3.7,4.0,3.3509,733.4,733.4,733.4,733.4,733.4,733.4,733.4,733.4,733.4,733.4,733.4,733.4,733.4,733.4,733.4,733.4,733.4,733.4,733.4,733.4,733.4,733.4,733.4,733.4,733.4,733.4,733.4,733.4,733.4,733.4,733.4,733.4,733.4,733.4,733.4,733.4,733.4,733.4,733.4,733.4,733.4,733.4,733.4,733.4,733.4,733.4,733.4
AN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,733.4,733.4,733.4,733.4,733.4,733.4,733.4,733.4,733.4,733.4,733.4,733.4,733.4,733.4,733.4,733.4,733.4,733.4,733.4,733.4,733.4,733.4,733.4,733.4,733.4,733.4,733.4,733.4,733.4,733.4,733.4,733.4,733.4,733.4,733.4,733.4,733.4,733.4,733.4,733.4,733.4,733.4,733.4,733.4,733.4,733.4,733.4
AC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,733.4,733.4,733.4,733.4,733.4,733.4,733.4,733.4,733.4,733.4,733.4,733.4,733.4,733.4,733.4,733.4,733.4,733.4,733.4,733.4,733.4,733.4,733.4,733.4,733.4,733.4,733.4,733.4,733.4,733.4,733.4,733.4,733.4,733.4,733.4,733.4,733.4,733.4,733.4,733.4,733.4,733.4,733.4,733.4,733.4,733.4,733.4
AW,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,733.4,733.4,733.4,733.4,733.4,733.4,733.4,733.4,733.4,733.4,733.4,733.4,733.4,733.4,733.4,733.4,733.4,733.4,733.4,733.4,733.4,733.4,733.4,733.4,733.4,733.4,733.4,733.4,733.4,733.4,733.4,733.4,733.4,733.4,733.4,733.4,733.4,733.4,733.4,733.4,733.4,733.4,733.4,733.4,733.4,733.4,733.4
AE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,733.4,733.4,733.4,733.4,733.4,733.4,733.4,733.4,733.4,733.4,733.4,733.4,733.4,733.4,733.4,733.4,733.4,733.4,733.4,733.4,733.4,733.4,733.4,733.4,733.4,733.4,733.4,733.4,733.4,733.4,733.4,733.4,733.4,733.4,733.4,733.4,733.4,733.4,733.4,733.4,733.4,733.4,733.4,733.4,733.4,733.4,733.4
ZA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,733.4,733.4,733.4,733.4,733.4,733.4,733.4,733.4,733.4,733.4,733.4,733.4,733.4,733.4,733.4,733.4,733.4,733.4,733.4,733.4,733.4,733.4,733.4,733.4,733.4,733.4,733.4,733.4,733.4,733.4,733.4,733.4,733.4,733.4,733.4,733.4,733.4,733.4,733.4,733.4,733.4,733.4,733.4,733.4,733.4,733.4,733.4
EG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,733.4,733.4,733.4,733.4,733.4,733.4,733.4,733.4,733.4,733.4,733.4,733.4,733.4,733.4,733.4,733.4,733.4,733.4,733.4,733.4,733.4,733.4,733.4,733.4,733.4,733.4,733.4,733.4,733.4,733.4,733.4,733.4,733.4,733.4,733.4,733.4,733.4,733.4,733.4,733.4,733.4,733.4,733.4,733.4,733.4,733.4,733.4
DC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,733.4,733.4,733.4,733.4,733.4,733.4,733.4,733.4,733.4,733.4,733.4,733.4,733.4,733.4,733.4,733.4,733.4,733.4,733.4,733.4,733.4,733.4,733.4,733.4,733.4,733.4,733.4,733.4,733.4,733.4,733.4,733.4,733.4,733.4,733.4,733.4,733.4,733.4,733.4,733.4,733.4,733.4,733.4,733.4,733.4,733.4,733.4
KE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,733.4,733.4,733.4,733.4,733.4,733.4,733.4,733.4,733.4,733.4,733.4,733.4,733.4,733.4,733.4,733.4,733.4,733.4,733.4,733.4,733.4,733.4,733.4,733.4,733.4,733.4,733.4,733.4,733.4,733.4,733.4,733.4,733.4,733.4,733.4,733.4,733.4,733.4,733.4,733.4,733.4,733.4,733.4,733.4,733.4,733.4,733.4
UA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,733.4,733.4,733.4,733.4,733.4,733.4,733.4,733.4,733.4,733.4,733.4,733.4,733.4,733.4,733.4,733.4,733.4,733.4,733.4,733.4,733.4,733.4,733.4,733.4,733.4,733.4,733.4,733.4,733.4,733.4,733.4,733.4,733.4,733.4,733.4,733.4,733.4,733.4,733.4,733.4,733.4,733.4,733.4,733.4,733.4,733.4,733.4
PK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,733.4,733.4,733.4,733.4,733.4,733.4,733.4,733.4,733.4,733.4,733.4,733.4,733.4,733.4,733.4,733.4,733.4,733.4,733.4,733.4,733.4,733.4,733.4,733.4,733.4,733.4,733.4,733.4,733.4,733.4,733.4,733.4,733.4,733.4,733.4,733.4,733.4,733.4,733.4,733.4,733.4,733.4,733.4,733.4,733.4,733.4,733.4
