RTI,HTTI,1 Inv cost mean (EUR/kW),2 Inv Cost SD,3 O&M mean (EUR/kW),4 O&M SD,5 Lifetime,6 Replacetime,7 Investment LR,8 Discount rate,9 Conversion efficiency,10 Fuel cost  (EUR/kWh),11 Fuel cost SD,12 Gamma value,13 Capacity factor mean,14 Capacity factor SD,15 Emission factor,"16 Payback time, mean","17 Payback time, SD",18 UD/FD,19 RES calc,20 Efficiency LR
38 New Zealand (NZ),13 Solar Thermal,801.2191162109375,267.0730285644531,8.271271705627441,2.7570908069610596,20.0,20.0,-0.2630344033241272,0.10000000149011612,1.0,0.0,0.0,0.18000000715255737,0.9242860078811646,0.18485720455646515,0.0,5.0,1.0,1.0,1.0,0.0
39 Russian Fed. (RS),1 Oil,399.7220764160156,133.24069213867188,7.7862324714660645,2.5954108238220215,20.0,20.0,0.0,0.10000000149011612,0.75,0.03518040105700493,0.15000000596046448,-0.7799999713897705,2.4700000286102295,0.49399998784065247,266.760009765625,5.0,1.0,0.75,1.0,0.0
39 Russian Fed. (RS),2 Oil condensing,466.5664978027344,155.52215576171875,7.7862324714660645,2.5954108238220215,20.0,20.0,-0.08406426757574081,0.10000000149011612,0.9200000166893005,0.03518040105700493,0.15000000596046448,-0.03999999910593033,2.4700000286102295,0.49399998784065247,266.760009765625,5.0,1.0,0.8600000143051147,1.0,-0.02856915257871151
39 Russian Fed. (RS),3 Gas,259.065185546875,86.35506439208984,10.063838005065918,3.3546125888824463,20.0,20.0,0.0,0.10000000149011612,0.75,0.007340080104768276,0.15000000596046448,0.009999999776482582,2.4700000286102295,0.49399998784065247,201.9600067138672,5.0,1.0,0.75,1.0,0.0
39 Russian Fed. (RS),4 Gas condensing,286.9425354003906,95.64750671386719,10.063838005065918,3.3546125888824463,20.0,20.0,-0.08406426757574081,0.10000000149011612,0.9200000166893005,0.007340080104768276,0.15000000596046448,-0.18000000715255737,2.4700000286102295,0.49399998784065247,201.9600067138672,5.0,1.0,0.8999999761581421,1.0,-0.02856915257871151
39 Russian Fed. (RS),5 Wood stove,262.44207763671875,87.4806900024414,22.24637794494629,7.415459632873535,20.0,20.0,0.0,0.10000000149011612,0.699999988079071,0.00029750645626336336,0.30000001192092896,0.17000000178813934,2.4700000286102295,0.49399998784065247,0.0,5.0,1.0,0.699999988079071,1.0,0.0
39 Russian Fed. (RS),6 Wood boiler,835.15576171875,278.38525390625,10.999598503112793,3.6665327548980713,20.0,20.0,-0.09761079400777817,0.10000000149011612,0.8199999928474426,0.00029750645626336336,0.30000001192092896,-0.019999999552965164,2.4700000286102295,0.49399998784065247,0.0,5.0,1.0,0.8500000238418579,1.0,0.0
39 Russian Fed. (RS),7 Coal,294.4925842285156,98.16419219970703,4.810624599456787,1.6035414934158325,20.0,20.0,0.0,0.10000000149011612,0.75,0.00029750645626336336,0.15000000596046448,0.029999999329447746,2.4700000286102295,0.49399998784065247,353.8800048828125,5.0,1.0,0.75,1.0,0.0
39 Russian Fed. (RS),8 District heating,170.99713134765625,56.99904251098633,3.1677465438842773,1.0559154748916626,20.0,20.0,0.0,0.10000000149011612,0.9800000190734863,0.003633705899119377,0.15000000596046448,0.46000000834465027,2.4700000286102295,0.49399998784065247,0.0,5.0,1.0,0.9800000190734863,1.0,0.0
39 Russian Fed. (RS),9 Electric,210.08651733398438,70.02883911132812,6.402187824249268,2.1340627670288086,20.0,20.0,0.0,0.10000000149011612,1.0,0.04965968057513237,0.10000000149011612,-0.5799999833106995,2.4700000286102295,0.49399998784065247,0.0,5.0,1.0,1.0,0.0,0.0
39 Russian Fed. (RS),10 Heatpump Ground,1361.340087890625,453.780029296875,22.24637794494629,7.415459632873535,20.0,20.0,-0.22650852799415588,0.10000000149011612,3.9000000953674316,0.04965968057513237,0.10000000149011612,0.029999999329447746,2.4700000286102295,0.49399998784065247,0.0,5.0,1.0,1.0,0.7142857313156128,-0.07410000264644623
39 Russian Fed. (RS),11 Heatpump AirWater,734.6072387695312,244.86907958984375,20.127676010131836,6.709225177764893,20.0,20.0,-0.22650852799415588,0.10000000149011612,2.700000047683716,0.04965968057513237,0.10000000149011612,0.0,2.0899999141693115,0.4180000126361847,0.0,5.0,1.0,1.0,0.6000000238418579,-0.1316000074148178
39 Russian Fed. (RS),12 Heatpump AirAir,470.5855407714844,156.86184692382812,19.964698791503906,6.654899597167969,20.0,20.0,-0.22650852799415588,0.10000000149011612,4.599999904632568,0.04965968057513237,0.10000000149011612,0.0,2.2200000286102295,0.4440000057220459,0.0,5.0,1.0,1.0,0.6000000238418579,-0.1316000074148178
39 Russian Fed. (RS),13 Solar Thermal,556.2088012695312,185.40293884277344,7.062342643737793,2.354114055633545,20.0,20.0,-0.2630344033241272,0.10000000149011612,1.0,0.0,0.0,0.0,0.6328570246696472,0.1265714019536972,0.0,5.0,1.0,1.0,1.0,0.0
40 Rest of Annex I (RA),1 Oil,339.5853271484375,113.19510650634766,7.13001823425293,2.3766727447509766,20.0,20.0,0.0,0.10000000149011612,0.75,0.03155269846320152,0.15000000596046448,0.0,2.4700000286102295,0.49399998784065247,266.760009765625,5.0,1.0,0.75,1.0,0.0
40 Rest of Annex I (RA),2 Oil condensing,396.3731994628906,132.12440490722656,7.13001823425293,2.3766727447509766,20.0,20.0,-0.08406426757574081,0.10000000149011612,0.9200000166893005,0.03155269846320152,0.15000000596046448,0.0,2.4700000286102295,0.49399998784065247,266.760009765625,5.0,1.0,0.8600000143051147,1.0,-0.02856915257871151
40 Rest of Annex I (RA),3 Gas,220.08975219726562,73.36325073242188,9.215669631958008,3.071889877319336,20.0,20.0,0.0,0.10000000149011612,0.75,0.006541099864989519,0.15000000596046448,0.6299999952316284,2.4700000286102295,0.49399998784065247,201.9600067138672,5.0,1.0,0.75,1.0,0.0
40 Rest of Annex I (RA),4 Gas condensing,243.77304077148438,81.25768280029297,9.215669631958008,3.071889877319336,20.0,20.0,-0.08406426757574081,0.10000000149011612,0.9200000166893005,0.006541099864989519,0.15000000596046448,0.09000000357627869,2.4700000286102295,0.49399998784065247,201.9600067138672,5.0,1.0,0.8999999761581421,1.0,-0.02856915257871151
40 Rest of Annex I (RA),5 Wood stove,222.95858764648438,74.31953430175781,20.37148094177246,6.790493488311768,20.0,20.0,0.0,0.10000000149011612,0.699999988079071,0.0220189169049263,0.30000001192092896,-0.1899999976158142,2.4700000286102295,0.49399998784065247,0.0,5.0,1.0,0.699999988079071,1.0,0.0
40 Rest of Annex I (RA),6 Wood boiler,709.509521484375,236.503173828125,10.072565078735352,3.3575217723846436,20.0,20.0,-0.09761079400777817,0.10000000149011612,0.8199999928474426,0.0220189169049263,0.30000001192092896,-0.05000000074505806,2.4700000286102295,0.49399998784065247,0.0,5.0,1.0,0.8500000238418579,1.0,0.0
40 Rest of Annex I (RA),7 Coal,250.1872100830078,83.39573669433594,4.405190944671631,1.4683969020843506,20.0,20.0,0.0,0.10000000149011612,0.75,0.0220189169049263,0.15000000596046448,0.1899999976158142,2.4700000286102295,0.49399998784065247,353.8800048828125,5.0,1.0,0.75,1.0,0.0
40 Rest of Annex I (RA),8 District heating,145.27120971679688,48.423736572265625,2.9007728099823,0.966924250125885,20.0,20.0,0.0,0.10000000149011612,0.9800000190734863,0.03953912481665611,0.15000000596046448,-0.11999999731779099,2.4700000286102295,0.49399998784065247,0.0,5.0,1.0,0.9800000190734863,1.0,0.0
40 Rest of Annex I (RA),9 Electric,178.479736328125,59.493247985839844,5.862619400024414,1.9542064666748047,20.0,20.0,0.0,0.10000000149011612,1.0,0.06794842332601547,0.10000000149011612,-0.25,2.4700000286102295,0.49399998784065247,0.0,5.0,1.0,1.0,0.0,0.0
40 Rest of Annex I (RA),10 Heatpump Ground,1156.53125,385.51043701171875,20.37148094177246,6.790493488311768,20.0,20.0,-0.22650852799415588,0.10000000149011612,3.9000000953674316,0.06794842332601547,0.10000000149011612,-0.25999999046325684,2.4700000286102295,0.49399998784065247,0.0,5.0,1.0,1.0,0.7142857313156128,-0.07410000264644623
40 Rest of Annex I (RA),11 Heatpump AirWater,624.0881958007812,208.02938842773438,18.431339263916016,6.143779754638672,20.0,20.0,-0.22650852799415588,0.10000000149011612,2.700000047683716,0.06794842332601547,0.10000000149011612,-0.23999999463558197,2.0899999141693115,0.4180000126361847,0.0,5.0,1.0,1.0,0.6000000238418579,-0.1316000074148178
40 Rest of Annex I (RA),12 Heatpump AirAir,399.7876281738281,133.26254272460938,18.2820987701416,6.0940327644348145,20.0,20.0,-0.22650852799415588,0.10000000149011612,4.599999904632568,0.06794842332601547,0.10000000149011612,-0.20000000298023224,2.2200000286102295,0.4440000057220459,0.0,5.0,1.0,1.0,0.6000000238418579,-0.1316000074148178
40 Rest of Annex I (RA),13 Solar Thermal,472.5291748046875,157.5097198486328,6.467136859893799,2.155712127685547,20.0,20.0,-0.2630344033241272,0.10000000149011612,1.0,0.0,0.0,0.0,0.6328570246696472,0.1265714019536972,0.0,5.0,1.0,1.0,1.0,0.0
41 China (CN),1 Oil,192.44775390625,64.14925384521484,7.385166168212891,2.4617221355438232,20.0,20.0,0.0,0.10000000149011612,0.75,0.0602191723883152,0.15000000596046448,0.1899999976158142,2.069999933242798,0.414000004529953,266.760009765625,5.0,1.0,0.75,1.0,0.0
41 China (CN),2 Oil condensing,213.83084106445312,71.27694702148438,7.385166168212891,2.4617221355438232,20.0,20.0,-0.08406426757574081,0.10000000149011612,0.9200000166893005,0.0602191723883152,0.15000000596046448,0.10999999940395355,2.069999933242798,0.414000004529953,266.760009765625,5.0,1.0,0.8600000143051147,1.0,-0.02856915257871151
41 China (CN),3 Gas,118.50513458251953,39.501708984375,3.109999895095825,3.1818175315856934,20.0,20.0,0.0,0.10000000149011612,0.75,0.01640000008046627,0.15000000596046448,-0.2199999988079071,2.069999933242798,0.414000004529953,201.9600067138672,5.0,1.0,0.75,1.0,0.0
41 China (CN),4 Gas condensing,131.67236328125,43.89078903198242,3.109999895095825,3.1818175315856934,20.0,20.0,-0.08406426757574081,0.10000000149011612,0.9200000166893005,0.01640000008046627,0.15000000596046448,-0.10999999940395355,2.069999933242798,0.414000004529953,201.9600067138672,5.0,1.0,0.8999999761581421,1.0,-0.02856915257871151
41 China (CN),5 Wood stove,131.67236328125,43.89078903198242,21.100475311279297,7.033491611480713,20.0,20.0,0.0,0.10000000149011612,0.699999988079071,0.010159931145608425,0.30000001192092896,0.1599999964237213,2.069999933242798,0.414000004529953,0.0,5.0,1.0,0.699999988079071,1.0,0.0
41 China (CN),6 Wood boiler,408.60235595703125,136.20079040527344,10.433012008666992,3.477670669555664,20.0,20.0,-0.09761079400777817,0.10000000149011612,0.8199999928474426,0.010159931145608425,0.30000001192092896,0.07000000029802322,2.069999933242798,0.414000004529953,0.0,5.0,1.0,0.8500000238418579,1.0,0.0
41 China (CN),7 Coal,120.9513168334961,40.31710433959961,2.319999933242798,1.520943522453308,20.0,20.0,0.0,0.10000000149011612,0.75,0.025599999353289604,0.15000000596046448,-0.2800000011920929,2.069999933242798,0.414000004529953,353.8800048828125,5.0,1.0,0.75,1.0,0.0
41 China (CN),8 District heating,65.52362823486328,21.841209411621094,0.20000000298023224,1.001525640487671,20.0,20.0,0.0,0.10000000149011612,0.9800000190734863,0.019999999552965164,0.15000000596046448,-0.09000000357627869,2.069999933242798,0.414000004529953,0.0,5.0,1.0,0.9800000190734863,1.0,0.0
41 China (CN),9 Electric,99.67536163330078,33.225120544433594,2.200000047683716,2.0241377353668213,20.0,20.0,0.0,0.10000000149011612,1.0,0.0430000014603138,0.10000000149011612,-0.550000011920929,2.069999933242798,0.414000004529953,0.0,5.0,1.0,1.0,0.0,0.0
41 China (CN),10 Heatpump Ground,502.5248718261719,167.50830078125,21.100475311279297,7.033491611480713,20.0,20.0,-0.22650852799415588,0.10000000149011612,3.9000000953674316,0.043299999088048935,0.10000000149011612,-0.03999999910593033,2.069999933242798,0.414000004529953,0.0,5.0,1.0,1.0,0.7142857313156128,-0.07410000264644623
41 China (CN),11 Heatpump AirWater,276.5112609863281,92.17041778564453,7.300000190734863,6.363635063171387,20.0,20.0,-0.22650852799415588,0.10000000149011612,3.0,0.043299999088048935,0.10000000149011612,-0.15000000596046448,2.069999933242798,0.414000004529953,0.0,5.0,1.0,1.0,0.6000000238418579,-0.1316000074148178
41 China (CN),12 Heatpump AirAir,156.5869903564453,52.19566345214844,3.9000000953674316,6.312107563018799,20.0,20.0,-0.22650852799415588,0.10000000149011612,3.299999952316284,0.043299999088048935,0.10000000149011612,-0.10000000149011612,2.069999933242798,0.414000004529953,0.0,5.0,1.0,1.0,0.6000000238418579,-0.1316000074148178
41 China (CN),13 Solar Thermal,196.10726928710938,65.36908721923828,6.698563098907471,2.2328543663024902,20.0,20.0,-0.2630344033241272,0.10000000149011612,1.0,0.0,0.0,0.05000000074505806,0.8457139730453491,0.16914279758930206,0.0,5.0,1.0,1.0,1.0,0.0
42 India (IN),1 Oil,384.1521911621094,128.05072021484375,5.737936019897461,1.9126453399658203,20.0,20.0,0.0,0.10000000149011612,0.75,0.03155269846320152,0.15000000596046448,-0.3400000035762787,1.340000033378601,0.2680000066757202,266.760009765625,5.0,1.0,0.75,1.0,0.0
42 India (IN),2 Oil condensing,448.3928527832031,149.46429443359375,5.737936019897461,1.9126453399658203,20.0,20.0,-0.08406426757574081,0.10000000149011612,0.9200000166893005,0.03155269846320152,0.15000000596046448,-0.07000000029802322,1.340000033378601,0.2680000066757202,266.760009765625,5.0,1.0,0.8600000143051147,1.0,-0.02856915257871151
42 India (IN),3 Gas,248.97413635253906,82.99137878417969,7.416379928588867,2.4721267223358154,20.0,20.0,0.0,0.10000000149011612,0.75,0.03510867431759834,0.15000000596046448,-0.07000000029802322,1.340000033378601,0.2680000066757202,201.9600067138672,5.0,1.0,0.75,1.0,0.0
42 India (IN),4 Gas condensing,275.7655944824219,91.92185974121094,7.416379928588867,2.4721267223358154,20.0,20.0,-0.08406426757574081,0.10000000149011612,0.9200000166893005,0.03510867431759834,0.15000000596046448,-0.15000000596046448,1.340000033378601,0.2680000066757202,201.9600067138672,5.0,1.0,0.8999999761581421,1.0,-0.02856915257871151
42 India (IN),5 Wood stove,252.21946716308594,84.07315826416016,16.39410400390625,5.464701175689697,20.0,20.0,0.0,0.10000000149011612,0.699999988079071,0.01857953518629074,0.30000001192092896,0.10000000149011612,1.340000033378601,0.2680000066757202,0.0,5.0,1.0,0.699999988079071,1.0,0.0
42 India (IN),6 Wood boiler,802.6248779296875,267.5416259765625,8.105973243713379,2.701991081237793,20.0,20.0,-0.09761079400777817,0.10000000149011612,0.8199999928474426,0.01857953518629074,0.30000001192092896,-0.2199999988079071,1.340000033378601,0.2680000066757202,0.0,5.0,1.0,0.8500000238418579,1.0,0.0
42 India (IN),7 Coal,283.02154541015625,94.34051513671875,3.5451107025146484,1.1817035675048828,20.0,20.0,0.0,0.10000000149011612,0.75,0.01857953518629074,0.15000000596046448,0.20000000298023224,1.340000033378601,0.2680000066757202,353.8800048828125,5.0,1.0,0.75,1.0,0.0
42 India (IN),8 District heating,164.3364715576172,54.77882385253906,2.334418773651123,0.778139591217041,20.0,20.0,0.0,0.10000000149011612,0.9800000190734863,0.018420463427901268,0.15000000596046448,0.0,1.340000033378601,0.2680000066757202,0.0,5.0,1.0,0.9800000190734863,1.0,0.0
42 India (IN),9 Electric,201.90325927734375,67.30108642578125,4.717987060546875,1.572662353515625,20.0,20.0,0.0,0.10000000149011612,1.0,0.06060833856463432,0.10000000149011612,-0.20999999344348907,1.340000033378601,0.2680000066757202,0.0,5.0,1.0,1.0,0.0,0.0
42 India (IN),10 Heatpump Ground,1308.3133544921875,436.1044616699219,16.39410400390625,5.464701175689697,20.0,20.0,-0.22650852799415588,0.10000000149011612,3.9000000953674316,0.06060833856463432,0.10000000149011612,0.0,1.340000033378601,0.2680000066757202,0.0,5.0,1.0,1.0,0.7142857313156128,-0.07410000264644623
42 India (IN),11 Heatpump AirWater,705.992919921875,235.3309783935547,14.832759857177734,4.944253444671631,20.0,20.0,-0.22650852799415588,0.10000000149011612,3.5,0.06060833856463432,0.10000000149011612,0.0,1.340000033378601,0.2680000066757202,0.0,5.0,1.0,1.0,0.6000000238418579,-0.1316000074148178
42 India (IN),12 Heatpump AirAir,452.25537109375,150.7517852783203,14.71265697479248,4.904219150543213,20.0,20.0,-0.22650852799415588,0.10000000149011612,5.900000095367432,0.06060833856463432,0.10000000149011612,0.0,1.340000033378601,0.2680000066757202,0.0,5.0,1.0,1.0,0.6000000238418579,-0.1316000074148178
42 India (IN),13 Solar Thermal,534.54345703125,178.18115234375,5.204477310180664,1.7348257303237915,20.0,20.0,-0.2630344033241272,0.10000000149011612,1.0,0.0,0.0,-0.03999999910593033,1.2599999904632568,0.25200000405311584,0.0,5.0,1.0,1.0,1.0,0.0
43 Mexico (MX),1 Oil,371.44854736328125,123.81617736816406,7.523129463195801,2.5077097415924072,20.0,20.0,0.0,0.10000000149011612,0.75,0.06054697930812836,0.15000000596046448,-0.18000000715255737,1.340000033378601,0.2680000066757202,266.760009765625,5.0,1.0,0.75,1.0,0.0
43 Mexico (MX),2 Oil condensing,433.5648193359375,144.5216064453125,7.523129463195801,2.5077097415924072,20.0,20.0,-0.08406426757574081,0.10000000149011612,0.9200000166893005,0.06054697930812836,0.15000000596046448,-0.14000000059604645,1.340000033378601,0.2680000066757202,266.760009765625,5.0,1.0,0.8600000143051147,1.0,-0.02856915257871151
43 Mexico (MX),3 Gas,240.74073791503906,80.24691009521484,9.723772048950195,3.241257429122925,20.0,20.0,0.0,0.10000000149011612,0.75,0.035707470029592514,0.15000000596046448,-0.05999999865889549,1.340000033378601,0.2680000066757202,201.9600067138672,5.0,1.0,0.75,1.0,0.0
43 Mexico (MX),4 Gas condensing,266.6462097167969,88.88207244873047,9.723772048950195,3.241257429122925,20.0,20.0,-0.08406426757574081,0.10000000149011612,0.9200000166893005,0.035707470029592514,0.15000000596046448,-0.05000000074505806,1.340000033378601,0.2680000066757202,201.9600067138672,5.0,1.0,0.8999999761581421,1.0,-0.02856915257871151
43 Mexico (MX),5 Wood stove,243.87875366210938,81.29291534423828,21.49465560913086,7.1648850440979,20.0,20.0,0.0,0.10000000149011612,0.699999988079071,0.008322441950440407,0.30000001192092896,0.07999999821186066,1.340000033378601,0.2680000066757202,0.0,5.0,1.0,0.699999988079071,1.0,0.0
43 Mexico (MX),6 Wood boiler,776.0826416015625,258.6942138671875,10.627912521362305,3.542637586593628,20.0,20.0,-0.09761079400777817,0.10000000149011612,0.8199999928474426,0.008322441950440407,0.30000001192092896,-0.07000000029802322,1.340000033378601,0.2680000066757202,0.0,5.0,1.0,0.8500000238418579,1.0,0.0
43 Mexico (MX),7 Coal,273.6622314453125,91.22074127197266,4.648069381713867,1.549356460571289,20.0,20.0,0.0,0.10000000149011612,0.75,0.008322441950440407,0.15000000596046448,0.0,1.340000033378601,0.2680000066757202,353.8800048828125,5.0,1.0,0.75,1.0,0.0
43 Mexico (MX),8 District heating,158.9019775390625,52.96732711791992,3.0607059001922607,1.020235300064087,20.0,20.0,0.0,0.10000000149011612,0.9800000190734863,0.029013756662607193,0.15000000596046448,0.0,1.340000033378601,0.2680000066757202,0.0,5.0,1.0,0.9800000190734863,1.0,0.0
43 Mexico (MX),9 Electric,195.22645568847656,65.07548522949219,6.185852527618408,2.061950922012329,20.0,20.0,0.0,0.10000000149011612,1.0,0.05523497983813286,0.10000000149011612,0.10999999940395355,1.340000033378601,0.2680000066757202,0.0,5.0,1.0,1.0,0.0,0.0
43 Mexico (MX),10 Heatpump Ground,1265.04833984375,421.6827697753906,21.49465560913086,7.1648850440979,20.0,20.0,-0.22650852799415588,0.10000000149011612,3.9000000953674316,0.05523497983813286,0.10000000149011612,-0.23999999463558197,1.340000033378601,0.2680000066757202,0.0,5.0,1.0,1.0,0.7142857313156128,-0.07410000264644623
43 Mexico (MX),11 Heatpump AirWater,682.646240234375,227.5487518310547,19.44754409790039,6.48251485824585,20.0,20.0,-0.22650852799415588,0.10000000149011612,3.5,0.05523497983813286,0.10000000149011612,0.0,1.340000033378601,0.2680000066757202,0.0,5.0,1.0,1.0,0.6000000238418579,-0.1316000074148178
43 Mexico (MX),12 Heatpump AirAir,437.29962158203125,145.76654052734375,19.290075302124023,6.430025100708008,20.0,20.0,-0.22650852799415588,0.10000000149011612,5.900000095367432,0.05523497983813286,0.10000000149011612,0.0,1.340000033378601,0.2680000066757202,0.0,5.0,1.0,1.0,0.6000000238418579,-0.1316000074148178
43 Mexico (MX),13 Solar Thermal,516.8665161132812,172.28883361816406,6.823699951171875,2.274566650390625,20.0,20.0,-0.2630344033241272,0.10000000149011612,1.0,0.0,0.0,-0.09000000357627869,1.0257140398025513,0.2051427960395813,0.0,5.0,1.0,1.0,1.0,0.0
44 Brazil (BR),1 Oil,378.72686767578125,126.24229431152344,7.670541286468506,2.556847095489502,20.0,20.0,0.0,0.10000000149011612,0.75,0.06054697930812836,0.15000000596046448,-0.3799999952316284,1.340000033378601,0.2680000066757202,266.760009765625,5.0,1.0,0.75,1.0,0.0
44 Brazil (BR),2 Oil condensing,442.060302734375,147.3534393310547,7.670541286468506,2.556847095489502,20.0,20.0,-0.08406426757574081,0.10000000149011612,0.9200000166893005,0.06054697930812836,0.15000000596046448,-0.25,1.340000033378601,0.2680000066757202,266.760009765625,5.0,1.0,0.8600000143051147,1.0,-0.02856915257871151
44 Brazil (BR),3 Gas,245.4579315185547,81.81930541992188,9.914304733276367,3.3047683238983154,20.0,20.0,0.0,0.10000000149011612,0.75,0.10254161804914474,0.15000000596046448,-0.3700000047683716,1.340000033378601,0.2680000066757202,201.9600067138672,5.0,1.0,0.75,1.0,0.0
44 Brazil (BR),4 Gas condensing,271.8710021972656,90.62367248535156,9.914304733276367,3.3047683238983154,20.0,20.0,-0.08406426757574081,0.10000000149011612,0.9200000166893005,0.10254161804914474,0.15000000596046448,-0.12999999523162842,1.340000033378601,0.2680000066757202,201.9600067138672,5.0,1.0,0.8999999761581421,1.0,-0.02856915257871151
44 Brazil (BR),5 Wood stove,248.6574249267578,82.88581085205078,21.91583251953125,7.305277347564697,20.0,20.0,0.0,0.10000000149011612,0.699999988079071,0.009122957475483418,0.30000001192092896,0.4699999988079071,1.340000033378601,0.2680000066757202,0.0,5.0,1.0,0.699999988079071,1.0,0.0
44 Brazil (BR),6 Wood boiler,791.2896118164062,263.7632141113281,10.836161613464355,3.612053871154785,20.0,20.0,-0.09761079400777817,0.10000000149011612,0.8199999928474426,0.009122957475483418,0.30000001192092896,0.009999999776482582,1.340000033378601,0.2680000066757202,0.0,5.0,1.0,0.8500000238418579,1.0,0.0
44 Brazil (BR),7 Coal,279.0245056152344,93.00816345214844,4.7391462326049805,1.579715371131897,20.0,20.0,0.0,0.10000000149011612,0.75,0.009122957475483418,0.15000000596046448,0.12999999523162842,1.340000033378601,0.2680000066757202,353.8800048828125,5.0,1.0,0.75,1.0,0.0
44 Brazil (BR),8 District heating,162.0155792236328,54.00519561767578,3.120678663253784,1.0402262210845947,20.0,20.0,0.0,0.10000000149011612,0.9800000190734863,0.021023215726017952,0.15000000596046448,0.0,1.340000033378601,0.2680000066757202,0.0,5.0,1.0,0.9800000190734863,1.0,0.0
44 Brazil (BR),9 Electric,199.05181884765625,66.3506088256836,6.307061195373535,2.102353811264038,20.0,20.0,0.0,0.10000000149011612,1.0,0.12821434438228607,0.10000000149011612,-0.5,1.340000033378601,0.2680000066757202,0.0,5.0,1.0,1.0,0.0,0.0
44 Brazil (BR),10 Heatpump Ground,1289.8363037109375,429.9454345703125,21.91583251953125,7.305277347564697,20.0,20.0,-0.22650852799415588,0.10000000149011612,3.9000000953674316,0.12821434438228607,0.10000000149011612,0.0,1.340000033378601,0.2680000066757202,0.0,5.0,1.0,1.0,0.7142857313156128,-0.07410000264644623
44 Brazil (BR),11 Heatpump AirWater,696.0223388671875,232.0074462890625,19.828609466552734,6.609536647796631,20.0,20.0,-0.22650852799415588,0.10000000149011612,3.5,0.12821434438228607,0.10000000149011612,0.0,1.340000033378601,0.2680000066757202,0.0,5.0,1.0,1.0,0.6000000238418579,-0.1316000074148178
44 Brazil (BR),12 Heatpump AirAir,445.8682556152344,148.6227569580078,19.668054580688477,6.556017875671387,20.0,20.0,-0.22650852799415588,0.10000000149011612,5.900000095367432,0.12821434438228607,0.10000000149011612,0.0,1.340000033378601,0.2680000066757202,0.0,5.0,1.0,1.0,0.6000000238418579,-0.1316000074148178
44 Brazil (BR),13 Solar Thermal,526.9942016601562,175.6647491455078,6.957406997680664,2.3191356658935547,20.0,20.0,-0.2630344033241272,0.10000000149011612,1.0,0.0,0.0,0.20000000298023224,1.1557140350341797,0.2311428040266037,0.0,5.0,1.0,1.0,1.0,0.0
45 Argentina (AR),1 Oil,367.6977233886719,122.56591033935547,7.44716215133667,2.4823873043060303,20.0,20.0,0.0,0.10000000149011612,0.75,0.06054697930812836,0.15000000596046448,-0.4099999964237213,2.069999933242798,0.414000004529953,266.760009765625,5.0,1.0,0.75,1.0,0.0
45 Argentina (AR),2 Oil condensing,429.186767578125,143.062255859375,7.44716215133667,2.4823873043060303,20.0,20.0,-0.08406426757574081,0.10000000149011612,0.9200000166893005,0.06054697930812836,0.15000000596046448,-0.3499999940395355,2.069999933242798,0.414000004529953,266.760009765625,5.0,1.0,0.8600000143051147,1.0,-0.02856915257871151
45 Argentina (AR),3 Gas,238.30978393554688,79.43659210205078,9.62558364868164,3.2085278034210205,20.0,20.0,0.0,0.10000000149011612,0.75,0.016172759234905243,0.15000000596046448,0.3700000047683716,2.069999933242798,0.414000004529953,201.9600067138672,5.0,1.0,0.75,1.0,0.0
45 Argentina (AR),4 Gas condensing,263.95367431640625,87.98455810546875,9.62558364868164,3.2085278034210205,20.0,20.0,-0.08406426757574081,0.10000000149011612,0.9200000166893005,0.016172759234905243,0.15000000596046448,-0.019999999552965164,2.069999933242798,0.414000004529953,201.9600067138672,5.0,1.0,0.8999999761581421,1.0,-0.02856915257871151
45 Argentina (AR),5 Wood stove,241.41610717773438,80.47203826904297,21.277606964111328,7.092535495758057,20.0,20.0,0.0,0.10000000149011612,0.699999988079071,0.009122957475483418,0.30000001192092896,0.0,2.069999933242798,0.414000004529953,0.0,5.0,1.0,0.699999988079071,1.0,0.0
45 Argentina (AR),6 Wood boiler,768.2459106445312,256.08197021484375,10.520594596862793,3.5068647861480713,20.0,20.0,-0.09761079400777817,0.10000000149011612,0.8199999928474426,0.009122957475483418,0.30000001192092896,0.0,2.069999933242798,0.414000004529953,0.0,5.0,1.0,0.8500000238418579,1.0,0.0
45 Argentina (AR),7 Coal,270.8988342285156,90.29961395263672,4.601134300231934,1.5337114334106445,20.0,20.0,0.0,0.10000000149011612,0.75,0.009122957475483418,0.15000000596046448,0.0,2.069999933242798,0.414000004529953,353.8800048828125,5.0,1.0,0.75,1.0,0.0
45 Argentina (AR),8 District heating,157.29742431640625,52.432472229003906,3.029799461364746,1.0099331140518188,20.0,20.0,0.0,0.10000000149011612,0.9800000190734863,0.12206535041332245,0.15000000596046448,0.0,2.069999933242798,0.414000004529953,0.0,5.0,1.0,0.9800000190734863,1.0,0.0
45 Argentina (AR),9 Electric,193.25509643554688,64.41836547851562,6.12338924407959,2.0411298274993896,20.0,20.0,0.0,0.10000000149011612,1.0,0.05835188180208206,0.10000000149011612,-0.2199999988079071,2.069999933242798,0.414000004529953,0.0,5.0,1.0,1.0,0.0,0.0
45 Argentina (AR),10 Heatpump Ground,1252.274169921875,417.4247131347656,21.277606964111328,7.092535495758057,20.0,20.0,-0.22650852799415588,0.10000000149011612,3.9000000953674316,0.05835188180208206,0.10000000149011612,-0.10999999940395355,2.069999933242798,0.414000004529953,0.0,5.0,1.0,1.0,0.7142857313156128,-0.07410000264644623
