RTI,HTTI,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053,2054,2055,2056,2057,2058,2059,2060,2061,2062,2063,2064,2065,2066,2067,2068,2069,2070,2071,2072,2073,2074,2075,2076,2077,2078,2079,2080,2081,2082,2083,2084,2085,2086,2087,2088,2089,2090,2091,2092,2093,2094,2095,2096,2097,2098,2099,2100
43 Mexico (MX),3 Gas,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3111.08056640625,3355.095947265625,3687.390625,4231.0029296875,4305.78515625,5002.10791015625,4895.53955078125,4495.3408203125,5413.6865234375,5004.49169921875,5183.298828125,4894.818359375,4981.37109375,5117.9443359375,5528.66943359375,5620.05615234375,5819.83349609375,6037.7373046875,6250.81201171875,6437.0087890625,6643.4970703125,6848.1572265625,7049.509765625,7250.36376953125,7453.63623046875,7655.884765625,7857.8427734375,8060.0615234375,8262.421875,8464.5966796875,8666.796875,8869.041015625,9071.2744140625,9273.4892578125,9475.7158203125,9677.9443359375,9880.169921875,10082.39453125,10284.6201171875,10486.845703125,10689.0712890625,10891.296875,11093.5224609375,11295.748046875,11497.9736328125,11700.19921875,11902.4248046875,12104.650390625,12306.8759765625,12509.1015625,12711.3271484375,12913.552734375,13115.7783203125,13318.00390625,13520.2294921875,13722.455078125,13924.6806640625,14126.90625,14329.1318359375,14531.357421875,14733.5830078125,14935.80859375,15138.0341796875,15340.259765625,15542.4853515625,15744.7109375,15946.9365234375,16149.162109375,16351.3876953125,16553.61328125,16755.83984375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43 Mexico (MX),4 Gas condensing,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.99752426147461,43.18993377685547,52.8172607421875,67.4449234008789,76.39865112304688,98.81000518798828,107.68623352050781,110.13934326171875,147.77955627441406,152.25022888183594,175.80540466308594,185.16542053222656,210.26109313964844,241.15968322753906,290.98260498046875,319.6174621582031,354.5800476074219,391.28961181640625,427.6753234863281,462.18109130859375,498.0033264160156,533.7771606445312,569.3074340820312,604.79345703125,640.4463500976562,676.03662109375,711.6024169921875,747.1857299804688,782.77978515625,818.361328125,853.9440307617188,889.5299072265625,925.1151733398438,960.6990966796875,996.2838134765625,1031.86865234375,1067.4532470703125,1103.037841796875,1138.62255859375,1174.2071533203125,1209.7918701171875,1245.37646484375,1280.961181640625,1316.5457763671875,1352.1304931640625,1387.715087890625,1423.2998046875,1458.8843994140625,1494.4691162109375,1530.0537109375,1565.638427734375,1601.2230224609375,1636.8077392578125,1672.392333984375,1707.97705078125,1743.5616455078125,1779.146240234375,1814.73095703125,1850.3155517578125,1885.9002685546875,1921.48486328125,1957.069580078125,1992.6541748046875,2028.2388916015625,2063.823486328125,2099.408203125,2134.992919921875,2170.577392578125,2206.162109375,2241.746826171875,2277.33154296875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43 Mexico (MX),5 Wood stove,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46942.1328125,43940.046875,43739.609375,43800.49609375,43661.2109375,43534.078125,43144.9296875,42814.71484375,42507.96875,42155.5625,41790.34375,41437.8671875,41049.44140625,40643.67578125,40225.37890625,39832.96875,39429.58203125,39024.5390625,38621.12890625,38219.4375,37815.88671875,37412.63671875,37009.734375,36606.7734375,36203.625,35800.5859375,35397.56640625,34994.515625,34591.45703125,34188.4140625,33785.37109375,33382.3203125,32979.2734375,32576.2265625,32173.1796875,31770.1328125,31367.0859375,30964.0390625,30560.9921875,30157.9453125,29754.8984375,29351.849609375,28948.802734375,28545.755859375,28142.708984375,27739.662109375,27336.615234375,26933.568359375,26530.521484375,26127.474609375,25724.427734375,25321.380859375,24918.333984375,24515.28515625,24112.23828125,23709.19140625,23306.14453125,22903.09765625,22500.05078125,22097.00390625,21693.95703125,21290.91015625,20887.86328125,20484.81640625,20081.76953125,19678.72265625,19275.673828125,18872.626953125,18469.580078125,18066.533203125,17663.486328125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43 Mexico (MX),6 Wood boiler,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,543.1555786132812,565.6373901367188,626.5151977539062,698.208251953125,774.6920776367188,859.9579467773438,949.0506591796875,1048.9937744140625,1160.35693359375,1282.4866943359375,1417.43115234375,1567.54736328125,1732.67578125,1915.14697265625,2117.125244140625,2291.823974609375,2475.124267578125,2661.28173828125,2846.30859375,3029.091064453125,3213.662841796875,3398.1513671875,3582.2607421875,3766.357421875,3950.67041015625,4134.892578125,4319.08154296875,4503.29931640625,4687.52880859375,4871.7412109375,5055.95556640625,5240.1748046875,5424.392578125,5608.6083984375,5792.82568359375,5977.04296875,6161.26025390625,6345.47705078125,6529.6943359375,6713.9111328125,6898.12841796875,7082.34521484375,7266.5625,7450.779296875,7634.99658203125,7819.2138671875,8003.4306640625,8187.64794921875,8371.865234375,8556.08203125,8740.298828125,8924.515625,9108.7333984375,9292.9501953125,9477.1669921875,9661.384765625,9845.6015625,10029.818359375,10214.03515625,10398.2529296875,10582.4697265625,10766.6865234375,10950.904296875,11135.12109375,11319.337890625,11503.5546875,11687.7724609375,11871.9892578125,12056.2060546875,12240.4228515625,12424.640625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43 Mexico (MX),7 Coal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43 Mexico (MX),8 District heating,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43 Mexico (MX),9 Electric,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3613.44091796875,3835.573974609375,3904.19091796875,3986.763916015625,4073.989013671875,4254.25390625,4254.25341796875,4584.54443359375,4746.19921875,4854.35498046875,4870.6318359375,5177.65771484375,5204.39990234375,5238.12109375,5392.796875,5503.2763671875,5587.23974609375,5690.3232421875,5800.20751953125,5900.39453125,6001.115234375,6104.8974609375,6207.90283203125,6309.89208984375,6412.470703125,6515.2412109375,6617.7666015625,6720.2744140625,6822.88037109375,6925.4658203125,7028.02197265625,7130.591796875,7233.169921875,7335.740234375,7438.31005859375,7540.88232421875,7643.45458984375,7746.025390625,7848.59716796875,7951.1689453125,8053.74072265625,8156.31201171875,8258.8837890625,8361.455078125,8464.02734375,8566.5986328125,8669.169921875,8771.7412109375,8874.3134765625,8976.884765625,9079.4560546875,9182.0283203125,9284.599609375,9387.1708984375,9489.7431640625,9592.314453125,9694.8857421875,9797.4580078125,9900.029296875,10002.6005859375,10105.1728515625,10207.744140625,10310.3154296875,10412.8876953125,10515.458984375,10618.0302734375,10720.6025390625,10823.173828125,10925.7451171875,11028.3173828125,11130.888671875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43 Mexico (MX),10 Heatpump Ground,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8821088815457188e-05,8.227153739426285e-05,0.0003236659395042807,0.0011460059322416782,0.0036519032437354326,0.010473555885255337,0.027034079656004906,0.06280171871185303,0.13130278885364532,0.2470693588256836,0.4184141159057617,0.6377292275428772,0.8748000264167786,1.0800000429153442,1.2000000476837158,1.400544285774231,1.5856273174285889,1.7598472833633423,1.9343793392181396,2.117185592651367,2.29538893699646,2.4730751514434814,2.6518216133117676,2.830899238586426,3.0092852115631104,3.1878466606140137,3.3665473461151123,3.54518723487854,3.723771095275879,3.902402400970459,4.08103609085083,4.259654998779297,4.438275337219238,4.616901397705078,4.795525074005127,4.974147319793701,5.15277099609375,5.331394672393799,5.5100178718566895,5.68864107131958,5.867264747619629,6.0458879470825195,6.22451114654541,6.403134822845459,6.58175802230835,6.760381698608398,6.939004898071289,7.11762809753418,7.2962517738342285,7.474874973297119,7.65349817276001,7.832121849060059,8.01074504852295,8.18936824798584,8.36799144744873,8.546615600585938,8.725238800048828,8.903861999511719,9.08248519897461,9.2611083984375,9.439732551574707,9.618355751037598,9.796978950500488,9.975602149963379,10.15422534942627,10.33284854888916,10.511472702026367,10.690095901489258,10.868719100952148,11.047342300415039,11.22596549987793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43 Mexico (MX),11 Heatpump AirWater,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43 Mexico (MX),12 Heatpump AirAir,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43 Mexico (MX),13 Solar Thermal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,290.75,348.8999938964844,383.7900085449219,441.94000244140625,488.4599914550781,558.239990234375,628.02001953125,721.0599975585938,511.7200012207031,639.6500244140625,790.8400268554688,895.510009765625,976.9199829101562,1116.47998046875,1256.0400390625,1612.0,1931.0,2242.0,2474.0,2707.0,2996.0,3232.0,3482.199951171875,3736.340087890625,3990.827880859375,4240.2275390625,4492.73583984375,4745.23193359375,4997.201171875,5248.97607421875,5501.17236328125,5753.23388671875,6005.2314453125,6257.26318359375,6509.32666015625,6761.36083984375,7013.3955078125,7265.43798828125,7517.47998046875,7769.51806640625,8021.55810546875,8273.5986328125,8525.638671875,8777.6787109375,9029.71875,9281.7587890625,9533.798828125,9785.8388671875,10037.8779296875,10289.91796875,10541.9580078125,10793.998046875,11046.0380859375,11298.078125,11550.1181640625,11802.158203125,12054.1982421875,12306.23828125,12558.2783203125,12810.318359375,13062.3583984375,13314.3984375,13566.4384765625,13818.478515625,14070.5185546875,14322.55859375,14574.5986328125,14826.638671875,15078.6787109375,15330.71875,15582.7587890625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44 Brazil (BR),1 Oil,0.0,0.0,0.0,0.0,0.0,37988.01953125,39503.11328125,39543.91015625,39678.3203125,40529.61328125,40449.07421875,40594.828125,39124.23046875,36326.32421875,37048.95703125,36296.953125,36225.87109375,37319.68359375,38197.29296875,38587.59375,39618.08984375,39965.43359375,40058.4765625,40798.078125,40774.80859375,41089.41796875,41385.84765625,41680.453125,41918.03515625,42205.78125,42482.2734375,42754.09375,43025.24609375,43301.515625,43574.9609375,43848.2421875,44122.04296875,44396.07421875,44669.6953125,44943.42578125,45217.2265625,45490.99609375,45764.734375,46038.5,46312.265625,46586.02734375,46859.78515625,47133.546875,47407.30859375,47681.06640625,47954.828125,48228.58984375,48502.3515625,48776.11328125,49049.87109375,49323.6328125,49597.39453125,49871.15625,50144.9140625,50418.67578125,50692.4375,50966.19921875,51239.95703125,51513.71875,51787.48046875,52061.2421875,52335.0,52608.76171875,52882.5234375,53156.28515625,53430.04296875,53703.8046875,53977.56640625,54251.328125,54525.0859375,54798.84765625,55072.609375,55346.37109375,55620.1328125,55893.890625,56167.65234375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44 Brazil (BR),2 Oil condensing,0.0,0.0,0.0,0.0,0.0,128.7251739501953,148.7884521484375,165.56051635742188,184.66729736328125,209.69656372070312,232.66693115234375,259.6163024902344,278.2103271484375,287.2431335449219,325.7942199707031,354.99285888671875,394.0923156738281,451.64776611328125,514.3235473632812,578.1748657226562,660.67236328125,741.8909912109375,827.9501953125,939.086181640625,1045.5079345703125,1142.194580078125,1244.0111083984375,1347.5340576171875,1449.073974609375,1550.3211669921875,1652.4527587890625,1754.4197998046875,1856.134765625,1957.956787109375,2059.85205078125,2161.685791015625,2263.5107421875,2365.358642578125,2467.204833984375,2569.042724609375,2670.883544921875,2772.7265625,2874.568115234375,2976.4091796875,3078.2509765625,3180.092529296875,3281.93408203125,3383.775634765625,3485.6171875,3587.458740234375,3689.30029296875,3791.141845703125,3892.9833984375,3994.824951171875,4096.66650390625,4198.5078125,4300.349609375,4402.19091796875,4504.03271484375,4605.8740234375,4707.7158203125,4809.55712890625,4911.39892578125,5013.240234375,5115.08203125,5216.92333984375,5318.76513671875,5420.6064453125,5522.4482421875,5624.28955078125,5726.13134765625,5827.97265625,5929.814453125,6031.65576171875,6133.49755859375,6235.3388671875,6337.1806640625,6439.02197265625,6540.86376953125,6642.705078125,6744.546875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44 Brazil (BR),3 Gas,0.0,0.0,0.0,0.0,0.0,749.68896484375,838.00146484375,843.6405639648438,874.5385131835938,797.6619873046875,948.5001220703125,884.128662109375,939.61962890625,1026.2701416015625,1081.0172119140625,1135.33935546875,1226.7298583984375,1304.8974609375,1351.157470703125,1402.9281005859375,1497.17236328125,1633.287109375,1718.483642578125,1857.0318603515625,1780.4658203125,1859.4990234375,1910.9395751953125,1949.677490234375,1981.2540283203125,2030.429443359375,2071.64697265625,2111.86376953125,2153.34033203125,2195.90087890625,2237.16455078125,2278.671630859375,2320.415771484375,2362.10791015625,2403.674560546875,2445.320068359375,2486.9755859375,2528.60888671875,2570.2392578125,2611.880859375,2653.51953125,2695.155517578125,2736.792724609375,2778.430908203125,2820.068359375,2861.70556640625,2903.34326171875,2944.980712890625,2986.6181640625,3028.255615234375,3069.893310546875,3111.53076171875,3153.168212890625,3194.8056640625,3236.443115234375,3278.080810546875,3319.71826171875,3361.355712890625,3402.9931640625,3444.630615234375,3486.268310546875,3527.90576171875,3569.543212890625,3611.1806640625,3652.818115234375,3694.455810546875,3736.09326171875,3777.730712890625,3819.3681640625,3861.005615234375,3902.643310546875,3944.28076171875,3985.918212890625,4027.5556640625,4069.193115234375,4110.83056640625,4152.46826171875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44 Brazil (BR),4 Gas condensing,0.0,0.0,0.0,0.0,0.0,5.098026752471924,6.3365302085876465,7.093926906585693,8.178462028503418,8.296990394592285,10.974855422973633,11.381331443786621,13.45887565612793,16.35940933227539,19.180767059326172,22.4271240234375,26.98413848876953,31.97100257873535,36.88308334350586,42.68088150024414,50.78059768676758,61.78539276123047,72.53630828857422,87.50411987304688,93.70872497558594,104.86622619628906,115.5996322631836,125.9485092163086,135.82647705078125,146.35824584960938,156.67933654785156,166.93626403808594,177.21910095214844,187.555419921875,197.8488311767578,208.14463806152344,218.4492950439453,228.75425720214844,239.05406188964844,249.3560791015625,259.6588439941406,269.9609375,280.26275634765625,290.5649719238281,300.86712646484375,311.169189453125,321.4712829589844,331.7734375,342.0755310058594,352.37762451171875,362.67974853515625,372.9818420410156,383.2839660644531,393.5860595703125,403.88818359375,414.1902770996094,424.4924011230469,434.79449462890625,445.09661865234375,455.3987121582031,465.7008361816406,476.0029296875,486.3050537109375,496.6071472167969,506.9092712402344,517.2113647460938,527.5134887695312,537.8156127929688,548.11767578125,558.4197998046875,568.721923828125,579.0240478515625,589.3261108398438,599.6282348632812,609.9303588867188,620.2324829101562,630.5345458984375,640.836669921875,651.1387939453125,661.44091796875,671.7429809570312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44 Brazil (BR),5 Wood stove,0.0,0.0,0.0,0.0,0.0,38812.2890625,38021.140625,38452.25,39385.921875,40661.76953125,41550.62890625,43315.98828125,48406.17578125,50136.12890625,50732.390625,51642.26171875,51785.5234375,48768.203125,47969.203125,46724.95703125,45007.97265625,40086.4140625,39715.38671875,35063.6953125,37110.25390625,35028.4375,33756.328125,32560.9921875,31725.060546875,30401.27734375,29272.716796875,28160.0234375,27034.59375,25872.376953125,24742.783203125,23608.033203125,22468.453125,21328.791015625,20192.640625,19054.6875,17916.4375,16778.625,15640.970703125,14503.03125,13365.15234375,12227.3359375,11089.4970703125,9951.6318359375,8813.787109375,7675.943359375,6538.09375,5400.244140625,4262.3974609375,3124.5498046875,1986.7012939453125,848.8533325195312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44 Brazil (BR),6 Wood boiler,0.0,0.0,0.0,0.0,0.0,263.9308776855469,287.4960632324219,323.3337097167969,368.3271179199219,422.948974609375,480.7718200683594,557.6039428710938,693.35791015625,799.2023315429688,900.1578369140625,1020.1243286132812,1139.1160888671875,1194.85888671875,1309.434326171875,1421.5,1526.5655517578125,1516.42333984375,1676.365966796875,1652.2159423828125,1953.1712646484375,2052.07177734375,2186.8818359375,2328.970703125,2487.692626953125,2622.286865234375,2766.410888671875,2911.648193359375,3056.0556640625,3198.664306640625,3342.904296875,3486.90478515625,3630.640869140625,3774.382080078125,3918.299072265625,4062.125732421875,4205.93603515625,4349.76904296875,4493.6103515625,4637.43701171875,4781.2666015625,4925.099609375,5068.93115234375,5212.76171875,5356.59326171875,5500.42431640625,5644.255859375,5788.0869140625,5931.91845703125,6075.74951171875,6219.58056640625,6363.412109375,6507.2431640625,6651.07470703125,6794.90576171875,6938.7373046875,7082.568359375,7226.39990234375,7370.23095703125,7514.06201171875,7657.8935546875,7801.724609375,7945.55615234375,8089.38720703125,8233.21875,8377.0498046875,8520.880859375,8664.7119140625,8808.5439453125,8952.375,9096.2060546875,9240.037109375,9383.869140625,9527.7001953125,9671.53125,9815.3623046875,9959.193359375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44 Brazil (BR),7 Coal,0.0,0.0,0.0,0.0,0.0,2776.0810546875,2526.617431640625,2533.013916015625,2430.669921875,2424.2734375,2622.56494140625,2673.737060546875,2782.4775390625,3153.474609375,3217.439453125,3306.990478515625,3211.04296875,3306.990478515625,3396.54150390625,3735.555908203125,3255.818603515625,3089.509521484375,3057.527099609375,2571.39306640625,3057.527099609375,2966.05712890625,2941.36669921875,2957.60107421875,3023.2265625,3015.520751953125,3033.599609375,3057.838134765625,3078.9228515625,3094.293701171875,3114.580810546875,3134.422607421875,3153.30517578125,3172.194580078125,3191.647216796875,3210.837646484375,3229.954833984375,3249.149169921875,3268.370849609375,3287.546630859375,3306.72998046875,3325.9248046875,3345.115966796875,3364.302734375,3383.49267578125,3402.682861328125,3421.8720703125,3441.061279296875,3460.2509765625,3479.440673828125,3498.630126953125,3517.819580078125,3537.009033203125,3556.19873046875,3575.38818359375,3594.57763671875,3613.76708984375,3632.956787109375,3652.146240234375,3671.335693359375,3690.525146484375,3709.714599609375,3728.904296875,3748.09375,3767.283203125,3786.47265625,3805.662353515625,3824.851806640625,3844.041259765625,3863.230712890625,3882.42041015625,3901.60986328125,3920.79931640625,3939.98876953125,3959.178466796875,3978.367919921875,3997.557373046875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44 Brazil (BR),8 District heating,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44 Brazil (BR),9 Electric,0.0,0.0,0.0,0.0,0.0,6995.21240234375,7597.7626953125,8149.14111328125,8733.78125,8943.5859375,9199.4462890625,8115.87939453125,8004.580078125,8376.8564453125,8645.509765625,9153.3916015625,9441.234375,9999.0087890625,10515.845703125,11197.712890625,11932.03125,12319.6591796875,12943.95703125,13740.9609375,14527.73046875,15189.0,15921.24609375,16661.5078125,17384.96875,18103.66796875,18832.97265625,19559.533203125,20283.939453125,21009.3203125,21735.548828125,22461.041015625,23186.50390625,23912.189453125,24637.857421875,25363.435546875,26089.048828125,26814.68359375,27540.30078125,28265.9140625,28991.53515625,29717.154296875,30442.7734375,31168.390625,31894.01171875,32619.62890625,33345.25,34070.8671875,34796.484375,35522.10546875,36247.72265625,36973.34375,37698.9609375,38424.58203125,39150.19921875,39875.81640625,40601.4375,41327.0546875,42052.67578125,42778.29296875,43503.9140625,44229.53125,44955.1484375,45680.76953125,46406.38671875,47132.0078125,47857.625,48583.24609375,49308.86328125,50034.484375,50760.1015625,51485.71875,52211.33984375,52936.95703125,53662.578125,54388.1953125,55113.81640625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44 Brazil (BR),10 Heatpump Ground,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
