RTI,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053,2054,2055,2056,2057,2058,2059,2060,2061,2062,2063,2064,2065,2066,2067,2068,2069,2070,2071,2072,2073,2074,2075,2076,2077,2078,2079,2080,2081,2082,2083,2084,2085,2086,2087,2088,2089,2090,2091,2092,2093,2094,2095,2096,2097,2098,2099,2100
29 Switzerland (CH),40892.00390625,39835.41796875,42115.234375,42232.8125,43335.9921875,41818.5234375,37869.7265625,41077.32421875,40789.70703125,39421.2734375,33227.203125,36957.63671875,40054.09765625,33493.671875,36473.80859375,38399.23046875,38266.6015625,36434.12109375,37471.98046875,36767.65234375,36619.1328125,36461.68359375,36292.56640625,36111.296875,35917.25,35709.84765625,35488.57421875,35252.90234375,35002.484375,34736.88671875,34455.90234375,34159.3046875,33847.0234375,33519.1328125,33175.78125,32817.234375,32443.849609375,32055.9296875,31653.796875,31237.8515625,30808.3515625,30365.51953125,29909.5,29440.376953125,28958.14453125,28462.83984375,27954.275390625,27432.505859375,26897.486328125,26349.15234375,26483.3515625,26618.220703125,26693.708984375,26769.693359375,26846.17578125,26923.15625,27000.640625,27078.62890625,27157.126953125,27236.1328125,27315.65234375,27395.685546875,27476.236328125,27557.30859375,27638.904296875,27721.025390625,27803.671875,27886.849609375,27970.5625,28054.810546875,28139.595703125,28224.923828125,28310.794921875,28397.212890625,28484.177734375,28571.69921875,28659.771484375,28748.40234375,28837.595703125,28927.349609375,29017.671875,29108.560546875,29200.01953125,29292.056640625,29384.66796875,29477.859375,29571.634765625,29665.99609375,29760.9453125,29856.48828125,29952.623046875,30049.357421875,30146.693359375,30244.630859375,30343.17578125,30442.33203125,30542.099609375,30642.482421875,30743.484375,30845.107421875
30 Iceland (IS),2556.737060546875,2618.97119140625,2615.499267578125,2661.091552734375,2719.863525390625,2733.931884765625,2862.935302734375,2979.76904296875,2963.549560546875,2959.78515625,2938.7568359375,3259.666748046875,3406.869140625,3427.515869140625,3448.058837890625,3486.578369140625,3525.991943359375,3566.19189453125,3607.02880859375,3648.320068359375,3657.14892578125,3666.203125,3674.567626953125,3682.3134765625,3689.72900390625,3697.540771484375,3705.753662109375,3714.53125,3724.04150390625,3734.444091796875,3743.03662109375,3751.7412109375,3760.53857421875,3769.422607421875,3778.39111328125,3787.439453125,3796.564208984375,3805.76318359375,3814.906005859375,3824.1591796875,3833.522705078125,3842.995361328125,3852.529052734375,3862.12060546875,3871.770263671875,3881.4736328125,3891.23095703125,3901.040771484375,3910.902099609375,3920.754638671875,3941.787109375,3963.003662109375,3976.426513671875,3990.0654296875,4003.9228515625,4018.001708984375,4032.303466796875,4046.831787109375,4061.588623046875,4076.5771484375,4091.7998046875,4107.25927734375,4122.95947265625,4138.90234375,4155.091796875,4171.5302734375,4188.2216796875,4205.16943359375,4222.37646484375,4239.84619140625,4257.58203125,4275.5888671875,4293.8701171875,4312.4287109375,4331.26953125,4350.39599609375,4369.8125,4389.52392578125,4409.533203125,4429.8466796875,4450.46728515625,4471.400390625,4492.650390625,4514.22265625,4536.12158203125,4558.3525390625,4580.92138671875,4603.83203125,4627.0908203125,4650.703125,4674.6748046875,4699.01171875,4723.71923828125,4748.80322265625,4774.27099609375,4800.1279296875,4826.38037109375,4853.03564453125,4880.099609375,4907.5791015625
31 Croatia (HR),17104.853515625,17298.205078125,17679.99609375,18484.06640625,19023.419921875,19256.79296875,18711.2734375,18340.892578125,17806.8828125,15216.935546875,14470.8193359375,13970.580078125,13647.1328125,12261.064453125,13502.40234375,13653.8583984375,13682.0478515625,13418.689453125,13469.6904296875,14064.9384765625,13839.533203125,13620.97265625,13408.7451171875,13201.794921875,12998.7578125,12797.5205078125,12594.6220703125,12386.4189453125,12173.470703125,11960.0146484375,11749.5986328125,11543.9638671875,11343.548828125,11148.3212890625,10958.0322265625,10772.4931640625,10591.4892578125,10414.912109375,10242.7265625,10074.798828125,9911.04296875,9751.21875,9595.177734375,9442.7275390625,9293.7197265625,9148.21484375,9006.1728515625,8867.4423828125,8731.896484375,8599.427734375,8453.7685546875,8310.603515625,8169.13037109375,8028.69287109375,7888.75244140625,7748.8818359375,7608.78173828125,7468.30224609375,7327.4697265625,7186.5263671875,7045.9755859375,6905.56689453125,6765.1611328125,6624.69970703125,6484.17529296875,6343.6123046875,6203.0439453125,6062.49658203125,5921.9775390625,5781.47412109375,5640.9619140625,5500.43798828125,5359.9072265625,5219.375,5078.84619140625,4938.32080078125,4797.7978515625,4657.27490234375,4516.75,4376.22412109375,4235.697265625,4095.17138671875,3954.645751953125,3814.12060546875,3673.595458984375,3533.0703125,3392.544677734375,3252.01904296875,3111.493408203125,2970.968017578125,2830.442626953125,2689.9169921875,2549.3916015625,2408.8662109375,2268.340576171875,2127.815185546875,1987.2896728515625,1846.76416015625,1706.23876953125,1565.7132568359375
32 Turkey (TR),102186.9140625,104740.2109375,110128.71875,113236.3828125,120129.1171875,123164.359375,128438.0,140287.5625,129899.828125,135685.953125,104317.6640625,108951.4609375,109301.6015625,106753.46875,126922.546875,133395.390625,147272.078125,139152.53125,161262.46875,169383.984375,168682.140625,167937.84375,167213.796875,166487.515625,165794.625,165076.5,164340.203125,163537.703125,162678.125,161769.5625,160952.40625,160326.03125,159726.5625,159153.625,158606.828125,158085.828125,157590.234375,157119.78125,156674.125,156252.96875,155856.03125,155482.984375,155133.703125,154807.8125,154505.15625,154225.515625,153968.703125,153734.484375,153522.671875,153333.1875,153841.15625,154357.328125,154326.09375,154309.421875,154307.28125,154319.609375,154346.375,154387.546875,154443.078125,154512.9375,154597.09375,154695.546875,154808.296875,154935.28125,155076.546875,155232.078125,155401.859375,155585.921875,155784.265625,155996.890625,156223.859375,156465.140625,156720.796875,156990.859375,157275.375,157574.328125,157887.8125,158215.859375,158558.515625,158915.828125,159287.875,159674.703125,160076.375,160492.953125,160924.53125,161371.140625,161832.90625,162309.90625,162802.171875,163309.859375,163833.015625,164371.734375,164926.140625,165496.3125,166082.375,166684.40625,167302.546875,167936.875,168587.546875,169254.65625
33 Macedonia (MK),2307.06298828125,2334.962890625,2595.566162109375,2561.662841796875,2494.907470703125,2600.967041015625,2393.878662109375,2566.977783203125,2755.404541015625,2759.742431640625,2747.2978515625,2638.030517578125,2062.960693359375,2171.86572265625,2231.010009765625,2293.6826171875,2363.610107421875,2438.758544921875,2519.413330078125,2607.291748046875,2600.505859375,2592.783203125,2584.826171875,2576.379638671875,2567.760498046875,2558.331787109375,2548.09228515625,2536.736328125,2524.381591796875,2510.995849609375,2499.424560546875,2492.2001953125,2485.511962890625,2479.352294921875,2473.714599609375,2468.592041015625,2463.97900390625,2459.86962890625,2456.257568359375,2453.138671875,2450.507080078125,2448.35986328125,2446.69140625,2445.497802734375,2444.776123046875,2444.52197265625,2444.732421875,2445.405029296875,2446.537353515625,2448.12646484375,2458.04345703125,2468.14208984375,2471.0478515625,2474.247314453125,2477.73876953125,2481.521484375,2485.595458984375,2489.959228515625,2494.612548828125,2499.55517578125,2504.786865234375,2510.30712890625,2516.11572265625,2522.212646484375,2528.59814453125,2535.27197265625,2542.234375,2549.486083984375,2557.026611328125,2564.85693359375,2572.9775390625,2581.388427734375,2590.091064453125,2599.085693359375,2608.373046875,2617.954345703125,2627.830078125,2638.00146484375,2648.469970703125,2659.23583984375,2670.30126953125,2681.6669921875,2693.33447265625,2705.304931640625,2717.58056640625,2730.162109375,2743.052001953125,2756.2509765625,2769.76171875,2783.58544921875,2797.724365234375,2812.1806640625,2826.95556640625,2842.052001953125,2857.4716796875,2873.217041015625,2889.29052734375,2905.69384765625,2922.429931640625,2939.50146484375
34 USA (US),1672525.5,1667212.25,1750084.5,1695326.25,1679052.875,1515402.125,1622182.75,1643739.5,1618517.0,1190096.75,1596751.125,1393410.0,1709630.75,1826776.125,1639995.0,1550782.25,1589011.25,1876052.25,1977515.75,1916101.5,1926136.0,1935964.5,1945580.625,1954974.25,1964135.25,1973057.25,1981734.75,1990167.375,1998359.125,2006317.5,2014048.75,2021554.25,2028835.0,2035897.5,2042747.875,2049392.0,2055837.625,2062087.125,2068140.25,2073994.5,2079651.25,2085108.0,2090374.875,2095473.875,2100435.75,2105280.75,2110021.25,2114651.75,2119150.75,2123483.25,2133972.5,2144483.0,2149880.75,2155286.5,2160708.25,2166149.75,2171608.75,2177078.25,2182549.25,2188011.5,2193460.25,2198890.25,2204291.25,2209651.25,2214959.25,2220208.75,2225391.5,2230491.0,2235488.75,2240370.25,2245128.0,2249759.25,2254262.5,2258638.25,2262887.5,2267010.0,2271005.25,2274875.25,2278622.75,2282251.5,2285764.75,2289167.75,2292471.0,2295686.5,2298825.5,2301892.25,2304891.75,2307835.75,2310737.25,2313606.0,2316446.5,2319258.5,2322038.75,2324782.0,2327482.75,2330137.0,2332740.5,2335290.5,2337785.0,2340222.25
35 Japan (JA),213130.515625,220778.828125,212393.078125,210216.140625,219801.5625,209235.375,208377.6875,198459.609375,195389.640625,158487.421875,235768.171875,229558.609375,224311.796875,226009.421875,223830.6875,235077.03125,257847.859375,239717.328125,245806.5625,268197.4375,267513.375,266761.03125,265942.78125,265064.4375,264133.28125,263155.53125,262135.015625,261074.0625,259976.234375,258844.859375,257683.234375,256494.84375,255283.0,254050.546875,252800.109375,251534.453125,250256.3125,248968.734375,247675.296875,246379.5625,245084.921875,243793.40625,242507.171875,241229.125,239962.46875,238709.5625,237471.671875,236249.109375,235041.859375,233849.546875,234198.0,234545.84375,233681.84375,232816.015625,231944.15625,231065.15625,230178.875,229283.296875,228376.40625,227457.125,226525.046875,225581.28125,224628.375,223669.828125,222709.03125,221747.796875,220788.046875,219833.265625,218887.390625,217954.125,217035.0625,216132.546875,215251.609375,214398.15625,213576.484375,212789.015625,212035.21875,211312.484375,210616.421875,209943.515625,209292.71875,208664.28125,208056.9375,207469.5,206900.796875,206349.640625,205814.765625,205294.390625,204786.5625,204289.609375,203802.28125,203323.734375,202853.21875,202390.296875,201934.359375,201484.765625,201040.78125,200601.53125,200166.09375,199733.390625
36 Canada (CA),235710.46875,246038.140625,251014.234375,246250.625,250760.609375,242880.875,263044.875,264039.65625,251414.671875,153702.765625,276494.34375,262551.625,286521.40625,299349.25,301859.28125,289208.375,310514.3125,341408.09375,352626.65625,347063.21875,348616.625,350102.84375,351522.21875,352871.71875,354148.65625,355350.59375,356477.3125,357527.65625,358497.40625,359381.5625,360177.53125,360885.1875,361508.375,362053.0625,362527.75,362939.75,363292.625,363589.4375,363836.625,364041.15625,364209.21875,364342.75,364444.25,364520.625,364579.3125,364625.0625,364661.53125,364685.75,364687.375,364652.40625,366470.4375,368282.375,369206.0,370117.84375,371021.96875,371919.40625,372810.40625,373696.96875,374580.6875,375462.90625,376344.09375,377223.96875,378101.625,378975.71875,379844.8125,380708.65625,381566.15625,382413.875,383247.90625,384064.875,384863.4375,385643.53125,386405.09375,387148.71875,387874.8125,388583.25,389274.0,389946.84375,390602.09375,391240.15625,391861.03125,392465.78125,393055.75,393633.0625,394199.09375,394754.71875,395300.5,395837.65625,396367.46875,396891.0625,397409.0625,397921.65625,398428.84375,398930.71875,399427.0,399917.53125,400402.25,400881.0625,401353.875,401820.5625
37 Australia (AU),40869.86328125,42325.36328125,40970.375,39287.8359375,38165.6484375,38413.60546875,40599.4296875,40746.5625,42297.6171875,37208.453125,61760.7109375,62185.05078125,62950.109375,63314.51953125,68658.4921875,71220.9453125,72148.453125,74742.2109375,79584.84375,84497.1328125,85104.7265625,85686.625,86245.078125,86779.3203125,87288.671875,87772.5625,88230.8984375,88663.765625,89071.015625,89452.5859375,89808.6640625,90139.4375,90445.6171875,90728.5234375,90989.8984375,91231.234375,91453.125,91656.0390625,91841.1328125,92009.5546875,92162.265625,92300.09375,92423.1796875,92531.046875,92622.8203125,92697.984375,92756.484375,92798.9375,92826.3046875,92839.8828125,93410.7734375,93980.03125,94405.390625,94824.734375,95238.3203125,95646.109375,96047.90625,96443.765625,96833.6796875,97217.7109375,97595.9296875,97968.3828125,98335.296875,98696.984375,99053.59375,99405.2421875,99751.9140625,100093.78125,100430.8671875,100763.234375,101091.0078125,101414.1796875,101732.53125,102045.71875,102353.6171875,102656.171875,102953.5390625,103245.9296875,103533.5234375,103816.5625,104095.09375,104369.203125,104639.2578125,104905.640625,105168.6796875,105428.4453125,105684.90625,105938.046875,106187.8359375,106434.1640625,106676.9375,106916.0078125,107151.2421875,107382.4140625,107609.28125,107831.5546875,108048.890625,108260.9140625,108467.2265625,108667.28125
38 New Zealand (NZ),4160.4169921875,4120.1279296875,4239.79296875,4391.89990234375,4295.16455078125,4389.70068359375,4236.68359375,4108.857421875,4354.37353515625,2382.1787109375,9858.5380859375,9128.3203125,9072.2841796875,9462.3203125,10053.2900390625,10438.80078125,10516.8466796875,11043.4150390625,12296.7900390625,12792.705078125,12886.2197265625,12977.84765625,13067.3515625,13154.3291015625,13238.2861328125,13318.84375,13395.865234375,13469.3427734375,13539.173828125,13605.310546875,13667.732421875,13726.3974609375,13781.3876953125,13832.9697265625,13881.5029296875,13927.298828125,13970.4677734375,14011.0576171875,14049.220703125,14085.1240234375,14118.884765625,14150.6689453125,14180.5361328125,14208.39453125,14234.07421875,14257.4990234375,14278.67578125,14297.7841796875,14315.1162109375,14331.044921875,14397.802734375,14464.162109375,14491.4794921875,14517.880859375,14543.466796875,14568.2255859375,14592.267578125,14615.7021484375,14638.6396484375,14661.224609375,14683.46484375,14705.4150390625,14727.1328125,14748.615234375,14769.9375,14791.083984375,14812.0419921875,14832.7646484375,14853.158203125,14873.16796875,14892.7763671875,14911.87890625,14930.3740234375,14948.1025390625,14964.9384765625,14980.8271484375,14995.7314453125,15009.5517578125,15022.1630859375,15033.4697265625,15043.443359375,15052.12890625,15059.6533203125,15066.1845703125,15071.853515625,15076.7255859375,15080.859375,15084.3515625,15087.359375,15090.04296875,15092.4599609375,15094.64453125,15096.5654296875,15098.271484375,15099.7041015625,15100.896484375,15101.8544921875,15102.59375,15103.17578125,15103.6357421875
39 Russian Fed. (RS),1343578.125,1243095.375,1292753.25,1256277.75,1024044.1875,1066141.375,1036848.8125,1046936.75,996673.9375,1019274.25,1087069.25,1020066.0,968443.8125,1029915.125,1028774.875,1027539.3125,1026178.5625,1024650.0625,1022928.125,1020989.875,1018818.75,1016407.5,1013756.375,1010872.3125,1007768.0625,1004459.5625,1000951.125,997262.125,993440.75,989549.1875,985637.8125,981726.1875,977821.625,973946.375,970119.3125,966353.9375,962661.625,959042.1875,955480.1875,951951.5,948434.875,944929.1875,941431.3125,937917.125,934357.9375,930732.625,927032.25,923261.0,919429.5,915555.0,918629.625,921692.875,920379.6875,919033.75,917649.0,916222.8125,914754.875,913246.0625,911699.25,910118.8125,908507.125,906871.1875,905225.375,903588.3125,901975.875,900396.625,898857.375,897370.8125,895950.625,894608.0625,893349.75,892180.6875,891107.375,890135.75,889269.6875,888510.25,887856.3125,887304.5625,886849.8125,886485.8125,886208.5,886010.6875,885879.0625,885797.3125,885751.0625,885731.8125,885732.125,885738.625,885736.9375,885715.3125,885665.0,885580.8125,885459.1875,885297.875,885094.625,884846.875,884551.625,884205.125,883803.3125,883341.75
40 Rest of Annex I (RA),49620.71875,49278.83203125,48669.78125,46652.328125,46742.0078125,47491.08203125,44495.390625,42442.703125,43795.703125,31395.32421875,31219.126953125,33242.98046875,32754.630859375,30965.810546875,29831.4921875,31795.740234375,32421.537109375,32655.828125,31216.7109375,31298.8515625,31185.939453125,31069.728515625,30949.564453125,30825.279296875,30696.78125,30564.0859375,30427.173828125,30286.265625,30141.95703125,29995.080078125,29846.3671875,29696.037109375,29544.35546875,29392.095703125,29240.17578125,29089.275390625,28939.73046875,28791.53125,28644.505859375,28498.322265625,28352.681640625,28207.724609375,28063.478515625,27919.265625,27774.220703125,27627.77734375,27479.599609375,27330.04296875,27179.94140625,27030.552734375,27111.8125,27192.529296875,27136.095703125,27078.81640625,27020.63671875,26961.533203125,26901.53125,26840.771484375,26779.484375,26717.822265625,26655.939453125,26593.921875,26532.056640625,26470.56640625,26409.787109375,26349.8046875,26290.826171875,26233.06640625,26176.7578125,26122.1171875,26069.36328125,26018.48828125,25969.603515625,25922.76171875,25877.986328125,25835.318359375,25794.7421875,25756.306640625,25719.931640625,25685.630859375,25653.322265625,25622.919921875,25594.2734375,25567.25390625,25541.6171875,25517.25390625,25494.078125,25471.8359375,25450.2734375,25429.185546875,25408.40625,25387.80078125,25367.2265625,25346.5625,25325.7109375,25304.494140625,25282.78515625,25260.353515625,25237.056640625,25212.6171875
41 China (CN),1371631.625,1397206.5,1463090.0,1554900.25,1618373.375,1680332.5,1729086.375,1736585.25,1789873.125,1855590.0,1930284.375,2001208.0,2122549.75,2191854.25,2224075.75,2257474.0,2290761.25,2324951.75,2359369.25,2395046.75,2425166.25,2455100.5,2484688.5,2513922.5,2542836.0,2571508.75,2600000.75,2628388.25,2656726.25,2685056.25,2700747.5,2716327.0,2731818.5,2747238.75,2762600.5,2777930.5,2793219.5,2808474.5,2823701.25,2838906.5,2853598.25,2868261.75,2882901.5,2897520.5,2912120.75,2926691.5,2941242.0,2955770.0,2970272.25,2984743.75,2996022.5,3007068.25,2996364.0,2985349.0,2974053.75,2962499.5,2950713.25,2938738.75,2926627.0,2914422.5,2902152.25,2889838.0,2877514.25,2865214.5,2852967.5,2840794.75,2828708.25,2816710.5,2804796.75,2792963.5,2781221.5,2769578.5,2758023.5,2746540.75,2735119.75,2723761.5,2712477.25,2701282.25,2690196.5,2679238.0,2668412.75,2657727.5,2647199.75,2636850.0,2626694.25,2616736.0,2606975.0,2597418.5,2588072.5,2578937.5,2570006.25,2561265.0,2552693.75,2544268.75,2535964.0,2527751.0,2519600.0,2511480.0,2503357.5,2495197.75
42 India (IN),116434.75,118488.375,120550.328125,124044.65625,126443.9609375,129171.3125,131587.671875,133836.328125,137577.546875,141085.625,144502.4375,147252.875,150350.828125,155275.296875,157230.671875,159064.171875,161611.15625,163300.828125,165531.609375,168064.546875,169755.75,171433.53125,173083.75,174700.890625,176277.90625,177806.40625,179283.140625,180705.828125,182072.421875,183383.015625,183325.703125,183157.6875,182873.9375,182469.375,181939.046875,181293.90625,180515.375,179598.453125,178538.859375,177333.65625,176344.625,175244.03125,174038.1875,172742.390625,171386.609375,169959.875,168602.4375,167428.59375,166576.15625,166181.640625,167239.015625,168288.296875,168478.71875,168645.875,168789.4375,168909.4375,169006.125,169079.671875,169130.375,169158.515625,169164.421875,169148.328125,169110.3125,169050.390625,168968.765625,168865.765625,168742.09375,168598.765625,168437.015625,168257.984375,168062.390625,167850.828125,167624.046875,167382.796875,167127.84375,166859.859375,166579.578125,166287.71875,165985.03125,165672.21875,165349.890625,165018.625,164679.09375,164331.921875,163977.703125,163617.0625,163250.4375,162878.03125,162499.828125,162116.0,161726.96875,161333.3125,160935.75,160535.078125,160131.96875,159727.09375,159320.984375,158914.078125,158506.765625,158099.265625
43 Mexico (MX),76669.1484375,76914.546875,78668.734375,77293.359375,75925.9453125,75795.7109375,75382.8203125,75415.1171875,73812.8125,74711.1484375,74437.8828125,74900.7890625,72393.3125,73025.6328125,73836.765625,74628.9375,75400.09375,76149.515625,76877.9296875,77586.9921875,78277.8984375,78950.3125,79603.515625,80237.9296875,80854.140625,81452.484375,82032.9609375,82595.203125,83138.4921875,83661.90625,84164.65625,84646.4453125,85107.0390625,85545.84375,85962.234375,86355.7109375,86725.9765625,87072.890625,87396.265625,87696.046875,87972.1953125,88224.109375,88451.7578125,88656.2109375,88838.8671875,89000.578125,89143.078125,89265.625,89363.796875,89431.4765625,90075.796875,90715.8125,90857.2109375,90984.5859375,91097.78125,91196.78125,91281.7421875,91352.8359375,91410.2265625,91454.15625,91484.8125,91502.359375,91507.03125,91499.0625,91478.75,91446.3671875,91402.25,91346.8046875,91280.5,91203.7890625,91116.953125,91020.34375,90914.6171875,90800.5,90678.5546875,90549.234375,90412.6875,90268.8984375,90117.671875,89958.9296875,89792.890625,89619.8984375,89440.078125,89253.6171875,89060.71875,88861.6015625,88656.59375,88446.125,88230.734375,88010.8984375,87787.015625,87559.375,87328.2578125,87093.9375,86856.71875,86616.9375,86375.0234375,86131.4375,85886.703125,85641.40625
44 Brazil (BR),72259.0703125,74864.375,74792.7734375,76231.3203125,77050.0234375,78887.2890625,78616.25,80595.5625,82049.65625,82912.3828125,80763.9140625,82357.8203125,80903.1796875,84547.1796875,85423.96875,86279.640625,87112.796875,87925.59375,88718.1484375,89491.3359375,90245.5234375,90980.25,91694.1796875,92385.9296875,93053.8046875,93696.5,94313.296875,94904.0859375,95468.7578125,96007.515625,96520.4765625,97007.46875,97468.3359375,97903.265625,98312.625,98696.6953125,99055.5703125,99389.328125,99698.1171875,99981.9921875,100241.15625,100475.8515625,100686.328125,100872.546875,101034.453125,101172.1015625,101285.6796875,101375.7890625,101443.203125,101489.0390625,102093.3125,102692.2890625,102624.578125,102543.734375,102449.703125,102342.6015625,102222.578125,102089.828125,101944.515625,101786.84375,101617.046875,101435.328125,101241.9375,101037.125,100821.171875,100594.421875,100357.234375,100109.9609375,99852.984375,99586.703125,99311.53125,99027.9609375,98736.640625,98438.328125,98133.671875,97823.2578125,97507.5703125,97187.1171875,96862.3984375,96533.9375,96202.203125,95867.7734375,95531.296875,95193.5,94855.03125,94516.359375,94177.890625,93840.046875,93503.234375,93167.8203125,92834.125,92502.40625,92172.9140625,91845.8359375,91521.3203125,91199.4921875,90880.4296875,90564.1796875,90250.7578125,89940.125
45 Argentina (AR),42591.8984375,39520.1484375,41746.6796875,42709.75390625,46406.64453125,50554.171875,54460.6328125,54066.9453125,53934.4140625,72558.5625,75839.0625,80285.796875,84614.8359375,81296.5078125,82650.65625,88344.015625,78084.8671875,77756.8359375,78368.0703125,78954.6796875,80661.125,82399.3828125,84169.3671875,85966.6640625,87791.0,89642.8984375,91525.4921875,93442.21875,95391.671875,97374.8828125,99214.5234375,101081.390625,102975.875,104898.828125,106850.8203125,108836.9921875,110856.265625,112909.875,114998.796875,117124.3515625,119296.140625,121507.4296875,123759.4765625,126053.6875,128391.5546875,130767.640625,133188.296875,135654.828125,138168.84375,140731.796875,141813.5,142893.625,143255.796875,143604.140625,143938.421875,144258.546875,144564.359375,144855.78125,145132.703125,145395.0625,145642.859375,145876.140625,146094.78125,146298.625,146487.65625,146661.984375,146821.890625,146967.765625,147100.1875,147219.640625,147326.453125,147420.953125,147503.625,147575.0625,147635.796875,147686.125,147726.390625,147757.078125,147778.765625,147791.796875,147796.609375,147793.28125,147781.8125,147761.96875,147733.625,147696.9375,147652.125,147599.390625,147538.96875,147471.078125,147395.9375,147313.671875,147224.40625,147128.359375,147025.6875,146916.53125,146801.15625,146679.828125,146552.8125,146420.453125
46 Colombia (CO),16417.541015625,16605.033203125,17532.751953125,15828.2158203125,16299.470703125,18558.0234375,19189.3984375,19064.224609375,18556.23046875,18066.44140625,18301.91796875,18004.59765625,16947.671875,17747.984375,17971.041015625,18190.646484375,18406.60546875,18618.654296875,18826.587890625,19030.208984375,19229.33203125,19423.810546875,19613.517578125,19798.365234375,19978.310546875,20153.28515625,20323.193359375,20487.947265625,20647.44921875,20801.625,20950.404296875,21093.736328125,21231.568359375,21363.830078125,21490.443359375,21611.349609375,21726.529296875,21835.984375,21939.7421875,22037.84375,22130.32421875,22217.294921875,22298.8046875,22374.80859375,22445.2421875,22510.109375,22569.416015625,22623.40234375,22672.58203125,22717.615234375,22849.705078125,22980.54296875,22959.5703125,22935.884765625,22909.587890625,22880.767578125,22849.517578125,22815.9140625,22780.0546875,22742.015625,22701.8671875,22659.677734375,22615.515625,22569.439453125,22521.5078125,22471.779296875,22420.302734375,22367.09375,22312.16015625,22255.515625,22197.21875,22137.3359375,22075.87109375,22012.81640625,21948.20703125,21882.08203125,21814.544921875,21745.775390625,21675.962890625,21605.29296875,21533.875,21461.77734375,21389.1171875,21316.0,21242.517578125,21168.76953125,21094.83984375,21020.802734375,20946.716796875,20872.65234375,20798.673828125,20724.85546875,20651.265625,20577.98046875,20505.056640625,20432.5546875,20360.525390625,20289.005859375,20218.033203125,20147.62890625
47 Rest LatinAmerica(LA),65722.7734375,65487.78515625,64872.71484375,66927.8046875,69622.4765625,68102.3203125,68131.9609375,67587.8046875,68852.7734375,74178.6640625,75308.53125,75917.7890625,78056.625,74042.71875,74291.9375,73919.109375,73188.3515625,72248.0859375,71826.7109375,71226.5546875,71874.109375,72514.4296875,73145.578125,73764.703125,74368.421875,74954.0234375,75520.1171875,76066.4375,76592.9296875,77100.0546875,77588.1171875,78056.6875,78505.09375,78933.109375,79340.4765625,79727.0625,80092.7109375,80437.359375,80760.953125,81063.484375,81345.0,81605.90625,81846.3203125,82065.90625,82264.125,82440.890625,82596.046875,82730.546875,82846.8046875,82947.890625,83569.984375,84189.2890625,84368.640625,84537.1953125,84694.96875,84842.0859375,84978.6328125,85104.65625,85220.2578125,85325.5,85420.46875,85505.3046875,85580.1875,85645.34375,85700.9453125,85747.140625,85784.0703125,85811.8125,85830.46875,85840.1484375,85841.0078125,85833.1796875,85816.84375,85792.1328125,85759.21875,85718.2890625,85669.5234375,85613.0625,85549.0390625,85477.625,85399.03125,85313.4921875,85221.3125,85122.7734375,85018.21875,84907.859375,84791.9609375,84670.921875,84545.15625,84415.0234375,84280.8203125,84142.734375,84000.9453125,83855.5703125,83706.75,83554.65625,83399.4765625,83241.40625,83080.734375,82917.6953125
48 Korea (KR),115860.0703125,128174.0859375,129809.703125,122146.265625,130840.859375,133016.46875,129224.90625,131265.578125,129308.375,99990.609375,120569.1953125,120540.1171875,120016.8359375,110385.15625,110556.234375,120794.703125,128750.078125,131439.703125,122966.4453125,126076.609375,127825.125,129574.625,131324.9375,133077.171875,134831.875,136590.3125,138354.21875,140125.625,141906.53125,143698.90625,145019.40625,146343.5,147672.875,149008.765625,150352.484375,151705.296875,153067.71875,154440.359375,155823.859375,157218.65625,158638.40625,160070.359375,161514.5625,162971.46875,164441.25,165923.15625,167418.28125,168926.765625,170448.828125,171984.609375,172630.75,173265.546875,172650.3125,172022.328125,171383.625,170735.671875,170080.03125,169418.984375,168755.046875,168090.21875,167425.984375,166762.9375,166100.6875,165438.359375,164775.234375,164111.9375,163449.359375,162787.34375,162125.671875,161464.375,160803.84375,160144.875,159489.109375,158838.546875,158194.859375,157559.28125,156932.234375,156314.15625,155705.078125,155105.40625,154515.34375,153936.046875,153369.703125,152819.0,152285.828125,151771.515625,151275.71875,150797.09375,150333.359375,149882.96875,149445.515625,149021.578125,148612.453125,148219.34375,147843.3125,147484.703125,147143.453125,146818.75,146509.15625,146212.671875
