RTI,T2TI,1 Carbon Costs ($/MWh),2 std ($/MWh),3 Investment ($/kW),4 std ($/MWh),5 Fuel ($/MWh),6 std ($/MWh),7 O&M ($/MWh),8 std ($/MWh),9 Lifetime (years),10 Lead Time (years),11 Decision Load Factor,12 Type (0;1;2;3),13 Efficiency (%),14 Resource (%),15 Emissions (tCO2/GWh),16 Learning exp,17 Discount Rate (%),18 Variable (0 or 1),19 Flexible (0 or 1),20 Baseload (0 or 1),21 Storage,22 Gamma,23 Value factor
4 Greece (EL),21 Fuel cells / Turbine,0.0,0.0,1023.6279907226562,142.4810028076172,9999.0,0.0,9.060999870300293,3.075000047683716,27.0,3.0,0.8500000238418579,5.0,0.5699999928474426,0.7202959060668945,359.2953186035156,-0.07100000232458115,0.05000000074505806,0.0,0.0,0.0,1.0,0.0,1.0
4 Greece (EL),22 Lithium-ion,0.0,0.0,1017.989013671875,264.5199890136719,0.0,0.0,33.90399932861328,7.763000011444092,18.0,1.0,0.0,5.0,0.9169999957084656,1.0,0.0,-0.1679999977350235,0.05000000074505806,0.0,0.0,0.0,1.0,0.0,1.0
5 Spain (ES),1 Nuclear,0.0,0.0,6580.0,2632.0,6.789000034332275,2.7149999141693115,30.320999145507812,12.128000259399414,60.0,9.0,0.949999988079071,1.0,1.0,1.0,0.0,-0.08620103448629379,0.05000000074505806,0.0,0.0,1.0,0.0,-0.44999998807907104,1.0
5 Spain (ES),2 Oil,0.0,0.0,2084.0,833.5999755859375,57.29600143432617,22.917999267578125,17.15999984741211,6.863999843597412,40.0,4.0,0.8500000238418579,1.0,0.44999998807907104,0.27261656522750854,751.8496704101562,-0.014499569311738014,0.05000000074505806,0.0,1.0,0.0,0.0,0.05999999865889549,1.0
5 Spain (ES),3 Coal,0.0,0.0,2294.51806640625,917.8070068359375,9.126999855041504,3.6510000228881836,33.7400016784668,13.496000289916992,40.0,4.0,0.8500000238418579,1.0,0.4000000059604645,0.41682004928588867,760.0,-0.04394334927201271,0.05000000074505806,0.0,0.0,1.0,0.0,0.05000000074505806,1.0
5 Spain (ES),4 Coal + CCS,0.0,0.0,4015.64794921875,1606.259033203125,26.770999908447266,10.708000183105469,31.261999130249023,6.900000095367432,40.0,3.0,0.8500000238418579,1.0,0.3499999940395355,0.3671986162662506,76.0,-0.07400058209896088,0.05000000074505806,0.0,0.0,1.0,0.0,0.0,1.0
5 Spain (ES),5 Waste,0.0,0.0,2190.72412109375,876.2899780273438,76.2760009765625,30.510000228881836,20.54199981689453,7.083000183105469,40.0,4.0,0.8500000238418579,2.0,0.25,0.31011587381362915,0.0,-0.07400058209896088,0.05000000074505806,0.0,0.0,1.0,0.0,0.0,1.0
5 Spain (ES),6 Waste + CCS,0.0,0.0,4676.52880859375,1416.0789794921875,122.04100036621094,48.816001892089844,32.867000579833984,11.333000183105469,40.0,4.0,0.8500000238418579,2.0,0.15000000596046448,0.27319732308387756,0.0,-0.10469737648963928,0.05000000074505806,0.0,0.0,1.0,0.0,0.0,1.0
5 Spain (ES),7 CCGT,0.0,0.0,1023.1799926757812,409.2720031738281,61.85200119018555,24.740999221801758,8.805999755859375,2.871000051498413,25.0,2.0,0.8500000238418579,1.0,0.5649999976158142,0.5132108330726624,370.0,-0.05889368802309036,0.05000000074505806,0.0,1.0,0.0,0.0,-0.7799999713897705,1.149999976158142
5 Spain (ES),8 CCGT + CCS,0.0,0.0,2122.158935546875,848.864013671875,66.80000305175781,26.719999313354492,17.172000885009766,4.793000221252441,30.0,3.0,0.8500000238418579,1.0,0.4480000138282776,0.42317384481430054,37.0,-0.07400058209896088,0.05000000074505806,0.0,1.0,0.0,0.0,0.029999999329447746,1.149999976158142
5 Spain (ES),9 OCGT,0.0,0.0,498.2659912109375,199.3070068359375,89.68499755859375,35.874000549316406,16.632999420166016,5.793000221252441,25.0,2.0,0.0,1.0,0.36000001430511475,0.4000000059604645,370.0,-0.05889368802309036,0.05000000074505806,0.0,1.0,0.0,0.0,0.0,1.149999976158142
5 Spain (ES),10 OCGT + CCS,0.0,0.0,1376.126953125,412.8380126953125,96.86000061035156,38.74399948120117,39.5369987487793,10.588000297546387,27.0,2.0,0.0,1.0,0.3240000009536743,0.36000001430511475,37.0,-0.07400058209896088,0.05000000074505806,0.0,1.0,0.0,0.0,0.0,1.149999976158142
5 Spain (ES),11 Biomass,0.0,0.0,3646.179931640625,173.6280059814453,76.2760009765625,30.510000228881836,8.116000175476074,2.4200000762939453,25.0,9.0,0.8500000238418579,2.0,0.3199999928474426,0.31011587381362915,0.0,-0.07400058209896088,0.05000000074505806,0.0,0.0,1.0,0.0,0.019999999552965164,1.0
5 Spain (ES),12 Biomass + CCS,0.0,0.0,5833.88720703125,277.8039855957031,122.04100036621094,48.816001892089844,12.984999656677246,3.871999979019165,25.0,9.0,0.8500000238418579,2.0,0.30000001192092896,0.27319732308387756,-980.7567749023438,-0.10469737648963928,0.05000000074505806,0.0,0.0,1.0,0.0,0.019999999552965164,1.0
5 Spain (ES),13 Large Hydro,0.0,0.0,2251.068115234375,900.427001953125,0.0,0.0,12.84000015258789,4.164999961853027,60.0,5.0,0.4000000059604645,4.0,1.0,1.0,0.0,-0.02034044824540615,0.05000000074505806,0.0,1.0,0.0,0.0,0.33000001311302185,1.149999976158142
5 Spain (ES),14 Pumped Hydro,0.0,0.0,2968.154052734375,1013.5230102539062,0.0,0.0,55.50699996948242,9.788000106811523,46.0,6.0,0.0,5.0,0.75,0.75,0.0,-0.20000000298023224,0.05000000074505806,0.0,0.0,0.0,1.0,0.009999999776482582,1.149999976158142
5 Spain (ES),15 Geothermal,0.0,0.0,4221.46923828125,1279.739013671875,0.0,0.0,16.29599952697754,8.390999794006348,40.0,2.0,0.8500000238418579,3.0,1.0,1.0,0.0,-0.07400058209896088,0.05000000074505806,0.0,0.0,1.0,0.0,0.0,1.0
5 Spain (ES),16 Marine,0.0,0.0,9443.0,3777.199951171875,0.0,0.0,60.0,20.0,25.0,2.0,0.0,3.0,1.0,1.0,0.0,-0.08399999886751175,0.05000000074505806,0.0,0.0,1.0,0.0,0.05999999865889549,1.0
5 Spain (ES),17 Onshore,0.0,0.0,1158.0,463.20001220703125,0.0,0.0,18.91200065612793,7.565000057220459,26.0,1.0,0.26499998569488525,0.0,1.0,1.0,0.0,-0.1940000057220459,0.052000001072883606,1.0,0.0,0.0,0.0,-0.4300000071525574,0.8500000238418579
5 Spain (ES),18 Offshore,0.0,0.0,3138.0,1255.199951171875,0.0,0.0,21.399999618530273,8.5600004196167,26.0,3.0,0.38999998569488525,0.0,1.0,1.0,0.0,-0.1940000057220459,0.05000000074505806,1.0,0.0,0.0,0.0,0.009999999776482582,0.8999999761581421
5 Spain (ES),19 Solar PV,0.0,0.0,671.0,268.3999938964844,0.0,0.0,6.9770002365112305,2.48799991607666,40.0,1.0,0.1599999964237213,0.0,1.0,1.0,0.0,-0.3190000057220459,0.04800000041723251,1.0,0.0,0.0,0.0,-0.07000000029802322,0.8500000238418579
5 Spain (ES),20 CSP,0.0,0.0,5875.84716796875,1982.386962890625,0.0,0.0,27.0,10.800000190734863,25.0,2.0,0.3199999928474426,0.0,0.20000000298023224,0.20000000298023224,0.0,-0.1940000057220459,0.05000000074505806,0.0,0.0,1.0,0.0,-0.029999999329447746,1.0
5 Spain (ES),21 Fuel cells / Turbine,0.0,0.0,1023.6279907226562,142.4810028076172,9999.0,0.0,9.060999870300293,3.075000047683716,27.0,3.0,0.8500000238418579,5.0,0.5699999928474426,0.7202959060668945,359.2953186035156,-0.07100000232458115,0.05000000074505806,0.0,0.0,0.0,1.0,0.0,1.0
5 Spain (ES),22 Lithium-ion,0.0,0.0,1017.989013671875,264.5199890136719,0.0,0.0,33.90399932861328,7.763000011444092,18.0,1.0,0.0,5.0,0.9169999957084656,1.0,0.0,-0.1679999977350235,0.05000000074505806,0.0,0.0,0.0,1.0,0.0,1.0
6 France (FR),1 Nuclear,0.0,0.0,7245.84716796875,2898.339111328125,6.789000034332275,2.7149999141693115,20.666000366210938,8.265999794006348,60.0,15.0,0.949999988079071,1.0,1.0,1.0,0.0,-0.08620103448629379,0.05000000074505806,0.0,0.0,1.0,0.0,-0.6000000238418579,1.0
6 France (FR),2 Oil,0.0,0.0,2084.0,833.5999755859375,70.78299713134766,28.312999725341797,17.15999984741211,6.863999843597412,40.0,4.0,0.8500000238418579,1.0,0.44999998807907104,0.27261656522750854,751.8496704101562,-0.014499569311738014,0.05000000074505806,0.0,1.0,0.0,0.0,0.029999999329447746,1.0
6 France (FR),3 Coal,0.0,0.0,2294.51806640625,917.8070068359375,9.126999855041504,3.6510000228881836,33.7400016784668,13.496000289916992,40.0,4.0,0.8500000238418579,1.0,0.4000000059604645,0.41682004928588867,760.0,-0.04394334927201271,0.05000000074505806,0.0,0.0,1.0,0.0,0.029999999329447746,1.0
6 France (FR),4 Coal + CCS,0.0,0.0,4015.64794921875,1606.259033203125,26.770999908447266,10.708000183105469,31.261999130249023,6.900000095367432,40.0,3.0,0.8500000238418579,1.0,0.3499999940395355,0.3671986162662506,76.0,-0.07400058209896088,0.05000000074505806,0.0,0.0,1.0,0.0,0.0,1.0
6 France (FR),5 Waste,0.0,0.0,2190.72412109375,876.2899780273438,76.2760009765625,30.510000228881836,20.54199981689453,7.083000183105469,40.0,4.0,0.8500000238418579,2.0,0.25,0.31011587381362915,0.0,-0.07400058209896088,0.05000000074505806,0.0,0.0,1.0,0.0,0.029999999329447746,1.0
6 France (FR),6 Waste + CCS,0.0,0.0,4676.52880859375,1416.0789794921875,122.04100036621094,48.816001892089844,32.867000579833984,11.333000183105469,40.0,4.0,0.8500000238418579,2.0,0.15000000596046448,0.27319732308387756,0.0,-0.10469737648963928,0.05000000074505806,0.0,0.0,1.0,0.0,0.0,1.0
6 France (FR),7 CCGT,0.0,0.0,1023.1799926757812,409.2720031738281,58.10900115966797,23.243999481201172,10.147000312805176,3.062000036239624,25.0,4.0,0.8500000238418579,1.0,0.5649999976158142,0.5132108330726624,370.0,-0.05889368802309036,0.05000000074505806,0.0,1.0,0.0,0.0,-0.6200000047683716,1.149999976158142
6 France (FR),8 CCGT + CCS,0.0,0.0,2122.158935546875,848.864013671875,64.10099792480469,25.639999389648438,17.172000885009766,4.793000221252441,30.0,3.0,0.8500000238418579,1.0,0.4480000138282776,0.42317384481430054,37.0,-0.07400058209896088,0.05000000074505806,0.0,1.0,0.0,0.0,0.029999999329447746,1.149999976158142
6 France (FR),9 OCGT,0.0,0.0,498.2659912109375,199.3070068359375,88.03099822998047,35.21200180053711,16.632999420166016,5.793000221252441,25.0,2.0,0.0,1.0,0.36000001430511475,0.4000000059604645,370.0,-0.05889368802309036,0.05000000074505806,0.0,1.0,0.0,0.0,0.0,1.149999976158142
6 France (FR),10 OCGT + CCS,0.0,0.0,1376.126953125,412.8380126953125,94.67400360107422,37.869998931884766,39.5369987487793,10.588000297546387,27.0,2.0,0.0,1.0,0.3240000009536743,0.36000001430511475,37.0,-0.07400058209896088,0.05000000074505806,0.0,1.0,0.0,0.0,0.0,1.149999976158142
6 France (FR),11 Biomass,0.0,0.0,2909.056884765625,899.8319702148438,76.2760009765625,30.510000228881836,20.54199981689453,7.083000183105469,25.0,2.0,0.8500000238418579,2.0,0.3199999928474426,0.31011587381362915,0.0,-0.07400058209896088,0.05000000074505806,0.0,0.0,1.0,0.0,0.05000000074505806,1.0
6 France (FR),12 Biomass + CCS,0.0,0.0,4676.52880859375,1416.0789794921875,122.04100036621094,48.816001892089844,32.867000579833984,11.333000183105469,25.0,2.0,0.8500000238418579,2.0,0.30000001192092896,0.27319732308387756,-980.7567749023438,-0.10469737648963928,0.05000000074505806,0.0,0.0,1.0,0.0,0.03999999910593033,1.0
6 France (FR),13 Large Hydro,0.0,0.0,2251.068115234375,900.427001953125,0.0,0.0,12.84000015258789,4.164999961853027,60.0,5.0,0.4000000059604645,4.0,1.0,1.0,0.0,-0.02034044824540615,0.05000000074505806,0.0,1.0,0.0,0.0,-0.05000000074505806,1.149999976158142
6 France (FR),14 Pumped Hydro,0.0,0.0,2968.154052734375,1013.5230102539062,0.0,0.0,55.50699996948242,9.788000106811523,46.0,6.0,0.0,5.0,0.75,0.75,0.0,-0.20000000298023224,0.05000000074505806,0.0,0.0,0.0,1.0,0.03999999910593033,1.149999976158142
6 France (FR),15 Geothermal,0.0,0.0,4221.46923828125,1279.739013671875,0.0,0.0,16.29599952697754,8.390999794006348,40.0,2.0,0.8500000238418579,3.0,1.0,1.0,0.0,-0.07400058209896088,0.05000000074505806,0.0,0.0,1.0,0.0,0.03999999910593033,1.0
6 France (FR),16 Marine,0.0,0.0,9443.0,3777.199951171875,0.0,0.0,60.0,20.0,25.0,2.0,0.0,3.0,1.0,1.0,0.0,-0.08399999886751175,0.05000000074505806,0.0,0.0,1.0,0.0,0.019999999552965164,1.0
6 France (FR),17 Onshore,0.0,0.0,1746.0,698.4000244140625,0.0,0.0,18.91200065612793,7.565000057220459,26.0,1.0,0.26499998569488525,0.0,1.0,1.0,0.0,-0.1940000057220459,0.03200000151991844,1.0,0.0,0.0,0.0,-0.23000000417232513,0.8500000238418579
6 France (FR),18 Offshore,0.0,0.0,3138.0,1255.199951171875,0.0,0.0,21.399999618530273,8.5600004196167,26.0,3.0,0.38999998569488525,0.0,1.0,1.0,0.0,-0.1940000057220459,0.06499999761581421,1.0,0.0,0.0,0.0,0.009999999776482582,0.8999999761581421
6 France (FR),19 Solar PV,0.0,0.0,955.0,382.0,0.0,0.0,10.019000053405762,4.464000225067139,40.0,1.0,0.1599999964237213,0.0,1.0,1.0,0.0,-0.3190000057220459,0.024000000208616257,1.0,0.0,0.0,0.0,-0.019999999552965164,0.8500000238418579
6 France (FR),20 CSP,0.0,0.0,5875.84716796875,1982.386962890625,0.0,0.0,33.5,13.399999618530273,25.0,2.0,0.3199999928474426,0.0,0.20000000298023224,0.20000000298023224,0.0,-0.1940000057220459,0.05000000074505806,0.0,0.0,1.0,0.0,0.0,1.0
6 France (FR),21 Fuel cells / Turbine,0.0,0.0,1023.6279907226562,142.4810028076172,9999.0,0.0,9.060999870300293,3.075000047683716,27.0,3.0,0.8500000238418579,5.0,0.5699999928474426,0.7202959060668945,359.2953186035156,-0.07100000232458115,0.05000000074505806,0.0,0.0,0.0,1.0,0.0,1.0
6 France (FR),22 Lithium-ion,0.0,0.0,1017.989013671875,264.5199890136719,0.0,0.0,33.90399932861328,7.763000011444092,18.0,1.0,0.0,5.0,0.9169999957084656,1.0,0.0,-0.1679999977350235,0.05000000074505806,0.0,0.0,0.0,1.0,0.0,1.0
7 Ireland (IE),1 Nuclear,0.0,0.0,6580.0,2632.0,6.789000034332275,2.7149999141693115,30.320999145507812,12.128000259399414,60.0,9.0,0.949999988079071,1.0,1.0,1.0,0.0,-0.08620103448629379,0.05000000074505806,0.0,0.0,1.0,0.0,0.0,1.0
7 Ireland (IE),2 Oil,0.0,0.0,2084.0,833.5999755859375,74.45600128173828,29.781999588012695,17.15999984741211,6.863999843597412,40.0,4.0,0.8500000238418579,1.0,0.44999998807907104,0.27261656522750854,751.8496704101562,-0.014499569311738014,0.05000000074505806,0.0,1.0,0.0,0.0,0.03999999910593033,1.0
7 Ireland (IE),3 Coal,0.0,0.0,2294.51806640625,917.8070068359375,7.526000022888184,3.010999917984009,33.7400016784668,13.496000289916992,40.0,4.0,0.8500000238418579,1.0,0.4000000059604645,0.41682004928588867,760.0,-0.04394334927201271,0.05000000074505806,0.0,0.0,1.0,0.0,0.17000000178813934,1.0
7 Ireland (IE),4 Coal + CCS,0.0,0.0,4015.64794921875,1606.259033203125,26.770999908447266,10.708000183105469,31.261999130249023,6.900000095367432,40.0,3.0,0.8500000238418579,1.0,0.3499999940395355,0.3671986162662506,76.0,-0.07400058209896088,0.05000000074505806,0.0,0.0,1.0,0.0,-0.11999999731779099,1.0
7 Ireland (IE),5 Waste,0.0,0.0,2190.72412109375,876.2899780273438,76.2760009765625,30.510000228881836,20.54199981689453,7.083000183105469,40.0,4.0,0.8500000238418579,2.0,0.25,0.31011587381362915,0.0,-0.07400058209896088,0.05000000074505806,0.0,0.0,1.0,0.0,-0.20000000298023224,1.0
7 Ireland (IE),6 Waste + CCS,0.0,0.0,4676.52880859375,1416.0789794921875,122.04100036621094,48.816001892089844,32.867000579833984,11.333000183105469,40.0,4.0,0.8500000238418579,2.0,0.15000000596046448,0.27319732308387756,0.0,-0.10469737648963928,0.05000000074505806,0.0,0.0,1.0,0.0,0.0,1.0
7 Ireland (IE),7 CCGT,0.0,0.0,1023.1799926757812,409.2720031738281,66.52200317382812,26.608999252319336,8.805999755859375,2.871000051498413,25.0,2.0,0.8500000238418579,1.0,0.5649999976158142,0.5132108330726624,370.0,-0.05889368802309036,0.05000000074505806,0.0,1.0,0.0,0.0,-0.10999999940395355,1.149999976158142
7 Ireland (IE),8 CCGT + CCS,0.0,0.0,2122.158935546875,848.864013671875,71.84400177001953,28.738000869750977,17.172000885009766,4.793000221252441,30.0,3.0,0.8500000238418579,1.0,0.4480000138282776,0.42317384481430054,37.0,-0.07400058209896088,0.05000000074505806,0.0,1.0,0.0,0.0,-0.3100000023841858,1.149999976158142
7 Ireland (IE),9 OCGT,0.0,0.0,498.2659912109375,199.3070068359375,96.45700073242188,38.58300018310547,16.632999420166016,5.793000221252441,25.0,2.0,0.0,1.0,0.36000001430511475,0.4000000059604645,370.0,-0.05889368802309036,0.05000000074505806,0.0,1.0,0.0,0.0,0.0,1.149999976158142
7 Ireland (IE),10 OCGT + CCS,0.0,0.0,1376.126953125,412.8380126953125,104.1729965209961,41.66899871826172,39.5369987487793,10.588000297546387,27.0,2.0,0.0,1.0,0.3240000009536743,0.36000001430511475,37.0,-0.07400058209896088,0.05000000074505806,0.0,1.0,0.0,0.0,0.0,1.149999976158142
7 Ireland (IE),11 Biomass,0.0,0.0,2909.056884765625,899.8319702148438,76.2760009765625,30.510000228881836,20.54199981689453,7.083000183105469,25.0,2.0,0.8500000238418579,2.0,0.3199999928474426,0.31011587381362915,0.0,-0.07400058209896088,0.05000000074505806,0.0,0.0,1.0,0.0,-0.3100000023841858,1.0
7 Ireland (IE),12 Biomass + CCS,0.0,0.0,4676.52880859375,1416.0789794921875,122.04100036621094,48.816001892089844,32.867000579833984,11.333000183105469,25.0,2.0,0.8500000238418579,2.0,0.30000001192092896,0.27319732308387756,-980.7567749023438,-0.10469737648963928,0.05000000074505806,0.0,0.0,1.0,0.0,-0.3100000023841858,1.0
7 Ireland (IE),13 Large Hydro,0.0,0.0,2251.068115234375,900.427001953125,0.0,0.0,12.84000015258789,4.164999961853027,60.0,5.0,0.4000000059604645,4.0,1.0,1.0,0.0,-0.02034044824540615,0.05000000074505806,0.0,1.0,0.0,0.0,0.07999999821186066,1.149999976158142
7 Ireland (IE),14 Pumped Hydro,0.0,0.0,2968.154052734375,1013.5230102539062,0.0,0.0,55.50699996948242,9.788000106811523,46.0,6.0,0.0,5.0,0.75,0.75,0.0,-0.20000000298023224,0.05000000074505806,0.0,0.0,0.0,1.0,-0.12999999523162842,1.149999976158142
7 Ireland (IE),15 Geothermal,0.0,0.0,4221.46923828125,1279.739013671875,0.0,0.0,16.29599952697754,8.390999794006348,40.0,2.0,0.8500000238418579,3.0,1.0,1.0,0.0,-0.07400058209896088,0.05000000074505806,0.0,0.0,1.0,0.0,0.0,1.0
7 Ireland (IE),16 Marine,0.0,0.0,9443.0,3777.199951171875,0.0,0.0,60.0,20.0,25.0,2.0,0.0,3.0,1.0,1.0,0.0,-0.08399999886751175,0.05000000074505806,0.0,0.0,1.0,0.0,0.0,1.0
7 Ireland (IE),17 Onshore,0.0,0.0,1795.0,718.0,0.0,0.0,6.306000232696533,2.5220000743865967,26.0,1.0,0.26499998569488525,0.0,1.0,1.0,0.0,-0.1940000057220459,0.04399999976158142,1.0,0.0,0.0,0.0,0.5699999928474426,0.8500000238418579
7 Ireland (IE),18 Offshore,0.0,0.0,3138.0,1255.199951171875,0.0,0.0,21.399999618530273,8.5600004196167,26.0,3.0,0.38999998569488525,0.0,1.0,1.0,0.0,-0.1940000057220459,0.05000000074505806,1.0,0.0,0.0,0.0,0.23000000417232513,0.8999999761581421
7 Ireland (IE),19 Solar PV,0.0,0.0,1418.5970458984375,567.4390258789062,0.0,0.0,9.699999809265137,2.618000030517578,40.0,1.0,0.1599999964237213,0.0,1.0,1.0,0.0,-0.3190000057220459,0.06199999898672104,1.0,0.0,0.0,0.0,-0.33000001311302185,0.8500000238418579
7 Ireland (IE),20 CSP,0.0,0.0,5875.84716796875,1982.386962890625,0.0,0.0,22.256000518798828,8.70199966430664,25.0,2.0,0.3199999928474426,0.0,0.20000000298023224,0.20000000298023224,0.0,-0.1940000057220459,0.05000000074505806,0.0,0.0,1.0,0.0,0.0,1.0
7 Ireland (IE),21 Fuel cells / Turbine,0.0,0.0,1023.6279907226562,142.4810028076172,9999.0,0.0,9.060999870300293,3.075000047683716,27.0,3.0,0.8500000238418579,5.0,0.5699999928474426,0.7202959060668945,359.2953186035156,-0.07100000232458115,0.05000000074505806,0.0,0.0,0.0,1.0,0.0,1.0
7 Ireland (IE),22 Lithium-ion,0.0,0.0,1017.989013671875,264.5199890136719,0.0,0.0,33.90399932861328,7.763000011444092,18.0,1.0,0.0,5.0,0.9169999957084656,1.0,0.0,-0.1679999977350235,0.05000000074505806,0.0,0.0,0.0,1.0,0.0,1.0
8 Italy (IT),1 Nuclear,0.0,0.0,6580.0,2632.0,6.789000034332275,2.7149999141693115,30.320999145507812,12.128000259399414,60.0,9.0,0.949999988079071,1.0,1.0,1.0,0.0,-0.08620103448629379,0.05000000074505806,0.0,0.0,1.0,0.0,0.0,1.0
8 Italy (IT),2 Oil,0.0,0.0,2084.0,833.5999755859375,64.69999694824219,25.8799991607666,17.15999984741211,6.863999843597412,40.0,4.0,0.8500000238418579,1.0,0.44999998807907104,0.27261656522750854,751.8496704101562,-0.014499569311738014,0.05000000074505806,0.0,1.0,0.0,0.0,0.03999999910593033,1.0
8 Italy (IT),3 Coal,0.0,0.0,2294.51806640625,917.8070068359375,9.126999855041504,3.6510000228881836,33.7400016784668,13.496000289916992,40.0,4.0,0.8500000238418579,1.0,0.4000000059604645,0.41682004928588867,760.0,-0.04394334927201271,0.05000000074505806,0.0,0.0,1.0,0.0,0.029999999329447746,1.0
8 Italy (IT),4 Coal + CCS,0.0,0.0,4015.64794921875,1606.259033203125,26.770999908447266,10.708000183105469,31.261999130249023,6.900000095367432,40.0,3.0,0.8500000238418579,1.0,0.3499999940395355,0.3671986162662506,76.0,-0.07400058209896088,0.05000000074505806,0.0,0.0,1.0,0.0,-0.07000000029802322,1.0
8 Italy (IT),5 Waste,0.0,0.0,2190.72412109375,876.2899780273438,76.2760009765625,30.510000228881836,20.54199981689453,7.083000183105469,40.0,4.0,0.8500000238418579,2.0,0.25,0.31011587381362915,0.0,-0.07400058209896088,0.05000000074505806,0.0,0.0,1.0,0.0,-0.009999999776482582,1.0
8 Italy (IT),6 Waste + CCS,0.0,0.0,4676.52880859375,1416.0789794921875,122.04100036621094,48.816001892089844,32.867000579833984,11.333000183105469,40.0,4.0,0.8500000238418579,2.0,0.15000000596046448,0.27319732308387756,0.0,-0.10469737648963928,0.05000000074505806,0.0,0.0,1.0,0.0,0.0,1.0
8 Italy (IT),7 CCGT,0.0,0.0,676.8070068359375,270.7229919433594,52.194000244140625,20.878000259399414,8.017999649047852,3.2070000171661377,25.0,2.0,0.8500000238418579,1.0,0.5649999976158142,0.5132108330726624,370.0,-0.05889368802309036,0.05000000074505806,0.0,1.0,0.0,0.0,-0.47999998927116394,1.149999976158142
8 Italy (IT),8 CCGT + CCS,0.0,0.0,2122.158935546875,848.864013671875,64.10099792480469,25.639999389648438,17.172000885009766,4.793000221252441,30.0,3.0,0.8500000238418579,1.0,0.4480000138282776,0.42317384481430054,37.0,-0.07400058209896088,0.05000000074505806,0.0,1.0,0.0,0.0,-0.009999999776482582,1.149999976158142
8 Italy (IT),9 OCGT,0.0,0.0,372.8169860839844,149.1269989013672,84.86499786376953,33.94599914550781,12.744999885559082,5.0980000495910645,25.0,2.0,0.0,1.0,0.36000001430511475,0.4000000059604645,370.0,-0.05889368802309036,0.05000000074505806,0.0,1.0,0.0,0.0,0.0,1.149999976158142
8 Italy (IT),10 OCGT + CCS,0.0,0.0,1376.126953125,412.8380126953125,94.67400360107422,37.869998931884766,39.5369987487793,10.588000297546387,27.0,2.0,0.0,1.0,0.3240000009536743,0.36000001430511475,37.0,-0.07400058209896088,0.05000000074505806,0.0,1.0,0.0,0.0,0.0,1.149999976158142
8 Italy (IT),11 Biomass,0.0,0.0,6395.2001953125,2558.080078125,91.76000213623047,36.70399856567383,49.29999923706055,19.719999313354492,25.0,2.0,0.8500000238418579,2.0,0.3199999928474426,0.31011587381362915,0.0,-0.07400058209896088,0.05000000074505806,0.0,0.0,1.0,0.0,-0.7699999809265137,1.0
8 Italy (IT),12 Biomass + CCS,0.0,0.0,10232.3203125,4092.927978515625,146.8159942626953,58.72600173950195,78.87999725341797,31.552000045776367,25.0,2.0,0.8500000238418579,2.0,0.30000001192092896,0.27319732308387756,-980.7567749023438,-0.10469737648963928,0.05000000074505806,0.0,0.0,1.0,0.0,0.029999999329447746,1.0
