RTI,T2TI,1 Nuclear,2 Oil,3 Coal,4 Coal + CCS,5 Waste,6 Waste + CCS,7 CCGT,8 CCGT + CCS,9 OCGT,10 OCGT + CCS,11 Biomass,12 Biomass + CCS,13 Large Hydro,14 Pumped Hydro,15 Geothermal,16 Marine,17 Onshore,18 Offshore,19 Solar PV,20 CSP,21 Fuel cells / Turbine,22 Lithium-ion
40 Rest of Annex I (RA),1 Nuclear,0.0,0.2777777910232544,0.2777777910232544,0.2777777910232544,0.2777777910232544,0.2777777910232544,0.4444444477558136,0.37037035822868347,0.4273504316806793,0.41152262687683105,0.4444444477558136,0.4444444477558136,0.20202019810676575,0.2415459007024765,0.2777777910232544,0.4444444477558136,0.4444444477558136,0.4273504316806793,0.32679739594459534,0.4444444477558136,0.41152262687683105,0.6172839403152466
40 Rest of Annex I (RA),2 Oil,0.5208333134651184,0.0,0.625,0.625,0.625,0.625,1.0,0.8333333134651184,0.9615384340286255,0.9259259104728699,1.0,1.0,0.4545454680919647,0.54347825050354,0.625,1.0,1.0,0.9615384340286255,0.7352941036224365,1.0,0.9259259104728699,1.3888888359069824
40 Rest of Annex I (RA),3 Coal,0.5208333134651184,0.625,0.0,0.625,0.625,0.625,1.0,0.8333333134651184,0.9615384340286255,0.9259259104728699,1.0,1.0,0.4545454680919647,0.54347825050354,0.625,1.0,1.0,0.9615384340286255,0.7352941036224365,1.0,0.9259259104728699,1.3888888359069824
40 Rest of Annex I (RA),4 Coal + CCS,0.6944444179534912,0.8333333134651184,0.8333333134651184,0.0,0.8333333134651184,0.8333333134651184,1.3333333730697632,1.1111111640930176,1.2820513248443604,1.2345678806304932,1.3333333730697632,1.3333333730697632,0.6060606241226196,0.7246376872062683,0.8333333134651184,1.3333333730697632,1.3333333730697632,1.2820513248443604,0.9803921580314636,1.3333333730697632,1.2345678806304932,1.8518518209457397
40 Rest of Annex I (RA),5 Waste,0.5208333134651184,0.625,0.625,0.625,0.0,0.625,1.0,0.8333333134651184,0.9615384340286255,0.9259259104728699,1.0,1.0,0.4545454680919647,0.54347825050354,0.625,1.0,1.0,0.9615384340286255,0.7352941036224365,1.0,0.9259259104728699,1.3888888359069824
40 Rest of Annex I (RA),6 Waste + CCS,0.5208333134651184,0.625,0.625,0.625,0.625,0.0,1.0,0.8333333134651184,0.9615384340286255,0.9259259104728699,1.0,1.0,0.4545454680919647,0.54347825050354,0.625,1.0,1.0,0.9615384340286255,0.7352941036224365,1.0,0.9259259104728699,1.3888888359069824
40 Rest of Annex I (RA),7 CCGT,1.0416666269302368,1.25,1.25,1.25,1.25,1.25,0.0,1.6666666269302368,1.923076868057251,1.8518518209457397,2.0,2.0,0.9090909361839294,1.08695650100708,1.25,2.0,2.0,1.923076868057251,1.470588207244873,2.0,1.8518518209457397,2.777777671813965
40 Rest of Annex I (RA),8 CCGT + CCS,0.6944444179534912,0.8333333134651184,0.8333333134651184,0.8333333134651184,0.8333333134651184,0.8333333134651184,1.3333333730697632,0.0,1.2820513248443604,1.2345678806304932,1.3333333730697632,1.3333333730697632,0.6060606241226196,0.7246376872062683,0.8333333134651184,1.3333333730697632,1.3333333730697632,1.2820513248443604,0.9803921580314636,1.3333333730697632,1.2345678806304932,1.8518518209457397
40 Rest of Annex I (RA),9 OCGT,1.0416666269302368,1.25,1.25,1.25,1.25,1.25,2.0,1.6666666269302368,0.0,1.8518518209457397,2.0,2.0,0.9090909361839294,1.08695650100708,1.25,2.0,2.0,1.923076868057251,1.470588207244873,2.0,1.8518518209457397,2.777777671813965
40 Rest of Annex I (RA),10 OCGT + CCS,1.0416666269302368,1.25,1.25,1.25,1.25,1.25,2.0,1.6666666269302368,1.923076868057251,0.0,2.0,2.0,0.9090909361839294,1.08695650100708,1.25,2.0,2.0,1.923076868057251,1.470588207244873,2.0,1.8518518209457397,2.777777671813965
40 Rest of Annex I (RA),11 Biomass,1.0416666269302368,1.25,1.25,1.25,1.25,1.25,2.0,1.6666666269302368,1.923076868057251,1.8518518209457397,0.0,2.0,0.9090909361839294,1.08695650100708,1.25,2.0,2.0,1.923076868057251,1.470588207244873,2.0,1.8518518209457397,2.777777671813965
40 Rest of Annex I (RA),12 Biomass + CCS,1.0416666269302368,1.25,1.25,1.25,1.25,1.25,2.0,1.6666666269302368,1.923076868057251,1.8518518209457397,2.0,0.0,0.9090909361839294,1.08695650100708,1.25,2.0,2.0,1.923076868057251,1.470588207244873,2.0,1.8518518209457397,2.777777671813965
40 Rest of Annex I (RA),13 Large Hydro,0.4166666567325592,0.5,0.5,0.5,0.5,0.5,0.800000011920929,0.6666666865348816,0.7692307829856873,0.7407407164573669,0.800000011920929,0.800000011920929,0.0,0.43478259444236755,0.5,0.800000011920929,0.800000011920929,0.7692307829856873,0.5882353186607361,0.800000011920929,0.7407407164573669,1.1111111640930176
40 Rest of Annex I (RA),14 Pumped Hydro,0.3472222089767456,0.4166666567325592,0.4166666567325592,0.4166666567325592,0.4166666567325592,0.4166666567325592,0.6666666865348816,0.5555555820465088,0.6410256624221802,0.6172839403152466,0.6666666865348816,0.6666666865348816,0.3030303120613098,0.0,0.4166666567325592,0.6666666865348816,0.6666666865348816,0.6410256624221802,0.4901960790157318,0.6666666865348816,0.6172839403152466,0.9259259104728699
40 Rest of Annex I (RA),15 Geothermal,1.0416666269302368,1.25,1.25,1.25,1.25,1.25,2.0,1.6666666269302368,1.923076868057251,1.8518518209457397,2.0,2.0,0.9090909361839294,1.08695650100708,0.0,2.0,2.0,1.923076868057251,1.470588207244873,2.0,1.8518518209457397,2.777777671813965
40 Rest of Annex I (RA),16 Marine,1.0416666269302368,1.25,1.25,1.25,1.25,1.25,2.0,1.6666666269302368,1.923076868057251,1.8518518209457397,2.0,2.0,0.9090909361839294,1.08695650100708,1.25,0.0,2.0,1.923076868057251,1.470588207244873,2.0,1.8518518209457397,2.777777671813965
40 Rest of Annex I (RA),17 Onshore,2.0833332538604736,2.5,2.5,2.5,2.5,2.5,4.0,3.3333332538604736,3.846153736114502,3.7037036418914795,4.0,4.0,1.8181818723678589,2.17391300201416,2.5,4.0,0.0,3.846153736114502,2.941176414489746,4.0,3.7037036418914795,5.55555534362793
40 Rest of Annex I (RA),18 Offshore,0.6944444179534912,0.8333333134651184,0.8333333134651184,0.8333333134651184,0.8333333134651184,0.8333333134651184,1.3333333730697632,1.1111111640930176,1.2820513248443604,1.2345678806304932,1.3333333730697632,1.3333333730697632,0.6060606241226196,0.7246376872062683,0.8333333134651184,1.3333333730697632,1.3333333730697632,0.0,0.9803921580314636,1.3333333730697632,1.2345678806304932,1.8518518209457397
40 Rest of Annex I (RA),19 Solar PV,2.0833332538604736,2.5,2.5,2.5,2.5,2.5,4.0,3.3333332538604736,3.846153736114502,3.7037036418914795,4.0,4.0,1.8181818723678589,2.17391300201416,2.5,4.0,4.0,3.846153736114502,0.0,4.0,3.7037036418914795,5.55555534362793
40 Rest of Annex I (RA),20 CSP,1.0416666269302368,1.25,1.25,1.25,1.25,1.25,2.0,1.6666666269302368,1.923076868057251,1.8518518209457397,2.0,2.0,0.9090909361839294,1.08695650100708,1.25,2.0,2.0,1.923076868057251,1.470588207244873,0.0,1.8518518209457397,2.777777671813965
40 Rest of Annex I (RA),21 Fuel cells / Turbine,0.6944444179534912,0.8333333134651184,0.8333333134651184,0.8333333134651184,0.8333333134651184,0.8333333134651184,1.3333333730697632,1.1111111640930176,1.2820513248443604,1.2345678806304932,1.3333333730697632,1.3333333730697632,0.6060606241226196,0.7246376872062683,0.8333333134651184,1.3333333730697632,1.3333333730697632,1.2820513248443604,0.9803921580314636,1.3333333730697632,0.0,1.8518518209457397
40 Rest of Annex I (RA),22 Lithium-ion,2.0833332538604736,2.5,2.5,2.5,2.5,2.5,4.0,3.3333332538604736,3.846153736114502,3.7037036418914795,4.0,4.0,1.8181818723678589,2.17391300201416,2.5,4.0,4.0,3.846153736114502,2.941176414489746,4.0,3.7037036418914795,0.0
41 China (CN),1 Nuclear,0.0,0.3125,0.3125,0.3125,0.3125,0.3125,0.5,0.4166666567325592,0.48076921701431274,0.46296295523643494,0.5,0.5,0.22727273404598236,0.27173912525177,0.3125,0.5,0.5,0.48076921701431274,0.36764705181121826,0.5,0.46296295523643494,0.6944444179534912
41 China (CN),2 Oil,0.5208333134651184,0.0,0.625,0.625,0.625,0.625,1.0,0.8333333134651184,0.9615384340286255,0.9259259104728699,1.0,1.0,0.4545454680919647,0.54347825050354,0.625,1.0,1.0,0.9615384340286255,0.7352941036224365,1.0,0.9259259104728699,1.3888888359069824
41 China (CN),3 Coal,0.6944444179534912,0.8333333134651184,0.0,0.8333333134651184,0.8333333134651184,0.8333333134651184,1.3333333730697632,1.1111111640930176,1.2820513248443604,1.2345678806304932,1.3333333730697632,1.3333333730697632,0.6060606241226196,0.7246376872062683,0.8333333134651184,1.3333333730697632,1.3333333730697632,1.2820513248443604,0.9803921580314636,1.3333333730697632,1.2345678806304932,1.8518518209457397
41 China (CN),4 Coal + CCS,0.6944444179534912,0.8333333134651184,0.8333333134651184,0.0,0.8333333134651184,0.8333333134651184,1.3333333730697632,1.1111111640930176,1.2820513248443604,1.2345678806304932,1.3333333730697632,1.3333333730697632,0.6060606241226196,0.7246376872062683,0.8333333134651184,1.3333333730697632,1.3333333730697632,1.2820513248443604,0.9803921580314636,1.3333333730697632,1.2345678806304932,1.8518518209457397
41 China (CN),5 Waste,0.5208333134651184,0.625,0.625,0.625,0.0,0.625,1.0,0.8333333134651184,0.9615384340286255,0.9259259104728699,1.0,1.0,0.4545454680919647,0.54347825050354,0.625,1.0,1.0,0.9615384340286255,0.7352941036224365,1.0,0.9259259104728699,1.3888888359069824
41 China (CN),6 Waste + CCS,0.5208333134651184,0.625,0.625,0.625,0.625,0.0,1.0,0.8333333134651184,0.9615384340286255,0.9259259104728699,1.0,1.0,0.4545454680919647,0.54347825050354,0.625,1.0,1.0,0.9615384340286255,0.7352941036224365,1.0,0.9259259104728699,1.3888888359069824
41 China (CN),7 CCGT,1.0416666269302368,1.25,1.25,1.25,1.25,1.25,0.0,1.6666666269302368,1.923076868057251,1.8518518209457397,2.0,2.0,0.9090909361839294,1.08695650100708,1.25,2.0,2.0,1.923076868057251,1.470588207244873,2.0,1.8518518209457397,2.777777671813965
41 China (CN),8 CCGT + CCS,1.0416666269302368,1.25,1.25,1.25,1.25,1.25,2.0,0.0,1.923076868057251,1.8518518209457397,2.0,2.0,0.9090909361839294,1.08695650100708,1.25,2.0,2.0,1.923076868057251,1.470588207244873,2.0,1.8518518209457397,2.777777671813965
41 China (CN),9 OCGT,1.0416666269302368,1.25,1.25,1.25,1.25,1.25,2.0,1.6666666269302368,0.0,1.8518518209457397,2.0,2.0,0.9090909361839294,1.08695650100708,1.25,2.0,2.0,1.923076868057251,1.470588207244873,2.0,1.8518518209457397,2.777777671813965
41 China (CN),10 OCGT + CCS,1.0416666269302368,1.25,1.25,1.25,1.25,1.25,2.0,1.6666666269302368,1.923076868057251,0.0,2.0,2.0,0.9090909361839294,1.08695650100708,1.25,2.0,2.0,1.923076868057251,1.470588207244873,2.0,1.8518518209457397,2.777777671813965
41 China (CN),11 Biomass,1.0416666269302368,1.25,1.25,1.25,1.25,1.25,2.0,1.6666666269302368,1.923076868057251,1.8518518209457397,0.0,2.0,0.9090909361839294,1.08695650100708,1.25,2.0,2.0,1.923076868057251,1.470588207244873,2.0,1.8518518209457397,2.777777671813965
41 China (CN),12 Biomass + CCS,1.0416666269302368,1.25,1.25,1.25,1.25,1.25,2.0,1.6666666269302368,1.923076868057251,1.8518518209457397,2.0,0.0,0.9090909361839294,1.08695650100708,1.25,2.0,2.0,1.923076868057251,1.470588207244873,2.0,1.8518518209457397,2.777777671813965
41 China (CN),13 Large Hydro,0.4166666567325592,0.5,0.5,0.5,0.5,0.5,0.800000011920929,0.6666666865348816,0.7692307829856873,0.7407407164573669,0.800000011920929,0.800000011920929,0.0,0.43478259444236755,0.5,0.800000011920929,0.800000011920929,0.7692307829856873,0.5882353186607361,0.800000011920929,0.7407407164573669,1.1111111640930176
41 China (CN),14 Pumped Hydro,0.5208333134651184,0.625,0.625,0.625,0.625,0.625,1.0,0.8333333134651184,0.9615384340286255,0.9259259104728699,1.0,1.0,0.4545454680919647,0.0,0.625,1.0,1.0,0.9615384340286255,0.7352941036224365,1.0,0.9259259104728699,1.3888888359069824
41 China (CN),15 Geothermal,1.0416666269302368,1.25,1.25,1.25,1.25,1.25,2.0,1.6666666269302368,1.923076868057251,1.8518518209457397,2.0,2.0,0.9090909361839294,1.08695650100708,0.0,2.0,2.0,1.923076868057251,1.470588207244873,2.0,1.8518518209457397,2.777777671813965
41 China (CN),16 Marine,1.0416666269302368,1.25,1.25,1.25,1.25,1.25,2.0,1.6666666269302368,1.923076868057251,1.8518518209457397,2.0,2.0,0.9090909361839294,1.08695650100708,1.25,0.0,2.0,1.923076868057251,1.470588207244873,2.0,1.8518518209457397,2.777777671813965
41 China (CN),17 Onshore,2.0833332538604736,2.5,2.5,2.5,2.5,2.5,4.0,3.3333332538604736,3.846153736114502,3.7037036418914795,4.0,4.0,1.8181818723678589,2.17391300201416,2.5,4.0,0.0,3.846153736114502,2.941176414489746,4.0,3.7037036418914795,5.55555534362793
41 China (CN),18 Offshore,1.0416666269302368,1.25,1.25,1.25,1.25,1.25,2.0,1.6666666269302368,1.923076868057251,1.8518518209457397,2.0,2.0,0.9090909361839294,1.08695650100708,1.25,2.0,2.0,0.0,1.470588207244873,2.0,1.8518518209457397,2.777777671813965
41 China (CN),19 Solar PV,2.0833332538604736,2.5,2.5,2.5,2.5,2.5,4.0,3.3333332538604736,3.846153736114502,3.7037036418914795,4.0,4.0,1.8181818723678589,2.17391300201416,2.5,4.0,4.0,3.846153736114502,0.0,4.0,3.7037036418914795,5.55555534362793
41 China (CN),20 CSP,1.0416666269302368,1.25,1.25,1.25,1.25,1.25,2.0,1.6666666269302368,1.923076868057251,1.8518518209457397,2.0,2.0,0.9090909361839294,1.08695650100708,1.25,2.0,2.0,1.923076868057251,1.470588207244873,0.0,1.8518518209457397,2.777777671813965
41 China (CN),21 Fuel cells / Turbine,1.0416666269302368,1.25,1.25,1.25,1.25,1.25,2.0,1.6666666269302368,1.923076868057251,1.8518518209457397,2.0,2.0,0.9090909361839294,1.08695650100708,1.25,2.0,2.0,1.923076868057251,1.470588207244873,2.0,0.0,2.777777671813965
41 China (CN),22 Lithium-ion,2.0833332538604736,2.5,2.5,2.5,2.5,2.5,4.0,3.3333332538604736,3.846153736114502,3.7037036418914795,4.0,4.0,1.8181818723678589,2.17391300201416,2.5,4.0,4.0,3.846153736114502,2.941176414489746,4.0,3.7037036418914795,0.0
42 India (IN),1 Nuclear,0.0,0.3125,0.3125,0.3125,0.3125,0.3125,0.5,0.4166666567325592,0.48076921701431274,0.46296295523643494,0.5,0.5,0.22727273404598236,0.27173912525177,0.3125,0.5,0.4545454680919647,0.48076921701431274,0.36764705181121826,0.5,0.46296295523643494,0.6944444179534912
42 India (IN),2 Oil,0.8333333134651184,0.0,0.625,0.625,0.625,0.625,1.0,0.8333333134651184,0.9615384340286255,0.9259259104728699,1.0,1.0,0.4545454680919647,0.54347825050354,0.625,1.0,0.9090909361839294,0.9615384340286255,0.7352941036224365,1.0,0.9259259104728699,1.3888888359069824
42 India (IN),3 Coal,0.8333333134651184,0.625,0.0,0.625,0.625,0.625,1.0,0.8333333134651184,0.9615384340286255,0.9259259104728699,1.0,1.0,0.4545454680919647,0.54347825050354,0.625,1.0,0.9090909361839294,0.9615384340286255,0.7352941036224365,1.0,0.9259259104728699,1.3888888359069824
42 India (IN),4 Coal + CCS,0.8333333134651184,0.625,0.625,0.0,0.625,0.625,1.0,0.8333333134651184,0.9615384340286255,0.9259259104728699,1.0,1.0,0.4545454680919647,0.54347825050354,0.625,1.0,0.9090909361839294,0.9615384340286255,0.7352941036224365,1.0,0.9259259104728699,1.3888888359069824
42 India (IN),5 Waste,0.8333333134651184,0.625,0.625,0.625,0.0,0.625,1.0,0.8333333134651184,0.9615384340286255,0.9259259104728699,1.0,1.0,0.4545454680919647,0.54347825050354,0.625,1.0,0.9090909361839294,0.9615384340286255,0.7352941036224365,1.0,0.9259259104728699,1.3888888359069824
42 India (IN),6 Waste + CCS,0.8333333134651184,0.625,0.625,0.625,0.625,0.0,1.0,0.8333333134651184,0.9615384340286255,0.9259259104728699,1.0,1.0,0.4545454680919647,0.54347825050354,0.625,1.0,0.9090909361839294,0.9615384340286255,0.7352941036224365,1.0,0.9259259104728699,1.3888888359069824
42 India (IN),7 CCGT,1.6666666269302368,1.25,1.25,1.25,1.25,1.25,0.0,1.6666666269302368,1.923076868057251,1.8518518209457397,2.0,2.0,0.9090909361839294,1.08695650100708,1.25,2.0,1.8181818723678589,1.923076868057251,1.470588207244873,2.0,1.8518518209457397,2.777777671813965
42 India (IN),8 CCGT + CCS,1.6666666269302368,1.25,1.25,1.25,1.25,1.25,2.0,0.0,1.923076868057251,1.8518518209457397,2.0,2.0,0.9090909361839294,1.08695650100708,1.25,2.0,1.8181818723678589,1.923076868057251,1.470588207244873,2.0,1.8518518209457397,2.777777671813965
42 India (IN),9 OCGT,1.6666666269302368,1.25,1.25,1.25,1.25,1.25,2.0,1.6666666269302368,0.0,1.8518518209457397,2.0,2.0,0.9090909361839294,1.08695650100708,1.25,2.0,1.8181818723678589,1.923076868057251,1.470588207244873,2.0,1.8518518209457397,2.777777671813965
42 India (IN),10 OCGT + CCS,1.6666666269302368,1.25,1.25,1.25,1.25,1.25,2.0,1.6666666269302368,1.923076868057251,0.0,2.0,2.0,0.9090909361839294,1.08695650100708,1.25,2.0,1.8181818723678589,1.923076868057251,1.470588207244873,2.0,1.8518518209457397,2.777777671813965
42 India (IN),11 Biomass,1.6666666269302368,1.25,1.25,1.25,1.25,1.25,2.0,1.6666666269302368,1.923076868057251,1.8518518209457397,0.0,2.0,0.9090909361839294,1.08695650100708,1.25,2.0,1.8181818723678589,1.923076868057251,1.470588207244873,2.0,1.8518518209457397,2.777777671813965
42 India (IN),12 Biomass + CCS,1.6666666269302368,1.25,1.25,1.25,1.25,1.25,2.0,1.6666666269302368,1.923076868057251,1.8518518209457397,2.0,0.0,0.9090909361839294,1.08695650100708,1.25,2.0,1.8181818723678589,1.923076868057251,1.470588207244873,2.0,1.8518518209457397,2.777777671813965
42 India (IN),13 Large Hydro,0.6666666865348816,0.5,0.5,0.5,0.5,0.5,0.800000011920929,0.6666666865348816,0.7692307829856873,0.7407407164573669,0.800000011920929,0.800000011920929,0.0,0.43478259444236755,0.5,0.800000011920929,0.7272727489471436,0.7692307829856873,0.5882353186607361,0.800000011920929,0.7407407164573669,1.1111111640930176
42 India (IN),14 Pumped Hydro,0.5555555820465088,0.4166666567325592,0.4166666567325592,0.4166666567325592,0.4166666567325592,0.4166666567325592,0.6666666865348816,0.5555555820465088,0.6410256624221802,0.6172839403152466,0.6666666865348816,0.6666666865348816,0.3030303120613098,0.0,0.4166666567325592,0.6666666865348816,0.6060606241226196,0.6410256624221802,0.4901960790157318,0.6666666865348816,0.6172839403152466,0.9259259104728699
42 India (IN),15 Geothermal,1.6666666269302368,1.25,1.25,1.25,1.25,1.25,2.0,1.6666666269302368,1.923076868057251,1.8518518209457397,2.0,2.0,0.9090909361839294,1.08695650100708,0.0,2.0,1.8181818723678589,1.923076868057251,1.470588207244873,2.0,1.8518518209457397,2.777777671813965
42 India (IN),16 Marine,1.6666666269302368,1.25,1.25,1.25,1.25,1.25,2.0,1.6666666269302368,1.923076868057251,1.8518518209457397,2.0,2.0,0.9090909361839294,1.08695650100708,1.25,0.0,1.8181818723678589,1.923076868057251,1.470588207244873,2.0,1.8518518209457397,2.777777671813965
42 India (IN),17 Onshore,3.3333332538604736,2.5,2.5,2.5,2.5,2.5,4.0,3.3333332538604736,3.846153736114502,3.7037036418914795,4.0,4.0,1.8181818723678589,2.17391300201416,2.5,4.0,0.0,3.846153736114502,2.941176414489746,4.0,3.7037036418914795,5.55555534362793
42 India (IN),18 Offshore,1.1111111640930176,0.8333333134651184,0.8333333134651184,0.8333333134651184,0.8333333134651184,0.8333333134651184,1.3333333730697632,1.1111111640930176,1.2820513248443604,1.2345678806304932,1.3333333730697632,1.3333333730697632,0.6060606241226196,0.7246376872062683,0.8333333134651184,1.3333333730697632,1.2121212482452393,0.0,0.9803921580314636,1.3333333730697632,1.2345678806304932,1.8518518209457397
42 India (IN),19 Solar PV,3.3333332538604736,2.5,2.5,2.5,2.5,2.5,4.0,3.3333332538604736,3.846153736114502,3.7037036418914795,4.0,4.0,1.8181818723678589,2.17391300201416,2.5,4.0,3.6363637447357178,3.846153736114502,0.0,4.0,3.7037036418914795,5.55555534362793
42 India (IN),20 CSP,1.6666666269302368,1.25,1.25,1.25,1.25,1.25,2.0,1.6666666269302368,1.923076868057251,1.8518518209457397,2.0,2.0,0.9090909361839294,1.08695650100708,1.25,2.0,1.8181818723678589,1.923076868057251,1.470588207244873,0.0,1.8518518209457397,2.777777671813965
42 India (IN),21 Fuel cells / Turbine,1.6666666269302368,1.25,1.25,1.25,1.25,1.25,2.0,1.6666666269302368,1.923076868057251,1.8518518209457397,2.0,2.0,0.9090909361839294,1.08695650100708,1.25,2.0,1.8181818723678589,1.923076868057251,1.470588207244873,2.0,0.0,2.777777671813965
42 India (IN),22 Lithium-ion,3.3333332538604736,2.5,2.5,2.5,2.5,2.5,4.0,3.3333332538604736,3.846153736114502,3.7037036418914795,4.0,4.0,1.8181818723678589,2.17391300201416,2.5,4.0,3.6363637447357178,3.846153736114502,2.941176414489746,4.0,3.7037036418914795,0.0
43 Mexico (MX),1 Nuclear,0.0,0.2777777910232544,0.2777777910232544,0.2777777910232544,0.2777777910232544,0.2777777910232544,0.4444444477558136,0.37037035822868347,0.4273504316806793,0.41152262687683105,0.4444444477558136,0.4444444477558136,0.20202019810676575,0.2415459007024765,0.2777777910232544,0.4444444477558136,0.4444444477558136,0.4273504316806793,0.32679739594459534,0.4444444477558136,0.41152262687683105,0.6172839403152466
43 Mexico (MX),2 Oil,0.5208333134651184,0.0,0.625,0.625,0.625,0.625,1.0,0.8333333134651184,0.9615384340286255,0.9259259104728699,1.0,1.0,0.4545454680919647,0.54347825050354,0.625,1.0,1.0,0.9615384340286255,0.7352941036224365,1.0,0.9259259104728699,1.3888888359069824
43 Mexico (MX),3 Coal,0.5208333134651184,0.625,0.0,0.625,0.625,0.625,1.0,0.8333333134651184,0.9615384340286255,0.9259259104728699,1.0,1.0,0.4545454680919647,0.54347825050354,0.625,1.0,1.0,0.9615384340286255,0.7352941036224365,1.0,0.9259259104728699,1.3888888359069824
43 Mexico (MX),4 Coal + CCS,0.6944444179534912,0.8333333134651184,0.8333333134651184,0.0,0.8333333134651184,0.8333333134651184,1.3333333730697632,1.1111111640930176,1.2820513248443604,1.2345678806304932,1.3333333730697632,1.3333333730697632,0.6060606241226196,0.7246376872062683,0.8333333134651184,1.3333333730697632,1.3333333730697632,1.2820513248443604,0.9803921580314636,1.3333333730697632,1.2345678806304932,1.8518518209457397
43 Mexico (MX),5 Waste,0.5208333134651184,0.625,0.625,0.625,0.0,0.625,1.0,0.8333333134651184,0.9615384340286255,0.9259259104728699,1.0,1.0,0.4545454680919647,0.54347825050354,0.625,1.0,1.0,0.9615384340286255,0.7352941036224365,1.0,0.9259259104728699,1.3888888359069824
43 Mexico (MX),6 Waste + CCS,0.5208333134651184,0.625,0.625,0.625,0.625,0.0,1.0,0.8333333134651184,0.9615384340286255,0.9259259104728699,1.0,1.0,0.4545454680919647,0.54347825050354,0.625,1.0,1.0,0.9615384340286255,0.7352941036224365,1.0,0.9259259104728699,1.3888888359069824
43 Mexico (MX),7 CCGT,1.0416666269302368,1.25,1.25,1.25,1.25,1.25,0.0,1.6666666269302368,1.923076868057251,1.8518518209457397,2.0,2.0,0.9090909361839294,1.08695650100708,1.25,2.0,2.0,1.923076868057251,1.470588207244873,2.0,1.8518518209457397,2.777777671813965
43 Mexico (MX),8 CCGT + CCS,0.6944444179534912,0.8333333134651184,0.8333333134651184,0.8333333134651184,0.8333333134651184,0.8333333134651184,1.3333333730697632,0.0,1.2820513248443604,1.2345678806304932,1.3333333730697632,1.3333333730697632,0.6060606241226196,0.7246376872062683,0.8333333134651184,1.3333333730697632,1.3333333730697632,1.2820513248443604,0.9803921580314636,1.3333333730697632,1.2345678806304932,1.8518518209457397
43 Mexico (MX),9 OCGT,1.0416666269302368,1.25,1.25,1.25,1.25,1.25,2.0,1.6666666269302368,0.0,1.8518518209457397,2.0,2.0,0.9090909361839294,1.08695650100708,1.25,2.0,2.0,1.923076868057251,1.470588207244873,2.0,1.8518518209457397,2.777777671813965
43 Mexico (MX),10 OCGT + CCS,1.0416666269302368,1.25,1.25,1.25,1.25,1.25,2.0,1.6666666269302368,1.923076868057251,0.0,2.0,2.0,0.9090909361839294,1.08695650100708,1.25,2.0,2.0,1.923076868057251,1.470588207244873,2.0,1.8518518209457397,2.777777671813965
43 Mexico (MX),11 Biomass,1.0416666269302368,1.25,1.25,1.25,1.25,1.25,2.0,1.6666666269302368,1.923076868057251,1.8518518209457397,0.0,2.0,0.9090909361839294,1.08695650100708,1.25,2.0,2.0,1.923076868057251,1.470588207244873,2.0,1.8518518209457397,2.777777671813965
43 Mexico (MX),12 Biomass + CCS,1.0416666269302368,1.25,1.25,1.25,1.25,1.25,2.0,1.6666666269302368,1.923076868057251,1.8518518209457397,2.0,0.0,0.9090909361839294,1.08695650100708,1.25,2.0,2.0,1.923076868057251,1.470588207244873,2.0,1.8518518209457397,2.777777671813965
43 Mexico (MX),13 Large Hydro,0.4166666567325592,0.5,0.5,0.5,0.5,0.5,0.800000011920929,0.6666666865348816,0.7692307829856873,0.7407407164573669,0.800000011920929,0.800000011920929,0.0,0.43478259444236755,0.5,0.800000011920929,0.800000011920929,0.7692307829856873,0.5882353186607361,0.800000011920929,0.7407407164573669,1.1111111640930176
43 Mexico (MX),14 Pumped Hydro,0.3472222089767456,0.4166666567325592,0.4166666567325592,0.4166666567325592,0.4166666567325592,0.4166666567325592,0.6666666865348816,0.5555555820465088,0.6410256624221802,0.6172839403152466,0.6666666865348816,0.6666666865348816,0.3030303120613098,0.0,0.4166666567325592,0.6666666865348816,0.6666666865348816,0.6410256624221802,0.4901960790157318,0.6666666865348816,0.6172839403152466,0.9259259104728699
43 Mexico (MX),15 Geothermal,1.0416666269302368,1.25,1.25,1.25,1.25,1.25,2.0,1.6666666269302368,1.923076868057251,1.8518518209457397,2.0,2.0,0.9090909361839294,1.08695650100708,0.0,2.0,2.0,1.923076868057251,1.470588207244873,2.0,1.8518518209457397,2.777777671813965
43 Mexico (MX),16 Marine,1.0416666269302368,1.25,1.25,1.25,1.25,1.25,2.0,1.6666666269302368,1.923076868057251,1.8518518209457397,2.0,2.0,0.9090909361839294,1.08695650100708,1.25,0.0,2.0,1.923076868057251,1.470588207244873,2.0,1.8518518209457397,2.777777671813965
43 Mexico (MX),17 Onshore,2.0833332538604736,2.5,2.5,2.5,2.5,2.5,4.0,3.3333332538604736,3.846153736114502,3.7037036418914795,4.0,4.0,1.8181818723678589,2.17391300201416,2.5,4.0,0.0,3.846153736114502,2.941176414489746,4.0,3.7037036418914795,5.55555534362793
43 Mexico (MX),18 Offshore,0.6944444179534912,0.8333333134651184,0.8333333134651184,0.8333333134651184,0.8333333134651184,0.8333333134651184,1.3333333730697632,1.1111111640930176,1.2820513248443604,1.2345678806304932,1.3333333730697632,1.3333333730697632,0.6060606241226196,0.7246376872062683,0.8333333134651184,1.3333333730697632,1.3333333730697632,0.0,0.9803921580314636,1.3333333730697632,1.2345678806304932,1.8518518209457397
