PFRE - price of electricity use (incl taxes) in euro/toe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
time,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050
Dan_ba; 52 Rest of OPEC ex Venez; sum of FUTI,120.5276,223.9255,216.7241,158.5772,140.1469,171.1504,208.5281,195.4611,226.7203,236.8896,269.0467,269.0467,459.9626,657.3299,844.5472,1010.6445,1144.6487,1236.6943,1279.1558,1320.301,1362.2283,1404.9497,1462.23,1520.9431,1581.1235,1642.8088,1706.0359,1770.8433,1837.2717,1905.3604,1975.1511,2046.6868,2120.0112,2195.1692,2272.2043,2351.1665,2432.1028,2515.062,2600.0962,2687.2551,2776.5935
Dan_ba; 53 Rest of World (RW); sum of FUTI,613.9051,630.8626,684.8847,702.691,721.1608,755.7061,749.9121,751.8968,713.1394,750.8776,745.8494,745.8495,811.6827,923.2371,1025.6987,1115.8044,1190.3696,1246.4109,1282.1683,1316.8364,1352.0973,1387.9725,1436.2062,1485.7765,1536.4474,1588.3702,1641.5641,1695.8195,1751.0885,1807.4142,1865.1727,1924.4525,1985.382,2048.2598,2113.4307,2180.0366,2248.5625,2319.0107,2391.3657,2465.541,2541.2744
Dan_ba; 54 Ukraine (UE); sum of FUTI,254.9335,294.1627,335.0999,353.376,391.371,308.0031,330.8121,451.1614,476.7456,449.4367,416.7699,416.7699,529.8782,637.3657,736.0688,823.5791,897.6658,953.3904,990.1714,1025.4641,1061.6979,1098.5031,1147.3424,1197.156,1248.3976,1300.7933,1354.4542,1409.3973,1465.9266,1523.4674,1582.5558,1642.9865,1705.1119,1768.6598,1833.608,1900.1483,1968.3497,2038.4447,2109.9141,2183.4536,2258.7378
Dan_ba; 55 Saudi Arabia (SD); sum of FUTI,126.5312,111.405,130.8762,130.5898,116.7285,139.4426,280.321,275.162,472.6173,498.5389,490.7713,490.7713,514.5129,534.564,554.2831,573.6215,592.5309,610.9627,628.8687,646.2196,663.9003,681.9167,706.0731,730.8334,756.2126,782.2264,808.8907,836.221,864.2352,892.9495,922.3818,952.5497,983.4719,1015.1671,1047.6548,1080.9546,1115.0869,1150.0725,1185.9329,1222.6897,1260.3652
Dan_ba; 56 Nigeria (NG); sum of FUTI,625.687,582.2999,1301.1521,1303.9111,1355.2407,1398.932,1543.9723,1454.3655,1413.4755,1414.5151,1113.3093,1113.3093,1357.283,1628.8833,1889.0452,2121.2104,2308.5249,2435.6948,2490.9248,2544.4426,2598.9773,2654.5481,2729.0571,2805.429,2883.7102,2963.9478,3046.1919,3130.4915,3216.8987,3305.4668,3396.2485,3489.3,3584.678,3682.4402,3782.6462,3885.3577,3990.637,4098.5483,4209.1572,4322.5317,4438.7402
Dan_ba; 57 South Africa (SA); sum of FUTI,789.4497,860.9849,933.2151,826.0557,780.4904,867.7231,828.8435,918.2693,916.533,997.8265,941.4602,941.4602,995.8179,1067.4829,1133.3928,1192.2281,1242.47,1283.6283,1314.2319,1343.9774,1374.4144,1405.6173,1447.2872,1490.1433,1534.0758,1579.1521,1625.3217,1672.6746,1721.6543,1770.8358,1822.3438,1874.574,1927.8206,1981.9827,2037.7712,2095.0728,2153.814,2214.251,2276.0688,2339.626,2404.8311
Dan_ba; 58 NorthAfrica OPEC (ON); sum of FUTI,396.5725,385.3285,392.1759,370.749,365.4559,349.8569,325.5977,319.6053,377.6545,388.22,362.9612,362.9612,483.3872,627.0632,758.9866,876.1555,975.8953,1055.6624,1113.7341,1169.7698,1226.7458,1284.781,1363.0286,1442.9785,1524.9268,1608.9133,1695.3003,1783.4961,1874.4878,1967.3457,2062.5227,2160.2334,2260.1941,2362.6194,2467.8728,2575.4529,2685.7834,2798.7717,2914.9871,3033.7893,3155.8259
Dan_ba; 59 CentralAfricaOPEC(OC); sum of FUTI,871.7331,930.9873,983.2823,934.4007,921.3371,992.0953,986.0472,1089.1045,1063.5667,1124.7239,1082.9067,1082.9067,1173.7671,1287.5491,1392.0916,1483.947,1559.8665,1616.9802,1652.9719,1687.8479,1723.3857,1759.6001,1808.155,1857.9238,1908.937,1961.2253,2014.821,2069.7563,2126.0657,2183.782,2242.9414,2303.5808,2365.7349,2429.4436,2494.7441,2561.6777,2630.2844,2700.6064,2772.6868,2846.5693,2922.2983
Dan_ba; 60 Malaysia (MY); sum of FUTI,693.2266,705.2496,819.3997,780.0876,807.8258,782.2701,841.5608,788.6902,807.4351,829.6507,593.497,593.497,613.423,638.558,662.6771,685.7082,707.3707,727.6265,746.4255,764.7278,783.2604,802.0574,827.3773,853.3625,879.8303,907.2059,935.1224,963.7474,993.0707,1023.2604,1054.1754,1085.724,1118.4402,1151.8861,1186.3625,1221.3853,1257.0416,1293.6343,1330.9254,1369.4651,1408.7369
Dan_ba; 61 Kazakhstan (KZ); sum of FUTI,494.5242,515.7244,586.891,600.4269,538.0129,571.4262,388.4583,406.3667,366.9637,373.0206,331.4996,331.4996,368.0751,410.1733,448.8875,483.6989,511.3851,532.9417,546.1301,559.1267,572.369,585.6918,603.648,621.8351,640.6364,659.9319,679.5958,699.8279,720.6616,741.8566,763.6976,785.9212,808.837,832.2767,856.3641,881.0067,906.1763,931.9865,958.5877,985.6707,1013.6285
Dan_ba; 62 Rest NorthAfrica (AN); sum of FUTI,915.1784,898.591,941.783,911.2625,1060.1097,1058.6699,1024.7354,982.0792,957.3383,1029.5417,1054.8633,1054.8633,3088.6731,6240.5977,10930.4883,16928.2949,23163.6992,27715.6367,28526.8086,29389.1973,30339.9883,30930.3008,31722.1055,32537.4453,33371.3242,34224.3672,35100.0156,35996.3242,36915.1641,37859.8672,38827.3867,39816.7656,40832.1172,41871.3516,42937.582,44032.5469,45157.7461,46309.6133,47487.7422,48697.8164,49940.5312
Dan_ba; 63 RestCentralAfrica(AC); sum of FUTI,887.1963,887.4929,886.2808,886.5835,887.512,886.688,886.9336,888.5262,886.3315,886.3315,888.1733,888.1733,915.9529,969.4654,1019.9188,1066.9592,1110.0142,1148.5872,1182.5759,1215.5833,1249.0603,1283.2517,1329.0061,1375.9824,1424.0674,1473.3315,1523.958,1575.9092,1629.0884,1683.6294,1739.5383,1796.8154,1855.6782,1915.9487,1977.5435,2040.7507,2105.5737,2172.0715,2240.1167,2309.9124,2381.3064
Dan_ba; 64 Rest West Africa (AW); sum of FUTI,1152.8931,1146.1472,1343.1208,1462.0142,1372.2124,1393.5155,1700.8174,1567.9882,1469.8374,1366.1562,1354.6803,1354.6803,1420.245,1515.7709,1603.2487,1679.2278,1743.8121,1792.1868,1823.9742,1854.8478,1886.3296,1923.802,1973.9227,2025.348,2078.0486,2132.1279,2187.6206,2244.2705,2302.5146,2362.2771,2423.5193,2486.0508,2550.4785,2616.4133,2683.9553,2753.1438,2824.1384,2897.136,2971.4839,3048.0449,3126.2815
Dan_ba; 65 Rest East Africa (AE); sum of FUTI,1012.7026,987.7963,1124.1613,1058.4596,1176.4414,1178.1456,1147.1085,1119.0575,1135.2866,1202.5677,1146.5582,1146.5582,1223.7257,1356.8107,1479.8976,1587.9524,1676.1017,1740.1948,1776.5394,1812.0266,1848.0204,1884.7057,1933.8612,1984.2415,2036.011,2088.9009,2143.3191,2198.9143,2255.8496,2314.2578,2374.3992,2435.8125,2498.8535,2563.4236,2629.6145,2697.4841,2767.0623,2838.2664,2911.606,2986.7368,3063.6301
Dan_ba; 66 Rest SouthAfrica (ZA); sum of FUTI,904.1309,949.6339,1029.0695,929.9008,888.3008,934.7507,869.8129,934.5141,985.8125,1044.3613,1030.2317,1030.2317,1245.7274,1492.6315,1731.0421,1945.3182,2117.8708,2233.9102,2281.8601,2328.9358,2376.927,2425.75,2491.1147,2558.3237,2626.9587,2697.5122,2769.917,2843.7493,2920.1123,2998.1301,3078.1387,3160.043,3244.3364,3330.3467,3418.8447,3509.2595,3601.6152,3696.5935,3793.8501,3893.1841,3994.8892
Dan_ba; 67 Egypt (EG); sum of FUTI,249.8663,225.5814,239.0974,238.6256,297.1957,415.7634,440.387,319.1455,387.9227,507.8361,622.8389,622.8389,657.7341,718.5005,774.2437,823.324,864.2167,895.7375,916.7452,937.1393,957.861,978.9493,1007.1335,1036.1141,1065.8243,1096.3036,1127.5431,1158.9878,1191.2708,1225.6891,1260.4027,1295.8668,1332.0442,1369.1526,1407.1367,1446.1152,1486.0638,1527.0771,1568.9878,1612.0458,1656.1233
Dan_ba; 68 Dem. Rep. Congo (DC); sum of FUTI,146.0325,146.0813,147.2999,438.1496,654.2737,654.9078,876.6451,876.645,876.6451,876.6451,876.6451,876.6451,978.3072,1060.1633,1136.8442,1206.5977,1268.6638,1320.7388,1363.9858,1406.9517,1451.3113,1485.095,1530.7043,1577.2876,1625.0669,1674.1416,1724.5015,1776.135,1829.1655,1883.5354,1939.1755,1996.2258,2054.7021,2114.6086,2176.0195,2239.0903,2299.3821,2357.6287,2418.7925,2483.3318,2554.2849
Dan_ba; 69 Kenya (KE); sum of FUTI,1760.7275,1790.9917,1939.6011,1797.5874,2213.2578,2149.5442,2065.8779,2086.4565,2183.7703,2361.7107,2166.0767,2166.0767,2200.6746,2244.0142,2283.7637,2319.2876,2348.5408,2371.9189,2387.5991,2402.7139,2418.0581,2433.77,2454.7952,2476.3669,2498.4124,2521.0503,2544.2456,2568.0193,2592.3467,2617.3074,2642.873,2669.0825,2695.8865,2723.4048,2751.5664,2780.4111,2810.0046,2840.269,2871.3215,2903.1572,2935.7979
Dan_ba; 70 UAE (UA); sum of FUTI,1092.8033,1053.7693,1155.8324,1141.5994,1179.6143,1426.1598,1418.3464,1429.7634,1362.4226,1453.3479,1450.6591,1353.3458,1355.6539,1400.2166,1447.2751,1491.0568,1531.3127,1567.5212,1599.3767,1629.8909,1660.7517,1692.4128,1733.6504,1776.8939,1821.4957,1867.1254,1913.819,1961.9058,2010.887,2061.1162,2112.6743,2165.4453,2219.5164,2274.8367,2331.5603,2389.9106,2449.5667,2510.9458,2573.5132,2637.8643,2703.5349
Dan_ba; 71 Pakistan (PK); sum of FUTI,395.9862,398.0217,488.2336,434.1888,436.791,514.0293,505.5464,566.5399,467.9655,576.6426,686.7294,686.7294,885.3224,1154.8361,1407.0026,1631.736,1816.0328,1951.0773,2029.6627,2106.1987,2184.4727,2257.3564,2355.2783,2455.3521,2558.3394,2663.8379,2771.4976,2882.1187,2995.5122,3111.833,3230.71,3352.1523,3476.9058,3604.8052,3735.8438,3870.4458,4008.7852,4150.439,4295.1929,4444.4624,4597.5449
