RTI,VTTI,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053,2054,2055,2056,2057,2058,2059,2060,2061,2062,2063,2064,2065,2066,2067,2068,2069,2070,2071,2072,2073,2074,2075,2076,2077,2078,2079,2080,2081,2082,2083,2084,2085,2086,2087,2088,2089,2090,2091,2092,2093,2094,2095,2096,2097,2098,2099,2100
36 Canada (CA),8 Diesel Mid,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36 Canada (CA),9 Diesel Lux,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36 Canada (CA),10 Adv Diesel Econ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36 Canada (CA),11 Adv Diesel Mid,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36 Canada (CA),12 Adv Diesel Lux,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36 Canada (CA),13 CNG Econ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36 Canada (CA),14 CNG Mid,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36 Canada (CA),15 CNG Lux,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36 Canada (CA),16 Hybrid Econ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36 Canada (CA),17 Hybrid Mid,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003565050719771534,0.000542720896191895,0.0007628873572684824,0.0009983399650081992,0.0011866164859384298,0.0013390635140240192,0.0016780185978859663,0.001924873678945005,0.0023535818327218294,0.0026227005291730165,0.003019935917109251,0.0035948262084275484,0.0026227005291730165,0.002709113759920001,0.002583022229373455,0.0024731771554797888,0.0024731771554797888,0.0024731771554797888,0.0024731771554797888,0.0024731771554797888,0.0024731771554797888,0.0024731771554797888,0.0024731771554797888,0.0024731771554797888,0.0024731771554797888,0.0024731771554797888,0.0024731771554797888,0.0024731771554797888,0.0024731771554797888,0.0024731771554797888,0.0024731771554797888,0.0024731771554797888,0.0024731771554797888,0.0024731771554797888,0.0024731771554797888,0.0024731771554797888,0.0024731771554797888,0.0024731771554797888,0.0024731771554797888,0.0024731771554797888,0.0024731771554797888,0.0024731771554797888,0.0024731771554797888,0.0024731771554797888,0.0024731771554797888,0.0024731771554797888,0.0024731771554797888,0.0024731771554797888,0.0024731771554797888,0.0024731771554797888,0.0024731771554797888,0.0024731771554797888,0.0024731771554797888,0.0024731771554797888,0.0024731771554797888,0.0024731771554797888,0.0024731771554797888,0.0024731771554797888,0.0024731771554797888,0.0024731771554797888,0.0024731771554797888,0.0024731771554797888,0.0024731771554797888,0.0024731771554797888,0.0024731771554797888,0.0024731771554797888,0.0024731771554797888,0.0024731771554797888,0.0024731771554797888,0.0024731771554797888,0.0024731771554797888,0.0024731771554797888,0.0024731771554797888,0.0024731771554797888,0.0024731771554797888,0.0024731771554797888,0.0024731771554797888,0.0024731771554797888,0.0024731771554797888,0.0024731771554797888,0.0024731771554797888,0.0024731771554797888,0.0024731771554797888,0.0024731771554797888,0.0024731771554797888,0.0024731771554797888,0.0024731771554797888,0.0024731771554797888,0.0024731771554797888,0.0024731771554797888,0.0024731771554797888,0.0024731771554797888,0.0024731771554797888,0.0024731771554797888
36 Canada (CA),18 Hybrid Lux,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002130939974449575,0.00043271150207147,0.000592905271332711,0.0007202990236692131,0.000966983032412827,0.001202504732646048,0.0013107021804898977,0.001295620808377862,0.0012864223681390285,0.0012675157049670815,0.001295620808377862,0.0013383091427385807,0.0012760194949805737,0.0012217557523399591,0.0012217557523399591,0.0012217557523399591,0.0012217557523399591,0.0012217557523399591,0.0012217557523399591,0.0012217557523399591,0.0012217557523399591,0.0012217557523399591,0.0012217557523399591,0.0012217557523399591,0.0012217557523399591,0.0012217557523399591,0.0012217557523399591,0.0012217557523399591,0.0012217557523399591,0.0012217557523399591,0.0012217557523399591,0.0012217557523399591,0.0012217557523399591,0.0012217557523399591,0.0012217557523399591,0.0012217557523399591,0.0012217557523399591,0.0012217557523399591,0.0012217557523399591,0.0012217557523399591,0.0012217557523399591,0.0012217557523399591,0.0012217557523399591,0.0012217557523399591,0.0012217557523399591,0.0012217557523399591,0.0012217557523399591,0.0012217557523399591,0.0012217557523399591,0.0012217557523399591,0.0012217557523399591,0.0012217557523399591,0.0012217557523399591,0.0012217557523399591,0.0012217557523399591,0.0012217557523399591,0.0012217557523399591,0.0012217557523399591,0.0012217557523399591,0.0012217557523399591,0.0012217557523399591,0.0012217557523399591,0.0012217557523399591,0.0012217557523399591,0.0012217557523399591,0.0012217557523399591,0.0012217557523399591,0.0012217557523399591,0.0012217557523399591,0.0012217557523399591,0.0012217557523399591,0.0012217557523399591,0.0012217557523399591,0.0012217557523399591,0.0012217557523399591,0.0012217557523399591,0.0012217557523399591,0.0012217557523399591,0.0012217557523399591,0.0012217557523399591,0.0012217557523399591,0.0012217557523399591,0.0012217557523399591,0.0012217557523399591,0.0012217557523399591,0.0012217557523399591,0.0012217557523399591,0.0012217557523399591,0.0012217557523399591,0.0012217557523399591,0.0012217557523399591,0.0012217557523399591
36 Canada (CA),19 Electric Econ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.72634211393597e-07,9.277140634367242e-06,1.642905226617586e-05,2.2950938728172332e-05,2.8171623853268102e-05,3.181547799613327e-05,0.0002237162843812257,0.0002317628968739882,0.00027116260025650263,0.0003917232097592205,0.0007976261549629271,0.0010791412787511945,0.0010791412787511945,0.0010791412787511945,0.0010791412787511945,0.0010791412787511945,0.0010791412787511945,0.0010791412787511945,0.0010791412787511945,0.0010791412787511945,0.0010791412787511945,0.0010791412787511945,0.0010791412787511945,0.0010791412787511945,0.0010791412787511945,0.0010791412787511945,0.0010791412787511945,0.0010791412787511945,0.0010791412787511945,0.0010791412787511945,0.0010791412787511945,0.0010791412787511945,0.0010791412787511945,0.0010791412787511945,0.0010791412787511945,0.0010791412787511945,0.0010791412787511945,0.0010791412787511945,0.0010791412787511945,0.0010791412787511945,0.0010791412787511945,0.0010791412787511945,0.0010791412787511945,0.0010791412787511945,0.0010791412787511945,0.0010791412787511945,0.0010791412787511945,0.0010791412787511945,0.0010791412787511945,0.0010791412787511945,0.0010791412787511945,0.0010791412787511945,0.0010791412787511945,0.0010791412787511945,0.0010791412787511945,0.0010791412787511945,0.0010791412787511945,0.0010791412787511945,0.0010791412787511945,0.0010791412787511945,0.0010791412787511945,0.0010791412787511945,0.0010791412787511945,0.0010791412787511945,0.0010791412787511945,0.0010791412787511945,0.0010791412787511945,0.0010791412787511945,0.0010791412787511945,0.0010791412787511945,0.0010791412787511945,0.0010791412787511945,0.0010791412787511945,0.0010791412787511945,0.0010791412787511945,0.0010791412787511945,0.0010791412787511945,0.0010791412787511945,0.0010791412787511945,0.0010791412787511945,0.0010791412787511945,0.0010791412787511945,0.0010791412787511945,0.0010791412787511945,0.0010791412787511945,0.0010791412787511945,0.0010791412787511945,0.0010791412787511945,0.0010791412787511945
36 Canada (CA),20 Electric Mid,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0503756129764952e-05,3.46095475833863e-05,5.797386256745085e-05,0.00038563646376132965,0.0002847265568561852,0.00033313006861135364,0.00048124181921593845,0.0009799038525670767,0.0013257521204650402,0.0013257521204650402,0.0013257521204650402,0.0013257521204650402,0.0013257521204650402,0.0013257521204650402,0.0013257521204650402,0.0013257521204650402,0.0013257521204650402,0.0013257521204650402,0.0013257521204650402,0.0013257521204650402,0.0013257521204650402,0.0013257521204650402,0.0013257521204650402,0.0013257521204650402,0.0013257521204650402,0.0013257521204650402,0.0013257521204650402,0.0013257521204650402,0.0013257521204650402,0.0013257521204650402,0.0013257521204650402,0.0013257521204650402,0.0013257521204650402,0.0013257521204650402,0.0013257521204650402,0.0013257521204650402,0.0013257521204650402,0.0013257521204650402,0.0013257521204650402,0.0013257521204650402,0.0013257521204650402,0.0013257521204650402,0.0013257521204650402,0.0013257521204650402,0.0013257521204650402,0.0013257521204650402,0.0013257521204650402,0.0013257521204650402,0.0013257521204650402,0.0013257521204650402,0.0013257521204650402,0.0013257521204650402,0.0013257521204650402,0.0013257521204650402,0.0013257521204650402,0.0013257521204650402,0.0013257521204650402,0.0013257521204650402,0.0013257521204650402,0.0013257521204650402,0.0013257521204650402,0.0013257521204650402,0.0013257521204650402,0.0013257521204650402,0.0013257521204650402,0.0013257521204650402,0.0013257521204650402,0.0013257521204650402,0.0013257521204650402,0.0013257521204650402,0.0013257521204650402,0.0013257521204650402,0.0013257521204650402,0.0013257521204650402,0.0013257521204650402,0.0013257521204650402,0.0013257521204650402,0.0013257521204650402,0.0013257521204650402,0.0013257521204650402,0.0013257521204650402,0.0013257521204650402,0.0013257521204650402,0.0013257521204650402,0.0013257521204650402,0.0013257521204650402
36 Canada (CA),21 Electric Lux,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.189035386545584e-06,1.7368161934427917e-05,3.735805148608051e-05,0.00012808105384465307,0.0002799355424940586,0.0004616638470906764,0.001467837137170136,0.002302979351952672,0.002694485941901803,0.0038924715481698513,0.007925844751298428,0.010723200626671314,0.010723200626671314,0.010723200626671314,0.010723200626671314,0.010723200626671314,0.010723200626671314,0.010723200626671314,0.010723200626671314,0.010723200626671314,0.010723200626671314,0.010723200626671314,0.010723200626671314,0.010723200626671314,0.010723200626671314,0.010723200626671314,0.010723200626671314,0.010723200626671314,0.010723200626671314,0.010723200626671314,0.010723200626671314,0.010723200626671314,0.010723200626671314,0.010723200626671314,0.010723200626671314,0.010723200626671314,0.010723200626671314,0.010723200626671314,0.010723200626671314,0.010723200626671314,0.010723200626671314,0.010723200626671314,0.010723200626671314,0.010723200626671314,0.010723200626671314,0.010723200626671314,0.010723200626671314,0.010723200626671314,0.010723200626671314,0.010723200626671314,0.010723200626671314,0.010723200626671314,0.010723200626671314,0.010723200626671314,0.010723200626671314,0.010723200626671314,0.010723200626671314,0.010723200626671314,0.010723200626671314,0.010723200626671314,0.010723200626671314,0.010723200626671314,0.010723200626671314,0.010723200626671314,0.010723200626671314,0.010723200626671314,0.010723200626671314,0.010723200626671314,0.010723200626671314,0.010723200626671314,0.010723200626671314,0.010723200626671314,0.010723200626671314,0.010723200626671314,0.010723200626671314,0.010723200626671314,0.010723200626671314,0.010723200626671314,0.010723200626671314,0.010723200626671314,0.010723200626671314,0.010723200626671314,0.010723200626671314,0.010723200626671314,0.010723200626671314,0.010723200626671314,0.010723200626671314,0.010723200626671314,0.010723200626671314
36 Canada (CA),22 PHEV Econ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1629321306827478e-05,6.354205834213644e-05,0.00013011640112381428,0.00021067666239105165,0.000366779015166685,0.0005587395280599594,0.0017055933130905032,0.0030174253042787313,0.004898769780993462,0.007086361758410931,0.007147152442485094,0.009669676423072815,0.009669676423072815,0.009669676423072815,0.009669676423072815,0.009669676423072815,0.009669676423072815,0.009669676423072815,0.009669676423072815,0.009669676423072815,0.009669676423072815,0.009669676423072815,0.009669676423072815,0.009669676423072815,0.009669676423072815,0.009669676423072815,0.009669676423072815,0.009669676423072815,0.009669676423072815,0.009669676423072815,0.009669676423072815,0.009669676423072815,0.009669676423072815,0.009669676423072815,0.009669676423072815,0.009669676423072815,0.009669676423072815,0.009669676423072815,0.009669676423072815,0.009669676423072815,0.009669676423072815,0.009669676423072815,0.009669676423072815,0.009669676423072815,0.009669676423072815,0.009669676423072815,0.009669676423072815,0.009669676423072815,0.009669676423072815,0.009669676423072815,0.009669676423072815,0.009669676423072815,0.009669676423072815,0.009669676423072815,0.009669676423072815,0.009669676423072815,0.009669676423072815,0.009669676423072815,0.009669676423072815,0.009669676423072815,0.009669676423072815,0.009669676423072815,0.009669676423072815,0.009669676423072815,0.009669676423072815,0.009669676423072815,0.009669676423072815,0.009669676423072815,0.009669676423072815,0.009669676423072815,0.009669676423072815,0.009669676423072815,0.009669676423072815,0.009669676423072815,0.009669676423072815,0.009669676423072815,0.009669676423072815,0.009669676423072815,0.009669676423072815,0.009669676423072815,0.009669676423072815,0.009669676423072815,0.009669676423072815,0.009669676423072815,0.009669676423072815,0.009669676423072815,0.009669676423072815,0.009669676423072815,0.009669676423072815
36 Canada (CA),23 PHEV Mid,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.668766455826699e-06,5.9008743846789e-06,6.431815563701093e-06,6.346605914586689e-06,6.290684723353479e-06,1.4244876183511224e-05,5.221238825470209e-05,8.476646326016635e-05,0.000122619720059447,0.00012367161980364472,0.00016732042422518134,0.00016732042422518134,0.00016732042422518134,0.00016732042422518134,0.00016732042422518134,0.00016732042422518134,0.00016732042422518134,0.00016732042422518134,0.00016732042422518134,0.00016732042422518134,0.00016732042422518134,0.00016732042422518134,0.00016732042422518134,0.00016732042422518134,0.00016732042422518134,0.00016732042422518134,0.00016732042422518134,0.00016732042422518134,0.00016732042422518134,0.00016732042422518134,0.00016732042422518134,0.00016732042422518134,0.00016732042422518134,0.00016732042422518134,0.00016732042422518134,0.00016732042422518134,0.00016732042422518134,0.00016732042422518134,0.00016732042422518134,0.00016732042422518134,0.00016732042422518134,0.00016732042422518134,0.00016732042422518134,0.00016732042422518134,0.00016732042422518134,0.00016732042422518134,0.00016732042422518134,0.00016732042422518134,0.00016732042422518134,0.00016732042422518134,0.00016732042422518134,0.00016732042422518134,0.00016732042422518134,0.00016732042422518134,0.00016732042422518134,0.00016732042422518134,0.00016732042422518134,0.00016732042422518134,0.00016732042422518134,0.00016732042422518134,0.00016732042422518134,0.00016732042422518134,0.00016732042422518134,0.00016732042422518134,0.00016732042422518134,0.00016732042422518134,0.00016732042422518134,0.00016732042422518134,0.00016732042422518134,0.00016732042422518134,0.00016732042422518134,0.00016732042422518134,0.00016732042422518134,0.00016732042422518134,0.00016732042422518134,0.00016732042422518134,0.00016732042422518134,0.00016732042422518134,0.00016732042422518134,0.00016732042422518134,0.00016732042422518134,0.00016732042422518134,0.00016732042422518134,0.00016732042422518134,0.00016732042422518134,0.00016732042422518134,0.00016732042422518134,0.00016732042422518134
36 Canada (CA),24 PHEV Lux,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.971663377593359e-07,1.2956174941791687e-06,1.3241119631857146e-06,1.3124449651513714e-06,2.971952426378266e-06,1.0893231774389278e-05,1.768508809618652e-05,2.5582532543921843e-05,2.580199361545965e-05,3.490857852739282e-05,3.490857852739282e-05,3.490857852739282e-05,3.490857852739282e-05,3.490857852739282e-05,3.490857852739282e-05,3.490857852739282e-05,3.490857852739282e-05,3.490857852739282e-05,3.490857852739282e-05,3.490857852739282e-05,3.490857852739282e-05,3.490857852739282e-05,3.490857852739282e-05,3.490857852739282e-05,3.490857852739282e-05,3.490857852739282e-05,3.490857852739282e-05,3.490857852739282e-05,3.490857852739282e-05,3.490857852739282e-05,3.490857852739282e-05,3.490857852739282e-05,3.490857852739282e-05,3.490857852739282e-05,3.490857852739282e-05,3.490857852739282e-05,3.490857852739282e-05,3.490857852739282e-05,3.490857852739282e-05,3.490857852739282e-05,3.490857852739282e-05,3.490857852739282e-05,3.490857852739282e-05,3.490857852739282e-05,3.490857852739282e-05,3.490857852739282e-05,3.490857852739282e-05,3.490857852739282e-05,3.490857852739282e-05,3.490857852739282e-05,3.490857852739282e-05,3.490857852739282e-05,3.490857852739282e-05,3.490857852739282e-05,3.490857852739282e-05,3.490857852739282e-05,3.490857852739282e-05,3.490857852739282e-05,3.490857852739282e-05,3.490857852739282e-05,3.490857852739282e-05,3.490857852739282e-05,3.490857852739282e-05,3.490857852739282e-05,3.490857852739282e-05,3.490857852739282e-05,3.490857852739282e-05,3.490857852739282e-05,3.490857852739282e-05,3.490857852739282e-05,3.490857852739282e-05,3.490857852739282e-05,3.490857852739282e-05,3.490857852739282e-05,3.490857852739282e-05,3.490857852739282e-05,3.490857852739282e-05,3.490857852739282e-05,3.490857852739282e-05,3.490857852739282e-05,3.490857852739282e-05,3.490857852739282e-05,3.490857852739282e-05,3.490857852739282e-05,3.490857852739282e-05,3.490857852739282e-05,3.490857852739282e-05
36 Canada (CA),25 Hydrogen Econ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36 Canada (CA),26 Hydrogen Mid,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36 Canada (CA),27 Hydrogen Lux,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
