RTI,VTTI,1 Prices cars (USD/veh),2 Std of price,3 fuel cost (USD/km),4 std fuel cost,5 O&M costs (USD/km),6 std O&M,7 Discount rate,8 lifetime,9 energy use (MJ/km),10 Dist traveled pa (km),11 occupancy rate p/sea,12 Cap_F (Mpkm/kseats-y),13 Gamma,14 CO2Emissions,15 Seats/Veh,16 Learning exponent,17 Turnover rate,18 Battery cap (kWh),19 Markup factor,20 Rare metal price,21 Energy density
64 Rest West Africa (AW),2 Petrol Mid,23151.859375,9001.2392578125,0.05179206654429436,2.240147113800049,0.050999999046325684,0.029999999329447746,0.15000000596046448,12.0,2.0615530014038086,11913.0,0.375,5.014500141143799,0.0,142.86561584472656,4.0,-0.014499569311738014,0.25,0.0,0.0,0.0,0.0
64 Rest West Africa (AW),3 Petrol Lux,32875.30078125,18030.955078125,0.0847829058766365,3.1097381114959717,0.06400000303983688,0.029999999329447746,0.15000000596046448,12.0,2.834613800048828,11913.0,0.375,5.014500141143799,0.0,196.43873596191406,4.0,-0.014499569311738014,0.25,0.0,0.0,0.0,0.0
64 Rest West Africa (AW),4 Adv Petrol Econ,14681.41015625,3455.939697265625,0.03575780987739563,1.4303162097930908,0.03799999877810478,0.019999999552965164,0.15000000596046448,12.0,1.8225791454315186,11913.0,0.375,5.014500141143799,0.0,126.30473327636719,4.0,-0.014499569311738014,0.25,0.0,0.0,0.0,0.0
64 Rest West Africa (AW),5 Adv Petrol Mid,23151.859375,9001.2392578125,0.04661286249756813,2.240147113800049,0.050999999046325684,0.029999999329447746,0.15000000596046448,12.0,1.8553975820541382,11913.0,0.375,5.014500141143799,0.0,128.5790557861328,4.0,-0.014499569311738014,0.25,0.0,0.0,0.0,0.0
64 Rest West Africa (AW),6 Adv Petrol Lux,32875.30078125,18030.955078125,0.0763046145439148,3.1097381114959717,0.06400000303983688,0.029999999329447746,0.15000000596046448,12.0,2.551152467727661,11913.0,0.375,5.014500141143799,0.0,176.79486083984375,4.0,-0.014499569311738014,0.25,0.0,0.0,0.0,0.0
64 Rest West Africa (AW),7 Diesel Econ,12660.669921875,4091.2158203125,0.03286463022232056,0.27708324790000916,0.03799999877810478,0.019999999552965164,0.15000000596046448,12.0,2.318429708480835,11913.0,0.375,5.014500141143799,0.0,171.79563903808594,4.0,-0.014499569311738014,0.25,0.0,0.0,0.0,0.0
64 Rest West Africa (AW),8 Diesel Mid,16823.109375,8582.169921875,0.03845161572098732,0.8791526556015015,0.050999999046325684,0.029999999329447746,0.15000000596046448,12.0,2.704834461212158,11913.0,0.375,5.014500141143799,0.0,200.42823791503906,4.0,-0.014499569311738014,0.25,0.0,0.0,0.0,0.0
64 Rest West Africa (AW),9 Diesel Lux,27714.2109375,36810.2890625,0.0511910505592823,2.4289133548736572,0.06400000303983688,0.03999999910593033,0.15000000596046448,12.0,2.730105400085449,11913.0,0.375,5.014500141143799,0.0,202.30081176757812,4.0,-0.014499569311738014,0.25,0.0,0.0,0.0,0.0
64 Rest West Africa (AW),10 Adv Diesel Econ,12660.669921875,4091.2158203125,0.02957816608250141,0.27708324790000916,0.03799999877810478,0.0,0.15000000596046448,12.0,2.0865867137908936,11913.0,0.375,5.014500141143799,0.0,154.61607360839844,4.0,-0.014499569311738014,0.25,0.0,0.0,0.0,0.0
64 Rest West Africa (AW),11 Adv Diesel Mid,16823.109375,8582.169921875,0.0346064530313015,0.8791526556015015,0.050999999046325684,0.0,0.15000000596046448,12.0,2.4343512058258057,11913.0,0.375,5.014500141143799,0.0,180.3854217529297,4.0,-0.014499569311738014,0.25,0.0,0.0,0.0,0.0
64 Rest West Africa (AW),12 Adv Diesel Lux,27714.2109375,36810.2890625,0.04607194662094116,2.4289133548736572,0.06400000303983688,0.0,0.15000000596046448,12.0,2.45709490776062,11913.0,0.375,5.014500141143799,0.0,182.0707244873047,4.0,-0.014499569311738014,0.25,0.0,0.0,0.0,0.0
64 Rest West Africa (AW),13 CNG Econ,12660.669921875,4091.2158203125,0.007410526275634766,0.0,0.039000000804662704,0.019999999552965164,0.15000000596046448,12.0,0.0,11913.0,0.375,5.014500141143799,0.0,0.0,4.0,-0.014499569311738014,0.25,0.0,0.0,0.0,0.0
64 Rest West Africa (AW),14 CNG Mid,16823.109375,8582.169921875,0.009880702011287212,0.0,0.0560000017285347,0.029999999329447746,0.15000000596046448,12.0,0.0,11913.0,0.375,5.014500141143799,0.0,0.0,4.0,-0.014499569311738014,0.25,0.0,0.0,0.0,0.0
64 Rest West Africa (AW),15 CNG Lux,27714.2109375,36810.2890625,0.011527485214173794,0.0,0.06599999964237213,0.03999999910593033,0.15000000596046448,12.0,0.0,11913.0,0.375,5.014500141143799,0.0,0.0,4.0,-0.014499569311738014,0.25,0.0,0.0,0.0,0.0
64 Rest West Africa (AW),16 Hybrid Econ,27300.0,1000.0,0.018103448674082756,0.12399999797344208,0.039000000804662704,0.029999999329447746,0.15000000596046448,12.0,1.3168253898620605,11913.0,0.375,5.014500141143799,0.0,89.32850646972656,4.0,-0.014499569311738014,0.25,0.0,0.0,0.0,0.0
64 Rest West Africa (AW),17 Hybrid Mid,37144.55078125,3777.552001953125,0.02896551787853241,0.760478138923645,0.0560000017285347,0.03999999910593033,0.15000000596046448,12.0,1.3983631134033203,11913.0,0.375,5.014500141143799,0.0,94.8597183227539,4.0,-0.014499569311738014,0.25,0.0,0.0,0.0,0.0
64 Rest West Africa (AW),18 Hybrid Lux,45000.0,1000.0,0.05793103575706482,0.12399999797344208,0.06599999964237213,0.03999999910593033,0.15000000596046448,12.0,2.618288278579712,11913.0,0.375,5.014500141143799,0.0,177.61488342285156,4.0,-0.014499569311738014,0.25,0.0,0.0,0.0,0.0
64 Rest West Africa (AW),19 Electric Econ,20000.0,1000.0,0.00812380202114582,0.0,0.04600000008940697,0.03999999910593033,0.15000000596046448,12.0,0.570517897605896,11913.0,0.375,5.014500141143799,0.0,38.70180130004883,4.0,-0.23000000417232513,0.25,12.600000381469727,1.0499999523162842,1.0004500150680542,0.9959999918937683
64 Rest West Africa (AW),20 Electric Mid,30000.0,1000.0,0.011373323388397694,0.0,0.06499999761581421,0.05000000074505806,0.15000000596046448,12.0,0.7987233400344849,11913.0,0.375,5.014500141143799,0.0,54.18239974975586,4.0,-0.23000000417232513,0.25,43.77851104736328,1.0499999523162842,1.0004500150680542,0.9959999918937683
64 Rest West Africa (AW),21 Electric Lux,40000.0,1000.0,0.0140812573954463,0.0,0.07999999821186066,0.05999999865889549,0.15000000596046448,12.0,0.9888959527015686,11913.0,0.375,5.014500141143799,0.0,67.08300018310547,4.0,-0.23000000417232513,0.25,76.36051940917969,1.0499999523162842,1.0004500150680542,0.9959999918937683
64 Rest West Africa (AW),22 PHEV Econ,36620.0,1000.0,0.013758620247244835,1.4303162097930908,0.04600000008940697,0.03999999910593033,0.15000000596046448,12.0,0.29482758045196533,11913.0,0.375,5.014500141143799,0.0,20.0,4.0,-0.23000000417232513,0.25,11.899999618530273,1.0499999523162842,1.0004500150680542,0.9959999918937683
64 Rest West Africa (AW),23 PHEV Mid,38100.44140625,6480.60009765625,0.017596447840332985,2.240147113800049,0.06499999761581421,0.05000000074505806,0.15000000596046448,12.0,0.442241370677948,11913.0,0.375,5.014500141143799,0.0,30.0,4.0,-0.23000000417232513,0.25,11.899999618530273,1.0499999523162842,1.0004500150680542,0.9959999918937683
64 Rest West Africa (AW),24 PHEV Lux,74410.453125,33781.0,0.024904491379857063,3.1097381114959717,0.07999999821186066,0.05999999865889549,0.15000000596046448,12.0,1.091858148574829,11913.0,0.375,5.014500141143799,0.0,74.06756591796875,4.0,-0.23000000417232513,0.25,11.899999618530273,1.0499999523162842,1.0004500150680542,0.9959999918937683
64 Rest West Africa (AW),25 Hydrogen Econ,10000.0,1000.0,0.0,0.0,0.04600000008940697,0.03999999910593033,0.15000000596046448,12.0,0.0,11913.0,0.375,5.014500141143799,0.0,0.0,4.0,-0.23000000417232513,0.25,0.0,0.0,0.0,0.0
64 Rest West Africa (AW),26 Hydrogen Mid,20000.0,1000.0,0.0,0.0,0.06499999761581421,0.05000000074505806,0.15000000596046448,12.0,0.0,11913.0,0.375,5.014500141143799,0.0,0.0,4.0,-0.23000000417232513,0.25,0.0,0.0,0.0,0.0
64 Rest West Africa (AW),27 Hydrogen Lux,59021.01953125,1596.199951171875,0.0,0.0,0.07999999821186066,0.05999999865889549,0.15000000596046448,12.0,0.0,11913.0,0.375,5.014500141143799,0.0,0.0,4.0,-0.23000000417232513,0.25,0.0,0.0,0.0,0.0
64 Rest West Africa (AW),28 Bikes Econ,1504.0,404.0,0.018103448674082756,0.0,0.0,0.029999999329447746,0.15000000596046448,7.0,1.4104552268981934,5956.5,0.550000011920929,3.677299976348877,0.0,97.74454498291016,4.0,-0.014499569311738014,0.25,0.0,0.0,0.0,0.0
64 Rest West Africa (AW),29 Bikes Lux,5974.0,5360.0,0.02534482814371586,0.0,0.0,0.029999999329447746,0.15000000596046448,7.0,1.7630689144134521,5956.5,0.550000011920929,3.677299976348877,0.0,122.18067932128906,4.0,-0.014499569311738014,0.25,0.0,0.0,0.0,0.0
64 Rest West Africa (AW),30 Bikes Adv Econ,1504.0,404.0,0.018103448674082756,0.0,0.0,0.0,0.15000000596046448,7.0,1.128364086151123,5956.5,0.550000011920929,3.677299976348877,0.0,78.19563293457031,4.0,-0.014499569311738014,0.25,0.0,0.0,0.0,0.0
64 Rest West Africa (AW),31 Bikes Adv Lux,5974.0,5360.0,0.02534482814371586,0.0,0.0,0.0,0.15000000596046448,7.0,1.4104552268981934,5956.5,0.550000011920929,3.677299976348877,0.0,97.74454498291016,4.0,-0.014499569311738014,0.25,0.0,0.0,0.0,0.0
65 Rest East Africa (AE),1 Petrol Econ,14681.41015625,3455.939697265625,0.03973090276122093,1.4303162097930908,0.03799999877810478,0.019999999552965164,0.15000000596046448,12.0,2.025087833404541,11913.0,0.375,5.014500141143799,0.0,140.33859252929688,4.0,-0.014499569311738014,0.25,0.0,0.0,0.0,0.0
65 Rest East Africa (AE),2 Petrol Mid,23151.859375,9001.2392578125,0.05179206654429436,2.240147113800049,0.050999999046325684,0.029999999329447746,0.15000000596046448,12.0,2.0615530014038086,11913.0,0.375,5.014500141143799,0.0,142.86561584472656,4.0,-0.014499569311738014,0.25,0.0,0.0,0.0,0.0
65 Rest East Africa (AE),3 Petrol Lux,32875.30078125,18030.955078125,0.0847829058766365,3.1097381114959717,0.06400000303983688,0.029999999329447746,0.15000000596046448,12.0,2.834613800048828,11913.0,0.375,5.014500141143799,0.0,196.43873596191406,4.0,-0.014499569311738014,0.25,0.0,0.0,0.0,0.0
65 Rest East Africa (AE),4 Adv Petrol Econ,14681.41015625,3455.939697265625,0.03575780987739563,1.4303162097930908,0.03799999877810478,0.019999999552965164,0.15000000596046448,12.0,1.8225791454315186,11913.0,0.375,5.014500141143799,0.0,126.30473327636719,4.0,-0.014499569311738014,0.25,0.0,0.0,0.0,0.0
65 Rest East Africa (AE),5 Adv Petrol Mid,23151.859375,9001.2392578125,0.04661286249756813,2.240147113800049,0.050999999046325684,0.029999999329447746,0.15000000596046448,12.0,1.8553975820541382,11913.0,0.375,5.014500141143799,0.0,128.5790557861328,4.0,-0.014499569311738014,0.25,0.0,0.0,0.0,0.0
65 Rest East Africa (AE),6 Adv Petrol Lux,32875.30078125,18030.955078125,0.0763046145439148,3.1097381114959717,0.06400000303983688,0.029999999329447746,0.15000000596046448,12.0,2.551152467727661,11913.0,0.375,5.014500141143799,0.0,176.79486083984375,4.0,-0.014499569311738014,0.25,0.0,0.0,0.0,0.0
65 Rest East Africa (AE),7 Diesel Econ,12660.669921875,4091.2158203125,0.03286463022232056,0.27708324790000916,0.03799999877810478,0.019999999552965164,0.15000000596046448,12.0,2.318429708480835,11913.0,0.375,5.014500141143799,0.0,171.79563903808594,4.0,-0.014499569311738014,0.25,0.0,0.0,0.0,0.0
65 Rest East Africa (AE),8 Diesel Mid,16823.109375,8582.169921875,0.03845161572098732,0.8791526556015015,0.050999999046325684,0.029999999329447746,0.15000000596046448,12.0,2.704834461212158,11913.0,0.375,5.014500141143799,0.0,200.42823791503906,4.0,-0.014499569311738014,0.25,0.0,0.0,0.0,0.0
65 Rest East Africa (AE),9 Diesel Lux,27714.2109375,36810.2890625,0.0511910505592823,2.4289133548736572,0.06400000303983688,0.03999999910593033,0.15000000596046448,12.0,2.730105400085449,11913.0,0.375,5.014500141143799,0.0,202.30081176757812,4.0,-0.014499569311738014,0.25,0.0,0.0,0.0,0.0
65 Rest East Africa (AE),10 Adv Diesel Econ,12660.669921875,4091.2158203125,0.02957816608250141,0.27708324790000916,0.03799999877810478,0.0,0.15000000596046448,12.0,2.0865867137908936,11913.0,0.375,5.014500141143799,0.0,154.61607360839844,4.0,-0.014499569311738014,0.25,0.0,0.0,0.0,0.0
65 Rest East Africa (AE),11 Adv Diesel Mid,16823.109375,8582.169921875,0.0346064530313015,0.8791526556015015,0.050999999046325684,0.0,0.15000000596046448,12.0,2.4343512058258057,11913.0,0.375,5.014500141143799,0.0,180.3854217529297,4.0,-0.014499569311738014,0.25,0.0,0.0,0.0,0.0
65 Rest East Africa (AE),12 Adv Diesel Lux,27714.2109375,36810.2890625,0.04607194662094116,2.4289133548736572,0.06400000303983688,0.0,0.15000000596046448,12.0,2.45709490776062,11913.0,0.375,5.014500141143799,0.0,182.0707244873047,4.0,-0.014499569311738014,0.25,0.0,0.0,0.0,0.0
65 Rest East Africa (AE),13 CNG Econ,12660.669921875,4091.2158203125,0.007410526275634766,0.0,0.039000000804662704,0.019999999552965164,0.15000000596046448,12.0,0.0,11913.0,0.375,5.014500141143799,0.0,0.0,4.0,-0.014499569311738014,0.25,0.0,0.0,0.0,0.0
65 Rest East Africa (AE),14 CNG Mid,16823.109375,8582.169921875,0.009880702011287212,0.0,0.0560000017285347,0.029999999329447746,0.15000000596046448,12.0,0.0,11913.0,0.375,5.014500141143799,0.0,0.0,4.0,-0.014499569311738014,0.25,0.0,0.0,0.0,0.0
65 Rest East Africa (AE),15 CNG Lux,27714.2109375,36810.2890625,0.011527485214173794,0.0,0.06599999964237213,0.03999999910593033,0.15000000596046448,12.0,0.0,11913.0,0.375,5.014500141143799,0.0,0.0,4.0,-0.014499569311738014,0.25,0.0,0.0,0.0,0.0
65 Rest East Africa (AE),16 Hybrid Econ,27300.0,1000.0,0.018103448674082756,0.12399999797344208,0.039000000804662704,0.029999999329447746,0.15000000596046448,12.0,1.3168253898620605,11913.0,0.375,5.014500141143799,0.0,89.32850646972656,4.0,-0.014499569311738014,0.25,0.0,0.0,0.0,0.0
65 Rest East Africa (AE),17 Hybrid Mid,37144.55078125,3777.552001953125,0.02896551787853241,0.760478138923645,0.0560000017285347,0.03999999910593033,0.15000000596046448,12.0,1.3983631134033203,11913.0,0.375,5.014500141143799,0.0,94.8597183227539,4.0,-0.014499569311738014,0.25,0.0,0.0,0.0,0.0
65 Rest East Africa (AE),18 Hybrid Lux,45000.0,1000.0,0.05793103575706482,0.12399999797344208,0.06599999964237213,0.03999999910593033,0.15000000596046448,12.0,2.618288278579712,11913.0,0.375,5.014500141143799,0.0,177.61488342285156,4.0,-0.014499569311738014,0.25,0.0,0.0,0.0,0.0
65 Rest East Africa (AE),19 Electric Econ,20000.0,1000.0,0.00812380202114582,0.0,0.04600000008940697,0.03999999910593033,0.15000000596046448,12.0,0.570517897605896,11913.0,0.375,5.014500141143799,0.0,38.70180130004883,4.0,-0.23000000417232513,0.25,12.600000381469727,1.0499999523162842,1.0004500150680542,0.9959999918937683
65 Rest East Africa (AE),20 Electric Mid,30000.0,1000.0,0.011373323388397694,0.0,0.06499999761581421,0.05000000074505806,0.15000000596046448,12.0,0.7987233400344849,11913.0,0.375,5.014500141143799,0.0,54.18239974975586,4.0,-0.23000000417232513,0.25,43.77851104736328,1.0499999523162842,1.0004500150680542,0.9959999918937683
65 Rest East Africa (AE),21 Electric Lux,40000.0,1000.0,0.0140812573954463,0.0,0.07999999821186066,0.05999999865889549,0.15000000596046448,12.0,0.9888959527015686,11913.0,0.375,5.014500141143799,0.0,67.08300018310547,4.0,-0.23000000417232513,0.25,76.36051940917969,1.0499999523162842,1.0004500150680542,0.9959999918937683
65 Rest East Africa (AE),22 PHEV Econ,36620.0,1000.0,0.013758620247244835,1.4303162097930908,0.04600000008940697,0.03999999910593033,0.15000000596046448,12.0,0.29482758045196533,11913.0,0.375,5.014500141143799,0.0,20.0,4.0,-0.23000000417232513,0.25,11.899999618530273,1.0499999523162842,1.0004500150680542,0.9959999918937683
65 Rest East Africa (AE),23 PHEV Mid,38100.44140625,6480.60009765625,0.017596447840332985,2.240147113800049,0.06499999761581421,0.05000000074505806,0.15000000596046448,12.0,0.442241370677948,11913.0,0.375,5.014500141143799,0.0,30.0,4.0,-0.23000000417232513,0.25,11.899999618530273,1.0499999523162842,1.0004500150680542,0.9959999918937683
65 Rest East Africa (AE),24 PHEV Lux,74410.453125,33781.0,0.024904491379857063,3.1097381114959717,0.07999999821186066,0.05999999865889549,0.15000000596046448,12.0,1.091858148574829,11913.0,0.375,5.014500141143799,0.0,74.06756591796875,4.0,-0.23000000417232513,0.25,11.899999618530273,1.0499999523162842,1.0004500150680542,0.9959999918937683
65 Rest East Africa (AE),25 Hydrogen Econ,10000.0,1000.0,0.0,0.0,0.04600000008940697,0.03999999910593033,0.15000000596046448,12.0,0.0,11913.0,0.375,5.014500141143799,0.0,0.0,4.0,-0.23000000417232513,0.25,0.0,0.0,0.0,0.0
65 Rest East Africa (AE),26 Hydrogen Mid,20000.0,1000.0,0.0,0.0,0.06499999761581421,0.05000000074505806,0.15000000596046448,12.0,0.0,11913.0,0.375,5.014500141143799,0.0,0.0,4.0,-0.23000000417232513,0.25,0.0,0.0,0.0,0.0
65 Rest East Africa (AE),27 Hydrogen Lux,59021.01953125,1596.199951171875,0.0,0.0,0.07999999821186066,0.05999999865889549,0.15000000596046448,12.0,0.0,11913.0,0.375,5.014500141143799,0.0,0.0,4.0,-0.23000000417232513,0.25,0.0,0.0,0.0,0.0
65 Rest East Africa (AE),28 Bikes Econ,1504.0,404.0,0.018103448674082756,0.0,0.0,0.029999999329447746,0.15000000596046448,7.0,1.4104552268981934,5956.5,0.550000011920929,3.677299976348877,0.0,97.74454498291016,4.0,-0.014499569311738014,0.25,0.0,0.0,0.0,0.0
65 Rest East Africa (AE),29 Bikes Lux,5974.0,5360.0,0.02534482814371586,0.0,0.0,0.029999999329447746,0.15000000596046448,7.0,1.7630689144134521,5956.5,0.550000011920929,3.677299976348877,0.0,122.18067932128906,4.0,-0.014499569311738014,0.25,0.0,0.0,0.0,0.0
65 Rest East Africa (AE),30 Bikes Adv Econ,1504.0,404.0,0.018103448674082756,0.0,0.0,0.0,0.15000000596046448,7.0,1.128364086151123,5956.5,0.550000011920929,3.677299976348877,0.0,78.19563293457031,4.0,-0.014499569311738014,0.25,0.0,0.0,0.0,0.0
65 Rest East Africa (AE),31 Bikes Adv Lux,5974.0,5360.0,0.02534482814371586,0.0,0.0,0.0,0.15000000596046448,7.0,1.4104552268981934,5956.5,0.550000011920929,3.677299976348877,0.0,97.74454498291016,4.0,-0.014499569311738014,0.25,0.0,0.0,0.0,0.0
66 Rest SouthAfrica (ZA),1 Petrol Econ,14681.41015625,3455.939697265625,0.03973090276122093,1.4303162097930908,0.03799999877810478,0.019999999552965164,0.15000000596046448,12.0,2.025087833404541,11913.0,0.375,5.014500141143799,0.0,140.33859252929688,4.0,-0.014499569311738014,0.25,0.0,0.0,0.0,0.0
66 Rest SouthAfrica (ZA),2 Petrol Mid,23151.859375,9001.2392578125,0.05179206654429436,2.240147113800049,0.050999999046325684,0.029999999329447746,0.15000000596046448,12.0,2.0615530014038086,11913.0,0.375,5.014500141143799,0.0,142.86561584472656,4.0,-0.014499569311738014,0.25,0.0,0.0,0.0,0.0
66 Rest SouthAfrica (ZA),3 Petrol Lux,32875.30078125,18030.955078125,0.0847829058766365,3.1097381114959717,0.06400000303983688,0.029999999329447746,0.15000000596046448,12.0,2.834613800048828,11913.0,0.375,5.014500141143799,0.0,196.43873596191406,4.0,-0.014499569311738014,0.25,0.0,0.0,0.0,0.0
66 Rest SouthAfrica (ZA),4 Adv Petrol Econ,14681.41015625,3455.939697265625,0.03575780987739563,1.4303162097930908,0.03799999877810478,0.019999999552965164,0.15000000596046448,12.0,1.8225791454315186,11913.0,0.375,5.014500141143799,0.0,126.30473327636719,4.0,-0.014499569311738014,0.25,0.0,0.0,0.0,0.0
66 Rest SouthAfrica (ZA),5 Adv Petrol Mid,23151.859375,9001.2392578125,0.04661286249756813,2.240147113800049,0.050999999046325684,0.029999999329447746,0.15000000596046448,12.0,1.8553975820541382,11913.0,0.375,5.014500141143799,0.0,128.5790557861328,4.0,-0.014499569311738014,0.25,0.0,0.0,0.0,0.0
66 Rest SouthAfrica (ZA),6 Adv Petrol Lux,32875.30078125,18030.955078125,0.0763046145439148,3.1097381114959717,0.06400000303983688,0.029999999329447746,0.15000000596046448,12.0,2.551152467727661,11913.0,0.375,5.014500141143799,0.0,176.79486083984375,4.0,-0.014499569311738014,0.25,0.0,0.0,0.0,0.0
66 Rest SouthAfrica (ZA),7 Diesel Econ,12660.669921875,4091.2158203125,0.03286463022232056,0.27708324790000916,0.03799999877810478,0.019999999552965164,0.15000000596046448,12.0,2.318429708480835,11913.0,0.375,5.014500141143799,0.0,171.79563903808594,4.0,-0.014499569311738014,0.25,0.0,0.0,0.0,0.0
66 Rest SouthAfrica (ZA),8 Diesel Mid,16823.109375,8582.169921875,0.03845161572098732,0.8791526556015015,0.050999999046325684,0.029999999329447746,0.15000000596046448,12.0,2.704834461212158,11913.0,0.375,5.014500141143799,0.0,200.42823791503906,4.0,-0.014499569311738014,0.25,0.0,0.0,0.0,0.0
66 Rest SouthAfrica (ZA),9 Diesel Lux,27714.2109375,36810.2890625,0.0511910505592823,2.4289133548736572,0.06400000303983688,0.03999999910593033,0.15000000596046448,12.0,2.730105400085449,11913.0,0.375,5.014500141143799,0.0,202.30081176757812,4.0,-0.014499569311738014,0.25,0.0,0.0,0.0,0.0
66 Rest SouthAfrica (ZA),10 Adv Diesel Econ,12660.669921875,4091.2158203125,0.02957816608250141,0.27708324790000916,0.03799999877810478,0.0,0.15000000596046448,12.0,2.0865867137908936,11913.0,0.375,5.014500141143799,0.0,154.61607360839844,4.0,-0.014499569311738014,0.25,0.0,0.0,0.0,0.0
66 Rest SouthAfrica (ZA),11 Adv Diesel Mid,16823.109375,8582.169921875,0.0346064530313015,0.8791526556015015,0.050999999046325684,0.0,0.15000000596046448,12.0,2.4343512058258057,11913.0,0.375,5.014500141143799,0.0,180.3854217529297,4.0,-0.014499569311738014,0.25,0.0,0.0,0.0,0.0
66 Rest SouthAfrica (ZA),12 Adv Diesel Lux,27714.2109375,36810.2890625,0.04607194662094116,2.4289133548736572,0.06400000303983688,0.0,0.15000000596046448,12.0,2.45709490776062,11913.0,0.375,5.014500141143799,0.0,182.0707244873047,4.0,-0.014499569311738014,0.25,0.0,0.0,0.0,0.0
66 Rest SouthAfrica (ZA),13 CNG Econ,12660.669921875,4091.2158203125,0.007410526275634766,0.0,0.039000000804662704,0.019999999552965164,0.15000000596046448,12.0,0.0,11913.0,0.375,5.014500141143799,0.0,0.0,4.0,-0.014499569311738014,0.25,0.0,0.0,0.0,0.0
66 Rest SouthAfrica (ZA),14 CNG Mid,16823.109375,8582.169921875,0.009880702011287212,0.0,0.0560000017285347,0.029999999329447746,0.15000000596046448,12.0,0.0,11913.0,0.375,5.014500141143799,0.0,0.0,4.0,-0.014499569311738014,0.25,0.0,0.0,0.0,0.0
66 Rest SouthAfrica (ZA),15 CNG Lux,27714.2109375,36810.2890625,0.011527485214173794,0.0,0.06599999964237213,0.03999999910593033,0.15000000596046448,12.0,0.0,11913.0,0.375,5.014500141143799,0.0,0.0,4.0,-0.014499569311738014,0.25,0.0,0.0,0.0,0.0
66 Rest SouthAfrica (ZA),16 Hybrid Econ,27300.0,1000.0,0.018103448674082756,0.12399999797344208,0.039000000804662704,0.029999999329447746,0.15000000596046448,12.0,1.3168253898620605,11913.0,0.375,5.014500141143799,0.0,89.32850646972656,4.0,-0.014499569311738014,0.25,0.0,0.0,0.0,0.0
66 Rest SouthAfrica (ZA),17 Hybrid Mid,37144.55078125,3777.552001953125,0.02896551787853241,0.760478138923645,0.0560000017285347,0.03999999910593033,0.15000000596046448,12.0,1.3983631134033203,11913.0,0.375,5.014500141143799,0.0,94.8597183227539,4.0,-0.014499569311738014,0.25,0.0,0.0,0.0,0.0
66 Rest SouthAfrica (ZA),18 Hybrid Lux,45000.0,1000.0,0.05793103575706482,0.12399999797344208,0.06599999964237213,0.03999999910593033,0.15000000596046448,12.0,2.618288278579712,11913.0,0.375,5.014500141143799,0.0,177.61488342285156,4.0,-0.014499569311738014,0.25,0.0,0.0,0.0,0.0
66 Rest SouthAfrica (ZA),19 Electric Econ,20000.0,1000.0,0.00812380202114582,0.0,0.04600000008940697,0.03999999910593033,0.15000000596046448,12.0,0.570517897605896,11913.0,0.375,5.014500141143799,0.0,38.70180130004883,4.0,-0.23000000417232513,0.25,12.600000381469727,1.0499999523162842,1.0004500150680542,0.9959999918937683
66 Rest SouthAfrica (ZA),20 Electric Mid,30000.0,1000.0,0.011373323388397694,0.0,0.06499999761581421,0.05000000074505806,0.15000000596046448,12.0,0.7987233400344849,11913.0,0.375,5.014500141143799,0.0,54.18239974975586,4.0,-0.23000000417232513,0.25,43.77851104736328,1.0499999523162842,1.0004500150680542,0.9959999918937683
66 Rest SouthAfrica (ZA),21 Electric Lux,40000.0,1000.0,0.0140812573954463,0.0,0.07999999821186066,0.05999999865889549,0.15000000596046448,12.0,0.9888959527015686,11913.0,0.375,5.014500141143799,0.0,67.08300018310547,4.0,-0.23000000417232513,0.25,76.36051940917969,1.0499999523162842,1.0004500150680542,0.9959999918937683
66 Rest SouthAfrica (ZA),22 PHEV Econ,36620.0,1000.0,0.013758620247244835,1.4303162097930908,0.04600000008940697,0.03999999910593033,0.15000000596046448,12.0,0.29482758045196533,11913.0,0.375,5.014500141143799,0.0,20.0,4.0,-0.23000000417232513,0.25,11.899999618530273,1.0499999523162842,1.0004500150680542,0.9959999918937683
66 Rest SouthAfrica (ZA),23 PHEV Mid,38100.44140625,6480.60009765625,0.017596447840332985,2.240147113800049,0.06499999761581421,0.05000000074505806,0.15000000596046448,12.0,0.442241370677948,11913.0,0.375,5.014500141143799,0.0,30.0,4.0,-0.23000000417232513,0.25,11.899999618530273,1.0499999523162842,1.0004500150680542,0.9959999918937683
66 Rest SouthAfrica (ZA),24 PHEV Lux,74410.453125,33781.0,0.024904491379857063,3.1097381114959717,0.07999999821186066,0.05999999865889549,0.15000000596046448,12.0,1.091858148574829,11913.0,0.375,5.014500141143799,0.0,74.06756591796875,4.0,-0.23000000417232513,0.25,11.899999618530273,1.0499999523162842,1.0004500150680542,0.9959999918937683
66 Rest SouthAfrica (ZA),25 Hydrogen Econ,10000.0,1000.0,0.0,0.0,0.04600000008940697,0.03999999910593033,0.15000000596046448,12.0,0.0,11913.0,0.375,5.014500141143799,0.0,0.0,4.0,-0.23000000417232513,0.25,0.0,0.0,0.0,0.0
66 Rest SouthAfrica (ZA),26 Hydrogen Mid,20000.0,1000.0,0.0,0.0,0.06499999761581421,0.05000000074505806,0.15000000596046448,12.0,0.0,11913.0,0.375,5.014500141143799,0.0,0.0,4.0,-0.23000000417232513,0.25,0.0,0.0,0.0,0.0
