RTI,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053,2054,2055,2056,2057,2058,2059,2060,2061,2062,2063,2064,2065,2066,2067,2068,2069,2070,2071,2072,2073,2074,2075,2076,2077,2078,2079,2080,2081,2082,2083,2084,2085,2086,2087,2088,2089,2090,2091,2092,2093,2094,2095,2096,2097,2098,2099,2100
29 Switzerland (CH),12751.3125,12751.3125,12751.3125,12751.3125,12751.3125,12751.3125,12751.3125,12751.3125,12751.3125,12751.3125,12751.3125,12751.3125,12751.3125,12751.3125,12763.3876953125,12767.9892578125,12773.830078125,12769.9775390625,12765.103515625,11488.5927734375,12063.0224609375,12053.3056640625,12043.65625,12032.3251953125,12019.03125,12014.388671875,12010.3466796875,12007.3564453125,12005.2919921875,12003.962890625,12004.3896484375,12006.7451171875,12010.2412109375,12015.740234375,12022.82421875,12031.3193359375,12039.4052734375,12048.31640625,12055.8173828125,12064.642578125,12073.34765625,12082.234375,12090.794921875,12099.953125,12109.322265625,12119.984375,12125.9970703125,12130.421875,12136.2490234375,12141.6591796875,12141.765625,12141.9775390625,12142.2958984375,12142.720703125,12143.251953125,12143.888671875,12144.6318359375,12145.4814453125,12146.4365234375,12147.498046875,12148.666015625,12149.9404296875,12151.3212890625,12152.80859375,12154.40234375,12156.1025390625,12157.908203125,12159.8212890625,12161.8408203125,12163.9677734375,12166.2001953125,12168.5400390625,12170.9873046875,12173.5400390625,12176.201171875,12178.9677734375,12181.8427734375,12184.82421875,12187.9130859375,12191.109375,12194.4130859375,12197.82421875,12201.3427734375,12204.9697265625,12208.7041015625,12212.5458984375,12216.49609375,12220.5537109375,12224.7197265625,12228.994140625,12233.3779296875,12237.869140625,12242.46875,12247.177734375,12251.9951171875,12256.921875,12261.9580078125,12267.103515625,12272.357421875,12277.7216796875
30 Iceland (IS),30590.9375,30590.9375,30590.9375,30590.9375,30590.9375,30590.9375,30590.9375,30590.9375,30590.9375,30590.9375,30590.9375,30590.9375,30590.9375,30590.9375,29028.81640625,28462.7578125,27872.693359375,27253.3125,26605.998046875,23945.3984375,25142.66796875,24994.865234375,24857.908203125,24735.77734375,24628.091796875,24539.064453125,24466.60546875,24387.171875,24290.419921875,24189.0703125,24111.931640625,24025.75,23939.71875,23860.005859375,23786.74609375,23725.30859375,23687.158203125,23656.328125,23600.28515625,23551.013671875,23501.642578125,23445.96484375,23388.21484375,23332.0,23271.478515625,23213.27734375,23180.380859375,23152.146484375,23126.875,23108.79296875,23108.439453125,23107.73046875,23106.66796875,23105.25,23103.48046875,23101.35546875,23098.875,23096.04296875,23092.85546875,23089.31640625,23085.421875,23081.17578125,23076.576171875,23071.623046875,23066.318359375,23060.66015625,23054.650390625,23048.2890625,23041.57421875,23034.509765625,23027.09375,23019.328125,23011.212890625,23002.74609375,22993.9296875,22984.765625,22975.251953125,22965.388671875,22955.1796875,22944.62109375,22933.71875,22922.466796875,22910.87109375,22898.9296875,22886.642578125,22874.01171875,22861.037109375,22847.720703125,22834.060546875,22820.05859375,22805.71484375,22791.03125,22776.0078125,22760.64453125,22744.943359375,22728.90234375,22712.52734375,22695.814453125,22678.765625,22661.380859375
31 Croatia (HR),8624.7861328125,8624.7861328125,8624.7861328125,8624.7861328125,8624.7861328125,8624.7861328125,8624.7861328125,8624.7861328125,8624.7861328125,8624.7861328125,8624.7861328125,8624.7861328125,8624.7861328125,8624.7861328125,8615.7412109375,8602.9580078125,8587.6376953125,8572.330078125,8550.8154296875,7695.73388671875,8080.5205078125,8064.8681640625,8053.89208984375,8051.48095703125,8051.43701171875,8055.6171875,8069.10595703125,8087.20166015625,8111.81494140625,8137.12109375,8165.873046875,8202.724609375,8242.025390625,8285.1787109375,8332.78515625,8382.173828125,8434.7099609375,8494.2470703125,8556.5517578125,8614.9482421875,8676.00390625,8735.6396484375,8802.8193359375,8869.58984375,8934.294921875,8995.7822265625,9026.1005859375,9057.0693359375,9092.3203125,9131.8603515625,9132.638671875,9134.1962890625,9136.533203125,9139.6494140625,9143.5458984375,9148.2236328125,9153.6845703125,9159.9287109375,9166.9580078125,9174.7744140625,9183.3798828125,9192.7763671875,9202.966796875,9213.953125,9225.73828125,9238.32421875,9251.7158203125,9265.916015625,9280.927734375,9296.7548828125,9313.40234375,9330.873046875,9349.1728515625,9368.3056640625,9388.275390625,9409.08984375,9430.751953125,9453.267578125,9476.6435546875,9500.8857421875,9525.9990234375,9551.9921875,9578.8701171875,9606.640625,9635.310546875,9664.8876953125,9695.3798828125,9726.794921875,9759.140625,9792.4267578125,9826.6611328125,9861.853515625,9898.01171875,9935.1474609375,9973.26953125,10012.388671875,10052.513671875,10093.658203125,10135.8310546875,10179.0439453125
32 Turkey (TR),13539.142578125,13539.142578125,13539.142578125,13539.142578125,13539.142578125,13539.142578125,13539.142578125,13539.142578125,13539.142578125,13539.142578125,13539.142578125,13539.142578125,13539.142578125,13539.142578125,13228.4423828125,13094.83203125,12947.1064453125,12786.720703125,12612.982421875,11351.68359375,11919.267578125,11840.7421875,11777.826171875,11706.0283203125,11643.216796875,11588.1201171875,11542.6357421875,11502.3017578125,11465.68359375,11434.5341796875,11407.9990234375,11385.0673828125,11367.32421875,11355.5009765625,11348.181640625,11346.275390625,11350.3818359375,11357.5283203125,11368.8251953125,11383.3203125,11399.748046875,11417.9677734375,11438.1796875,11459.6142578125,11478.904296875,11498.0048828125,11508.6533203125,11519.49609375,11530.7939453125,11541.423828125,11541.6328125,11542.0498046875,11542.67578125,11543.509765625,11544.5537109375,11545.8056640625,11547.2666015625,11548.9365234375,11550.8154296875,11552.9033203125,11555.2001953125,11557.70703125,11560.4228515625,11563.3486328125,11566.4833984375,11569.8291015625,11573.3837890625,11577.150390625,11581.1259765625,11585.3125,11589.7109375,11594.3193359375,11599.1396484375,11604.171875,11609.416015625,11614.8720703125,11620.541015625,11626.4228515625,11632.517578125,11638.8251953125,11645.34765625,11652.0830078125,11659.0341796875,11666.19921875,11673.580078125,11681.1767578125,11688.9892578125,11697.0185546875,11705.2646484375,11713.728515625,11722.4091796875,11731.3095703125,11740.427734375,11749.765625,11759.3232421875,11769.1005859375,11779.099609375,11789.3203125,11799.7626953125,11810.4267578125
33 Macedonia (MK),13539.142578125,13539.142578125,13539.142578125,13539.142578125,13539.142578125,13539.142578125,13539.142578125,13539.142578125,13539.142578125,13539.142578125,13539.142578125,13539.142578125,13539.142578125,13539.142578125,13228.4423828125,13094.83203125,12947.1064453125,12786.720703125,12612.982421875,11351.68359375,11919.267578125,11840.7421875,11777.826171875,11706.0283203125,11643.216796875,11588.1201171875,11542.6357421875,11502.3017578125,11465.68359375,11434.5341796875,11407.9990234375,11385.0673828125,11367.32421875,11355.5009765625,11348.181640625,11346.275390625,11350.3818359375,11357.5283203125,11368.8251953125,11383.3203125,11399.748046875,11417.9677734375,11438.1796875,11459.6142578125,11478.904296875,11498.0048828125,11508.6533203125,11519.49609375,11530.7939453125,11541.423828125,11541.6328125,11542.0498046875,11542.67578125,11543.509765625,11544.5537109375,11545.8056640625,11547.2666015625,11548.9365234375,11550.8154296875,11552.9033203125,11555.2001953125,11557.70703125,11560.4228515625,11563.3486328125,11566.4833984375,11569.8291015625,11573.3837890625,11577.150390625,11581.1259765625,11585.3125,11589.7109375,11594.3193359375,11599.1396484375,11604.171875,11609.416015625,11614.8720703125,11620.541015625,11626.4228515625,11632.517578125,11638.8251953125,11645.34765625,11652.0830078125,11659.0341796875,11666.19921875,11673.580078125,11681.1767578125,11688.9892578125,11697.0185546875,11705.2646484375,11713.728515625,11722.4091796875,11731.3095703125,11740.427734375,11749.765625,11759.3232421875,11769.1005859375,11779.099609375,11789.3203125,11799.7626953125,11810.4267578125
34 USA (US),16799.69140625,16799.69140625,16799.69140625,16799.69140625,16799.69140625,16799.69140625,16799.69140625,16799.69140625,16799.69140625,16799.69140625,16799.69140625,16799.69140625,16799.69140625,16799.69140625,16877.41015625,16905.478515625,16930.216796875,16951.646484375,16969.806640625,15272.8251953125,16036.466796875,16024.28515625,16000.150390625,15976.4814453125,15953.3779296875,15930.890625,15909.060546875,15887.9091796875,15867.43359375,15847.6787109375,15828.5888671875,15810.1513671875,15792.3203125,15775.083984375,15758.40625,15742.2529296875,15726.59765625,15711.33984375,15696.484375,15681.994140625,15667.802734375,15653.853515625,15640.1005859375,15626.4638671875,15612.9326171875,15599.4931640625,15592.7822265625,15586.0791015625,15579.3779296875,15572.66796875,15572.537109375,15572.2734375,15571.8798828125,15571.353515625,15570.6962890625,15569.9072265625,15568.986328125,15567.9345703125,15566.751953125,15565.4375,15563.9912109375,15562.4140625,15560.705078125,15558.8662109375,15556.89453125,15554.79296875,15552.5595703125,15550.1962890625,15547.701171875,15545.0751953125,15542.318359375,15539.4306640625,15536.4130859375,15533.263671875,15529.984375,15526.5751953125,15523.0341796875,15519.3642578125,15515.5634765625,15511.6328125,15507.572265625,15503.3818359375,15499.0615234375,15494.611328125,15490.03125,15485.322265625,15480.4833984375,15475.5166015625,15470.419921875,15465.193359375,15459.8388671875,15454.3564453125,15448.744140625,15443.00390625,15437.1357421875,15431.138671875,15425.0146484375,15418.76171875,15412.3818359375,15405.8740234375
35 Japan (JA),17600.0,17600.0,17600.0,17600.0,17600.0,17600.0,17600.0,17600.0,17600.0,17600.0,17600.0,17600.0,17600.0,17600.0,17667.58984375,17702.34375,17744.2421875,17794.224609375,17851.86328125,16066.677734375,16870.01171875,16930.388671875,16994.19921875,17062.05859375,17133.4453125,17208.27734375,17287.21875,17369.072265625,17453.388671875,17539.705078125,17628.423828125,17718.40234375,17809.7109375,17900.9453125,17992.484375,18084.267578125,18175.689453125,18267.0078125,18357.712890625,18448.07421875,18537.833984375,18627.955078125,18718.2890625,18809.314453125,18901.392578125,18995.201171875,19041.0859375,19087.37109375,19134.630859375,19182.873046875,19183.822265625,19185.71875,19188.564453125,19192.359375,19197.103515625,19202.796875,19209.44140625,19217.0390625,19225.58984375,19235.09375,19245.552734375,19256.970703125,19269.345703125,19282.68359375,19296.982421875,19312.244140625,19328.474609375,19345.673828125,19363.845703125,19382.990234375,19403.11328125,19424.216796875,19446.302734375,19469.375,19493.4375,19518.4921875,19544.544921875,19571.59765625,19599.658203125,19628.724609375,19658.806640625,19689.90625,19722.02734375,19755.17578125,19789.357421875,19824.578125,19860.83984375,19898.1484375,19936.51171875,19975.935546875,20016.423828125,20057.984375,20100.623046875,20144.345703125,20189.158203125,20235.0703125,20282.0859375,20330.21484375,20379.4609375,20429.833984375
36 Canada (CA),15200.0,15200.0,15200.0,15200.0,15200.0,15200.0,15200.0,15200.0,15200.0,15200.0,15200.0,15200.0,15200.0,15200.0,15325.4970703125,15354.21875,15377.318359375,15395.103515625,15407.90625,13867.1162109375,14560.4716796875,14520.7080078125,14482.234375,14445.591796875,14410.3701171875,14376.494140625,14343.8564453125,14312.6240234375,14283.12890625,14254.74609375,14227.7744140625,14202.1572265625,14177.708984375,14154.37890625,14131.8369140625,14110.14453125,14089.2587890625,14069.19140625,14049.8134765625,14030.6591796875,14012.1005859375,13993.9091796875,13976.2587890625,13959.0068359375,13941.9150390625,13924.857421875,13916.4658203125,13908.013671875,13899.6005859375,13891.3974609375,13891.236328125,13890.9150390625,13890.4326171875,13889.7900390625,13888.986328125,13888.021484375,13886.896484375,13885.611328125,13884.1650390625,13882.55859375,13880.791015625,13878.86328125,13876.775390625,13874.52734375,13872.119140625,13869.55078125,13866.822265625,13863.93359375,13860.884765625,13857.6767578125,13854.3095703125,13850.7822265625,13847.095703125,13843.25,13839.2451171875,13835.0810546875,13830.7578125,13826.2763671875,13821.63671875,13816.837890625,13811.880859375,13806.7666015625,13801.494140625,13796.0634765625,13790.4755859375,13784.73046875,13778.828125,13772.76953125,13766.552734375,13760.1806640625,13753.65234375,13746.966796875,13740.126953125,13733.130859375,13725.978515625,13718.671875,13711.2109375,13703.5947265625,13695.82421875,13687.8994140625
37 Australia (AU),12900.0,12900.0,12900.0,12900.0,12900.0,12900.0,12900.0,12900.0,12900.0,12900.0,12900.0,12900.0,12900.0,12900.0,12912.7353515625,12918.1298828125,12924.212890625,12929.919921875,12936.361328125,11642.7255859375,12224.861328125,12227.5439453125,12228.9609375,12230.2529296875,12231.091796875,12232.6650390625,12233.681640625,12234.51953125,12235.259765625,12236.7412109375,12237.693359375,12238.58984375,12239.6474609375,12240.1142578125,12240.4599609375,12241.013671875,12241.6337890625,12241.8740234375,12242.013671875,12242.7255859375,12242.8564453125,12243.3291015625,12243.7978515625,12244.087890625,12244.1279296875,12244.505859375,12244.6328125,12244.4736328125,12244.603515625,12244.541015625,12244.5390625,12244.537109375,12244.533203125,12244.5283203125,12244.5224609375,12244.5146484375,12244.505859375,12244.49609375,12244.4853515625,12244.47265625,12244.458984375,12244.4443359375,12244.427734375,12244.4111328125,12244.392578125,12244.3720703125,12244.3515625,12244.3291015625,12244.3056640625,12244.28125,12244.2548828125,12244.2275390625,12244.19921875,12244.169921875,12244.138671875,12244.1064453125,12244.0732421875,12244.0380859375,12244.0029296875,12243.9658203125,12243.9267578125,12243.8876953125,12243.8466796875,12243.8046875,12243.76171875,12243.716796875,12243.6708984375,12243.6240234375,12243.576171875,12243.5263671875,12243.4755859375,12243.423828125,12243.3701171875,12243.31640625,12243.2607421875,12243.203125,12243.1455078125,12243.0859375,12243.025390625,12242.9638671875
38 New Zealand (NZ),12000.0,12000.0,12000.0,12000.0,12000.0,12000.0,12000.0,12000.0,12000.0,12000.0,12000.0,12000.0,12000.0,12000.0,12037.724609375,12062.962890625,12094.576171875,12132.5908203125,12177.03515625,10959.33203125,11507.298828125,11555.3994140625,11603.7001953125,11652.2041015625,11700.91015625,11749.8203125,11798.9345703125,11848.25390625,11897.779296875,11947.51171875,11997.453125,12047.6025390625,12097.9609375,12148.5302734375,12199.3115234375,12250.3046875,12301.5107421875,12352.931640625,12404.56640625,12456.41796875,12508.4853515625,12560.7705078125,12613.2744140625,12665.998046875,12718.9423828125,12772.107421875,12798.6337890625,12825.234375,12851.9091796875,12878.6572265625,12879.1826171875,12880.234375,12881.810546875,12883.9140625,12886.54296875,12889.6982421875,12893.3798828125,12897.58984375,12902.326171875,12907.591796875,12913.3857421875,12919.7099609375,12926.564453125,12933.94921875,12941.8671875,12950.3173828125,12959.3017578125,12968.8212890625,12978.876953125,12989.470703125,13000.6025390625,13012.2744140625,13024.48828125,13037.244140625,13050.5458984375,13064.392578125,13078.7880859375,13093.732421875,13109.228515625,13125.2783203125,13141.8828125,13159.044921875,13176.7666015625,13195.048828125,13213.896484375,13233.3095703125,13253.291015625,13273.84375,13294.9697265625,13316.671875,13338.953125,13361.81640625,13385.263671875,13409.298828125,13433.923828125,13459.142578125,13484.95703125,13511.373046875,13538.390625,13566.015625
39 Russian Fed. (RS),13256.9990234375,13256.9990234375,13256.9990234375,13256.9990234375,13256.9990234375,13256.9990234375,13256.9990234375,13256.9990234375,13256.9990234375,13256.9990234375,13256.9990234375,13256.9990234375,13256.9990234375,13256.9990234375,13020.673828125,12838.57421875,12611.9609375,12341.232421875,12027.23828125,10824.5146484375,11365.740234375,11017.12890625,10690.8408203125,10393.373046875,10115.2529296875,9857.2587890625,9621.0498046875,9402.609375,9200.1728515625,9014.3642578125,8843.283203125,8685.408203125,8539.99609375,8407.1123046875,8284.849609375,8173.220703125,8076.30078125,7991.7373046875,7919.341796875,7857.39892578125,7804.52783203125,7759.8466796875,7722.974609375,7692.6962890625,7663.8720703125,7637.37353515625,7623.5048828125,7610.40185546875,7598.10888671875,7586.513671875,7586.28662109375,7585.83251953125,7585.15185546875,7584.24365234375,7583.10888671875,7581.74755859375,7580.15966796875,7578.3447265625,7576.3037109375,7574.03662109375,7571.5439453125,7568.8251953125,7565.880859375,7562.71142578125,7559.31689453125,7555.697265625,7551.85400390625,7547.78662109375,7543.4951171875,7538.98046875,7534.2431640625,7529.283203125,7524.1015625,7518.69775390625,7513.0732421875,7507.22802734375,7501.16259765625,7494.8779296875,7488.3740234375,7481.65185546875,7474.71142578125,7467.55419921875,7460.18017578125,7452.59033203125,7444.78515625,7436.765625,7428.53173828125,7420.0849609375,7411.42578125,7402.5546875,7393.47265625,7384.1806640625,7374.6796875,7364.9697265625,7355.052734375,7344.9287109375,7334.5986328125,7324.06396484375,7313.3251953125,7302.38330078125
40 Rest of Annex I (RA),13256.9990234375,13256.9990234375,13256.9990234375,13256.9990234375,13256.9990234375,13256.9990234375,13256.9990234375,13256.9990234375,13256.9990234375,13256.9990234375,13256.9990234375,13256.9990234375,13256.9990234375,13256.9990234375,13020.673828125,12838.57421875,12611.9609375,12341.232421875,12027.23828125,10824.5146484375,11365.740234375,11017.12890625,10690.8408203125,10393.373046875,10115.2529296875,9857.2587890625,9621.0498046875,9402.609375,9200.1728515625,9014.3642578125,8843.283203125,8685.408203125,8539.99609375,8407.1123046875,8284.849609375,8173.220703125,8076.30078125,7991.7373046875,7919.341796875,7857.39892578125,7804.52783203125,7759.8466796875,7722.974609375,7692.6962890625,7663.8720703125,7637.37353515625,7623.5048828125,7610.40185546875,7598.10888671875,7586.513671875,7586.28662109375,7585.83251953125,7585.15185546875,7584.24365234375,7583.10888671875,7581.74755859375,7580.15966796875,7578.3447265625,7576.3037109375,7574.03662109375,7571.5439453125,7568.8251953125,7565.880859375,7562.71142578125,7559.31689453125,7555.697265625,7551.85400390625,7547.78662109375,7543.4951171875,7538.98046875,7534.2431640625,7529.283203125,7524.1015625,7518.69775390625,7513.0732421875,7507.22802734375,7501.16259765625,7494.8779296875,7488.3740234375,7481.65185546875,7474.71142578125,7467.55419921875,7460.18017578125,7452.59033203125,7444.78515625,7436.765625,7428.53173828125,7420.0849609375,7411.42578125,7402.5546875,7393.47265625,7384.1806640625,7374.6796875,7364.9697265625,7355.052734375,7344.9287109375,7334.5986328125,7324.06396484375,7313.3251953125,7302.38330078125
41 China (CN),19000.0,19000.0,19000.0,19000.0,19000.0,19000.0,19000.0,19000.0,19000.0,19000.0,19000.0,19000.0,19000.0,19000.0,18789.50390625,18389.537109375,17851.3671875,17192.716796875,16429.23828125,14786.314453125,15525.6298828125,14483.044921875,13611.7998046875,12855.6455078125,12201.1787109375,11636.671875,11151.7763671875,10737.498046875,10385.873046875,10089.8466796875,9843.19140625,9640.3203125,9476.2509765625,9346.4765625,9246.9921875,9174.193359375,9124.8291015625,9096.0234375,9085.1904296875,9090.072265625,9108.6650390625,9139.248046875,9180.3212890625,9230.5087890625,9288.7177734375,9248.712890625,9265.1181640625,9278.865234375,9286.73046875,9282.4814453125,9282.3984375,9282.232421875,9281.982421875,9281.6494140625,9281.2333984375,9280.7333984375,9280.150390625,9279.484375,9278.7353515625,9277.9033203125,9276.9873046875,9275.9892578125,9274.9072265625,9273.7431640625,9272.4951171875,9271.1640625,9269.75,9268.25390625,9266.673828125,9265.01171875,9263.265625,9261.4375,9259.52734375,9257.5341796875,9255.4580078125,9253.298828125,9251.0576171875,9248.734375,9246.328125,9243.83984375,9241.26953125,9238.6171875,9235.8818359375,9233.0654296875,9230.166015625,9227.185546875,9224.123046875,9220.9794921875,9217.7529296875,9214.4453125,9211.056640625,9207.5869140625,9204.03515625,9200.40234375,9196.6884765625,9192.8935546875,9189.017578125,9185.0615234375,9181.0234375,9176.90625
42 India (IN),19925.1953125,19925.1953125,19925.1953125,19925.1953125,19925.1953125,19925.1953125,19925.1953125,19925.1953125,19925.1953125,19925.1953125,19925.1953125,19925.1953125,19925.1953125,19925.1953125,18458.419921875,17983.07421875,17320.259765625,16670.51953125,15851.8857421875,14266.697265625,14980.0322265625,14018.6806640625,13353.3798828125,12844.1689453125,12542.173828125,12230.431640625,12252.064453125,12346.1416015625,12502.9775390625,12815.373046875,12925.525390625,13104.2177734375,13250.2587890625,13471.1923828125,13725.2548828125,13826.791015625,14054.6796875,14110.2236328125,14308.5576171875,14437.6416015625,14651.1748046875,14861.1826171875,15080.3955078125,15314.0205078125,15483.5166015625,15646.08984375,15485.822265625,15415.23828125,15267.900390625,15229.3076171875,15228.5537109375,15227.0439453125,15224.779296875,15221.76171875,15217.9892578125,15213.4638671875,15208.185546875,15202.1552734375,15195.375,15187.84375,15179.5634765625,15170.53515625,15160.7607421875,15150.2412109375,15138.9775390625,15126.97265625,15114.2265625,15100.7431640625,15086.5234375,15071.568359375,15055.8818359375,15039.46484375,15022.3212890625,15004.4521484375,14985.8603515625,14966.5498046875,14946.521484375,14925.779296875,14904.326171875,14882.166015625,14859.2998046875,14835.7333984375,14811.46875,14786.509765625,14760.859375,14734.5224609375,14707.501953125,14679.802734375,14651.4267578125,14622.380859375,14592.6669921875,14562.291015625,14531.255859375,14499.56640625,14467.228515625,14434.2451171875,14400.62109375,14366.3623046875,14331.47265625,14295.95703125
43 Mexico (MX),10581.0986328125,10581.0986328125,10581.0986328125,10581.0986328125,10581.0986328125,10581.0986328125,10581.0986328125,10581.0986328125,10581.0986328125,10581.0986328125,10581.0986328125,10581.0986328125,10581.0986328125,10581.0986328125,10369.5771484375,10238.1123046875,10080.556640625,9899.2529296875,9696.28125,8726.6533203125,9162.986328125,8980.0380859375,8811.943359375,8657.55859375,8515.791015625,8385.6533203125,8266.2978515625,8157.03564453125,8054.81298828125,7963.47607421875,7882.0791015625,7809.85302734375,7746.16943359375,7689.95458984375,7640.69921875,7597.701171875,7559.734375,7524.951171875,7493.17626953125,7463.677734375,7436.11572265625,7410.5380859375,7386.25830078125,7362.99560546875,7341.21044921875,7321.5478515625,7311.26025390625,7301.7421875,7292.716796875,7283.9501953125,7283.77880859375,7283.435546875,7282.92041015625,7282.23388671875,7281.37548828125,7280.345703125,7279.14453125,7277.77197265625,7276.22802734375,7274.5126953125,7272.626953125,7270.56982421875,7268.341796875,7265.943359375,7263.37451171875,7260.63525390625,7257.72607421875,7254.646484375,7251.39794921875,7247.9794921875,7244.3916015625,7240.63525390625,7236.7099609375,7232.61572265625,7228.35400390625,7223.92431640625,7219.32666015625,7214.56201171875,7209.630859375,7204.53271484375,7199.2685546875,7193.83837890625,7188.24267578125,7182.48193359375,7176.556640625,7170.466796875,7164.21337890625,7157.79638671875,7151.216796875,7144.474609375,7137.56982421875,7130.50390625,7123.27685546875,7115.88916015625,7108.341796875,7100.63427734375,7092.76806640625,7084.74365234375,7076.56103515625,7068.220703125
44 Brazil (BR),11639.138671875,11639.138671875,11639.138671875,11639.138671875,11639.138671875,11639.138671875,11639.138671875,11639.138671875,11639.138671875,11639.138671875,11639.138671875,11639.138671875,11639.138671875,11639.138671875,11662.904296875,11703.328125,11747.2919921875,11843.98046875,11960.7333984375,10764.66015625,11302.8935546875,10543.875,9909.595703125,9359.103515625,8882.6416015625,8471.6728515625,8118.6611328125,7817.06103515625,7561.07275390625,7345.560546875,7165.99169921875,7018.29833984375,6898.85400390625,6804.3759765625,6731.94970703125,6678.951171875,6643.01318359375,6622.04248046875,6614.15576171875,6617.7099609375,6631.2451171875,6653.5107421875,6683.41259765625,6719.94970703125,6762.3271484375,6733.20263671875,6745.1455078125,6755.154296875,6760.8798828125,6757.787109375,6757.72607421875,6757.60498046875,6757.42333984375,6757.1806640625,6756.87744140625,6756.51416015625,6756.08984375,6755.60498046875,6755.0595703125,6754.45361328125,6753.787109375,6753.06005859375,6752.2724609375,6751.4248046875,6750.51611328125,6749.54736328125,6748.51806640625,6747.42822265625,6746.2783203125,6745.06787109375,6743.79736328125,6742.466796875,6741.07568359375,6739.6240234375,6738.11279296875,6736.54150390625,6734.90966796875,6733.21826171875,6731.466796875,6729.6552734375,6727.78369140625,6725.8525390625,6723.861328125,6721.81103515625,6719.70068359375,6717.5302734375,6715.30078125,6713.01171875,6710.66357421875,6708.25537109375,6705.78857421875,6703.26171875,6700.67626953125,6698.03173828125,6695.328125,6692.56494140625,6689.74365234375,6686.86328125,6683.923828125,6680.92626953125
45 Argentina (AR),10581.0986328125,10581.0986328125,10581.0986328125,10581.0986328125,10581.0986328125,10581.0986328125,10581.0986328125,10581.0986328125,10581.0986328125,10581.0986328125,10581.0986328125,10581.0986328125,10581.0986328125,10581.0986328125,10369.5771484375,10238.1123046875,10080.556640625,9899.2529296875,9696.28125,8726.6533203125,9162.986328125,8980.0380859375,8811.943359375,8657.55859375,8515.791015625,8385.6533203125,8266.2978515625,8157.03564453125,8054.81298828125,7963.47607421875,7882.0791015625,7809.85302734375,7746.16943359375,7689.95458984375,7640.69921875,7597.701171875,7559.734375,7524.951171875,7493.17626953125,7463.677734375,7436.11572265625,7410.5380859375,7386.25830078125,7362.99560546875,7341.21044921875,7321.5478515625,7311.26025390625,7301.7421875,7292.716796875,7283.9501953125,7283.77880859375,7283.435546875,7282.92041015625,7282.23388671875,7281.37548828125,7280.345703125,7279.14453125,7277.77197265625,7276.22802734375,7274.5126953125,7272.626953125,7270.56982421875,7268.341796875,7265.943359375,7263.37451171875,7260.63525390625,7257.72607421875,7254.646484375,7251.39794921875,7247.9794921875,7244.3916015625,7240.63525390625,7236.7099609375,7232.61572265625,7228.35400390625,7223.92431640625,7219.32666015625,7214.56201171875,7209.630859375,7204.53271484375,7199.2685546875,7193.83837890625,7188.24267578125,7182.48193359375,7176.556640625,7170.466796875,7164.21337890625,7157.79638671875,7151.216796875,7144.474609375,7137.56982421875,7130.50390625,7123.27685546875,7115.88916015625,7108.341796875,7100.63427734375,7092.76806640625,7084.74365234375,7076.56103515625,7068.220703125
46 Colombia (CO),10581.0986328125,10581.0986328125,10581.0986328125,10581.0986328125,10581.0986328125,10581.0986328125,10581.0986328125,10581.0986328125,10581.0986328125,10581.0986328125,10581.0986328125,10581.0986328125,10581.0986328125,10581.0986328125,10369.5771484375,10238.1123046875,10080.556640625,9899.2529296875,9696.28125,8726.6533203125,9162.986328125,8980.0380859375,8811.943359375,8657.55859375,8515.791015625,8385.6533203125,8266.2978515625,8157.03564453125,8054.81298828125,7963.47607421875,7882.0791015625,7809.85302734375,7746.16943359375,7689.95458984375,7640.69921875,7597.701171875,7559.734375,7524.951171875,7493.17626953125,7463.677734375,7436.11572265625,7410.5380859375,7386.25830078125,7362.99560546875,7341.21044921875,7321.5478515625,7311.26025390625,7301.7421875,7292.716796875,7283.9501953125,7283.77880859375,7283.435546875,7282.92041015625,7282.23388671875,7281.37548828125,7280.345703125,7279.14453125,7277.77197265625,7276.22802734375,7274.5126953125,7272.626953125,7270.56982421875,7268.341796875,7265.943359375,7263.37451171875,7260.63525390625,7257.72607421875,7254.646484375,7251.39794921875,7247.9794921875,7244.3916015625,7240.63525390625,7236.7099609375,7232.61572265625,7228.35400390625,7223.92431640625,7219.32666015625,7214.56201171875,7209.630859375,7204.53271484375,7199.2685546875,7193.83837890625,7188.24267578125,7182.48193359375,7176.556640625,7170.466796875,7164.21337890625,7157.79638671875,7151.216796875,7144.474609375,7137.56982421875,7130.50390625,7123.27685546875,7115.88916015625,7108.341796875,7100.63427734375,7092.76806640625,7084.74365234375,7076.56103515625,7068.220703125
