RTI,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053,2054,2055,2056,2057,2058,2059,2060,2061,2062,2063,2064,2065,2066,2067,2068,2069,2070,2071,2072,2073,2074,2075,2076,2077,2078,2079,2080,2081,2082,2083,2084,2085,2086,2087,2088,2089,2090,2091,2092,2093,2094,2095,2096,2097,2098,2099,2100
28 Norway (NO),1995.213134765625,2034.37353515625,2080.3564453125,2131.666748046875,2188.95849609375,2254.0078125,2335.038818359375,2389.993896484375,2446.07080078125,2516.7275390625,2596.356689453125,2679.44384765625,2691.39404296875,2703.397705078125,2715.454833984375,2727.56591796875,2739.730712890625,2751.949951171875,2786.630126953125,2823.497314453125,2861.674072265625,2900.833984375,2940.749755859375,2981.008056640625,3021.282470703125,3061.551513671875,3101.935546875,3142.3515625,3182.715087890625,3222.96923828125,3263.04931640625,3302.936767578125,3342.59814453125,3382.0302734375,3421.19677734375,3460.09765625,3498.697998046875,3537.0205078125,3575.081787109375,3612.890869140625,3650.440185546875,3687.75341796875,3724.822509765625,3761.6865234375,3798.362060546875,3834.868408203125,3871.19677734375,3907.361328125,3943.344482421875,3979.158447265625,4014.809814453125,4050.30517578125,4085.651123046875,4120.84521484375,4155.89599609375,4190.81396484375,4225.60888671875,4260.2890625,4294.8857421875,4329.42041015625,4363.88525390625,4398.29150390625,4432.65771484375,4467.0029296875,4501.33447265625,4535.64794921875,4569.94091796875,4604.20947265625,4638.44677734375,4672.654296875,4347.73583984375,4364.27490234375,4380.3046875,4395.81884765625,4410.81103515625,4425.27587890625,4439.2080078125,4452.60107421875,4465.45068359375,4477.751953125,4489.49951171875,4500.68896484375,4511.31591796875,4521.3759765625,4530.86572265625,4539.78076171875,4548.11767578125,4555.87353515625,4563.04541015625,4569.62939453125,4575.62353515625,4581.02587890625,4585.8330078125,4590.0439453125,4593.65673828125,4596.66943359375,4599.08154296875,4600.89111328125,4602.09814453125,4602.7021484375
29 Switzerland (CH),3801.917236328125,3858.32421875,3919.677490234375,3976.258056640625,4019.3876953125,4064.33984375,4117.275390625,4160.14501953125,4179.49658203125,4244.84228515625,4336.30810546875,4446.25830078125,4471.95751953125,4497.8056640625,4523.80322265625,4549.95068359375,4576.24951171875,4602.7001953125,4644.34228515625,4700.662109375,4755.93603515625,4809.9462890625,4862.94287109375,4915.2333984375,4967.025390625,5018.49658203125,5069.630859375,5120.22021484375,5169.92822265625,5218.4931640625,5265.8837890625,5312.18212890625,5357.45947265625,5401.81689453125,5445.32763671875,5488.03125,5529.90673828125,5571.02392578125,5611.4619140625,5651.29248046875,5690.52734375,5729.189453125,5767.2998046875,5804.88232421875,5841.94970703125,5878.52783203125,5914.61474609375,5950.142578125,5985.01708984375,6019.173828125,6052.6123046875,6085.36865234375,6117.44189453125,6148.86572265625,6179.66748046875,6209.8603515625,6239.49853515625,6268.68017578125,6297.521484375,6326.11669921875,6354.5185546875,6382.7587890625,6410.921875,6439.109375,6467.38818359375,6495.80224609375,6524.35498046875,6552.97607421875,6581.59423828125,6610.13818359375,7149.96826171875,7164.80810546875,7179.16552734375,7193.03857421875,7206.4228515625,7219.31689453125,7231.71728515625,7243.62109375,7255.0263671875,7265.93017578125,7276.33056640625,7286.224609375,7295.611328125,7304.4873046875,7312.85205078125,7320.7021484375,7328.03759765625,7334.85546875,7341.15478515625,7346.93408203125,7352.1923828125,7356.927734375,7361.14013671875,7364.82763671875,7367.990234375,7370.626953125,7372.73681640625,7374.31982421875,7375.37548828125,7375.9033203125
30 Iceland (IS),1556.4244384765625,1570.7650146484375,1621.434814453125,1706.52197265625,1831.762451171875,1940.7503662109375,2061.210693359375,2090.847900390625,2070.771240234375,2068.859130859375,2072.68310546875,2102.3203125,2115.5439453125,2128.8505859375,2142.2412109375,2155.7158203125,2169.275146484375,2182.919921875,2203.213134765625,2214.36083984375,2225.61181640625,2236.9658203125,2248.423095703125,2259.98388671875,2271.64794921875,2283.41552734375,2295.28662109375,2307.2607421875,2319.338134765625,2331.5185546875,2343.802001953125,2356.187744140625,2368.676025390625,2381.266357421875,2393.9580078125,2406.751220703125,2419.64501953125,2432.639404296875,2445.733154296875,2458.92626953125,2472.2177734375,2485.60693359375,2499.09326171875,2512.67578125,2526.353515625,2540.12548828125,2553.990966796875,2567.94873046875,2581.997802734375,2596.136962890625,2610.364990234375,2624.680419921875,2639.08203125,2653.568359375,2668.137939453125,2682.789306640625,2697.5205078125,2712.330322265625,2727.216552734375,2742.177734375,2757.211669921875,2772.31640625,2787.489990234375,2802.73046875,2818.035400390625,2833.402587890625,2848.82958984375,2864.314208984375,2879.85400390625,2895.4462890625,332.8197937011719,333.50299072265625,334.16400146484375,334.8026428222656,335.4187927246094,336.0123596191406,336.58319091796875,337.13116455078125,337.6561584472656,338.1580810546875,338.6368103027344,339.09222412109375,339.5242614746094,339.9328308105469,340.3178405761719,340.6791687011719,341.01678466796875,341.33056640625,341.6205139160156,341.8865051269531,342.1285095214844,342.3464660644531,342.5403137207031,342.7100524902344,342.8555908203125,342.9769287109375,343.07403564453125,343.14691162109375,343.19549560546875,343.21978759765625
31 Croatia (HR),466.3433532714844,488.4976806640625,511.6440124511719,532.9165649414062,555.7322387695312,580.2379760742188,607.6461791992188,631.6007690429688,630.8292236328125,621.7176513671875,617.6027221679688,612.936767578125,616.5775756835938,620.2400512695312,623.9242553710938,627.63037109375,631.3585205078125,635.1087646484375,635.6328125,631.7806396484375,628.1470336914062,624.7041015625,621.380859375,618.0635375976562,614.669189453125,611.1784057617188,607.6165161132812,604.0006103515625,600.352783203125,596.6923828125,593.0194091796875,589.3222045898438,585.5985717773438,581.838134765625,578.0401611328125,574.2032470703125,570.3300170898438,566.4216918945312,562.4826049804688,558.514404296875,554.52099609375,550.5018920898438,546.4596557617188,542.400390625,538.330322265625,534.2484130859375,530.1597290039062,526.058837890625,521.9489135742188,517.8261108398438,513.692626953125,509.5509948730469,505.4044494628906,501.2508239746094,497.0965881347656,492.9400329589844,488.7833251953125,484.6307678222656,480.4819030761719,476.3395080566406,472.2080383300781,468.08734130859375,463.9763488769531,459.87689208984375,455.7863464355469,451.71044921875,447.6502380371094,443.60711669921875,439.5841369628906,435.5854797363281,1638.240966796875,1634.85107421875,1631.5848388671875,1628.4415283203125,1625.4205322265625,1622.5211181640625,1619.7425537109375,1617.0843505859375,1614.5458984375,1612.126708984375,1609.8260498046875,1607.6435546875,1605.578857421875,1603.6312255859375,1601.800537109375,1600.0860595703125,1598.4876708984375,1597.0050048828125,1595.6375732421875,1594.3851318359375,1593.24755859375,1592.224365234375,1591.3154296875,1590.5206298828125,1589.8397216796875,1589.2725830078125,1588.8189697265625,1588.4788818359375,1588.252197265625,1588.1387939453125
32 Turkey (TR),5923.86669921875,6010.07470703125,6144.9208984375,7044.67626953125,7677.6123046875,8475.833984375,9020.646484375,9555.2421875,10001.5009765625,10573.1337890625,11324.419921875,12011.8486328125,12505.4150390625,13019.2626953125,13554.2236328125,14111.1669921875,14690.9951171875,15294.6474609375,15305.171875,15472.01171875,15601.1005859375,15696.3544921875,15768.8701171875,15834.7646484375,15906.083984375,15986.173828125,16072.6064453125,16164.6396484375,16259.767578125,16356.0068359375,16454.111328125,16554.97265625,16656.65234375,16756.498046875,16852.505859375,16943.908203125,17030.912109375,17113.681640625,17192.740234375,17268.451171875,17340.638671875,17408.966796875,17473.490234375,17534.298828125,17591.458984375,17644.94921875,17694.6953125,17740.58203125,17782.474609375,17820.265625,17853.919921875,17883.431640625,17908.75,17929.822265625,17946.619140625,17959.154296875,17967.451171875,17971.541015625,17971.44921875,17967.236328125,17958.95703125,17946.712890625,17930.6640625,17911.005859375,17887.919921875,17861.537109375,17831.97265625,17799.376953125,17763.91015625,17725.734375,21303.19921875,21340.265625,21376.1171875,21410.748046875,21444.1484375,21476.314453125,21507.240234375,21536.919921875,21565.349609375,21592.521484375,21618.431640625,21643.078125,21666.451171875,21688.55078125,21709.373046875,21728.912109375,21747.1640625,21764.126953125,21779.796875,21794.171875,21807.248046875,21819.0234375,21829.49609375,21838.6640625,21846.52734375,21853.080078125,21858.326171875,21862.259765625,21864.8828125,21866.1953125
33 Macedonia (MK),0.0,0.0,433.0467529296875,288.6978454589844,350.5616455078125,701.123291015625,907.3360595703125,1773.4295654296875,1876.535888671875,1608.4593505859375,1649.701904296875,1484.731689453125,1492.125732421875,1499.5565185546875,1507.0242919921875,1514.5291748046875,1522.071533203125,1529.6514892578125,1529.6514892578125,1593.4227294921875,1592.87353515625,1591.835693359375,1590.3304443359375,1588.4053955078125,1586.101806640625,1583.4019775390625,1580.2967529296875,1576.7755126953125,1572.832763671875,1568.4603271484375,1563.6656494140625,1558.4716796875,1552.876953125,1546.9105224609375,1540.580810546875,1533.913818359375,1526.9188232421875,1519.63916015625,1512.1156005859375,1504.38623046875,1496.4718017578125,1488.389892578125,1480.1627197265625,1471.8291015625,1463.397705078125,1454.891357421875,1446.3153076171875,1437.6529541015625,1428.9185791015625,1420.109375,1411.2159423828125,1402.2376708984375,1393.165283203125,1383.98046875,1374.6710205078125,1365.23388671875,1355.662109375,1345.9610595703125,1336.13525390625,1326.1749267578125,1316.0960693359375,1305.882568359375,1295.572021484375,1285.1474609375,1274.625732421875,1264.017578125,1253.335205078125,1242.6024169921875,1231.8382568359375,1221.0718994140625,9.337503433227539,9.358317375183105,9.378457069396973,9.397920608520508,9.416701316833496,9.434796333312988,9.452200889587402,9.468911170959473,9.484922409057617,9.500232696533203,9.514836311340332,9.528732299804688,9.541915893554688,9.554383277893066,9.566133499145508,9.577162742614746,9.587468147277832,9.59704875946045,9.605900764465332,9.614022254943848,9.621411323547363,9.628067016601562,9.633987426757812,9.639171600341797,9.643616676330566,9.647322654724121,9.650288581848145,9.652514457702637,9.653997421264648,9.654740333557129
34 USA (US),203852.84375,205619.921875,205831.484375,207478.34375,208348.828125,207314.0625,208751.828125,211321.703125,208369.40625,202963.828125,200639.953125,200353.25,201351.015625,202353.734375,203361.453125,204374.203125,205391.984375,206414.828125,206414.828125,207630.328125,208829.953125,210015.625,211191.109375,212359.9375,213524.8125,214686.765625,215846.4375,217005.109375,218163.8125,219322.28125,220481.6875,221639.171875,222785.5,223908.359375,224998.59375,226052.953125,227072.75,228059.078125,229014.75,229942.25,230841.9375,231713.9375,232560.609375,233384.90625,234189.671875,234976.734375,235748.0,236506.765625,237256.640625,238000.84375,238741.25,239479.5625,240218.765625,240962.0,241711.671875,242469.078125,243234.515625,244007.890625,244788.5625,245575.71875,246369.0625,247167.9375,247970.609375,248774.84375,249578.5,250380.546875,251179.640625,251972.90625,252757.015625,253529.28125,178080.84375,178477.796875,178861.90625,179233.09375,179591.28125,179936.375,180268.3125,180587.0,180892.359375,181184.34375,181462.875,181727.875,181979.296875,182217.09375,182441.1875,182651.53125,182848.078125,183030.78125,183199.59375,183354.484375,183495.421875,183622.359375,183735.265625,183834.125,183918.90625,183989.578125,184046.15625,184088.59375,184116.890625,184131.046875
35 Japan (JA),51222.12890625,52449.35546875,53487.29296875,54471.375,55288.125,56288.2578125,57097.671875,57510.359375,57551.24609375,57682.4765625,58139.47265625,58729.34375,59357.22265625,60051.33984375,60517.25,60831.890625,61253.30078125,61584.90625,61770.57421875,61808.5859375,61448.12109375,61089.4375,60732.51953125,60316.40625,59902.8203125,59491.75,59083.17578125,58633.34765625,58186.62890625,57742.9921875,57302.41796875,56849.625,56400.09375,55953.80078125,55510.72265625,55078.76171875,54649.8515625,54223.96875,53801.09375,53390.3828125,52982.5,52577.42578125,52175.140625,51779.6875,51386.92578125,50996.83984375,50609.41015625,50205.28515625,49804.0859375,49405.79296875,49015.73828125,48633.78125,48259.7734375,47893.578125,47535.0546875,47184.07421875,46840.50390625,46504.21875,46175.09765625,45853.015625,45537.859375,45229.515625,44927.8671875,44632.8125,44344.23828125,44062.05078125,43786.14453125,43516.421875,43252.78515625,42995.1484375,42743.41796875,42497.50390625,42257.3203125,42022.7890625,41793.82421875,41570.34765625,41352.28515625,41139.55859375,40932.09375,40729.828125,40532.68359375,40340.59765625,40153.5078125,39971.34375,39794.05078125,39621.56640625,39453.8359375,39290.796875,39132.40234375,38978.58984375,38829.3203125,38684.53515625,38544.1875,38408.234375,38276.625,38149.32421875,38026.28125,37907.4609375,37792.82421875,37682.33203125
36 Canada (CA),12329.5986328125,12708.0166015625,12888.7607421875,13085.9951171875,13324.7880859375,13695.73046875,14060.076171875,15226.0048828125,16235.15625,16922.83984375,17691.111328125,18441.6796875,18604.888671875,18769.54296875,18935.65234375,19103.234375,19272.296875,19442.857421875,19630.849609375,19913.013671875,20195.25390625,20477.60546875,20760.478515625,21044.388671875,21329.70703125,21616.560546875,21956.96875,22300.50390625,22646.888671875,22995.84375,23347.36328125,23701.3359375,24057.16015625,24414.08203125,24771.51171875,25129.189453125,25487.140625,25845.51171875,26204.58984375,26564.62109375,26925.62109375,27287.55859375,27650.650390625,28015.166015625,28381.326171875,28749.30859375,29119.1953125,29491.017578125,29864.74609375,30240.419921875,30618.0859375,30997.943359375,31380.31640625,31765.625,32154.193359375,32546.072265625,32941.26171875,33339.98046875,33742.45703125,34148.78125,34558.94921875,34972.6875,35389.46875,35808.58203125,36229.3671875,36651.4921875,37074.625,37498.10546875,37921.171875,38343.1640625,22097.123046875,22139.466796875,22180.4296875,22220.001953125,22258.17578125,22294.9453125,22330.302734375,22364.240234375,22396.751953125,22427.83203125,22457.470703125,22485.666015625,22512.41015625,22537.69921875,22561.52734375,22583.890625,22604.783203125,22624.201171875,22642.140625,22658.59765625,22673.5703125,22687.0546875,22699.046875,22709.546875,22718.55078125,22726.056640625,22732.064453125,22736.5703125,22739.57421875,22741.078125
37 Australia (AU),10319.6552734375,10573.482421875,10846.8955078125,11132.1220703125,11468.6396484375,11805.86328125,12089.9794921875,12490.5087890625,12769.2734375,13054.197265625,13279.75390625,13553.06640625,13705.5390625,13859.7255859375,14015.6474609375,14173.32421875,14332.7734375,14494.017578125,14456.4853515625,14626.66015625,14792.048828125,14952.986328125,15110.3134765625,15265.091796875,15418.1513671875,15569.8505859375,15720.1923828125,15869.1767578125,16016.6533203125,16162.5234375,16306.935546875,16450.056640625,16591.6953125,16731.6015625,16869.634765625,17005.759765625,17140.15625,17273.125,17405.06640625,17536.294921875,17666.9140625,17796.943359375,17926.46875,18055.55859375,18184.26171875,18312.642578125,18440.720703125,18568.3984375,18695.55078125,18822.080078125,18947.96484375,19073.205078125,19197.751953125,19321.5546875,19444.55078125,19566.75390625,19688.138671875,19808.70703125,19928.427734375,20047.314453125,20165.3671875,20282.599609375,20399.111328125,20515.029296875,20630.443359375,20745.390625,20859.87890625,20973.923828125,21087.53125,21200.701171875,21494.6484375,21584.484375,21671.583984375,21755.912109375,21837.431640625,21916.111328125,21991.9140625,22064.8125,22134.76953125,22201.759765625,22265.75390625,22326.72265625,22384.640625,22439.482421875,22491.2265625,22539.845703125,22585.32421875,22627.638671875,22666.771484375,22702.705078125,22735.421875,22764.912109375,22791.158203125,22814.150390625,22833.87890625,22850.33203125,22863.50390625,22873.390625,22879.982421875,22883.279296875
38 New Zealand (NZ),2497.550537109375,2601.273193359375,2724.503662109375,2838.353271484375,2946.65966796875,3018.18896484375,3053.15380859375,3119.459716796875,3114.129638671875,3147.708740234375,3165.404541015625,3191.62841796875,3191.692138671875,3191.756103515625,3191.81982421875,3191.8837890625,3191.947509765625,3192.011474609375,3204.527587890625,3230.771240234375,3256.50439453125,3281.667724609375,3306.30615234375,3330.47265625,3354.191162109375,3377.498291015625,3400.395263671875,3422.805908203125,3444.61279296875,3465.75,3486.198974609375,3505.96923828125,3525.062744140625,3543.46630859375,3561.193115234375,3578.231201171875,3594.588623046875,3610.3095703125,3625.424072265625,3639.96923828125,3653.968994140625,3667.429443359375,3680.364013671875,3692.776611328125,3704.66796875,3716.0595703125,3726.98681640625,3737.45849609375,3747.47607421875,3757.076171875,3766.27490234375,3775.10302734375,3783.59912109375,3791.80419921875,3799.77685546875,3807.517822265625,3815.06298828125,3822.474853515625,3829.80712890625,3837.12451171875,3844.433349609375,3851.744873046875,3859.07958984375,3866.421142578125,3873.777587890625,3881.15869140625,3888.532958984375,3895.8994140625,3903.228271484375,3910.494140625,2994.5390625,2994.5390625,2994.5390625,2994.5390625,2994.5390625,2994.5390625,2994.5390625,2994.5390625,2994.5390625,2994.5390625,2994.5390625,2994.5390625,2994.5390625,2994.5390625,2994.5390625,2994.5390625,2994.5390625,2994.5390625,2994.5390625,2994.5390625,2994.5390625,2994.5390625,2994.5390625,2994.5390625,2994.5390625,2994.5390625,2994.5390625,2994.5390625,2994.5390625,2994.5390625
39 Russian Fed. (RS),21054.603515625,22239.123046875,23163.845703125,23980.0703125,25343.76171875,26533.259765625,29269.6015625,31873.556640625,32931.66015625,34195.8125,36598.19921875,39494.00390625,40717.1328125,41978.14453125,43278.20703125,44618.53125,46000.3671875,47425.0,43946.08203125,44365.2734375,44763.7890625,45141.26171875,45500.86328125,45848.05078125,46187.1953125,46519.4765625,46988.17578125,47453.68359375,47916.70703125,48378.08984375,48838.8046875,49300.203125,49763.9765625,50232.0546875,50706.140625,51187.28515625,51676.27734375,52174.203125,52682.0703125,53200.66015625,53730.61328125,54272.13671875,54824.84765625,55387.97265625,55960.734375,56542.90625,57134.125,57733.14453125,58338.3515625,58948.3125,59562.23828125,60179.49609375,60798.921875,61419.24609375,62039.421875,62658.734375,63276.7734375,63893.19921875,64507.83984375,65120.66015625,65731.4921875,66340.484375,66948.25,67555.7734375,68163.9921875,68773.296875,69384.2578125,69998.1953125,70616.7734375,71241.3828125,114188.65625,114552.265625,114904.4609375,115245.1171875,115574.1328125,115891.390625,116196.796875,116490.25,116771.65625,117040.921875,117297.953125,117542.6640625,117774.984375,117994.8359375,118202.1328125,118396.8203125,118578.828125,118748.09375,118904.5546875,119048.1796875,119178.8984375,119296.671875,119401.46875,119493.2421875,119571.96875,119637.6171875,119690.1640625,119729.5859375,119755.8828125,119769.03125
40 Rest of Annex I (RA),46063.52734375,45308.4140625,43397.6328125,42035.51171875,40855.71875,41295.546875,41504.80078125,43830.7265625,44091.59375,45388.07421875,45946.8359375,46878.10546875,48329.91796875,49826.6953125,51369.828125,52960.75390625,54600.94921875,56291.9375,56290.64453125,56290.64453125,56290.64453125,56290.64453125,56290.64453125,56290.64453125,56290.64453125,56290.64453125,56290.64453125,56290.64453125,56290.64453125,56290.64453125,56290.64453125,56290.64453125,56290.64453125,56290.64453125,56290.64453125,56290.64453125,56290.64453125,56290.64453125,56290.64453125,56290.64453125,56290.64453125,56290.64453125,56290.64453125,56290.64453125,56290.64453125,56290.64453125,56290.64453125,56290.64453125,56290.64453125,56290.64453125,56290.64453125,56290.64453125,56290.64453125,56290.64453125,56290.64453125,56290.64453125,56290.64453125,56290.64453125,56290.64453125,56290.64453125,56290.64453125,56290.64453125,56290.64453125,56290.64453125,56290.64453125,56290.64453125,56290.64453125,56290.64453125,56290.64453125,56290.64453125,26628.8671875,26628.8671875,26628.8671875,26628.8671875,26628.8671875,26628.8671875,26628.8671875,26628.8671875,26628.8671875,26628.8671875,26628.8671875,26628.8671875,26628.8671875,26628.8671875,26628.8671875,26628.8671875,26628.8671875,26628.8671875,26628.8671875,26628.8671875,26628.8671875,26628.8671875,26628.8671875,26628.8671875,26628.8671875,26628.8671875,26628.8671875,26628.8671875,26628.8671875,26628.8671875
41 China (CN),10281.66015625,12457.4892578125,14688.955078125,16774.09765625,19186.69921875,23952.30078125,29616.5,35953.30078125,45913.3984375,58616.1015625,72044.203125,86831.0,103133.296875,120750.296875,138661.40625,160483.90625,182376.5,203216.796875,222416.203125,239408.90625,249653.796875,268723.3125,287518.34375,305820.90625,323424.84375,340134.625,351907.375,362998.375,373364.84375,382974.59375,391805.40625,399843.75,407085.6875,413535.78125,419208.625,424128.78125,428329.25,431848.5625,434729.9375,437018.6875,438761.3125,440002.875,440786.28125,441151.96875,441139.5,440788.65625,440137.75,439221.03125,438070.0625,436713.6875,435177.75,433485.90625,431660.125,429720.53125,427684.90625,425567.375,423381.0625,421140.21875,418858.53125,416547.6875,414215.375,411867.8125,409512.15625,407155.0,404801.5625,402456.21875,400121.1875,397796.46875,395480.5,393172.3125,584535.1875,583069.0,581657.0,580298.6875,578993.75,577741.8125,576542.5625,575395.625,574300.8125,573257.6875,572266.0625,571325.6875,570436.1875,569597.5,568809.25,568071.3125,567383.4375,566745.5,566157.25,565618.625,565129.4375,564689.5,564298.8125,563957.1875,563664.5,563420.75,563225.8125,563079.6875,562982.25,562933.5625
42 India (IN),8834.853515625,9491.74609375,10713.419921875,11618.5,12657.578125,14019.169921875,15346.6279296875,16853.650390625,18459.205078125,22740.005859375,23248.03125,25810.634765625,29571.40625,30636.12890625,33639.6484375,36633.6953125,33688.0,36453.0,38433.0,43650.0,48653.0625,54083.0859375,59966.20703125,66442.8125,73449.3359375,81016.53125,89175.9453125,97312.125,105994.84375,115247.625,125094.1171875,134605.203125,144622.640625,155160.640625,166233.03125,177507.078125,189300.46875,201623.328125,214485.03125,224489.921875,234744.296875,245246.609375,255994.953125,265750.03125,275670.46875,285753.09375,295994.46875,306151.53125,316448.125,326880.25,337445.375,348139.25,358957.40625,369895.125,380947.59375,392109.6875,403376.21875,414741.65625,426200.40625,437746.65625,449374.375,461077.375,472849.375,484683.78125,496574.0,508513.125,520494.28125,532510.25,544553.875,556617.75,568694.375,580776.125,592855.25,604924.0625,616974.5,628998.75,640988.625,652936.0,664832.8125,676670.75,688441.5625,700137.0,711748.75,723268.5,734688.0,745998.875,757192.875,768261.8125,779197.4375,789991.625,800636.3125,811123.4375,821445.1875,831593.625,841561.0625,851339.875,860922.5625,870301.75,879470.25,888421.0
43 Mexico (MX),11373.865234375,12815.841796875,13743.6171875,14230.619140625,14093.177734375,15411.8427734375,17696.4375,19538.05078125,20877.572265625,21910.302734375,23287.787109375,25221.572265625,25951.484375,26702.51953125,27475.291015625,28270.42578125,29088.572265625,29930.396484375,31334.65234375,31668.0078125,31994.546875,32313.984375,32626.162109375,32930.875,33227.99609375,33517.3359375,33798.93359375,34073.16015625,34340.546875,34601.40625,34855.87890625,35103.6640625,35344.12890625,35576.41015625,35799.8515625,36014.21875,36219.609375,36416.109375,36603.94921875,36783.28515625,36954.08984375,37116.2734375,37269.875,37414.9609375,37551.57421875,37679.77734375,37799.578125,37910.88671875,38013.58203125,38107.59765625,38192.96484375,38269.81640625,38338.328125,38398.72265625,38451.20703125,38495.8984375,38532.9140625,38562.46875,38584.81640625,38600.16796875,38608.68359375,38610.47265625,38605.62890625,38594.21484375,38576.30859375,38552.0234375,38521.4921875,38484.8203125,38442.08984375,38393.4140625,70474.90625,70815.9375,71146.8046875,71467.3359375,71777.3984375,72076.8203125,72365.46875,72643.1953125,72909.8671875,73165.3515625,73409.5234375,73642.2578125,73863.4453125,74072.96875,74270.734375,74456.625,74630.5625,74792.453125,74942.2109375,75079.765625,75205.046875,75317.9921875,75418.53125,75506.625,75582.21875,75645.28125,75695.765625,75733.6640625,75758.9375,75771.578125
44 Brazil (BR),7599.29736328125,9569.7783203125,10253.0283203125,11846.2880859375,13439.548828125,15567.576171875,18388.08203125,21562.2421875,24217.291015625,26093.837890625,29191.037109375,31972.98046875,33170.6875,34413.26171875,35702.3828125,37039.796875,38427.3046875,39866.79296875,41030.0,42231.1640625,43469.38671875,44745.6015625,46059.6328125,47411.59765625,48801.3359375,50226.62890625,51688.4765625,53183.56640625,54710.60546875,56027.2890625,57361.76171875,58712.1171875,60077.48828125,61453.18359375,62837.12109375,64228.36328125,65619.921875,67010.1328125,68395.0078125,69769.515625,70646.2265625,71512.6796875,72366.015625,73206.296875,74031.4296875,74841.015625,75631.390625,76402.3203125,77153.1171875,77879.2890625,78639.1171875,79388.3515625,80134.1640625,80881.2734375,81631.1796875,82378.8828125,83126.6953125,83874.9609375,84623.25,85371.265625,86119.3984375,86867.5703125,87615.7109375,88363.8359375,89111.9765625,89860.1171875,90608.2578125,91356.390625,92104.53125,92852.671875,93600.8125,94348.953125,95097.0859375,95845.2265625,96593.3671875,97341.5,98089.640625,98837.78125,99585.921875,100334.0546875,101082.1953125,101830.3359375,102578.4765625,103326.609375,104074.75,104822.890625,105571.03125,106319.1640625,107067.3046875,107815.4453125,108563.5859375,109311.71875,110059.859375,110808.0,111556.140625,112304.2734375,113052.4140625,113800.5546875,114548.6875,115296.828125
45 Argentina (AR),632.353759765625,1048.6986083984375,1373.3516845703125,1435.083740234375,1557.1617431640625,2025.7496337890625,2307.328857421875,2385.693359375,2466.403564453125,2544.661376953125,2604.6875,2680.919677734375,2754.752197265625,2830.6181640625,2908.5732421875,2988.675537109375,3070.983642578125,3155.55859375,3276.178955078125,3306.548095703125,3336.547119140625,3366.13427734375,3395.32080078125,3424.13720703125,3452.599853515625,3480.7060546875,3508.43017578125,3535.74072265625,3562.59912109375,3588.975830078125,3614.855224609375,3640.238037109375,3665.131591796875,3689.5478515625,3713.498291015625,3736.98095703125,3759.98779296875,3782.51025390625,3804.537353515625,3826.062255859375,3847.078369140625,3867.586181640625,3887.5966796875,3907.12353515625,3926.17626953125,3944.753173828125,3962.8447265625,3980.443603515625,3997.538818359375,4014.1181640625,4030.178466796875,4045.70703125,4060.688232421875,4075.095947265625,4088.911376953125,4102.125,4114.73095703125,4126.72314453125,4138.0966796875,4148.84814453125,4158.9765625,4168.4794921875,4177.34716796875,4185.56982421875,4193.1435546875,4200.06689453125,4206.3505859375,4212.01806640625,4217.1044921875,4221.634765625,5515.81298828125,5537.046875,5557.626953125,5577.54638671875,5596.79638671875,5615.3701171875,5633.26025390625,5650.45947265625,5666.9609375,5682.75830078125,5697.845703125,5712.21630859375,5725.865234375,5738.78662109375,5750.97509765625,5762.42626953125,5773.1357421875,5783.09814453125,5792.310546875,5800.76806640625,5808.46826171875,5815.40771484375,5821.58349609375,5826.9931640625,5831.63427734375,5835.5048828125,5838.603515625,5840.92822265625,5842.47900390625,5843.2548828125
46 Colombia (CO),1260.26513671875,1402.8663330078125,1633.7777099609375,1995.872802734375,2245.890869140625,2475.48193359375,2800.295654296875,3232.37109375,3525.107421875,3816.135009765625,4209.06494140625,4562.38330078125,4852.916015625,5161.94970703125,5490.66259765625,5840.30810546875,6212.21875,6607.81298828125,6552.48291015625,6623.22021484375,6673.068359375,6705.20947265625,6726.04638671875,6745.16845703125,6769.54833984375,6801.09326171875,6837.64697265625,6877.2626953125,6916.5576171875,6953.04541015625,6986.48095703125,7017.81494140625,7047.1015625,7074.58544921875,7100.44384765625,7124.57958984375,7146.82861328125,7167.23779296875,7185.89599609375,7202.86767578125,7218.16162109375,7231.7666015625,7243.73046875,7254.09423828125,7262.8994140625,7270.17626953125,7275.9296875,7280.1396484375,7282.771484375,7283.8046875,7283.240234375,7281.1083984375,7277.455078125,7272.337890625,7265.8046875,7257.88330078125,7248.5791015625,7237.87939453125,7225.76416015625,7212.22021484375,7197.25927734375,7180.91015625,7163.21484375,7144.22412109375,7123.97802734375,7102.50830078125,7079.8251953125,7055.94482421875,7030.87109375,7004.6162109375,27188.951171875,27346.6484375,27499.7890625,27648.287109375,27792.05859375,27931.01953125,28065.087890625,28194.1875,28318.2421875,28437.177734375,28550.927734375,28659.421875,28762.595703125,28860.38671875,28952.740234375,29039.599609375,29120.91015625,29196.625,29266.6953125,29331.083984375,29389.74609375,29442.646484375,29489.755859375,29531.041015625,29566.478515625,29596.044921875,29619.720703125,29637.4921875,29649.34765625,29655.27734375
