Model,Policy,Region,Crossover year,Crossover year_Baseline,Crossover year difference
FTT:Fr,Coal phase-out,66,2032.5355914305835,2032.8680880377883,0.3324966072048028
FTT:Fr,Coal phase-out,67,2032.0286682304156,2032.4491660462259,0.42049781581022216
FTT:Fr,Coal phase-out,68,2033.2942905117955,2033.718861742718,0.42457123092253823
FTT:Fr,Coal phase-out,69,2031.8202348686398,2032.255875234142,0.435640365502195
FTT:Fr,Coal phase-out,70,2032.0625035545477,2032.517961746616,0.45545819206836313
FTT:Fr,Coal phase-out,71,2033.6443990649943,2035.213440974535,1.5690419095406014
FTT:Fr,Heat pump mandates,1,2026.8939383966363,2026.893778819478,-0.00015957715822878527
FTT:Fr,Heat pump mandates,2,2026.0058616995975,2026.0057991642857,-6.253531182665029e-05
FTT:Fr,Heat pump mandates,3,2025.2569448136926,2025.2569393769386,-5.43675400876964e-06
FTT:Fr,Heat pump mandates,4,2025.2675672091386,2025.2675392618114,-2.7947327225774643e-05
FTT:Fr,Heat pump mandates,5,2025.5790982677554,2025.579057629046,-4.063870937898173e-05
FTT:Fr,Heat pump mandates,6,2025.980374730597,2025.9804741496291,9.941903203980473e-05
FTT:Fr,Heat pump mandates,7,2025.5798386441995,2025.579805619395,-3.3024804451997625e-05
FTT:Fr,Heat pump mandates,8,2025.605643157394,2025.6055890467715,-5.411062261373445e-05
FTT:Fr,Heat pump mandates,9,2025.8482655008172,2025.8483462617867,8.076096946751932e-05
FTT:Fr,Heat pump mandates,10,2025.479976998706,2025.4799161442713,-6.085443465053686e-05
FTT:Fr,Heat pump mandates,11,2026.5433016817935,2026.5446900736315,0.0013883918379633542
FTT:Fr,Heat pump mandates,12,2025.5641504497255,2025.5641074483162,-4.300140926716267e-05
FTT:Fr,Heat pump mandates,13,2025.9347781192262,2025.9354382048323,0.0006600856061140803
FTT:Fr,Heat pump mandates,14,2026.03408842845,2026.0341638564244,7.542797425230674e-05
FTT:Fr,Heat pump mandates,15,2025.5360495181767,2025.5360306290418,-1.8889134935307084e-05
FTT:Fr,Heat pump mandates,16,2025.5817160850172,2025.5817026494758,-1.3435541404760443e-05
FTT:Fr,Heat pump mandates,17,2025.8117085502845,2025.8116400408476,-6.850943691460998e-05
FTT:Fr,Heat pump mandates,18,2025.2691160570243,2025.2691338080324,1.7751008044797345e-05
FTT:Fr,Heat pump mandates,19,2025.9248682902457,2025.9248477038452,-2.0586400523825432e-05
FTT:Fr,Heat pump mandates,20,2025.1528878007825,2025.1529005085306,1.270774805561814e-05
FTT:Fr,Heat pump mandates,21,2025.280390461272,2025.2803827951147,-7.666157216590364e-06
FTT:Fr,Heat pump mandates,22,2025.858360763048,2025.858415167245,5.440419704427768e-05
FTT:Fr,Heat pump mandates,23,2025.3484741533096,2025.3484872194874,1.3066177871223772e-05
FTT:Fr,Heat pump mandates,24,2025.8006755057622,2025.8006460770766,-2.942868559330236e-05
FTT:Fr,Heat pump mandates,25,2025.7543996472054,2025.7543466624847,-5.298472069625859e-05
FTT:Fr,Heat pump mandates,26,2025.679403011175,2025.67952268682,0.00011967564500992012
FTT:Fr,Heat pump mandates,27,2025.6600127539052,2025.6599763240615,-3.642984370344493e-05
FTT:Fr,Heat pump mandates,28,2026.1989324254905,2026.1994182339536,0.00048580846305412706
FTT:Fr,Heat pump mandates,29,2026.1979014744797,2026.1978533338365,-4.8140643229999114e-05
FTT:Fr,Heat pump mandates,30,2026.341587226096,2026.3413873519912,-0.0001998741047373187
FTT:Fr,Heat pump mandates,31,2025.798859984697,2025.7988664014342,6.416737278414075e-06
FTT:Fr,Heat pump mandates,32,2025.704660674264,2025.704622952685,-3.772157901948958e-05
FTT:Fr,Heat pump mandates,33,2026.1777185930823,2026.1776227698836,-9.582319876244583e-05
FTT:Fr,Heat pump mandates,34,2025.6219492026369,2025.6219161071192,-3.309551766506047e-05
FTT:Fr,Heat pump mandates,35,2039.3455250537208,2039.3415403138208,-0.003984739900033674
FTT:Fr,Heat pump mandates,36,2047.7480534513104,2047.7455080054099,-0.002545445900523191
FTT:Fr,Heat pump mandates,37,2038.1239085367774,2038.1178815903675,-0.006026946409974698
FTT:Fr,Heat pump mandates,38,2047.6061098892715,2047.604178431637,-0.001931457634555045
FTT:Fr,Heat pump mandates,39,2047.9534018563538,2047.9676141933464,0.014212336992613928
FTT:Fr,Heat pump mandates,40,2044.250537309802,2044.2460604728278,-0.004476836974163234
FTT:Fr,Heat pump mandates,41,2036.216869113,2036.213850950068,-0.003018162931994084
FTT:Fr,Heat pump mandates,42,2030.8656539448482,2030.864053674088,-0.001600270760263811
FTT:Fr,Heat pump mandates,43,2028.1530905472266,2028.1526744293433,-0.00041611788333284494
FTT:Fr,Heat pump mandates,44,2030.88645051287,2030.8846502094511,-0.0018003034188041056
FTT:Fr,Heat pump mandates,45,2028.1825586953182,2028.1821710192617,-0.00038767605656175874
FTT:Fr,Heat pump mandates,46,2030.067942636166,2030.0671001763578,-0.0008424598081546719
FTT:Fr,Heat pump mandates,47,2028.1719515924362,2028.1716330284105,-0.0003185640257470368
FTT:Fr,Heat pump mandates,52,2031.0236127441349,2031.022852688487,-0.0007600556477882492
FTT:Fr,Heat pump mandates,53,2031.6663339545253,2031.664631127341,-0.001702827184317357
FTT:Fr,Heat pump mandates,54,2034.0846062653404,2034.077370415936,-0.007235849404423789
FTT:Fr,Heat pump mandates,55,2029.4283548531462,2029.4281723198926,-0.00018253325356454297
FTT:Fr,Heat pump mandates,56,2034.0773203469835,2034.0749473948138,-0.002372952169707787
FTT:Fr,Heat pump mandates,57,2036.3900065432777,2036.3845297555924,-0.005476787685211093
FTT:Fr,Heat pump mandates,58,2030.7200810378324,2030.7194444671982,-0.0006365706342421618
FTT:Fr,Heat pump mandates,59,2033.0972727266371,2033.0951387008477,-0.002134025789473526
FTT:Fr,Heat pump mandates,60,2034.5727433341067,2034.5700283909332,-0.0027149431734869722
FTT:Fr,Heat pump mandates,61,2033.3331315896596,2033.3307818292021,-0.0023497604574913566
FTT:Fr,Heat pump mandates,62,2032.5089120574166,2032.504212302665,-0.004699754751527507
FTT:Fr,Heat pump mandates,63,2032.7770288023632,2032.7749333223312,-0.0020954800320396316
FTT:Fr,Heat pump mandates,64,2031.3844028969384,2031.3834840075563,-0.0009188893820919475
FTT:Fr,Heat pump mandates,65,2034.7086867291368,2034.7055407024884,-0.003146026648437328
FTT:Fr,Heat pump mandates,66,2032.8696782183301,2032.8680880377883,-0.001590180541825248
FTT:Fr,Heat pump mandates,67,2032.451879757111,2032.4491660462259,-0.002713710885245746
FTT:Fr,Heat pump mandates,68,2033.7201528508695,2033.718861742718,-0.0012911081514630496
FTT:Fr,Heat pump mandates,69,2032.2585543321077,2032.255875234142,-0.0026790979657107528
FTT:Fr,Heat pump mandates,70,2032.5210004336652,2032.517961746616,-0.0030386870491838636
FTT:Fr,Heat pump mandates,71,2035.21657773827,2035.213440974535,-0.0031367637350285804
FTT:Fr,EV mandates,1,2026.4772724609072,2026.893778819478,0.416506358570814
FTT:Fr,EV mandates,2,2025.7792889485527,2026.0057991642857,0.22651021573301477
FTT:Fr,EV mandates,3,2025.2100258248067,2025.2569393769386,0.046913552131854885
FTT:Fr,EV mandates,4,2025.219354150072,2025.2675392618114,0.048185111739485365
FTT:Fr,EV mandates,5,2025.469183981417,2025.579057629046,0.10987364762900143
FTT:Fr,EV mandates,6,2025.7703469870225,2025.9804741496291,0.21012716260656816
FTT:Fr,EV mandates,7,2025.4660436504857,2025.579805619395,0.11376196890932988
FTT:Fr,EV mandates,8,2025.4896245444563,2025.6055890467715,0.115964502315137
FTT:Fr,EV mandates,9,2025.6686066326583,2025.8483462617867,0.17973962912833485
FTT:Fr,EV mandates,10,2025.3901344801754,2025.4799161442713,0.08978166409588084
FTT:Fr,EV mandates,11,2026.144904099971,2026.5446900736315,0.3997859736605278
FTT:Fr,EV mandates,12,2025.4481426488012,2025.5641074483162,0.1159647995150408
FTT:Fr,EV mandates,13,2025.7303865065849,2025.9354382048323,0.20505169824741643
FTT:Fr,EV mandates,14,2025.7954014415561,2026.0341638564244,0.23876241486823346
FTT:Fr,EV mandates,15,2025.4302659042648,2025.5360306290418,0.10576472477691823
FTT:Fr,EV mandates,16,2025.4687444162334,2025.5817026494758,0.11295823324235243
FTT:Fr,EV mandates,17,2025.6479142083147,2025.8116400408476,0.1637258325329185
FTT:Fr,EV mandates,18,2025.2212245356309,2025.2691338080324,0.04790927240151177
FTT:Fr,EV mandates,19,2025.7199305035228,2025.9248477038452,0.20491720032237026
FTT:Fr,EV mandates,20,2025.12334953081,2025.1529005085306,0.029550977720646188
FTT:Fr,EV mandates,21,2025.2290298066089,2025.2803827951147,0.05135298850586878
FTT:Fr,EV mandates,22,2025.6710641675215,2025.858415167245,0.18735099972354874
FTT:Fr,EV mandates,23,2025.2840142815162,2025.3484872194874,0.06447293797123166
FTT:Fr,EV mandates,24,2025.6295797524606,2025.8006460770766,0.17106632461604931
FTT:Fr,EV mandates,25,2025.5937767527644,2025.7543466624847,0.16056990972037966
FTT:Fr,EV mandates,26,2025.5421466489443,2025.67952268682,0.13737603787581065
FTT:Fr,EV mandates,27,2025.5217390142043,2025.6599763240615,0.1382373098572316
FTT:Fr,EV mandates,28,2025.8993190616532,2026.1994182339536,0.3000991723004063
FTT:Fr,EV mandates,29,2025.8991175351343,2026.1978533338365,0.29873579870218236
FTT:Fr,EV mandates,30,2025.9851084601514,2026.3413873519912,0.3562788918397928
FTT:Fr,EV mandates,31,2025.624919282454,2025.7988664014342,0.17394711898032256
FTT:Fr,EV mandates,32,2025.5595059803209,2025.704622952685,0.14511697236412147
FTT:Fr,EV mandates,33,2025.886679431788,2026.1776227698836,0.29094333809553063
FTT:Fr,EV mandates,34,2025.49470528746,2025.6219161071192,0.12721081965923986
FTT:Fr,EV mandates,35,2037.335175667876,2039.3415403138208,2.0063646459448137
FTT:Fr,EV mandates,36,2045.5348242911168,2047.7455080054099,2.2106837142930544
FTT:Fr,EV mandates,37,2035.977342658363,2038.1178815903675,2.140538932004347
FTT:Fr,EV mandates,38,2045.3574672866694,2047.604178431637,2.2467111449675485
FTT:Fr,EV mandates,39,2046.781029359585,2047.9676141933464,1.1865848337613443
FTT:Fr,EV mandates,40,2042.7211116415288,2044.2460604728278,1.5249488312990707
FTT:Fr,EV mandates,41,2032.8535854874829,2036.213850950068,3.3602654625851756
FTT:Fr,EV mandates,42,2029.0226221730707,2030.864053674088,1.8414315010172686
FTT:Fr,EV mandates,43,2027.3564992099139,2028.1526744293433,0.7961752194294149
FTT:Fr,EV mandates,44,2028.965703303555,2030.8846502094511,1.918946905896064
FTT:Fr,EV mandates,45,2027.3939355383814,2028.1821710192617,0.7882354808803029
FTT:Fr,EV mandates,46,2028.4765483666604,2030.0671001763578,1.5905518096974447
FTT:Fr,EV mandates,47,2027.3408600154203,2028.1716330284105,0.8307730129902211
FTT:Fr,EV mandates,52,2029.543241702331,2031.022852688487,1.4796109861561035
FTT:Fr,EV mandates,53,2030.0289429350762,2031.664631127341,1.6356881922647517
FTT:Fr,EV mandates,54,2031.6750871032357,2034.077370415936,2.4022833127003196
FTT:Fr,EV mandates,55,2028.4439232197321,2029.4281723198926,0.9842491001604685
FTT:Fr,EV mandates,56,2031.8176166417277,2034.0749473948138,2.25733075308608
FTT:Fr,EV mandates,57,2034.5678785018213,2036.3845297555924,1.8166512537711696
FTT:Fr,EV mandates,58,2029.2902019172009,2030.7194444671982,1.4292425499972978
FTT:Fr,EV mandates,59,2031.032375410207,2033.0951387008477,2.06276329064076
FTT:Fr,EV mandates,60,2032.2910763686343,2034.5700283909332,2.2789520222988813
FTT:Fr,EV mandates,61,2031.2432266965473,2033.3307818292021,2.0875551326548702
FTT:Fr,EV mandates,62,2030.5935691955135,2032.504212302665,1.9106431071516
FTT:Fr,EV mandates,63,2030.7991573947745,2032.7749333223312,1.9757759275566968
FTT:Fr,EV mandates,64,2029.8559976661093,2031.3834840075563,1.527486341447002
FTT:Fr,EV mandates,65,2032.0494593493725,2034.7055407024884,2.656081353115951
FTT:Fr,EV mandates,66,2030.846115012442,2032.8680880377883,2.0219730253463695
FTT:Fr,EV mandates,67,2030.7417624723055,2032.4491660462259,1.7074035739203737
FTT:Fr,EV mandates,68,2031.530868115518,2033.718861742718,2.1879936272000577
FTT:Fr,EV mandates,69,2030.3614520040755,2032.255875234142,1.8944232300664225
FTT:Fr,EV mandates,70,2030.9088055032482,2032.517961746616,1.6091562433678064
FTT:Fr,EV mandates,71,2032.3841540140572,2035.213440974535,2.8292869604777025
FTT:Fr,EV truck mandates,1,2025.35716060008,2026.893778819478,1.5366182193979512
FTT:Fr,EV truck mandates,2,2024.9906370401388,2026.0057991642857,1.0151621241468547
FTT:Fr,EV truck mandates,3,2024.724020033421,2025.2569393769386,0.5329193435175057
FTT:Fr,EV truck mandates,4,2024.7370730015784,2025.2675392618114,0.5304662602329699
FTT:Fr,EV truck mandates,5,2024.8716536248537,2025.579057629046,0.7074040041923126
FTT:Fr,EV truck mandates,6,2025.0052983891371,2025.9804741496291,0.9751757604919931
FTT:Fr,EV truck mandates,7,2024.8580067190428,2025.579805619395,0.7217989003522689
FTT:Fr,EV truck mandates,8,2024.8784043699145,2025.6055890467715,0.7271846768569503
FTT:Fr,EV truck mandates,9,2024.9137571647564,2025.8483462617867,0.9345890970303117
FTT:Fr,EV truck mandates,10,2024.8258876123252,2025.4799161442713,0.6540285319460963
FTT:Fr,EV truck mandates,11,2025.1605608766617,2026.5446900736315,1.3841291969697522
FTT:Fr,EV truck mandates,12,2024.8307542160567,2025.5641074483162,0.7333532322595602
FTT:Fr,EV truck mandates,13,2024.973315734101,2025.9354382048323,0.962122470731174
FTT:Fr,EV truck mandates,14,2024.9929335802126,2026.0341638564244,1.0412302762117633
FTT:Fr,EV truck mandates,15,2024.8321801672719,2025.5360306290418,0.7038504617698891
FTT:Fr,EV truck mandates,16,2024.8614492417441,2025.5817026494758,0.7202534077316614
FTT:Fr,EV truck mandates,17,2024.9582794833868,2025.8116400408476,0.8533605574607463
FTT:Fr,EV truck mandates,18,2024.730223900468,2025.2691338080324,0.5389099075644026
FTT:Fr,EV truck mandates,19,2024.96091402773,2025.9248477038452,0.9639336761151753
FTT:Fr,EV truck mandates,20,2024.6658676777272,2025.1529005085306,0.48703283080340043
FTT:Fr,EV truck mandates,21,2024.7328485746737,2025.2803827951147,0.5475342204410936
FTT:Fr,EV truck mandates,22,2024.9387831967724,2025.858415167245,0.9196319704726648
FTT:Fr,EV truck mandates,23,2024.7620285827006,2025.3484872194874,0.5864586367868014
FTT:Fr,EV truck mandates,24,2024.9226527998803,2025.8006460770766,0.8779932771963104
FTT:Fr,EV truck mandates,25,2024.9023421023337,2025.7543466624847,0.8520045601510446
FTT:Fr,EV truck mandates,26,2024.8920605739315,2025.67952268682,0.7874621128885337
FTT:Fr,EV truck mandates,27,2024.8663823306822,2025.6599763240615,0.7935939933793179
FTT:Fr,EV truck mandates,28,2025.0347674092245,2026.1994182339536,1.1646508247290512
FTT:Fr,EV truck mandates,29,2025.037208243444,2026.1978533338365,1.1606450903925634
FTT:Fr,EV truck mandates,30,2025.0686831630196,2026.3413873519912,1.272704188971602
FTT:Fr,EV truck mandates,31,2024.9121517626957,2025.7988664014342,0.8867146387385674
FTT:Fr,EV truck mandates,32,2024.8945437375958,2025.704622952685,0.8100792150892175
FTT:Fr,EV truck mandates,33,2025.0303934330072,2026.1776227698836,1.1472293368763076
FTT:Fr,EV truck mandates,34,2024.8586782004068,2025.6219161071192,0.7632379067124475
FTT:Fr,EV truck mandates,35,2031.3277617793012,2039.3415403138208,8.013778534519588
FTT:Fr,EV truck mandates,36,2031.9311197545258,2047.7455080054099,15.814388250884122
FTT:Fr,EV truck mandates,37,2030.7673122084711,2038.1178815903675,7.350569381896321
FTT:Fr,EV truck mandates,38,2031.9007457812056,2047.604178431637,15.703432650431296
FTT:Fr,EV truck mandates,39,2032.8407341072314,2047.9676141933464,15.12688008611508
FTT:Fr,EV truck mandates,40,2032.5146833663646,2044.2460604728278,11.731377106463242
FTT:Fr,EV truck mandates,41,2030.457111899533,2036.213850950068,5.756739050535089
FTT:Fr,EV truck mandates,42,2028.3155452985557,2030.864053674088,2.548508375532265
FTT:Fr,EV truck mandates,43,2026.2547148350272,2028.1526744293433,1.8979595943160348
FTT:Fr,EV truck mandates,44,2028.2574500888063,2030.8846502094511,2.6272001206448294
FTT:Fr,EV truck mandates,45,2026.281788261128,2028.1821710192617,1.9003827581336736
FTT:Fr,EV truck mandates,46,2026.6988459708966,2030.0671001763578,3.3682542054611986
FTT:Fr,EV truck mandates,47,2026.2212297267504,2028.1716330284105,1.950403301660117
FTT:Fr,EV truck mandates,52,2027.5048161907177,2031.022852688487,3.5180364977693444
FTT:Fr,EV truck mandates,53,2027.701102977736,2031.664631127341,3.963528149605054
FTT:Fr,EV truck mandates,54,2028.231154534956,2034.077370415936,5.846215880980026
FTT:Fr,EV truck mandates,55,2027.0206404104204,2029.4281723198926,2.4075319094722545
FTT:Fr,EV truck mandates,56,2028.2575729425157,2034.0749473948138,5.817374452298054
FTT:Fr,EV truck mandates,57,2029.118136062492,2036.3845297555924,7.266393693100326
FTT:Fr,EV truck mandates,58,2027.389850201183,2030.7194444671982,3.3295942660151923
FTT:Fr,EV truck mandates,59,2028.021128835972,2033.0951387008477,5.074009864875734
FTT:Fr,EV truck mandates,60,2028.4106458658248,2034.5700283909332,6.159382525108413
FTT:Fr,EV truck mandates,61,2028.1140160121242,2033.3307818292021,5.216765817077885
FTT:Fr,EV truck mandates,62,2027.8889987916907,2032.504212302665,4.6152135109743995
FTT:Fr,EV truck mandates,63,2027.9477156264293,2032.7749333223312,4.827217695901936
FTT:Fr,EV truck mandates,64,2027.6623295621143,2031.3834840075563,3.7211544454419254
FTT:Fr,EV truck mandates,65,2028.2672497915385,2034.7055407024884,6.438290910949945
FTT:Fr,EV truck mandates,66,2027.9553975292936,2032.8680880377883,4.912690508494734
FTT:Fr,EV truck mandates,67,2028.0161692360123,2032.4491660462259,4.432996810213581
FTT:Fr,EV truck mandates,68,2028.157872860952,2033.718861742718,5.560988881765979
FTT:Fr,EV truck mandates,69,2027.795287697112,2032.255875234142,4.460587537030051
FTT:Fr,EV truck mandates,70,2028.1618002972102,2032.517961746616,4.356161449405818
FTT:Fr,EV truck mandates,71,2028.3289835716282,2035.213440974535,6.884457402906719
FTT:Fr,All mandates,1,2025.3083814050492,2026.893778819478,1.5853974144288259
FTT:Fr,All mandates,2,2024.9906370401388,2026.0057991642857,1.0151621241468547
FTT:Fr,All mandates,3,2024.724020033421,2025.2569393769386,0.5329193435175057
FTT:Fr,All mandates,4,2024.7370730015784,2025.2675392618114,0.5304662602329699
FTT:Fr,All mandates,5,2024.8716536248537,2025.579057629046,0.7074040041923126
FTT:Fr,All mandates,6,2025.0046938953783,2025.9804741496291,0.9757802542508216
FTT:Fr,All mandates,7,2024.8580067190428,2025.579805619395,0.7217989003522689
FTT:Fr,All mandates,8,2024.8784043699145,2025.6055890467715,0.7271846768569503
FTT:Fr,All mandates,9,2024.9137571647564,2025.8483462617867,0.9345890970303117
FTT:Fr,All mandates,10,2024.8258876123252,2025.4799161442713,0.6540285319460963
FTT:Fr,All mandates,11,2025.139715529145,2026.5446900736315,1.4049745444865493
FTT:Fr,All mandates,12,2024.8307542160567,2025.5641074483162,0.7333532322595602
FTT:Fr,All mandates,13,2024.973315734101,2025.9354382048323,0.962122470731174
FTT:Fr,All mandates,14,2024.9929335802126,2026.0341638564244,1.0412302762117633
FTT:Fr,All mandates,15,2024.8321801672719,2025.5360306290418,0.7038504617698891
FTT:Fr,All mandates,16,2024.8614492417441,2025.5817026494758,0.7202534077316614
FTT:Fr,All mandates,17,2024.9582794833868,2025.8116400408476,0.8533605574607463
FTT:Fr,All mandates,18,2024.730223900468,2025.2691338080324,0.5389099075644026
FTT:Fr,All mandates,19,2024.96091402773,2025.9248477038452,0.9639336761151753
FTT:Fr,All mandates,20,2024.6658676777272,2025.1529005085306,0.48703283080340043
FTT:Fr,All mandates,21,2024.7328485746737,2025.2803827951147,0.5475342204410936
FTT:Fr,All mandates,22,2024.9387831967724,2025.858415167245,0.9196319704726648
FTT:Fr,All mandates,23,2024.7620285827006,2025.3484872194874,0.5864586367868014
FTT:Fr,All mandates,24,2024.9226527998803,2025.8006460770766,0.8779932771963104
FTT:Fr,All mandates,25,2024.9023421023337,2025.7543466624847,0.8520045601510446
FTT:Fr,All mandates,26,2024.8920605739315,2025.67952268682,0.7874621128885337
FTT:Fr,All mandates,27,2024.8663823306822,2025.6599763240615,0.7935939933793179
FTT:Fr,All mandates,28,2025.0306715718684,2026.1994182339536,1.168746662085141
FTT:Fr,All mandates,29,2025.032809316453,2026.1978533338365,1.1650440173834795
FTT:Fr,All mandates,30,2025.0604809777014,2026.3413873519912,1.2809063742897706
FTT:Fr,All mandates,31,2024.9121517626957,2025.7988664014342,0.8867146387385674
FTT:Fr,All mandates,32,2024.8945437375958,2025.704622952685,0.8100792150892175
FTT:Fr,All mandates,33,2025.0270246329746,2026.1776227698836,1.1505981369089113
FTT:Fr,All mandates,34,2024.8586782004068,2025.6219161071192,0.7632379067124475
FTT:Fr,All mandates,35,2031.1500407162894,2039.3415403138208,8.191499597531447
FTT:Fr,All mandates,36,2030.7343344416,2047.7455080054099,17.01117356380996
FTT:Fr,All mandates,37,2029.7254514879119,2038.1178815903675,8.392430102455592
FTT:Fr,All mandates,38,2030.5026396418066,2047.604178431637,17.10153878983033
FTT:Fr,All mandates,39,2031.515366923815,2047.9676141933464,16.452247269531426
FTT:Fr,All mandates,40,2031.2380296861395,2044.2460604728278,13.008030786688323
FTT:Fr,All mandates,41,2028.695049612199,2036.213850950068,7.518801337869036
FTT:Fr,All mandates,42,2027.4941426322778,2030.864053674088,3.3699110418101554
FTT:Fr,All mandates,43,2026.0648469907962,2028.1526744293433,2.0878274385470377
FTT:Fr,All mandates,44,2027.4736150959143,2030.8846502094511,3.4110351135368546
FTT:Fr,All mandates,45,2026.0916091385075,2028.1821710192617,2.090561880754194
FTT:Fr,All mandates,46,2026.4176132190485,2030.0671001763578,3.649486957309364
FTT:Fr,All mandates,47,2026.0403031955245,2028.1716330284105,2.1313298328859673
