RTI,FUTI,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053,2054,2055,2056,2057,2058,2059,2060,2061,2062,2063,2064,2065,2066,2067,2068,2069,2070
17 Estonia (EN),5 Non-ferrous metals,718.5208,912.5216,1004.9971,1004.1627,1004.8902,1000.8232,1030.6993,1066.309,1256.9565,1142.442,787.8002,828.9167,872.649,918.9661,968.1193,1020.3195,1076.2594,1135.6222,1198.8402,1266.0173,1337.3151,1391.5535,1448.085,1507.1588,1568.8367,1633.2904,1700.3087,1770.074,1842.9923,1919.0878,1998.3376,2080.8892,2166.9795,2256.8154,2350.4292,2448.1975,2550.4102,2657.2925,2767.9644,2883.7771,3005.1406,3133.8174,3262.9929,3405.0508,3547.0137,3703.0251,3857.9692,4025.6145,4199.3887,4380.7495,4569.7285,4767.2705,4973.6626,5189.1719,5414.0698,5648.5562,5893.5923,6148.6167,6414.8579,6693.127,6984.2085
17 Estonia (EN),6 Chemicals,718.5208,927.3966,1019.0373,1014.6315,1016.1135,1019.6567,1005.4997,1024.0496,1280.1221,1170.4718,821.7055,864.7967,910.6481,959.2287,1010.6936,1065.4463,1124.0833,1186.3357,1252.6361,1323.04,1397.8054,1454.9333,1514.5472,1576.8479,1641.897,1709.9147,1780.6414,1854.3076,1931.3197,2011.7014,2095.4304,2182.7014,2273.7524,2368.7898,2467.7976,2571.2488,2679.4817,2792.5767,2909.8948,3032.5947,3161.2305,3289.9072,3419.0828,3561.1406,3703.1035,3859.115,4014.0591,4181.7041,4355.4785,4536.8394,4725.8184,4923.3604,5129.7524,5345.2617,5570.1597,5804.646,6049.6821,6304.7065,6570.9478,6849.2168,7140.2983
17 Estonia (EN),7 Non-metallics nes,718.5208,950.8843,1032.8673,1022.55,1030.3728,1043.8647,1054.9502,1082.0521,1335.5437,1237.5309,902.8217,950.6369,1001.5581,1055.5542,1112.5496,1173.4092,1238.4985,1307.6643,1381.3389,1459.4626,1542.5239,1606.5653,1673.5532,1743.5737,1816.6885,1893.2324,1972.8313,2055.8306,2142.6365,2233.2729,2327.7173,2426.2803,2529.1992,2636.6804,2748.593,2865.6406,2988.2759,3116.2346,3249.4534,3388.6299,3534.6641,3663.3408,3792.5166,3934.5742,4076.5371,4232.5488,4387.4927,4555.1382,4728.9126,4910.2734,5099.2524,5296.7944,5503.1865,5718.6958,5943.5938,6178.0801,6423.1162,6678.1406,6944.3818,7222.6509,7513.7324
17 Estonia (EN),8 Ore-extra.(non-energy),718.5208,912.0409,998.9714,998.9714,998.9714,998.9714,998.9714,998.9714,1256.9565,1142.442,787.8002,828.9167,872.649,918.9661,968.1193,1020.3195,1076.2594,1135.6222,1198.8402,1266.0173,1337.3151,1391.5535,1448.085,1507.1588,1568.8367,1633.2904,1700.3087,1770.074,1842.9923,1919.0878,1998.3376,2080.8892,2166.9795,2256.8154,2350.4292,2448.1975,2550.4102,2657.2925,2767.9644,2883.7771,3005.1406,3133.8174,3262.9929,3405.0508,3547.0137,3703.0251,3857.9692,4025.6145,4199.3887,4380.7495,4569.7285,4767.2705,4973.6626,5189.1719,5414.0698,5648.5562,5893.5923,6148.6167,6414.8579,6693.127,6984.2085
17 Estonia (EN),"9 Food, drink & tob.",718.5208,912.0409,998.9714,998.9714,998.9714,998.9714,998.9714,998.9714,1256.9565,1142.442,787.8002,828.9167,872.649,918.9661,968.1193,1020.3195,1076.2594,1135.6222,1198.8402,1266.0173,1337.3151,1391.5535,1448.085,1507.1588,1568.8367,1633.2904,1700.3087,1770.074,1842.9923,1919.0878,1998.3376,2080.8892,2166.9795,2256.8154,2350.4292,2448.1975,2550.4102,2657.2925,2767.9644,2883.7771,3005.1406,3133.8174,3262.9929,3405.0508,3547.0137,3703.0251,3857.9692,4025.6145,4199.3887,4380.7495,4569.7285,4767.2705,4973.6626,5189.1719,5414.0698,5648.5562,5893.5923,6148.6167,6414.8579,6693.127,6984.2085
17 Estonia (EN),"10 Tex., cloth. & footw.",718.5208,912.0409,998.9714,998.9714,998.9714,998.9714,998.9714,998.9714,1256.9565,1142.442,787.8002,828.9167,872.649,918.9661,968.1193,1020.3195,1076.2594,1135.6222,1198.8402,1266.0173,1337.3151,1391.5535,1448.085,1507.1588,1568.8367,1633.2904,1700.3087,1770.074,1842.9923,1919.0878,1998.3376,2080.8892,2166.9795,2256.8154,2350.4292,2448.1975,2550.4102,2657.2925,2767.9644,2883.7771,3005.1406,3133.8174,3262.9929,3405.0508,3547.0137,3703.0251,3857.9692,4025.6145,4199.3887,4380.7495,4569.7285,4767.2705,4973.6626,5189.1719,5414.0698,5648.5562,5893.5923,6148.6167,6414.8579,6693.127,6984.2085
17 Estonia (EN),11 Paper & pulp,718.5208,913.0833,1000.653,1000.0189,1000.3081,1005.186,1011.1295,1006.5537,1281.4722,1172.1053,823.6815,866.8878,912.8627,961.5752,1013.1748,1068.0763,1126.8705,1189.2913,1255.7714,1326.3633,1401.3307,1458.6272,1518.4207,1580.9093,1646.1549,1714.3802,1785.3231,1859.2168,1936.4673,2017.099,2101.0889,2188.635,2279.9751,2375.3154,2474.6377,2578.4202,2687.0039,2800.4609,2918.1665,3041.2676,3170.3274,3299.0042,3428.1797,3570.2375,3712.2004,3868.2119,4023.156,4190.8013,4364.5757,4545.9365,4734.9155,4932.4575,5138.8496,5354.3589,5579.2568,5813.7432,6058.7793,6313.8037,6580.0449,6858.314,7149.3955
17 Estonia (EN),12 Engineering etc,718.5208,912.0409,998.9714,998.9714,998.9714,998.9714,998.9714,998.9714,1256.9565,1142.442,787.8002,828.9167,872.649,918.9661,968.1193,1020.3195,1076.2594,1135.6222,1198.8402,1266.0173,1337.3151,1391.5535,1448.085,1507.1588,1568.8367,1633.2904,1700.3087,1770.074,1842.9923,1919.0878,1998.3376,2080.8892,2166.9795,2256.8154,2350.4292,2448.1975,2550.4102,2657.2925,2767.9644,2883.7771,3005.1406,3133.8174,3262.9929,3405.0508,3547.0137,3703.0251,3857.9692,4025.6145,4199.3887,4380.7495,4569.7285,4767.2705,4973.6626,5189.1719,5414.0698,5648.5562,5893.5923,6148.6167,6414.8579,6693.127,6984.2085
17 Estonia (EN),13 Other industry,718.5208,934.8237,1014.3651,1009.4434,1011.1107,1014.5233,1019.4373,1022.0594,1292.4263,1185.3596,839.7142,883.8542,930.8312,980.6141,1033.3068,1089.4153,1149.4847,1213.2721,1281.2096,1353.3274,1429.9346,1488.5974,1549.8484,1613.8629,1680.7026,1750.6133,1823.3097,1899.0481,1978.2344,2060.8928,2147.0007,2236.7788,2330.4646,2428.2646,2530.1375,2636.6072,2748.0376,2864.4326,2985.2808,3111.6384,3244.137,3372.8137,3501.9893,3644.0471,3786.01,3942.0215,4096.9658,4264.6108,4438.3853,4619.7461,4808.7251,5006.2671,5212.6592,5428.1685,5653.0664,5887.5527,6132.5889,6387.6133,6653.8545,6932.1235,7223.2051
17 Estonia (EN),14 Construction,718.5208,912.0409,998.9714,998.9714,998.9714,998.9714,998.9714,998.9714,1256.9565,1142.442,787.8002,828.9167,872.649,918.9661,968.1193,1020.3195,1076.2594,1135.6222,1198.8402,1266.0173,1337.3151,1391.5535,1448.085,1507.1588,1568.8367,1633.2904,1700.3087,1770.074,1842.9923,1919.0878,1998.3376,2080.8892,2166.9795,2256.8154,2350.4292,2448.1975,2550.4102,2657.2925,2767.9644,2883.7771,3005.1406,3133.8174,3262.9929,3405.0508,3547.0137,3703.0251,3857.9692,4025.6145,4199.3887,4380.7495,4569.7285,4767.2705,4973.6626,5189.1719,5414.0698,5648.5562,5893.5923,6148.6167,6414.8579,6693.127,6984.2085
17 Estonia (EN),15 Rail transport,718.5208,912.0409,998.9714,998.9714,998.9714,998.9714,998.9714,998.9714,1256.9565,1142.442,787.8002,828.9167,872.649,918.9661,968.1193,1020.3195,1076.2594,1135.6222,1198.8402,1266.0173,1337.3151,1391.5535,1448.085,1507.1588,1568.8367,1633.2904,1700.3087,1770.074,1842.9923,1919.0878,1998.3376,2080.8892,2166.9795,2256.8154,2350.4292,2448.1975,2550.4102,2657.2925,2767.9644,2883.7771,3005.1406,3133.8174,3262.9929,3405.0508,3547.0137,3703.0251,3857.9692,4025.6145,4199.3887,4380.7495,4569.7285,4767.2705,4973.6626,5189.1719,5414.0698,5648.5562,5893.5923,6148.6167,6414.8579,6693.127,6984.2085
17 Estonia (EN),16 Road transport,1326.3735,1500.6606,1636.4968,1636.4968,1636.4968,1636.4968,1636.4968,1636.4968,1896.053,1780.8412,1424.0397,1465.4066,1509.4053,1556.0044,1605.4568,1657.9749,1714.2554,1773.9797,1837.5828,1905.1689,1976.9009,2031.4695,2088.3455,2147.7788,2209.8323,2274.6785,2342.105,2412.2952,2485.6575,2562.2163,2641.9487,2725.0029,2811.6177,2902.0005,2996.1843,3094.5481,3197.3831,3304.9163,3416.2622,3532.7803,3654.8826,3784.343,3914.3052,4057.2283,4200.0557,4357.0166,4512.9048,4681.5708,4856.4033,5038.8682,5228.9985,5427.7432,5635.3921,5852.2139,6078.4814,6314.3955,6560.9238,6817.5015,7085.3638,7365.3276,7658.1816
17 Estonia (EN),17 Domestic aviation,718.5208,912.0409,1028.9044,1019.936,1024.9128,1032.4789,1031.0569,1039.99,1313.3928,1210.7288,870.4012,916.3284,965.2233,1017.0549,1071.8398,1130.2587,1192.7692,1259.1718,1329.899,1404.9374,1484.6829,1545.9612,1610.0018,1676.9369,1746.8279,1819.9641,1896.017,1975.286,2058.1775,2144.7153,2234.8772,2328.927,2427.1025,2529.6101,2636.365,2747.9783,2864.8574,2986.8752,3113.739,3246.3301,3385.4106,3514.0874,3643.2627,3785.3208,3927.2837,4083.2949,4238.2393,4405.8843,4579.6587,4761.0195,4949.9985,5147.5405,5353.9326,5569.4419,5794.3398,6028.8262,6273.8623,6528.8867,6795.1279,7073.397,7364.4785
17 Estonia (EN),18 Other transp. serv.,718.5208,912.0409,998.9714,998.9714,998.9714,998.9714,998.9714,998.9714,1256.9565,1142.442,787.8002,828.9167,872.649,918.9661,968.1193,1020.3195,1076.2594,1135.6222,1198.8402,1266.0173,1337.3151,1391.5535,1448.085,1507.1588,1568.8367,1633.2904,1700.3087,1770.074,1842.9923,1919.0878,1998.3376,2080.8892,2166.9795,2256.8154,2350.4292,2448.1975,2550.4102,2657.2925,2767.9644,2883.7771,3005.1406,3133.8174,3262.9929,3405.0508,3547.0137,3703.0251,3857.9692,4025.6145,4199.3887,4380.7495,4569.7285,4767.2705,4973.6626,5189.1719,5414.0698,5648.5562,5893.5923,6148.6167,6414.8579,6693.127,6984.2085
17 Estonia (EN),19 Households,862.2345,1094.4641,1198.7822,1198.7822,1198.7822,1198.7822,1198.7822,1198.7822,1456.7712,1342.255,987.6078,1028.725,1072.458,1118.7756,1167.9296,1220.1306,1276.0713,1335.4349,1398.6541,1465.8322,1537.131,1591.3701,1647.9025,1706.9772,1768.6559,1833.1106,1900.13,1969.8962,2042.8157,2118.9124,2198.1631,2280.7158,2366.8076,2456.6448,2550.26,2648.0298,2750.2439,2857.1277,2967.8013,3083.6157,3204.981,3333.6597,3462.8372,3604.8972,3746.8623,3902.8757,4057.8225,4225.4697,4399.2471,4580.6099,4769.5918,4967.1367,5173.5322,5389.0444,5613.9458,5848.4355,6093.4756,6348.5039,6614.7485,6893.022,7184.1079
17 Estonia (EN),"20 Agriculture, forestry",718.5208,912.0409,998.9714,998.9714,998.9714,998.9714,998.9714,998.9714,1256.9565,1142.442,787.8002,828.9167,872.649,918.9661,968.1193,1020.3195,1076.2594,1135.6222,1198.8402,1266.0173,1337.3151,1391.5535,1448.085,1507.1588,1568.8367,1633.2904,1700.3087,1770.074,1842.9923,1919.0878,1998.3376,2080.8892,2166.9795,2256.8154,2350.4292,2448.1975,2550.4102,2657.2925,2767.9644,2883.7771,3005.1406,3133.8174,3262.9929,3405.0508,3547.0137,3703.0251,3857.9692,4025.6145,4199.3887,4380.7495,4569.7285,4767.2705,4973.6626,5189.1719,5414.0698,5648.5562,5893.5923,6148.6167,6414.8579,6693.127,6984.2085
17 Estonia (EN),21 Fishing,718.5208,912.0409,998.9714,998.9714,998.9714,998.9714,998.9714,998.9714,1256.9565,1142.442,787.8002,828.9167,872.649,918.9661,968.1193,1020.3195,1076.2594,1135.6222,1198.8402,1266.0173,1337.3151,1391.5535,1448.085,1507.1588,1568.8367,1633.2904,1700.3087,1770.074,1842.9923,1919.0878,1998.3376,2080.8892,2166.9795,2256.8154,2350.4292,2448.1975,2550.4102,2657.2925,2767.9644,2883.7771,3005.1406,3133.8174,3262.9929,3405.0508,3547.0137,3703.0251,3857.9692,4025.6145,4199.3887,4380.7495,4569.7285,4767.2705,4973.6626,5189.1719,5414.0698,5648.5562,5893.5923,6148.6167,6414.8579,6693.127,6984.2085
17 Estonia (EN),22 Other final use,718.5208,912.0409,998.9714,998.9714,998.9714,998.9714,998.9714,998.9714,1256.9565,1142.442,787.8002,828.9167,872.649,918.9661,968.1193,1020.3195,1076.2594,1135.6222,1198.8402,1266.0173,1337.3151,1391.5535,1448.085,1507.1588,1568.8367,1633.2904,1700.3087,1770.074,1842.9923,1919.0878,1998.3376,2080.8892,2166.9795,2256.8154,2350.4292,2448.1975,2550.4102,2657.2925,2767.9644,2883.7771,3005.1406,3133.8174,3262.9929,3405.0508,3547.0137,3703.0251,3857.9692,4025.6145,4199.3887,4380.7495,4569.7285,4767.2705,4973.6626,5189.1719,5414.0698,5648.5562,5893.5923,6148.6167,6414.8579,6693.127,6984.2085
17 Estonia (EN),23 Non-energy use,718.5208,912.0409,998.9714,998.9714,998.9714,998.9714,998.9714,998.9714,1256.9565,1142.442,787.8002,828.9167,872.649,918.9661,968.1193,1020.3195,1076.2594,1135.6222,1198.8402,1266.0173,1337.3151,1391.5535,1448.085,1507.1588,1568.8367,1633.2904,1700.3087,1770.074,1842.9923,1919.0878,1998.3376,2080.8892,2166.9795,2256.8154,2350.4292,2448.1975,2550.4102,2657.2925,2767.9644,2883.7771,3005.1406,3133.8174,3262.9929,3405.0508,3547.0137,3703.0251,3857.9692,4025.6145,4199.3887,4380.7495,4569.7285,4767.2705,4973.6626,5189.1719,5414.0698,5648.5562,5893.5923,6148.6167,6414.8579,6693.127,6984.2085
17 Estonia (EN),24 Aviation bunkers,718.5208,912.0409,998.9714,998.9714,998.9714,998.9714,998.9714,998.9714,1256.9565,1142.442,787.8002,828.9167,872.649,918.9661,968.1193,1020.3195,1076.2594,1135.6222,1198.8402,1266.0173,1337.3151,1391.5535,1448.085,1507.1588,1568.8367,1633.2904,1700.3087,1770.074,1842.9923,1919.0878,1998.3376,2080.8892,2166.9795,2256.8154,2350.4292,2448.1975,2550.4102,2657.2925,2767.9644,2883.7771,3005.1406,3133.8174,3262.9929,3405.0508,3547.0137,3703.0251,3857.9692,4025.6145,4199.3887,4380.7495,4569.7285,4767.2705,4973.6626,5189.1719,5414.0698,5648.5562,5893.5923,6148.6167,6414.8579,6693.127,6984.2085
17 Estonia (EN),25 Marine bunkers,718.5208,912.0409,998.9714,998.9714,998.9714,998.9714,998.9714,998.9714,1256.9565,1142.442,787.8002,828.9167,872.649,918.9661,968.1193,1020.3195,1076.2594,1135.6222,1198.8402,1266.0173,1337.3151,1391.5535,1448.085,1507.1588,1568.8367,1633.2904,1700.3087,1770.074,1842.9923,1919.0878,1998.3376,2080.8892,2166.9795,2256.8154,2350.4292,2448.1975,2550.4102,2657.2925,2767.9644,2883.7771,3005.1406,3133.8174,3262.9929,3405.0508,3547.0137,3703.0251,3857.9692,4025.6145,4199.3887,4380.7495,4569.7285,4767.2705,4973.6626,5189.1719,5414.0698,5648.5562,5893.5923,6148.6167,6414.8579,6693.127,6984.2085
18 Cyprus (CY),1 Power own use & trans.,787.2242,998.4,1083.7596,1077.3728,1080.9023,1085.1882,1089.3059,1095.1045,1368.4629,1258.0013,899.8771,946.0315,995.158,1047.4646,1102.8252,1161.7491,1224.4576,1290.9956,1361.8174,1436.9614,1516.7711,1577.6853,1641.3245,1707.8334,1777.313,1849.9858,1925.855,2005.0215,2087.8928,2174.5059,2264.9011,2359.3542,2458.0874,2561.2737,2668.9124,2781.531,2899.3691,3022.8979,3151.1589,3285.2031,3425.4377,3560.8013,3696.4871,3845.3738,3993.9358,4156.9482,4318.6309,4493.5122,4674.7236,4863.8452,5061.0034,5267.1719,5482.8081,5708.1743,5943.5928,6189.2808,6446.1865,6713.8755,6993.5698,7286.1069,7592.3936
18 Cyprus (CY),2 O.energy own use & tra,787.2242,973.5798,1065.4131,1062.1171,1061.7864,1065.1561,1066.3555,1067.3398,1334.9082,1217.4009,850.7659,894.0601,940.1172,989.145,1041.1571,1096.3838,1155.1857,1217.5381,1283.8951,1354.3652,1429.1522,1485.8809,1545.0552,1606.8903,1671.4866,1738.9972,1809.4949,1883.0109,1959.9525,2040.3567,2124.2644,2211.8811,2303.429,2399.0811,2498.9065,2603.2935,2712.4116,2826.9412,2945.5752,3069.6438,3199.3447,3334.708,3470.394,3619.2808,3767.8428,3930.8555,4092.5381,4267.4194,4448.6304,4637.752,4834.9102,5041.0786,5256.7148,5482.0811,5717.4995,5963.1875,6220.0933,6487.7822,6767.4766,7060.0137,7366.3003
18 Cyprus (CY),3 Hydrogen production,787.2242,967.3066,1061.6581,1061.6581,1061.6581,1061.6581,1061.6581,1061.6581,1328.0416,1209.0924,840.7158,883.4247,928.8536,977.2106,1028.5374,1083.0074,1141.0099,1202.5057,1267.9492,1337.4628,1411.2219,1467.094,1525.3547,1586.2333,1649.8303,1716.2845,1785.683,1858.0426,1933.7709,2012.9045,2095.4846,2181.7021,2271.7795,2365.8899,2464.1165,2566.8188,2674.1526,2786.8406,2903.5046,3025.5317,3153.0769,3288.4404,3424.1262,3573.0129,3721.575,3884.5876,4046.2703,4221.1519,4402.3628,4591.4844,4788.6426,4994.811,5210.4473,5435.8135,5671.2319,5916.9199,6173.8257,6441.5146,6721.209,7013.7461,7320.0327
18 Cyprus (CY),4 Iron & steel,787.2242,998.4,1083.7596,1077.3728,1080.9023,1085.1882,1089.3059,1095.1045,1368.4629,1258.0013,899.8771,946.0315,995.158,1047.4646,1102.8252,1161.7491,1224.4576,1290.9956,1361.8174,1436.9614,1516.7711,1577.6853,1641.3245,1707.8334,1777.313,1849.9858,1925.855,2005.0215,2087.8928,2174.5059,2264.9011,2359.3542,2458.0874,2561.2737,2668.9124,2781.531,2899.3691,3022.8979,3151.1589,3285.2031,3425.4377,3560.8013,3696.4871,3845.3738,3993.9358,4156.9482,4318.6309,4493.5122,4674.7236,4863.8452,5061.0034,5267.1719,5482.8081,5708.1743,5943.5928,6189.2808,6446.1865,6713.8755,6993.5698,7286.1069,7592.3936
18 Cyprus (CY),5 Non-ferrous metals,787.2242,1028.0634,1085.0321,1061.6581,1061.6581,1087.0006,1090.8978,1088.0205,1360.0109,1247.7744,887.5065,932.9404,981.2938,1032.7745,1087.2916,1145.2843,1207.0087,1272.4924,1342.1896,1416.1562,1494.7008,1554.5607,1617.0752,1682.4067,1750.6562,1822.0288,1896.545,1974.2882,2055.666,2140.7148,2229.4761,2322.2073,2419.1304,2520.4189,2626.0896,2736.6348,2852.2764,2973.5383,3099.3745,3230.9058,3368.4871,3503.8506,3639.5364,3788.4231,3936.9851,4099.998,4261.6807,4436.5615,4617.7729,4806.8945,5004.0527,5210.2212,5425.8574,5651.2236,5886.6421,6132.3301,6389.2358,6656.9248,6936.6191,7229.1562,7535.4429
18 Cyprus (CY),6 Chemicals,787.2242,1011.1284,1076.5524,1061.6581,1074.1008,1080.3505,1083.1589,1089.2413,1367.8405,1257.2482,898.9661,945.0674,994.137,1046.3828,1101.6812,1160.5365,1223.1725,1289.6329,1360.3718,1435.4291,1515.1456,1575.9823,1639.5385,1705.9607,1775.3497,1847.9268,1923.6964,2002.7581,2085.5195,2172.0171,2262.2922,2356.6184,2455.2183,2558.2649,2665.7585,2778.2244,2895.9009,3019.2625,3147.345,3281.2041,3421.2434,3556.6069,3692.2927,3841.1794,3989.7415,4152.7539,4314.4365,4489.3179,4670.5293,4859.6509,5056.8091,5262.9775,5478.6138,5703.98,5939.3984,6185.0864,6441.9922,6709.6812,6989.3755,7281.9126,7588.1992
18 Cyprus (CY),7 Non-metallics nes,787.2242,1004.0555,1086.5659,1079.9163,1085.9103,1091.5718,1098.5159,1108.4229,1384.3282,1277.1981,923.098,970.6047,1021.1825,1075.0394,1131.9832,1192.6553,1257.2109,1325.7279,1398.6606,1476.0146,1558.1992,1621.0925,1686.8425,1755.5614,1827.3499,1902.4636,1980.8726,2062.7109,2148.3857,2237.9343,2331.3972,2429.0828,2531.2134,2637.9619,2749.2947,2865.8054,2987.7666,3115.5503,3248.363,3387.124,3532.3394,3667.7029,3803.3887,3952.2754,4100.8374,4263.8501,4425.5327,4600.4141,4781.625,4970.7466,5167.9048,5374.0732,5589.7095,5815.0757,6050.4941,6296.1821,6553.0879,6820.7769,7100.4712,7393.0083,7699.2949
18 Cyprus (CY),8 Ore-extra.(non-energy),787.2242,967.3066,1061.6581,1061.6581,1061.6581,1061.6581,1061.6581,1061.6581,1328.0416,1209.0924,840.7158,883.4247,928.8536,977.2106,1028.5374,1083.0074,1141.0099,1202.5057,1267.9492,1337.4628,1411.2219,1467.094,1525.3547,1586.2333,1649.8303,1716.2845,1785.683,1858.0426,1933.7709,2012.9045,2095.4846,2181.7021,2271.7795,2365.8899,2464.1165,2566.8188,2674.1526,2786.8406,2903.5046,3025.5317,3153.0769,3288.4404,3424.1262,3573.0129,3721.575,3884.5876,4046.2703,4221.1519,4402.3628,4591.4844,4788.6426,4994.811,5210.4473,5435.8135,5671.2319,5916.9199,6173.8257,6441.5146,6721.209,7013.7461,7320.0327
18 Cyprus (CY),"9 Food, drink & tob.",787.2242,967.3066,1061.6581,1061.6581,1061.6581,1061.6581,1061.6581,1061.6581,1328.0416,1209.0924,840.7158,883.4247,928.8536,977.2106,1028.5374,1083.0074,1141.0099,1202.5057,1267.9492,1337.4628,1411.2219,1467.094,1525.3547,1586.2333,1649.8303,1716.2845,1785.683,1858.0426,1933.7709,2012.9045,2095.4846,2181.7021,2271.7795,2365.8899,2464.1165,2566.8188,2674.1526,2786.8406,2903.5046,3025.5317,3153.0769,3288.4404,3424.1262,3573.0129,3721.575,3884.5876,4046.2703,4221.1519,4402.3628,4591.4844,4788.6426,4994.811,5210.4473,5435.8135,5671.2319,5916.9199,6173.8257,6441.5146,6721.209,7013.7461,7320.0327
18 Cyprus (CY),"10 Tex., cloth. & footw.",787.2242,967.3066,1061.6581,1061.6581,1061.6581,1061.6581,1061.6581,1061.6581,1328.0416,1209.0924,840.7158,883.4247,928.8536,977.2106,1028.5374,1083.0074,1141.0099,1202.5057,1267.9492,1337.4628,1411.2219,1467.094,1525.3547,1586.2333,1649.8303,1716.2845,1785.683,1858.0426,1933.7709,2012.9045,2095.4846,2181.7021,2271.7795,2365.8899,2464.1165,2566.8188,2674.1526,2786.8406,2903.5046,3025.5317,3153.0769,3288.4404,3424.1262,3573.0129,3721.575,3884.5876,4046.2703,4221.1519,4402.3628,4591.4844,4788.6426,4994.811,5210.4473,5435.8135,5671.2319,5916.9199,6173.8257,6441.5146,6721.209,7013.7461,7320.0327
18 Cyprus (CY),11 Paper & pulp,787.2242,1080.0006,1106.5259,1097.218,1076.8827,1080.2734,1083.531,1084.7428,1407.3199,1305.0176,956.749,1006.2155,1058.8965,1115.0,1174.238,1237.4436,1304.676,1376.061,1452.053,1532.6094,1618.2356,1683.9968,1752.806,1824.7275,1899.8619,1978.5129,2060.6025,2146.3125,2236.0503,2329.853,2427.7612,2530.1313,2637.1851,2749.0962,2865.7825,2987.9336,3115.8699,3249.8196,3389.2288,3534.8252,3687.2581,3822.6216,3958.3074,4107.1943,4255.7559,4418.7686,4580.4512,4755.333,4936.5439,5125.6655,5322.8237,5528.9922,5744.6284,5969.9946,6205.4131,6451.1011,6708.0068,6975.6958,7255.3901,7547.9272,7854.2139
18 Cyprus (CY),12 Engineering etc,787.2242,967.3066,1061.6581,1061.6581,1061.6581,1061.6581,1061.6581,1061.6581,1328.0416,1209.0924,840.7158,883.4247,928.8536,977.2106,1028.5374,1083.0074,1141.0099,1202.5057,1267.9492,1337.4628,1411.2219,1467.094,1525.3547,1586.2333,1649.8303,1716.2845,1785.683,1858.0426,1933.7709,2012.9045,2095.4846,2181.7021,2271.7795,2365.8899,2464.1165,2566.8188,2674.1526,2786.8406,2903.5046,3025.5317,3153.0769,3288.4404,3424.1262,3573.0129,3721.575,3884.5876,4046.2703,4221.1519,4402.3628,4591.4844,4788.6426,4994.811,5210.4473,5435.8135,5671.2319,5916.9199,6173.8257,6441.5146,6721.209,7013.7461,7320.0327
18 Cyprus (CY),13 Other industry,787.2242,981.8684,1085.5958,1082.918,1087.6788,1081.2881,1088.3436,1061.6581,1328.0416,1209.0924,840.7158,883.4247,928.8536,977.2106,1028.5374,1083.0074,1141.0099,1202.5057,1267.9492,1337.4628,1411.2219,1467.094,1525.3547,1586.2333,1649.8303,1716.2845,1785.683,1858.0426,1933.7709,2012.9045,2095.4846,2181.7021,2271.7795,2365.8899,2464.1165,2566.8188,2674.1526,2786.8406,2903.5046,3025.5317,3153.0769,3288.4404,3424.1262,3573.0129,3721.575,3884.5876,4046.2703,4221.1519,4402.3628,4591.4844,4788.6426,4994.811,5210.4473,5435.8135,5671.2319,5916.9199,6173.8257,6441.5146,6721.209,7013.7461,7320.0327
18 Cyprus (CY),14 Construction,787.2242,967.3066,1061.6581,1061.6581,1061.6581,1061.6581,1061.6581,1061.6581,1328.0416,1209.0924,840.7158,883.4247,928.8536,977.2106,1028.5374,1083.0074,1141.0099,1202.5057,1267.9492,1337.4628,1411.2219,1467.094,1525.3547,1586.2333,1649.8303,1716.2845,1785.683,1858.0426,1933.7709,2012.9045,2095.4846,2181.7021,2271.7795,2365.8899,2464.1165,2566.8188,2674.1526,2786.8406,2903.5046,3025.5317,3153.0769,3288.4404,3424.1262,3573.0129,3721.575,3884.5876,4046.2703,4221.1519,4402.3628,4591.4844,4788.6426,4994.811,5210.4473,5435.8135,5671.2319,5916.9199,6173.8257,6441.5146,6721.209,7013.7461,7320.0327
18 Cyprus (CY),15 Rail transport,787.2242,967.3066,1061.6581,1061.6581,1061.6581,1061.6581,1061.6581,1061.6581,1328.0416,1209.0924,840.7158,883.4247,928.8536,977.2106,1028.5374,1083.0074,1141.0099,1202.5057,1267.9492,1337.4628,1411.2219,1467.094,1525.3547,1586.2333,1649.8303,1716.2845,1785.683,1858.0426,1933.7709,2012.9045,2095.4846,2181.7021,2271.7795,2365.8899,2464.1165,2566.8188,2674.1526,2786.8406,2903.5046,3025.5317,3153.0769,3288.4404,3424.1262,3573.0129,3721.575,3884.5876,4046.2703,4221.1519,4402.3628,4591.4844,4788.6426,4994.811,5210.4473,5435.8135,5671.2319,5916.9199,6173.8257,6441.5146,6721.209,7013.7461,7320.0327
