RTI,DPTI,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053,2054,2055,2056,2057,2058,2059,2060,2061,2062,2063,2064,2065,2066,2067,2068,2069,2070,2071,2072,2073,2074,2075,2076,2077,2078,2079,2080,2081,2082,2083,2084,2085,2086,2087,2088,2089,2090,2091,2092,2093,2094,2095,2096,2097,2098,2099,2100
37 Australia (AU),2 Male 15-19,702.626,708.488,716.277,741.96,763.413,776.336,779.431,775.192,779.933,782.394,779.867,772.663,763.751,760.268,759.518,761.925,767.904,777.475,791.122,809.251,829.558,848.526,863.973,878.525,889.173,897.191,905.037,914.094,925.875,938.711,951.075,960.578,965.804,969.296,969.023,965.954,961.879,957.978,956.192,954.791,953.636,952.415,950.944,951.508,952.461,953.679,955.11,956.738,958.3687749515764,960.0023295846776,961.6386686373144,963.2777968555736,964.9197189936322,966.56443981377,968.2119640863846,969.8622965900048,971.5154421113044,973.1714054451166,974.8301913944468,976.4918047704876,978.156250392632,979.8235330884884,981.4936576938932,983.166629052926,984.8424520179228,986.5211314494912,988.2026722165232,989.88707919621,991.574357274056,993.2645113438932,994.9575463078952,996.6534670765916,998.3522785688812,1000.0539857120482,1001.7585934417748,1003.4661067021568,1005.1765304457164,1006.889869633418,1008.6061292346822,1010.3253142273994,1012.0474295979456,1013.7724803411955,1015.5004714605384,1017.2314079678914,1018.9652948837146,1020.7021372370256,1022.441940065414,1024.184708415056,1025.9304473407292,1027.6791619058272,1029.4308571823742,1031.1855382510396,1032.943210201153,1034.703878130719,1036.4675471464311,1038.2342223636883,1040.003908906608,1041.7766119080425
37 Australia (AU),3 Male 20-24,673.95,699.03,721.124,751.051,779.085,805.606,830.475,851.138,853.266,855.016,858.53,863.194,865.924,858.527,846.615,832.605,820.079,811.222,804.93,802.38,803.813,809.115,818.005,831.914,849.988,870.238,889.562,905.828,919.905,930.669,939.332,948.011,957.841,969.323,981.885,994.152,1003.871,1009.571,1012.508,1011.937,1008.954,1005.292,1001.964,999.728,998.115,997.039,996.15,995.16,994.1709838879686,993.1829506860925,992.1958994175292,991.209829106408,990.2247387778276,989.240627457856,988.257494173528,987.2753379528466,986.2941578247802,985.3139528192625,984.334721967191,983.3564643004264,982.3791788517916,981.4028646550712,980.4275207450088,979.4531461573084,978.4797399286324,977.5073010965996,976.5358286997864,975.5653217777236,974.5957793708972,973.627200520747,972.6595842696648,971.6929296609944,970.7272357390304,969.762501549017,968.7987261371476,967.8359085505632,966.874047837352,965.9131430465482,964.9531932281308,963.9941974330236,963.0361547130929,962.0790641211476,961.122924710938,960.1677355371548,959.213495655428,958.2602041223264,957.3078599953562,956.3564623329604,955.4060101945172,954.4565026403408,953.5079387316782,952.5603175307097,951.6136381005476,950.6678995052358,949.7231008097476,948.779241079986,947.836319382782,946.8943347858948
37 Australia (AU),4 Male 25-29,680.475,666.108,664.101,681.148,713.443,756.409,801.341,841.934,865.52,881.516,890.714,896.202,901.325,907.262,912.216,915.215,914.654,909.705,899.999,886.784,872.006,858.624,848.723,843.119,840.803,842.181,847.567,856.933,870.763,889.188,909.991,929.792,946.443,960.639,971.43,979.986,988.564,998.477,1009.831,1022.374,1034.679,1044.457,1050.326,1053.256,1052.791,1049.878,1046.228,1042.993,1039.768002814874,1036.5529775153157,1033.3478932676544,1030.152719333559,1026.9674250697426,1023.7919799276698,1020.6263534532628,1017.4705152866096,1014.3244351616728,1011.1880829060002,1008.0614284404336,1004.9444417788218,1001.8370930277327,998.7393523861664,995.6511901452694,992.57257668805,989.5034824890936,986.4438781142802,983.393734220502,980.353021555382,977.3217109569928,974.2997733535776,971.2871797632716,968.2839012938232,965.2899091423176,962.3051745949,959.3296690265016,956.3633639005628,953.4062307687616,950.4582412707392,947.5193671338292,944.5895801727864,941.6688522895151,938.7571554728016,935.8544617980438,932.9607434269844,930.0759726074436,927.2001216730534,924.3331630429916,921.4750692217171,918.6258127987076,915.7853664481952,912.9537029289048,910.1307950837936,907.3166158397894,904.5111382075316,901.7143352811128,898.9261802378197,896.146646337877,893.3757069241899
37 Australia (AU),5 Male 30-34,733.276,746.964,752.14,751.675,743.433,732.774,729.426,739.957,760.788,793.264,831.131,865.568,891.566,910.354,922.374,929.256,934.339,939.585,943.166,946.817,949.189,948.025,942.235,933.125,920.073,905.26,892.094,882.78,876.978,874.965,876.93,882.894,892.706,906.518,924.876,945.57,965.347,982.126,996.052,1006.753,1015.375,1024.13,1034.274,1045.472,1058.022,1070.39,1080.262,1086.272,1092.3154364256077,1098.3924952992122,1104.5033636781316,1110.6482296603706,1116.8272823904108,1123.0407120650325,1129.2887099391692,1135.5714683317944,1141.889180631842,1148.2420413041575,1154.6302458954865,1161.0539910404898,1167.5134744678005,1174.008895006106,1180.5404525902725,1187.1083482674944,1193.7127842034872,1200.3539636887074,1207.0320911446106,1213.7473721299448,1220.5000133470762,1227.290222648353,1234.1182090425025,1240.984182701064,1247.8883549648606,1254.830938350501,1261.8121465569234,1268.8321944719726,1275.8912981790145,1282.9896749635868,1290.1275433200883,1297.3051229585035,1304.5226348111655,1311.7803010395571,1319.078345041149,1326.4169914562754,1333.796466175049,1341.2169963443152,1348.6788103746424,1356.1821379473529,1363.7272100215937,1371.3142588414444,1378.9435179430668,1386.6152221618931,1394.329607639854,1402.0869118326473,1409.887373517048,1417.731232798257,1425.618731117292,1433.5501112584195
37 Australia (AU),6 Male 35-39,735.613,725.408,725.176,733.367,752.761,777.164,797.259,807.708,805.398,795.374,784.578,782.207,792.466,808.877,835.251,867.236,897.596,921.591,938.125,948.9,955.33,960.1,964.829,968.81,972.39,974.599,973.69,968.66,959.127,946.214,932.007,919.585,910.953,905.069,902.891,904.773,910.877,921.036,934.452,952.539,973.229,993.261,1010.438,1024.057,1034.602,1043.273,1052.252,1062.729,1073.310316769177,1083.996988962521,1094.7900655766405,1105.6906060527303,1116.6996803805666,1127.818369203536,1139.0477639247108,1150.38896681398,1161.843091116248,1173.4112611607095,1185.094612471214,1196.894291877726,1208.8114576288986,1220.8472795057664,1233.00293893657,1245.279629112724,1257.6785551059404,1270.2009339865174,1282.847994942806,1295.620979401867,1308.5211411513276,1321.5497464624532,1334.7080742144433,1347.9974160199658,1361.4190763519407,1374.9743726715858,1388.6646355577388,1402.4912088374651,1416.4554497179672,1430.558728919808,1444.8024308114582,1459.1879535451872,1473.7167091943024,1488.3901238917597,1503.2096379701495,1518.1767061030812,1533.29279744797,1548.5593957902515,1563.9779996890272,1579.5501226241624,1595.277293144849,1611.1610550196458,1627.2029673880147,1643.4046049133644,1659.7675579376184,1676.293432637322,1692.9838511813032,1709.840451889904,1726.8648893957966,1744.0588348064014
37 Australia (AU),7 Male 40-44,764.243,776.905,783.88,779.438,769.92,760.168,756.429,761.467,771.464,788.42,807.149,820.72,826.388,826.167,818.213,807.814,803.525,810.368,825.489,851.199,882.844,912.696,935.915,953.104,963.98,970.165,974.842,979.895,983.745,987.608,990.277,989.711,984.904,975.776,963.059,948.836,936.344,927.755,921.998,919.926,921.85,927.941,938.125,951.675,969.868,990.536,1010.431,1027.507,1044.8715796021695,1062.529615720704,1080.486067688277,1098.745978648892,1117.3144769742682,1136.1967777041673,1155.3981840110564,1174.924088689528,1194.7799756708878,1214.9714215633396,1235.5040972181994,1256.3837693225769,1277.6163020189729,1299.2076585522502,1321.1639029444336,1343.4912016978162,1366.1958255268476,1389.2841511192892,1412.7626629271344,1436.6379549877934,1460.9167327760556,1485.6058150873505,1510.712135952834,1536.2427465868411,1562.2048173672476,1588.6056398493004,1615.4526288134816,1642.7533243479802,1670.515393966357,1698.7466347609975,1727.454975592958,1756.648479318819,1786.3353450551713,1816.5239104813727,1847.2226541812197,1878.440198024192,1910.185309586942,1942.4669046157037,1975.294049530317,2008.67596397057,2042.6220233855736,2077.141761666893,2112.2448738261837,2147.941218718072,2184.2408218090595,2221.153877993214,2258.6907544554483,2296.861993583188,2335.678315927244,2375.150623212722
37 Australia (AU),8 Male 44-49,688.941,704.436,722.181,738.568,756.599,772.638,783.035,786.927,786.439,780.946,774.202,771.303,774.701,782.549,796.33,812.586,825.466,831.536,830.347,822.193,812.097,807.967,814.503,830.217,855.826,887.027,916.614,939.926,956.809,967.766,974.344,979.384,984.553,988.776,992.709,995.32,994.743,989.986,981.017,968.407,954.36,942.08,933.629,928.121,926.173,928.164,934.267,944.376,954.5943818801262,964.9233291793736,975.364038242922,985.9177183607017,996.5855919074588,1007.3688944843371,1018.26887506199,1029.2867961252423,1040.4239338193167,1051.6815780976433,1063.061032871267,1074.5636161598725,1086.1906602444433,1097.9435118215738,1109.8235321594473,1121.832097255506,1133.9705979958253,1146.2404403162109,1158.643045365042,1171.1798496678753,1183.8523052938283,1196.6618800237668,1209.610057520307,1222.6983374996626,1235.9282359053473,1249.3012850837588,1262.8190339616615,1276.483048225591,1290.294910503197,1304.2562205465535,1318.3685954174468,1332.633669674672,1347.0530955633535,1361.6285432063185,1376.3617007975342,1391.2542747976456,1406.3079901316232,1421.5245903885525,1436.9058380235836,1452.453514562068,1468.1694208059016,1484.0553770421025,1500.113223253644,1516.344819332571,1532.7520452954195,1549.3368015009703,1566.1010088703551,1583.0466091095482,1600.1755649342624,1617.4898602972798
37 Australia (AU),9 Male 50-54,652.929,651.841,657.037,663.45,675.504,692.122,710.434,727.651,742.051,755.906,767.902,776.186,780.104,781.52,777.342,770.762,766.933,768.934,776.379,790.36,806.968,819.836,825.459,825.242,817.525,807.381,803.042,809.405,825.256,851.114,882.398,911.689,934.407,951.852,963.161,969.741,974.504,979.287,983.976,988.3,991.072,990.388,985.361,977.04,965.017,951.246,938.865,930.079,921.375220336257,912.7528915819904,904.2112515107988,895.749545029277,887.3670241102659,879.0629477267253,870.8365817862257,862.6871990660541,854.614079148926,846.6165083592996,838.6937797002859,830.845192791149,823.0700538053916,815.3676754094196,807.7373767017808,800.1784831529725,792.6903265458116,785.2722449163637,777.9235824954243,770.6436896505479,763.4319228286196,756.2876444989638,749.2102230969859,742.199032968341,735.2534543136251,728.3728731335837,721.5566811748337,714.8042758760929,708.1150603149126,701.4884431549089,694.9238385934872,688.4206663100572,681.9783514147312,675.5963243975029,669.2740210779026,663.0108825551218,656.8063551586065,650.6598903991112,644.5709449202121,638.5389804502735,632.5634637548635,626.6438665896159,620.779665653532,614.9703425427206,609.2153837045698,603.5142803923487,597.8665286202331,592.2716291187526,586.7290872906543,581.2384131671799
37 Australia (AU),10 Male 55-59,573.633,605.052,628.289,640.076,643.48,641.967,641.54,646.103,655.973,669.695,685.147,699.917,713.018,727.173,741.067,753.457,762.569,767.4,767.927,763.874,758.116,755.129,757.559,765.451,779.358,795.645,808.406,814.225,813.707,806.251,796.744,792.975,799.5,815.43,841.116,872.093,901.145,923.693,940.841,952.085,958.879,963.985,968.992,973.724,978.197,981.203,980.79,975.952,971.137864684591,966.3474763350524,961.5807178133412,956.8374725592288,952.1176245874492,947.4210584848646,942.7476594076412,938.0973130784432,933.4699057836364,928.865324370509,924.283456244504,919.724189366466,915.1874122499016,910.6730139582542,906.1808841021892,901.7109128368965,897.2629908594039,892.8370094059044,888.4328602490963,884.0504356955372,879.6896285830104,875.3503322779045,871.0324406726061,866.7358481829048,862.4604497454116,858.2061408149898,853.9728173621986,849.7603758707495,845.5687133349745,841.3977272573078,837.2473156457794,833.117377011521,829.0078103662842,824.9185152199714,820.8493915781783,816.8003399397488,812.771261294342,808.7620571200111,804.7726293807942,800.8028805243171,796.8527134794078,792.9220316537233,789.0107389313866,785.1187396706378,781.2459387014941,777.3922413234237,773.5575533030294,769.7417808717445,765.94483072354,762.1666100126432
37 Australia (AU),11 Male 60-64,422.162,437.807,460.869,488.271,522.59,558.717,589.236,609.862,619.239,621.202,620.386,622.26,629.071,639.278,651.709,665.657,679.944,693.712,706.832,720.607,733.513,743.242,748.578,749.581,745.789,740.206,737.554,740.517,748.15,762.086,778.551,791.475,797.428,797.079,789.948,780.848,777.488,784.334,800.097,825.54,856.224,885.035,907.49,924.364,935.663,942.708,948.108,953.388,958.6974042450862,964.036376487082,969.4050813897428,974.803684533834,980.232352422238,985.6912524850892,991.180553084938,996.7004235219435,1002.2510340390955,1007.8325558274644,1013.4451610314802,1019.0890227542444,1024.7643150628658,1030.4712129938316,1036.209892558404,1041.9805307480497,1047.783305539898,1053.618395902231,1059.485981800002,1065.386244200387,1071.3193650783653,1077.2855274223325,1083.2849152397437,1089.317713562789,1095.384108454101,1101.4842870124903,1107.6184373787212,1113.7867487413084,1119.9894113423563,1126.2266164834246,1132.4985565314282,1138.8054249245713,1145.1474161783124,1151.5247258913637,1157.937550751724,1164.386088542745,1170.8705381492307,1177.3910995635715,1183.947973891914,1190.54136336036,1197.1714713212073,1203.8385022592188,1210.5426617979306,1217.284156705993,1224.0631949035485,1230.879985468643,1237.7347386436766,1244.627665841885,1251.5589796538611,1258.5288938541134
37 Australia (AU),12 Male OAPs,1109.665,1139.255,1172.1139999999998,1202.4740000000004,1235.4060000000002,1272.1049999999998,1314.2599999999998,1362.4880000000005,1420.233,1482.1350000000002,1545.3669999999995,1606.562,1664.5959999999998,1722.5079999999996,1777.541,1831.081,1885.593,1942.726,2000.161,2059.138,2119.914,2182.3579999999997,2246.476,2308.142,2370.467000000001,2432.837,2494.199,2553.964,2604.434,2652.048,2698.647,2746.894,2798.557,2845.71,2895.46,2946.28,2995.454,3041.7390000000005,3078.398,3110.923,3142.561,3178.47,3222.3150000000005,3265.2939999999994,3313.9310000000005,3367.607,3424.509,3483.55,3543.608909335616,3604.7032774964487,3666.8509565379313,3730.0701062977823,3794.3791997023927,3859.797028164701,3926.3427070751295,3994.0356813871913,4062.895731299393,4132.942978035099,4204.197889722051,4276.6812873732415,4350.414350970915,4425.418625655453,4501.716028020967,4579.328852519425,4658.279777975191,4738.591874211887,4820.2886087935,4903.393853881709,4987.931893211444,5073.927429186703,5161.40559009871,5250.391937468513,5340.912473516186,5432.993648758788,5526.662369739334,5621.946006889005,5718.872402524915,5817.469878985767,5917.767246907767,6019.793813643227,6123.579391824306,6229.154308074402,6336.549411869727,6445.796084553665,6556.926248506552,6669.972376473533,6784.967501053254,6901.945224350137,7020.939727793071,7141.98578212338,7265.118757554996,7390.374634109797,7517.790012131136,7647.402122978628,7779.248839907328,7913.368689134464,8049.800861096982,8188.585221903168
37 Australia (AU),13 Female Children,1914.573,1920.312,1931.445,1944.205,1963.773,1989.96,2019.166,2047.609,2084.401,2113.95,2139.904,2167.17,2197.769,2237.4040000000005,2281.549,2326.289,2365.297,2395.177,2426.779,2447.733,2460.531,2470.159,2479.281,2487.877,2497.2450000000003,2505.597,2509.874,2508.975,2513.097,2512.571,2508.757,2504.109,2500.086,2503.451,2507.223,2511.568,2516.1620000000003,2520.886,2533.151,2545.887,2559.021,2572.205,2585.048,2605.336,2624.971,2643.726,2661.3630000000003,2677.603,2693.9420986949167,2710.3809007985024,2726.920014714555,2743.560052559435,2760.301630184721,2777.1453672000025,2794.091886995809,2811.141816766687,2828.295787534407,2845.554434171321,2862.9183954238606,2880.388313936173,2897.9648362739085,2915.648612948149,2933.440298439485,2951.340551222235,2969.3500337888177,2987.4694126742725,3005.6993584809247,3024.040545903208,3042.493653752633,3061.0593649829093,3079.7383667152253,3098.531350263676,3117.4390111608486,3136.462049183566,3155.601168378783,3174.8570770896467,3194.2304879817107,3213.722118069309,3233.3326887420985,3253.06292579175,3272.9135594388163,3292.885324359756,3312.978959714122,3333.1952091719213,3353.534820941136,3373.9985477954147,3394.5871471019345,3415.3013808494297,3436.1420156763943,3457.1098228994542,3478.205578541915,3499.430063362483,3520.784062884159,3542.268367423314,3563.883772118936,3585.6310769620604,3607.511086825376,3629.524611493016
37 Australia (AU),14 Female 15-19,664.547,668.626,673.639,692.869,708.281,717.13,718.914,715.748,723.323,729.367,732.082,730.782,726.463,726.17,726.603,728.652,733.706,742.431,755.975,773.901,793.882,812.401,827.282,841.995,852.894,861.064,868.714,877.113,888.818,901.191,912.783,921.405,925.796,929.495,929.531,926.731,922.703,918.535,917.281,916.221,915.163,913.773,911.851,912.815,913.999,915.193,916.298,917.293,918.2890804618148,919.2862425587088,920.2844874652196,921.2838163571608,922.2842304116228,923.285730806974,924.2883187228628,925.291995340218,926.2967618412508,927.3026194094572,928.3095692296164,929.3176124877962,930.3267503713508,931.3369840689248,932.3483147704528,933.3607436671616,934.3742719515724,935.3889008175,936.4046314600567,937.4214650756522,938.4394028619952,939.4584460180948,940.4785957442624,941.4998532421132,942.5222197145664,943.545696365848,944.5702844014916,945.5959850283396,946.6227994545452,947.6507288895732,948.679774544202,949.7099376305252,950.7412193619514,951.773620953208,952.8071436203408,953.8417885807164,954.8775570530232,955.9144502572732,956.9524694148027,957.991615748275,959.03189048168,960.0732948403378,961.1158300508984,962.159497341344,963.2042979409904,964.250233080488,965.2973039918236,966.3455119083224,967.394858064648,968.4453436968053
37 Australia (AU),15 Female 20-24,653.063,673.815,691.498,716.594,738.954,758.771,776.454,790.725,799.023,805.673,810.977,814.815,816.258,810.25,802.907,795.231,788.473,783.346,779.395,777.55,778.452,782.867,791.057,804.629,822.474,842.535,861.612,877.496,891.688,902.71,911.575,920.18,929.516,940.695,952.714,964.256,973.217,978.209,981.128,980.77,978.077,974.576,971.113,969.189,967.849,966.896,965.926,964.61,963.2957929489422,961.9833764040716,960.6727479259604,959.3639050785056,958.0568454289224,956.7515665477404,955.4480660087996,954.1463413892454,952.8463902695238,951.5482102333776,950.2517988678412,948.9571537632366,947.6642725131694,946.3731527145228,945.083791967455,943.7961878753928,942.510338045029,941.2262400863166,939.9438916124648,938.6632902399352,937.3844335884364,936.1073192809196,934.8319449435754,933.5583082058278,932.2864067003306,931.0162380629636,929.7477999328264,928.481089952236,927.2161057667216,925.9528450250198,924.6913053790706,923.4314844840136,922.173379998182,920.9169895831008,919.6623109034796,918.4093416272108,917.1580794253634,915.9085219721796,914.6606669450704,913.4145120246104,912.1700548945356,910.9272932417368,909.6862247562564,908.4468471312836,907.2091580631512,905.97315525133,904.7388363984252,903.5061992101724,902.2752413954324,901.0459606661876
37 Australia (AU),16 Female 25-29,680.933,665.821,661.845,675.507,702.718,739.247,777.229,810.87,833.069,851.366,866.158,878.555,889.15,890.918,889.121,884.549,878.319,871.181,861.954,852.694,843.949,836.319,830.331,826.716,824.956,825.883,830.639,839.663,852.999,871.105,891.765,911.539,928.183,942.189,953.052,961.81,970.493,980.214,990.948,1002.758,1014.332,1023.548,1029.023,1031.626,1031.193,1028.55,1025.201,1022.12,1019.0482592194116,1015.985749831833,1012.932444094488,1009.8883143479748,1006.8533330160154,1003.827472605206,1000.8107057047672,997.8030049862972,994.804343203522,991.8146931920512,988.8340278691294,985.8623202333928,982.8995433646236,979.9456704235064,977.0006746513848,974.0645293700196,971.1372079813466,968.2186839672356,965.308930889251,962.407922388411,959.5156321849496,956.6320340780792,953.7571019457514,950.8908097444224,948.0331315088154,945.1840413516866,942.34351346359,939.511522112644,936.6880416442976,933.8730464810992,931.066511122464,928.2684101444428,925.4787181994926,922.697410016246,919.9244603992832,917.1598442289028,914.4035364608952,911.655512126315,908.9157463312551,906.1842142566214,903.4608911579076,900.7457523649708,898.0387732818092,895.3399293863379,892.6491962301674,889.9665494383821,887.2919647093197,884.6254178143505,881.9668845976585,879.316340976022
37 Australia (AU),17 Female 30-34,740.138,754.289,759.97,759.212,750.67,739.805,735.935,745.017,761.084,789.246,824.284,858.283,886.555,905.892,919.319,927.625,932.747,935.876,934.768,931.374,926.019,919.1,911.103,902.356,893.201,884.423,877.041,871.738,867.984,866.515,867.996,873.342,882.942,896.256,914.274,934.818,954.588,971.438,985.16,995.887,1004.675,1013.538,1023.568,1034.147,1045.95,1057.564,1066.852,1072.53,1078.23821945312,1083.9768191933413,1089.7459609106363,1095.5458071555236,1101.376521343648,1107.2382677603853,1113.131211565471,1119.0555187976536,1125.0113563793734,1130.9988921214651,1137.018294727886,1143.0697338004704,1149.153379843707,1155.2694042695434,1161.4179794022164,1167.5992784831062,1173.8134756756192,1180.0607460700935,1186.3412656887342,1192.6552114905703,1199.0027613764432,1205.384094194018,1211.7993897428228,1218.2488287793149,1224.7325930219731,1231.25086515642,1237.8038288405653,1244.3916687097849,1251.01457038212,1257.6727204635083,1264.3663065530427,1271.0955172482545,1277.8605421504296,1284.6615718699502,1291.4987980316646,1298.3724132802872,1305.2826112858263,1312.2295867490402,1319.2135354069242,1326.2346540382248,1333.2931404689846,1340.3891935781155,1347.5230133030038,1354.6948006451414,1361.9047576757914,1369.15308754168,1376.439994470721,1383.7656837777708,1391.1303618704117,1398.5342362547683
37 Australia (AU),18 Female 35-39,732.7,726.468,728.698,739.078,759.401,784.176,804.859,816.551,814.576,804.693,793.399,789.59,797.854,813.327,838.182,868.498,897.661,921.292,938.15,950.257,958.088,962.844,965.347,964.733,961.352,955.874,949.157,941.779,932.854,923.902,915.625,908.804,903.997,900.319,898.761,900.141,905.519,915.305,928.406,946.251,966.793,986.735,1003.84,1017.461,1028.146,1036.962,1045.915,1056.111,1066.4063947079833,1076.8021530635313,1087.2992534518382,1097.898683795791,1108.6014416489454,1119.4085342894114,1130.32097881465,1141.3398022371982,1152.4660415813237,1163.700743980623,1175.0449667765736,1186.499777618042,1198.0662545617647,1209.7454861738097,1221.5385716320243,1233.4466208294834,1245.470754478946,1257.61210421833,1269.871812717214,1282.25103378438,1294.7509324764017,1307.3726852072923,1320.117479859223,1332.9865158943169,1345.981004467536,1359.1021685406697,1372.3512429974285,1385.7294747596677,1399.2381229047369,1412.8784587839784,1426.6517661423793,1440.5593412393882,1454.6024929709124,1468.7825429925028,1483.1008258437405,1497.5586890738336,1512.1574933684435,1526.8986126777422,1541.7834343457196,1556.8133592407537,1571.9898018874496,1587.3141905997684,1602.7879676154491,1618.4125892317445,1634.1895259424784,1650.12026257644,1666.2062984371264,1682.4491474438482,1698.85033827421,1715.411414507981
37 Australia (AU),19 Female 40-44,757.423,767.638,773.782,772.42,766.757,760.573,759.516,766.567,779.223,798.6,818.858,832.837,837.893,837.39,828.964,817.899,812.678,818.343,832.302,856.495,886.591,915.365,938.24,955.846,968.137,975.755,980.358,983.014,982.505,979.513,974.466,967.958,960.589,952.193,943.477,935.138,928.105,923.102,919.657,918.26,919.681,924.973,934.609,948.018,966.098,986.647,1006.371,1023.203,1040.31652264324,1057.7162765204196,1075.4070489755,1093.3937074228872,1111.681200686646,1130.2745603621113,1149.1789022002754,1168.3994275153282,1187.9414246157394,1207.8102702592766,1228.0114311323584,1248.5504653541514,1269.4330240058227,1290.6648526853714,1312.2517930884635,1334.1997846157085,1356.514866006817,1379.2031770020933,1402.270960031711,1425.72456193325,1449.5704356979556,1473.8151422462047,1498.4653522326691,1523.5278478816697,1549.0095248532282,1574.9173941403296,1601.258583997917,1628.0403419041493,1655.2700365544629,1682.9551598889834,1711.1033291538483,1739.722288997005,1768.819913599063,1798.404208839784,1828.4833145008088,1859.0655065052265,1890.1591991945984,1921.77294764407,1953.9154500162024,1986.59554995417,2019.822239014992,2053.6046591434542,2087.952105187411,2122.8740274551574,2158.380034315575,2194.4798948417624,2231.1835414988864,2268.5010728769857,2306.442756469484,2345.01903149817
37 Australia (AU),20 Female 45-49,697.956,712.301,727.971,741.901,757.447,772.287,783.598,790.175,790.38,786.925,783.708,784.885,791.565,800.673,814.298,829.426,840.928,845.813,843.95,835.186,824.444,819.474,824.907,839.462,863.625,893.388,921.977,944.91,962.39,974.814,982.78,987.651,990.288,990.215,987.337,982.264,975.729,968.287,960.057,951.405,943.176,936.264,931.253,928.069,926.814,928.3,933.562,943.037,952.6081646093136,962.2764698313272,972.042901575177,981.9084557562863,991.8741383979224,1001.9409657337826,1012.1099643116248,1022.3821710979472,1032.758633583731,1043.240409891256,1053.828568882003,1064.524190265647,1075.3283647101582,1086.2421939530243,1097.266790913596,1108.403279806574,1119.6527962566518,1131.0164874143163,1142.4955120728296,1154.0910407863914,1165.8042559895073,1177.6363521175638,1189.5885357286295,1201.6620256264928,1213.8580529849448,1226.1778614733284,1238.622707383359,1251.1938597572318,1263.8926005170313,1276.7202245954525,1289.6780400678497,1302.7673682856253,1315.9895440109722,1329.3459155529845,1342.837844905148,1356.4667078842288,1370.2338942705676,1384.1408079498024,1398.188867056026,1412.3795041163992,1426.7141661972282,1441.1943150515292,1455.8214272680862,1470.5969944220249,1485.5225232269129,1500.5995356884046,1515.8295692594452,1531.2141769970494,1546.7549277206726,1562.453406172188
37 Australia (AU),21 Female 50-54,650.228,654.897,663.6,672.437,685.115,700.885,717.909,734.537,750.711,765.791,777.862,785.499,789.108,791.968,790.48,787.156,785.997,789.39,797.664,811.378,826.95,838.596,843.15,842.238,833.886,823.052,817.802,822.967,837.796,862.319,892.236,920.546,942.849,961.007,973.835,981.795,986.333,988.478,988.908,986.456,981.561,974.892,967.079,959.513,951.421,943.367,936.2,930.688,925.2084526212348,919.7611667946504,914.3459525761372,908.962621139906,903.610984771904,898.2908568632704,893.0020519038275,887.7443854756134,882.5176742464512,877.321735963556,872.15638944718,867.021454584295,861.9167523223118,856.8421046628367,851.7973346554649,846.7822663916099,841.7967249983707,836.8405366324328,831.9135284740071,827.0155287208038,822.1463665820415,817.3058722724919,812.4938770065593,807.7102129923953,802.9547134260482,798.2272124856461,793.5275453256152,788.8555480709315,784.2110578114067,779.5939125960077,775.0039514272091,770.4410142553796,765.904941973201,761.39557641012,756.9127603268337,752.4563374098057,748.0261522658162,743.6220504165434,739.2438782931766,734.8914832310617,730.5647134643776,726.2634181208446,721.9874472164629,717.7366516502835,713.5108831992086,709.3099945128232,705.1338391082572,700.9822713650776,696.8551465202108,692.7523206628947
37 Australia (AU),22 Female 55-59,557.102,589.303,614.611,629.625,637.775,641.897,646.694,655.134,668.034,684.447,702.988,721.031,736.538,750.506,762.252,771.543,778.154,782.011,783.519,781.891,779.266,778.909,782.73,791.399,805.058,820.392,831.986,836.702,835.583,827.449,817.115,812.282,817.488,832.476,856.939,886.699,914.892,937.06,955.024,967.809,975.944,980.761,983.044,983.574,981.323,976.68,970.234,962.503,954.83360200632,947.225315163032,939.677652525436,932.1901310288956,924.7622714579218,917.3935984155,910.0836402926656,902.8319292383192,895.6380011292844,888.5013955406012,881.4216557160595,874.3983285389652,867.4309645031401,860.5191176841523,853.6623457107767,846.8602097366818,840.1122744123434,833.4181078571808,826.7772816319158,820.1893707111522,813.6539534561726,807.1706115879538,800.7389301603947,794.3584975337604,788.0289053483358,781.7497484982896,775.5206251057472,769.3411364950695,763.2108871673371,757.1294847750376,751.0965400969542,745.1116670132556,739.1744824807828,733.2846065085342,727.4416621333452,721.6452753957617,715.8950753161064,710.1906938707349,704.531765968482,698.9179294272949,693.3488249510528,687.8240961065717,682.3433893007912,676.9063537581445,671.5126414981082,666.1619073129305,660.8538087455373,655.5880060676146,650.364162257865,645.1819429804377
