RTI,FUTI,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053,2054,2055,2056,2057,2058,2059,2060,2061,2062,2063,2064,2065,2066,2067,2068,2069,2070
35 Japan (JA),5 Non-ferrous metals,397.4799,487.5403,404.6112,404.6112,404.6112,404.6112,404.6112,404.6112,534.5428,343.9876,224.9339,230.6926,236.6309,242.7312,249.0519,255.5545,262.2154,269.107,276.1817,283.4299,290.9041,300.4402,310.2986,320.4962,331.09,342.0411,353.3944,365.1422,377.3063,389.939,402.9976,416.5448,430.5763,445.1269,460.2211,475.8372,492.0363,508.8401,526.2128,544.2162,562.8918,582.2415,602.2775,623.0458,644.9476,666.8932,689.9435,713.8498,738.6547,764.3373,790.9585,818.5507,847.126,876.7421,907.4863,939.2311,972.1833,1006.2957,1041.7286,1078.3225,1116.2972
35 Japan (JA),6 Chemicals,397.4799,487.5403,404.6112,404.6112,404.6112,404.6112,404.6112,404.6112,534.5428,343.9876,224.9339,230.6926,236.6309,242.7312,249.0519,255.5545,262.2154,269.107,276.1817,283.4299,290.9041,300.4402,310.2986,320.4962,331.09,342.0411,353.3944,365.1422,377.3063,389.939,402.9976,416.5448,430.5763,445.1269,460.2211,475.8372,492.0363,508.8401,526.2128,544.2162,562.8918,582.2415,602.2775,623.0458,644.9476,666.8932,689.9435,713.8498,738.6547,764.3373,790.9585,818.5507,847.126,876.7421,907.4863,939.2311,972.1833,1006.2957,1041.7286,1078.3225,1116.2972
35 Japan (JA),7 Non-metallics nes,397.4799,487.5403,404.6112,404.6112,404.6112,404.6112,404.6112,404.6112,534.5428,343.9876,224.9339,230.6926,236.6309,242.7312,249.0519,255.5545,262.2154,269.107,276.1817,283.4299,290.9041,300.4402,310.2986,320.4962,331.09,342.0411,353.3944,365.1422,377.3063,389.939,402.9976,416.5448,430.5763,445.1269,460.2211,475.8372,492.0363,508.8401,526.2128,544.2162,562.8918,582.2415,602.2775,623.0458,644.9476,666.8932,689.9435,713.8498,738.6547,764.3373,790.9585,818.5507,847.126,876.7421,907.4863,939.2311,972.1833,1006.2957,1041.7286,1078.3225,1116.2972
35 Japan (JA),8 Ore-extra.(non-energy),397.4799,487.5403,404.6112,404.6112,404.6112,404.6112,404.6112,404.6112,534.5428,343.9876,224.9339,230.6926,236.6309,242.7312,249.0519,255.5545,262.2154,269.107,276.1817,283.4299,290.9041,300.4402,310.2986,320.4962,331.09,342.0411,353.3944,365.1422,377.3063,389.939,402.9976,416.5448,430.5763,445.1269,460.2211,475.8372,492.0363,508.8401,526.2128,544.2162,562.8918,582.2415,602.2775,623.0458,644.9476,666.8932,689.9435,713.8498,738.6547,764.3373,790.9585,818.5507,847.126,876.7421,907.4863,939.2311,972.1833,1006.2957,1041.7286,1078.3225,1116.2972
35 Japan (JA),"9 Food, drink & tob.",397.4799,487.5403,404.6112,404.6112,404.6112,404.6112,404.6112,404.6112,534.5428,343.9876,224.9339,230.6926,236.6309,242.7312,249.0519,255.5545,262.2154,269.107,276.1817,283.4299,290.9041,300.4402,310.2986,320.4962,331.09,342.0411,353.3944,365.1422,377.3063,389.939,402.9976,416.5448,430.5763,445.1269,460.2211,475.8372,492.0363,508.8401,526.2128,544.2162,562.8918,582.2415,602.2775,623.0458,644.9476,666.8932,689.9435,713.8498,738.6547,764.3373,790.9585,818.5507,847.126,876.7421,907.4863,939.2311,972.1833,1006.2957,1041.7286,1078.3225,1116.2972
35 Japan (JA),"10 Tex., cloth. & footw.",397.4799,487.5403,404.6112,404.6112,404.6112,404.6112,404.6112,404.6112,534.5428,343.9876,224.9339,230.6926,236.6309,242.7312,249.0519,255.5545,262.2154,269.107,276.1817,283.4299,290.9041,300.4402,310.2986,320.4962,331.09,342.0411,353.3944,365.1422,377.3063,389.939,402.9976,416.5448,430.5763,445.1269,460.2211,475.8372,492.0363,508.8401,526.2128,544.2162,562.8918,582.2415,602.2775,623.0458,644.9476,666.8932,689.9435,713.8498,738.6547,764.3373,790.9585,818.5507,847.126,876.7421,907.4863,939.2311,972.1833,1006.2957,1041.7286,1078.3225,1116.2972
35 Japan (JA),11 Paper & pulp,397.4799,487.5403,404.6112,404.6112,404.6112,404.6112,404.6112,404.6112,534.5428,343.9876,224.9339,230.6926,236.6309,242.7312,249.0519,255.5545,262.2154,269.107,276.1817,283.4299,290.9041,300.4402,310.2986,320.4962,331.09,342.0411,353.3944,365.1422,377.3063,389.939,402.9976,416.5448,430.5763,445.1269,460.2211,475.8372,492.0363,508.8401,526.2128,544.2162,562.8918,582.2415,602.2775,623.0458,644.9476,666.8932,689.9435,713.8498,738.6547,764.3373,790.9585,818.5507,847.126,876.7421,907.4863,939.2311,972.1833,1006.2957,1041.7286,1078.3225,1116.2972
35 Japan (JA),12 Engineering etc,397.4799,487.5403,404.6112,404.6112,404.6112,404.6112,404.6112,404.6112,534.5428,343.9876,224.9339,230.6926,236.6309,242.7312,249.0519,255.5545,262.2154,269.107,276.1817,283.4299,290.9041,300.4402,310.2986,320.4962,331.09,342.0411,353.3944,365.1422,377.3063,389.939,402.9976,416.5448,430.5763,445.1269,460.2211,475.8372,492.0363,508.8401,526.2128,544.2162,562.8918,582.2415,602.2775,623.0458,644.9476,666.8932,689.9435,713.8498,738.6547,764.3373,790.9585,818.5507,847.126,876.7421,907.4863,939.2311,972.1833,1006.2957,1041.7286,1078.3225,1116.2972
35 Japan (JA),13 Other industry,397.4799,487.5403,404.6112,404.6112,404.6112,404.6112,404.6112,404.6112,534.5428,343.9876,224.9339,230.6926,236.6309,242.7312,249.0519,255.5545,262.2154,269.107,276.1817,283.4299,290.9041,300.4402,310.2986,320.4962,331.09,342.0411,353.3944,365.1422,377.3063,389.939,402.9976,416.5448,430.5763,445.1269,460.2211,475.8372,492.0363,508.8401,526.2128,544.2162,562.8918,582.2415,602.2775,623.0458,644.9476,666.8932,689.9435,713.8498,738.6547,764.3373,790.9585,818.5507,847.126,876.7421,907.4863,939.2311,972.1833,1006.2957,1041.7286,1078.3225,1116.2972
35 Japan (JA),14 Construction,397.4799,487.5403,404.6112,404.6112,404.6112,404.6112,404.6112,404.6112,534.5428,343.9876,224.9339,230.6926,236.6309,242.7312,249.0519,255.5545,262.2154,269.107,276.1817,283.4299,290.9041,300.4402,310.2986,320.4962,331.09,342.0411,353.3944,365.1422,377.3063,389.939,402.9976,416.5448,430.5763,445.1269,460.2211,475.8372,492.0363,508.8401,526.2128,544.2162,562.8918,582.2415,602.2775,623.0458,644.9476,666.8932,689.9435,713.8498,738.6547,764.3373,790.9585,818.5507,847.126,876.7421,907.4863,939.2311,972.1833,1006.2957,1041.7286,1078.3225,1116.2972
35 Japan (JA),15 Rail transport,397.4799,487.5403,404.6112,404.6112,404.6112,404.6112,404.6112,404.6112,534.5428,343.9876,224.9339,230.6926,236.6309,242.7312,249.0519,255.5545,262.2154,269.107,276.1817,283.4299,290.9041,300.4402,310.2986,320.4962,331.09,342.0411,353.3944,365.1422,377.3063,389.939,402.9976,416.5448,430.5763,445.1269,460.2211,475.8372,492.0363,508.8401,526.2128,544.2162,562.8918,582.2415,602.2775,623.0458,644.9476,666.8932,689.9435,713.8498,738.6547,764.3373,790.9585,818.5507,847.126,876.7421,907.4863,939.2311,972.1833,1006.2957,1041.7286,1078.3225,1116.2972
35 Japan (JA),16 Road transport,397.4799,487.5403,404.6112,404.6112,404.6112,404.6112,404.6112,404.6112,534.5428,343.9876,224.9339,230.6926,236.6309,242.7312,249.0519,255.5545,262.2154,269.107,276.1817,283.4299,290.9041,300.4402,310.2986,320.4962,331.09,342.0411,353.3944,365.1422,377.3063,389.939,402.9976,416.5448,430.5763,445.1269,460.2211,475.8372,492.0363,508.8401,526.2128,544.2162,562.8918,582.2415,602.2775,623.0458,644.9476,666.8932,689.9435,713.8498,738.6547,764.3373,790.9585,818.5507,847.126,876.7421,907.4863,939.2311,972.1833,1006.2957,1041.7286,1078.3225,1116.2972
35 Japan (JA),17 Domestic aviation,397.4799,487.5403,404.6112,404.6112,404.6112,404.6112,404.6112,404.6112,534.5428,343.9876,224.9339,230.6926,236.6309,242.7312,249.0519,255.5545,262.2154,269.107,276.1817,283.4299,290.9041,300.4402,310.2986,320.4962,331.09,342.0411,353.3944,365.1422,377.3063,389.939,402.9976,416.5448,430.5763,445.1269,460.2211,475.8372,492.0363,508.8401,526.2128,544.2162,562.8918,582.2415,602.2775,623.0458,644.9476,666.8932,689.9435,713.8498,738.6547,764.3373,790.9585,818.5507,847.126,876.7421,907.4863,939.2311,972.1833,1006.2957,1041.7286,1078.3225,1116.2972
35 Japan (JA),18 Other transp. serv.,397.4799,487.5403,404.6112,404.6112,404.6112,404.6112,404.6112,404.6112,534.5428,343.9876,224.9339,230.6926,236.6309,242.7312,249.0519,255.5545,262.2154,269.107,276.1817,283.4299,290.9041,300.4402,310.2986,320.4962,331.09,342.0411,353.3944,365.1422,377.3063,389.939,402.9976,416.5448,430.5763,445.1269,460.2211,475.8372,492.0363,508.8401,526.2128,544.2162,562.8918,582.2415,602.2775,623.0458,644.9476,666.8932,689.9435,713.8498,738.6547,764.3373,790.9585,818.5507,847.126,876.7421,907.4863,939.2311,972.1833,1006.2957,1041.7286,1078.3225,1116.2972
35 Japan (JA),19 Households,1204.2454,1334.2937,1400.446,1400.446,1400.446,1400.446,1400.446,1400.446,1860.2271,1185.9214,764.6333,785.0114,806.0249,827.6117,849.9781,872.9885,896.559,920.9459,945.9808,971.6293,998.078,1031.8229,1066.7079,1102.7938,1140.2812,1179.0334,1219.2085,1260.7798,1303.8242,1348.5265,1394.7361,1442.6749,1492.3271,1543.8167,1597.2295,1652.4889,1709.8118,1769.2743,1830.7502,1894.4576,1960.5439,2029.0156,2099.9158,2173.4072,2250.9099,2328.5674,2410.1338,2494.7297,2582.5051,2673.3865,2767.5894,2865.228,2966.3457,3071.1462,3179.939,3292.2725,3408.8782,3529.5896,3654.9736,3784.4663,3918.8452
35 Japan (JA),"20 Agriculture, forestry",397.4799,487.5403,404.6112,404.6112,404.6112,404.6112,404.6112,404.6112,534.5428,343.9876,224.9339,230.6926,236.6309,242.7312,249.0519,255.5545,262.2154,269.107,276.1817,283.4299,290.9041,300.4402,310.2986,320.4962,331.09,342.0411,353.3944,365.1422,377.3063,389.939,402.9976,416.5448,430.5763,445.1269,460.2211,475.8372,492.0363,508.8401,526.2128,544.2162,562.8918,582.2415,602.2775,623.0458,644.9476,666.8932,689.9435,713.8498,738.6547,764.3373,790.9585,818.5507,847.126,876.7421,907.4863,939.2311,972.1833,1006.2957,1041.7286,1078.3225,1116.2972
35 Japan (JA),21 Fishing,397.4799,487.5403,404.6112,404.6112,404.6112,404.6112,404.6112,404.6112,534.5428,343.9876,224.9339,230.6926,236.6309,242.7312,249.0519,255.5545,262.2154,269.107,276.1817,283.4299,290.9041,300.4402,310.2986,320.4962,331.09,342.0411,353.3944,365.1422,377.3063,389.939,402.9976,416.5448,430.5763,445.1269,460.2211,475.8372,492.0363,508.8401,526.2128,544.2162,562.8918,582.2415,602.2775,623.0458,644.9476,666.8932,689.9435,713.8498,738.6547,764.3373,790.9585,818.5507,847.126,876.7421,907.4863,939.2311,972.1833,1006.2957,1041.7286,1078.3225,1116.2972
35 Japan (JA),22 Other final use,397.4799,487.5403,404.6112,404.6112,404.6112,404.6112,404.6112,404.6112,534.5428,343.9876,224.9339,230.6926,236.6309,242.7312,249.0519,255.5545,262.2154,269.107,276.1817,283.4299,290.9041,300.4402,310.2986,320.4962,331.09,342.0411,353.3944,365.1422,377.3063,389.939,402.9976,416.5448,430.5763,445.1269,460.2211,475.8372,492.0363,508.8401,526.2128,544.2162,562.8918,582.2415,602.2775,623.0458,644.9476,666.8932,689.9435,713.8498,738.6547,764.3373,790.9585,818.5507,847.126,876.7421,907.4863,939.2311,972.1833,1006.2957,1041.7286,1078.3225,1116.2972
35 Japan (JA),23 Non-energy use,397.4799,487.5403,404.6112,404.6112,404.6112,404.6112,404.6112,404.6112,534.5428,343.9876,224.9339,230.6926,236.6309,242.7312,249.0519,255.5545,262.2154,269.107,276.1817,283.4299,290.9041,300.4402,310.2986,320.4962,331.09,342.0411,353.3944,365.1422,377.3063,389.939,402.9976,416.5448,430.5763,445.1269,460.2211,475.8372,492.0363,508.8401,526.2128,544.2162,562.8918,582.2415,602.2775,623.0458,644.9476,666.8932,689.9435,713.8498,738.6547,764.3373,790.9585,818.5507,847.126,876.7421,907.4863,939.2311,972.1833,1006.2957,1041.7286,1078.3225,1116.2972
35 Japan (JA),24 Aviation bunkers,397.4799,487.5403,404.6112,404.6112,404.6112,404.6112,404.6112,404.6112,534.5428,343.9876,224.9339,230.6926,236.6309,242.7312,249.0519,255.5545,262.2154,269.107,276.1817,283.4299,290.9041,300.4402,310.2986,320.4962,331.09,342.0411,353.3944,365.1422,377.3063,389.939,402.9976,416.5448,430.5763,445.1269,460.2211,475.8372,492.0363,508.8401,526.2128,544.2162,562.8918,582.2415,602.2775,623.0458,644.9476,666.8932,689.9435,713.8498,738.6547,764.3373,790.9585,818.5507,847.126,876.7421,907.4863,939.2311,972.1833,1006.2957,1041.7286,1078.3225,1116.2972
35 Japan (JA),25 Marine bunkers,397.4799,487.5403,404.6112,404.6112,404.6112,404.6112,404.6112,404.6112,534.5428,343.9876,224.9339,230.6926,236.6309,242.7312,249.0519,255.5545,262.2154,269.107,276.1817,283.4299,290.9041,300.4402,310.2986,320.4962,331.09,342.0411,353.3944,365.1422,377.3063,389.939,402.9976,416.5448,430.5763,445.1269,460.2211,475.8372,492.0363,508.8401,526.2128,544.2162,562.8918,582.2415,602.2775,623.0458,644.9476,666.8932,689.9435,713.8498,738.6547,764.3373,790.9585,818.5507,847.126,876.7421,907.4863,939.2311,972.1833,1006.2957,1041.7286,1078.3225,1116.2972
36 Canada (CA),1 Power own use & trans.,170.5526,146.6906,113.9686,113.9686,113.9686,113.9686,113.9686,113.9686,153.0956,95.7025,59.8024,61.5204,63.324,65.1748,67.0843,69.0532,71.0715,73.1592,75.3038,77.5023,79.7709,82.6558,85.642,88.7355,91.9531,95.2825,98.7453,102.3231,106.0305,109.8932,113.8785,118.0146,122.2974,126.7263,131.3331,136.0996,141.0448,146.1628,151.4653,156.9619,162.6498,168.5619,174.6678,181.0016,187.6786,194.3701,201.3936,208.6766,216.2268,224.0661,232.1661,240.5605,249.2545,258.2887,267.6434,277.2989,287.3264,297.7041,308.4832,319.6188,331.1763
36 Canada (CA),2 O.energy own use & tra,170.5526,146.6906,113.9686,113.9686,113.9686,113.9686,113.9686,113.9686,153.0956,95.7025,59.8024,61.5204,63.324,65.1748,67.0843,69.0532,71.0715,73.1592,75.3038,77.5023,79.7709,82.6558,85.642,88.7355,91.9531,95.2825,98.7453,102.3231,106.0305,109.8932,113.8785,118.0146,122.2974,126.7263,131.3331,136.0996,141.0448,146.1628,151.4653,156.9619,162.6498,168.5619,174.6678,181.0016,187.6786,194.3701,201.3936,208.6766,216.2268,224.0661,232.1661,240.5605,249.2545,258.2887,267.6434,277.2989,287.3264,297.7041,308.4832,319.6188,331.1763
36 Canada (CA),3 Hydrogen production,191.6919,204.324,170.928,170.928,170.928,170.928,170.928,170.928,225.5631,145.4221,95.2928,97.6917,100.2102,102.7946,105.4609,108.2102,111.0285,113.9436,116.9382,120.0081,123.1758,127.2042,131.3741,135.6936,140.1866,144.8356,149.6709,154.6668,159.8437,165.2374,170.8022,176.5777,182.5579,188.7424,195.175,201.8307,208.7361,215.8825,223.2868,230.9619,238.9043,247.1596,255.6856,264.5299,273.8534,283.1971,293.0044,303.174,313.7168,324.6632,335.9737,347.6953,359.8352,372.4501,385.5127,398.9951,412.997,427.4881,442.5395,458.0888,474.2271
36 Canada (CA),4 Iron & steel,191.6919,204.324,170.928,170.928,170.928,170.928,170.928,170.928,225.5631,145.4221,95.2928,97.6917,100.2102,102.7946,105.4609,108.2102,111.0285,113.9436,116.9382,120.0081,123.1758,127.2042,131.3741,135.6936,140.1866,144.8356,149.6709,154.6668,159.8437,165.2374,170.8022,176.5777,182.5579,188.7424,195.175,201.8307,208.7361,215.8825,223.2868,230.9619,238.9043,247.1596,255.6856,264.5299,273.8534,283.1971,293.0044,303.174,313.7168,324.6632,335.9737,347.6953,359.8352,372.4501,385.5127,398.9951,412.997,427.4881,442.5395,458.0888,474.2271
36 Canada (CA),5 Non-ferrous metals,191.6919,204.324,170.928,170.928,170.928,170.928,170.928,170.928,225.5631,145.4221,95.2928,97.6917,100.2102,102.7946,105.4609,108.2102,111.0285,113.9436,116.9382,120.0081,123.1758,127.2042,131.3741,135.6936,140.1866,144.8356,149.6709,154.6668,159.8437,165.2374,170.8022,176.5777,182.5579,188.7424,195.175,201.8307,208.7361,215.8825,223.2868,230.9619,238.9043,247.1596,255.6856,264.5299,273.8534,283.1971,293.0044,303.174,313.7168,324.6632,335.9737,347.6953,359.8352,372.4501,385.5127,398.9951,412.997,427.4881,442.5395,458.0888,474.2271
36 Canada (CA),6 Chemicals,191.6919,204.324,170.928,170.928,170.928,170.928,170.928,170.928,225.5631,145.4221,95.2928,97.6917,100.2102,102.7946,105.4609,108.2102,111.0285,113.9436,116.9382,120.0081,123.1758,127.2042,131.3741,135.6936,140.1866,144.8356,149.6709,154.6668,159.8437,165.2374,170.8022,176.5777,182.5579,188.7424,195.175,201.8307,208.7361,215.8825,223.2868,230.9619,238.9043,247.1596,255.6856,264.5299,273.8534,283.1971,293.0044,303.174,313.7168,324.6632,335.9737,347.6953,359.8352,372.4501,385.5127,398.9951,412.997,427.4881,442.5395,458.0888,474.2271
36 Canada (CA),7 Non-metallics nes,191.6919,204.324,170.928,170.928,170.928,170.928,170.928,170.928,225.5631,145.4221,95.2928,97.6917,100.2102,102.7946,105.4609,108.2102,111.0285,113.9436,116.9382,120.0081,123.1758,127.2042,131.3741,135.6936,140.1866,144.8356,149.6709,154.6668,159.8437,165.2374,170.8022,176.5777,182.5579,188.7424,195.175,201.8307,208.7361,215.8825,223.2868,230.9619,238.9043,247.1596,255.6856,264.5299,273.8534,283.1971,293.0044,303.174,313.7168,324.6632,335.9737,347.6953,359.8352,372.4501,385.5127,398.9951,412.997,427.4881,442.5395,458.0888,474.2271
36 Canada (CA),8 Ore-extra.(non-energy),191.6919,204.324,170.928,170.928,170.928,170.928,170.928,170.928,225.5631,145.4221,95.2928,97.6917,100.2102,102.7946,105.4609,108.2102,111.0285,113.9436,116.9382,120.0081,123.1758,127.2042,131.3741,135.6936,140.1866,144.8356,149.6709,154.6668,159.8437,165.2374,170.8022,176.5777,182.5579,188.7424,195.175,201.8307,208.7361,215.8825,223.2868,230.9619,238.9043,247.1596,255.6856,264.5299,273.8534,283.1971,293.0044,303.174,313.7168,324.6632,335.9737,347.6953,359.8352,372.4501,385.5127,398.9951,412.997,427.4881,442.5395,458.0888,474.2271
36 Canada (CA),"9 Food, drink & tob.",191.6919,204.324,170.928,170.928,170.928,170.928,170.928,170.928,225.5631,145.4221,95.2928,97.6917,100.2102,102.7946,105.4609,108.2102,111.0285,113.9436,116.9382,120.0081,123.1758,127.2042,131.3741,135.6936,140.1866,144.8356,149.6709,154.6668,159.8437,165.2374,170.8022,176.5777,182.5579,188.7424,195.175,201.8307,208.7361,215.8825,223.2868,230.9619,238.9043,247.1596,255.6856,264.5299,273.8534,283.1971,293.0044,303.174,313.7168,324.6632,335.9737,347.6953,359.8352,372.4501,385.5127,398.9951,412.997,427.4881,442.5395,458.0888,474.2271
36 Canada (CA),"10 Tex., cloth. & footw.",191.6919,204.324,170.928,170.928,170.928,170.928,170.928,170.928,225.5631,145.4221,95.2928,97.6917,100.2102,102.7946,105.4609,108.2102,111.0285,113.9436,116.9382,120.0081,123.1758,127.2042,131.3741,135.6936,140.1866,144.8356,149.6709,154.6668,159.8437,165.2374,170.8022,176.5777,182.5579,188.7424,195.175,201.8307,208.7361,215.8825,223.2868,230.9619,238.9043,247.1596,255.6856,264.5299,273.8534,283.1971,293.0044,303.174,313.7168,324.6632,335.9737,347.6953,359.8352,372.4501,385.5127,398.9951,412.997,427.4881,442.5395,458.0888,474.2271
36 Canada (CA),11 Paper & pulp,191.6919,204.324,170.928,170.928,170.928,170.928,170.928,170.928,225.5631,145.4221,95.2928,97.6917,100.2102,102.7946,105.4609,108.2102,111.0285,113.9436,116.9382,120.0081,123.1758,127.2042,131.3741,135.6936,140.1866,144.8356,149.6709,154.6668,159.8437,165.2374,170.8022,176.5777,182.5579,188.7424,195.175,201.8307,208.7361,215.8825,223.2868,230.9619,238.9043,247.1596,255.6856,264.5299,273.8534,283.1971,293.0044,303.174,313.7168,324.6632,335.9737,347.6953,359.8352,372.4501,385.5127,398.9951,412.997,427.4881,442.5395,458.0888,474.2271
36 Canada (CA),12 Engineering etc,191.6919,204.324,170.928,170.928,170.928,170.928,170.928,170.928,225.5631,145.4221,95.2928,97.6917,100.2102,102.7946,105.4609,108.2102,111.0285,113.9436,116.9382,120.0081,123.1758,127.2042,131.3741,135.6936,140.1866,144.8356,149.6709,154.6668,159.8437,165.2374,170.8022,176.5777,182.5579,188.7424,195.175,201.8307,208.7361,215.8825,223.2868,230.9619,238.9043,247.1596,255.6856,264.5299,273.8534,283.1971,293.0044,303.174,313.7168,324.6632,335.9737,347.6953,359.8352,372.4501,385.5127,398.9951,412.997,427.4881,442.5395,458.0888,474.2271
36 Canada (CA),13 Other industry,191.6919,204.324,170.928,170.928,170.928,170.928,170.928,170.928,225.5631,145.4221,95.2928,97.6917,100.2102,102.7946,105.4609,108.2102,111.0285,113.9436,116.9382,120.0081,123.1758,127.2042,131.3741,135.6936,140.1866,144.8356,149.6709,154.6668,159.8437,165.2374,170.8022,176.5777,182.5579,188.7424,195.175,201.8307,208.7361,215.8825,223.2868,230.9619,238.9043,247.1596,255.6856,264.5299,273.8534,283.1971,293.0044,303.174,313.7168,324.6632,335.9737,347.6953,359.8352,372.4501,385.5127,398.9951,412.997,427.4881,442.5395,458.0888,474.2271
36 Canada (CA),14 Construction,191.6919,204.324,170.928,170.928,170.928,170.928,170.928,170.928,225.5631,145.4221,95.2928,97.6917,100.2102,102.7946,105.4609,108.2102,111.0285,113.9436,116.9382,120.0081,123.1758,127.2042,131.3741,135.6936,140.1866,144.8356,149.6709,154.6668,159.8437,165.2374,170.8022,176.5777,182.5579,188.7424,195.175,201.8307,208.7361,215.8825,223.2868,230.9619,238.9043,247.1596,255.6856,264.5299,273.8534,283.1971,293.0044,303.174,313.7168,324.6632,335.9737,347.6953,359.8352,372.4501,385.5127,398.9951,412.997,427.4881,442.5395,458.0888,474.2271
36 Canada (CA),15 Rail transport,191.6919,204.324,170.928,170.928,170.928,170.928,170.928,170.928,225.5631,145.4221,95.2928,97.6917,100.2102,102.7946,105.4609,108.2102,111.0285,113.9436,116.9382,120.0081,123.1758,127.2042,131.3741,135.6936,140.1866,144.8356,149.6709,154.6668,159.8437,165.2374,170.8022,176.5777,182.5579,188.7424,195.175,201.8307,208.7361,215.8825,223.2868,230.9619,238.9043,247.1596,255.6856,264.5299,273.8534,283.1971,293.0044,303.174,313.7168,324.6632,335.9737,347.6953,359.8352,372.4501,385.5127,398.9951,412.997,427.4881,442.5395,458.0888,474.2271
36 Canada (CA),16 Road transport,191.6919,204.324,170.928,170.928,170.928,170.928,170.928,170.928,225.5631,145.4221,95.2928,97.6917,100.2102,102.7946,105.4609,108.2102,111.0285,113.9436,116.9382,120.0081,123.1758,127.2042,131.3741,135.6936,140.1866,144.8356,149.6709,154.6668,159.8437,165.2374,170.8022,176.5777,182.5579,188.7424,195.175,201.8307,208.7361,215.8825,223.2868,230.9619,238.9043,247.1596,255.6856,264.5299,273.8534,283.1971,293.0044,303.174,313.7168,324.6632,335.9737,347.6953,359.8352,372.4501,385.5127,398.9951,412.997,427.4881,442.5395,458.0888,474.2271
36 Canada (CA),17 Domestic aviation,191.6919,204.324,170.928,170.928,170.928,170.928,170.928,170.928,225.5631,145.4221,95.2928,97.6917,100.2102,102.7946,105.4609,108.2102,111.0285,113.9436,116.9382,120.0081,123.1758,127.2042,131.3741,135.6936,140.1866,144.8356,149.6709,154.6668,159.8437,165.2374,170.8022,176.5777,182.5579,188.7424,195.175,201.8307,208.7361,215.8825,223.2868,230.9619,238.9043,247.1596,255.6856,264.5299,273.8534,283.1971,293.0044,303.174,313.7168,324.6632,335.9737,347.6953,359.8352,372.4501,385.5127,398.9951,412.997,427.4881,442.5395,458.0888,474.2271
36 Canada (CA),18 Other transp. serv.,191.6919,204.324,170.928,170.928,170.928,170.928,170.928,170.928,225.5631,145.4221,95.2928,97.6917,100.2102,102.7946,105.4609,108.2102,111.0285,113.9436,116.9382,120.0081,123.1758,127.2042,131.3741,135.6936,140.1866,144.8356,149.6709,154.6668,159.8437,165.2374,170.8022,176.5777,182.5579,188.7424,195.175,201.8307,208.7361,215.8825,223.2868,230.9619,238.9043,247.1596,255.6856,264.5299,273.8534,283.1971,293.0044,303.174,313.7168,324.6632,335.9737,347.6953,359.8352,372.4501,385.5127,398.9951,412.997,427.4881,442.5395,458.0888,474.2271
36 Canada (CA),19 Households,410.2337,391.3079,392.7111,392.7111,392.7111,392.7111,392.7111,392.7111,520.2507,333.1704,216.1495,221.7492,227.6285,233.6615,239.8857,246.3035,252.8825,259.6875,266.6781,273.8445,281.2391,290.6429,300.377,310.4605,320.9489,331.8014,343.0889,354.7512,366.836,379.427,392.4176,405.8998,419.8599,434.2967,449.313,464.85,480.9697,497.6523,514.9367,532.8535,551.3939,570.6651,590.5681,611.2141,632.9788,654.7906,677.6846,701.4243,726.0353,751.5885,777.9916,805.3542,833.6934,863.1415,893.6345,925.1078,957.7936,991.6214,1026.7571,1063.0552,1100.7283
36 Canada (CA),"20 Agriculture, forestry",191.6919,204.324,170.928,170.928,170.928,170.928,170.928,170.928,225.5631,145.4221,95.2928,97.6917,100.2102,102.7946,105.4609,108.2102,111.0285,113.9436,116.9382,120.0081,123.1758,127.2042,131.3741,135.6936,140.1866,144.8356,149.6709,154.6668,159.8437,165.2374,170.8022,176.5777,182.5579,188.7424,195.175,201.8307,208.7361,215.8825,223.2868,230.9619,238.9043,247.1596,255.6856,264.5299,273.8534,283.1971,293.0044,303.174,313.7168,324.6632,335.9737,347.6953,359.8352,372.4501,385.5127,398.9951,412.997,427.4881,442.5395,458.0888,474.2271
36 Canada (CA),21 Fishing,191.6919,204.324,170.928,170.928,170.928,170.928,170.928,170.928,225.5631,145.4221,95.2928,97.6917,100.2102,102.7946,105.4609,108.2102,111.0285,113.9436,116.9382,120.0081,123.1758,127.2042,131.3741,135.6936,140.1866,144.8356,149.6709,154.6668,159.8437,165.2374,170.8022,176.5777,182.5579,188.7424,195.175,201.8307,208.7361,215.8825,223.2868,230.9619,238.9043,247.1596,255.6856,264.5299,273.8534,283.1971,293.0044,303.174,313.7168,324.6632,335.9737,347.6953,359.8352,372.4501,385.5127,398.9951,412.997,427.4881,442.5395,458.0888,474.2271
36 Canada (CA),22 Other final use,191.6919,204.324,170.928,170.928,170.928,170.928,170.928,170.928,225.5631,145.4221,95.2928,97.6917,100.2102,102.7946,105.4609,108.2102,111.0285,113.9436,116.9382,120.0081,123.1758,127.2042,131.3741,135.6936,140.1866,144.8356,149.6709,154.6668,159.8437,165.2374,170.8022,176.5777,182.5579,188.7424,195.175,201.8307,208.7361,215.8825,223.2868,230.9619,238.9043,247.1596,255.6856,264.5299,273.8534,283.1971,293.0044,303.174,313.7168,324.6632,335.9737,347.6953,359.8352,372.4501,385.5127,398.9951,412.997,427.4881,442.5395,458.0888,474.2271
