RTI,FUTI,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053,2054,2055,2056,2057,2058,2059,2060,2061,2062,2063,2064,2065,2066,2067,2068,2069,2070,2071,2072,2073,2074,2075,2076,2077,2078,2079,2080,2081,2082,2083,2084,2085,2086,2087,2088,2089,2090,2091,2092,2093,2094,2095,2096,2097,2098,2099,2100
29 Switzerland (CH),19 Households,1434.0,1471.0,1515.0,1522.0,1502.0,1539.0,1541.0,1601.0,1543.0,1576.0,1614.0,1572.0,1613.0,1640.0,1653.0,1641.0,1653.8799143607537,1653.8799143607537,1713.419591277741,1726.8679140075976,1740.421790207933,1754.082048348986,1767.849523403509,1803.790057990776,1840.4612667724905,1877.8780044185844,1916.05542759572,1955.0090011069117,1977.7317960908329,2000.7186949287968,2023.972767262799,2047.4971184128517,2071.294889791665,2094.1376536964376,2117.232333378814,2140.581707029703,2164.1885834786053,2188.055802531503,2212.186235312478,2236.582784609094,2261.248385221589,2286.186004315923,2311.3986417807105,2336.8893305880965,2362.661137158611,2388.717161730044,2415.060538730393,2441.694437154919,2468.622060947365,2495.846649385376,2523.37147747017,2551.199856320506,2579.3351335709995,2607.780693774826,2636.53995881087,2665.616388295361,2695.0134799980538,2724.734770262989,2754.783834433906,2785.1642872843386,2815.8797834524576,2846.9340178807074,2878.330726260293,2910.073685480566,2942.166714083369,2974.61367272239,3007.4184646275835,3040.585036074709,3074.1173768600547,3108.0195207803904,3142.2955461182173,3176.949576132368,3211.9857795540147,3247.408371088153,3283.2216119206114,3319.429810230652,3356.037321709227,3393.048550082952,3430.4679476438523,3468.300015784956,3506.549305541792,3545.2204181398592,3584.3180055481366,3623.846771038692,3663.811469752469,3704.2169092713057,3745.067950196271,3786.36950673237,3828.126547279705,3870.3440950311488,3913.027228576618,3956.181082514004,3999.8108480668384,4043.9217737087824,4088.519165794991,4133.608389200445,4179.194867965326,4225.284085947499
29 Switzerland (CH),"20 Agriculture, forestry",87.0,88.0,88.0,90.0,86.0,87.0,86.0,86.0,85.0,85.0,86.0,84.0,85.0,84.0,83.0,83.0,83.2445008938738,83.2445008938738,86.24130292605327,86.49535203032148,86.75014951089189,87.00569757232682,87.26199842568276,86.55193040105404,85.84764033944123,85.14908122442417,84.45620642216448,83.76896967829255,83.217230829621,82.66912597284768,82.12463117292225,81.58372265244101,81.04637679060859,80.20054171640648,79.36353414321158,78.53526194340188,77.71563395083902,76.90455995083406,76.10195067021745,75.30771776751321,74.52177382321518,73.74403233016506,72.97440768403065,72.2128151738837,71.45917097287578,70.71339212901182,69.97539655601965,69.24510302431496,68.52243115206056,67.80730139631893,67.09963504429706,66.39935420468272,65.70638179907115,65.02064155348118,64.34205798995993,63.6705564182751,63.00606292769401,62.348504378848375,61.697808395684014,61.05390335749459,60.41671839103846,59.7861833627378,59.16222887095918,58.54478623837466,57.93378750440262,57.3291654177275,56.730853428897575,56.138785683,55.55289701241233,54.973122929629625,54.39939962016647,53.83166393553305,53.26985338628453,52.71390613514294,52.163760990190966,51.61935739813659,51.08063543764819,50.54753581275909,50.01999984634099,49.49796947364551,48.981387235913125,48.47019627404879,47.96434032236359,47.4637637023817,46.96841131671197,46.47822864298349,45.9931617278444,45.5131571810234,45.03816216945313,44.568124411455045,44.1029921709848,43.64271425193781,43.18723999251419,42.73651925964257,42.290502443461975,41.84914045186144,41.412384705076505,40.98018713034218
29 Switzerland (CH),21 Fishing,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29 Switzerland (CH),22 Other final use,1388.0,1414.0,1444.0,1456.0,1451.0,1495.0,1487.0,1524.0,1495.0,1506.0,1517.0,1471.0,1493.0,1480.0,1481.0,1478.0,1489.600556627175,1489.600556627175,1543.226176665753,1555.3386818423087,1567.546255897212,1579.8496450090197,1592.2496012129104,1624.620174107475,1657.6488435647414,1691.3489887450746,1725.7342608083327,1760.818588443641,1781.2843355406765,1801.987953141232,1822.9322059807528,1844.11989092882,1865.5538373626323,1886.127636906358,1906.9283295148605,1927.9584174222427,1949.220430457878,1970.7169263507376,1992.450491037076,2014.423738971505,2036.639313441504,2059.099886885395,2081.808161213826,2104.766868134799,2127.9787694822826,2151.4466575484485,2175.173355419573,2199.161717315642,2223.4146289337014,2247.935007794993,2272.725803595923,2297.7899985628924,2323.1306078110515,2348.7506797070027,2374.6532962355054,2400.8415733702277,2427.318661448581,2454.0877455506984,2481.1520458825785,2508.514818163468,2536.179354017508,2564.1489813697035,2592.427064846259,2621.017006179326,2649.92224461622,2679.1462573331446,2708.692559853483,2738.564706470699,2768.766290675904,2799.3009455901365,2830.172344401415,2861.3842008066035,2892.940269458154,2924.844346415776,2957.100269603084,2989.7119192692867,3022.683218455962,3056.018133468982,3089.720674355643,3123.7948953870573,3158.244895545865,3193.074819019322,3228.2888556978314,3263.891241678966,3299.886259777053,3336.2782400383826,3373.0715602620867,3410.270646526776,3447.8799737229733,3485.9040660914284,3524.3474977673604,3563.2148933307094,3602.510928362452,3642.240330007055,3682.407877541129,3723.018402948357,3764.07679150076,3805.587982346373
29 Switzerland (CH),23 Non-energy use,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30 Iceland (IS),1 Power own use & trans.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30 Iceland (IS),2 O.energy own use & tra,28.0,28.0,29.0,33.0,35.0,30.0,30.0,29.0,29.0,31.0,31.0,32.0,35.0,33.0,32.0,33.0,32.687693581618845,32.687693581618845,34.02788901846522,33.705854832270425,33.386868323144924,33.07090064838842,32.75792323826305,32.994369141915215,33.232521706424585,33.472393250428254,33.71399618147896,33.95734299668684,33.958653736760866,33.959964527428944,33.96127536869302,33.962586260555064,33.96389720301702,34.12233474130047,34.28151137184378,34.44143054242437,34.60209571690316,34.763510375299546,34.925678013866786,35.08860214516777,35.25228629815107,35.41673401822739,35.58194886734633,35.74793442407358,35.91469428366841,36.08223205816154,36.25055137643341,36.4196558842927,36.58954924455541,36.760235137124106,36.93171725906768,37.103999324701405,37.277085065667386,37.4509782310154,37.62568258728409,37.80120191858257,37.97754002667235,38.15470073104972,38.33268786902847,38.51150529582298,38.691156884631766,38.87164652672135,39.05297813151054,39.235155626655136,39.41818295813296,39.60206409032937,39.78680300612311,39.97240370697256,40.15887021300246,40.34620656309092,40.53441681495695,40.72350504524834,40.91347534962995,41.10433184287243,41.29607865894136,41.48871995108675,41.68225989193305,41.8767026735695,42.072052507640926,42.26831362543899,42.46549027799383,42.66358673616611,42.862607290739575,43.06255625251396,43.26343795239836,43.46525674150504,43.66801699124371,43.871723093416165,44.07637946031144,44.28199052480138,44.48856074043663,44.69609458154313,44.90459654331903,45.11407114193203,45.32452291461721,45.53595641977533,45.74837623707153,45.96178696753455
30 Iceland (IS),3 Hydrogen production,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30 Iceland (IS),4 Iron & steel,90.0,89.0,84.0,85.0,87.0,76.0,77.0,80.0,81.0,89.0,92.0,85.0,90.0,90.0,87.0,87.0,87.2952199405448,87.2952199405448,90.87432395810713,91.18269076863542,91.49210397033004,91.80256711394428,92.11408376228042,92.3608033258203,92.60818370625752,92.85622667353267,93.10493400232704,93.35430747207508,93.49205188953546,93.6299995490856,93.76815075060956,93.90650579443376,94.0450649813278,94.31820685545073,94.59214203524486,94.86687282476515,95.14240153475842,95.41873048268263,95.69586199272672,95.97379839582976,96.2525420297008,96.53209523883842,96.81246037455058,97.09363979497424,97.37563586509532,97.65845095676848,97.9420874487372,98.22654772665364,98.51183418309886,98.7979492176028,99.08489523666456,99.3726746537726,99.66128988942508,99.95074337115014,100.2410375335264,100.53217481820336,100.82415767392206,101.11698855653547,101.41066992902942,101.70520426154305,102.00059403138974,102.29684172307792,102.593949828332,102.89192084611317,103.19075728264065,103.49046165141256,103.79103647322724,104.09248427620432,104.394807595806,104.69800897485852,105.00209096357328,105.30705611956851,105.6129070078908,105.91964620103649,106.2272762789734,106.53579982916256,106.84521944658002,107.1555377337385,107.46675730070945,107.77888076514488,108.09191075229953,108.40584989505275,108.72070083393083,109.03646621712912,109.35314870053428,109.6707509477467,109.98927563010278,110.30872542669756,110.62910302440714,110.95041111791129,111.27265240971614,111.59582961017692,111.91994543752074,112.24500261786942,112.57100388526248,112.89795198168014,113.22584965706628,113.55469966935168
30 Iceland (IS),5 Non-ferrous metals,359.0,361.0,362.0,455.0,612.0,993.0,1034.0,1034.0,1061.0,1075.0,1111.0,1116.0,1140.0,1124.0,1160.0,1163.0,1166.9464458718803,1166.9464458718803,1214.7912501526275,1218.9134409646322,1223.0496197413086,1227.1998339484735,1231.364131213013,1234.6622329647014,1237.969168395144,1241.2849611645809,1244.609634996625,1247.9432136784292,1249.7845557187327,1251.6286146619143,1253.475394516769,1255.3248992980054,1257.1771330262557,1260.8284433665424,1264.4903584711467,1268.1629091402517,1271.8461262634946,1275.5400408202288,1279.2446838797837,1282.9600866017242,1286.6862802361152,1290.4232961237826,1294.1711656965783,1297.929920477644,1301.6995920816764,1305.4802122151923,1309.2718126767973,1313.0744253574503,1316.8880822407357,1320.7128154031273,1324.5486570142632,1328.3956393372134,1332.2537947287517,1336.123155639628,1340.0037546148417,1343.8956242939144,1347.7987974111652,1351.7133067959862,1355.639185373118,1359.5764661629264,1363.5251822816815,1367.4853669418355,1371.457053452301,1375.4402752187318,1379.4350657438058,1383.441458627504,1387.4594875673945,1391.4891863589155,1395.53058889566,1399.5837291696605,1403.648641271675,1407.7253593914736,1411.8139178181266,1415.9143509402925,1420.0266932465065,1424.150979325472,1428.2872438663512,1432.435521659056,1436.5958475945408,1440.7682566650974,1444.952783964647,1449.1494646890385,1453.3583341363396,1457.5794277071398,1461.8127809048433,1466.05842933597,1470.3164087104542,1474.586754841945,1478.869503648109,1483.1646911509288,1487.4723534770098,1491.7925268578822,1496.1252476303057,1500.470552236576,1504.8284772248303,1509.199059249356,1513.582335070897,1517.978341556965
30 Iceland (IS),6 Chemicals,2.0,2.0,2.0,2.0,4.0,3.0,3.0,4.0,4.0,5.0,3.0,6.0,7.0,7.0,7.0,8.0,8.027146661199522,8.027146661199522,8.356259674308701,8.384615243092911,8.413067031754485,8.441615366799473,8.470260575841877,8.492947432259337,8.515695053448967,8.538503602163924,8.561373241593289,8.584304135363226,8.596970288692914,8.609655130950399,8.622358689711222,8.63508099259161,8.647822067248532,8.672938561420754,8.698128003240903,8.723390604576103,8.748726577908815,8.774136136338628,8.79961949358406,8.825176863984339,8.850808462501215,8.876514504720767,8.902295206855218,8.92815078574475,8.954081458859331,8.980087444300542,9.006168960803413,9.032326227738258,9.05855946511253,9.084868893572663,9.111254734405929,9.137717209542302,9.164256541556323,9.190872953668972,9.217566669749546,9.244337914317544,9.271186912544549,9.298113890256127,9.325119073933733,9.352202690716595,9.379364968403648,9.406606135455435,9.433926420996038,9.461326054814997,9.488805267369246,9.516364289785056,9.544003353859967,9.571722692064755,9.599522537545374,9.627403124124914,9.655364686305582,9.683407459270663,9.711531678886503,9.739737581704498,9.768025404963064,9.796395386589657,9.824847765202753,9.853382780113876,9.882000671329596,9.910701679553544,9.939486046188454,9.968354013338177,9.997305823809723,10.026341721115315,10.055461949474411,10.084666753815782,10.11395637977956,10.143331073719311,10.1727910827041,10.202336654520574,10.231968037675044,10.261685481395576,10.291489235634089,10.321379551068448,10.351356679104592,10.381420871878628,10.411572382258962,10.441811463848424
30 Iceland (IS),7 Non-metallics nes,3.0,4.0,4.0,4.0,4.0,4.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,11.0,15.0,15.050899989749103,15.050899989749103,15.667986889328816,15.72115358079921,15.774500684539662,15.828028812749016,15.88173857970352,15.92427643548626,15.966928225216815,16.00969425405736,16.05257482798742,16.095570253806052,16.119319291299217,16.143103370532,16.166922543208543,16.19077686110927,16.214666376091,16.261759802663917,16.308990006076698,16.356357383580196,16.40386233357903,16.45150525563493,16.499286550470117,16.54720661997064,16.595265867189784,16.643464696351444,16.69180351285354,16.740282723271413,16.78890273536125,16.83766395806352,16.8865668015064,16.935611677009238,16.984798997086,17.034129175448747,17.08360262701112,17.13321976789182,17.182981015418108,17.232886788129324,17.282937505780403,17.333133589345397,17.383475461021032,17.433963544230245,17.484598263625752,17.535380045093618,17.586309315756843,17.637386503978945,17.688612039367577,17.739986352778125,17.791509876317345,17.843183043346986,17.895006288487448,17.946980047621427,17.999104757897584,18.05138085773422,18.10380878682297,18.156388986132495,18.2091218979122,18.262007965695936,18.31504763430575,18.36824134985561,18.42158955975517,18.47509271271353,18.528751258743,18.582565649162905,18.63653633660336,18.69066377500909,18.744948419643244,18.799390727091225,18.85399115526453,18.9087501634046,18.963668212086684,19.01874576322372,19.073983280070195,19.129381227226084,19.184940070640717,19.240660277616712,19.29654231681392,19.352586658253347,19.40879377332112,19.46516413477244,19.52169821673556,19.578396494715804
30 Iceland (IS),8 Ore-extra.(non-energy),1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30 Iceland (IS),"9 Food, drink & tob.",41.0,40.0,38.0,37.0,34.0,35.0,35.0,35.0,37.0,43.0,46.0,45.0,53.0,42.0,49.0,54.0,54.18323996309677,54.18323996309677,56.40475280158374,56.59615289087717,56.78820246434279,56.98090372589646,57.17425888693269,57.32739516775055,57.48094161078055,57.634899314606514,57.789269380754725,57.9440529137018,58.0295494486772,58.11517213391523,58.20092115555078,58.2867966999934,58.37279895392763,58.54233528959013,58.71236402187614,58.88288658088874,59.05390440088455,59.22541892028579,59.39743158169247,59.56994383189435,59.74295712188327,59.916472906865245,60.09049264627279,60.26501780377713,60.44004984730055,60.61559024902872,60.79164048542309,60.9682020372333,61.14527638950963,61.32286503161553,61.50096945724008,61.67959116441059,61.85873165550523,62.038392437265614,62.218575020809496,62.39928092164348,62.58051165967576,62.76226875922893,62.94455374905275,63.12736816233707,63.31071353672468,63.49459141432425,63.67900334172332,63.86395087000129,64.04943555474247,64.23545895604919,64.42202263855485,64.60912817143718,64.79677712843134,64.98497108784323,65.17371163256274,65.36300035007704,65.55283883248399,65.74322867650544,65.93417148350076,66.12566885948026,66.31772241511867,66.51033376576875,66.70350453147485,66.89723633698651,67.09153081177215,67.28638959003277,67.48181431071572,67.67780661752845,67.87436815895234,68.07150058825658,68.26920556351209,68.4674847476054,68.66633980825272,68.8657724180139,69.06578425430658,69.26637699942017,69.46755234053012,69.66931196971206,69.87165758395604,70.07459088518078,70.27811358024803,70.4822273809769
30 Iceland (IS),"10 Tex., cloth. & footw.",1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30 Iceland (IS),11 Paper & pulp,1.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0033933326499402,1.0033933326499402,1.0445324592885876,1.048076905386614,1.0516333789693106,1.055201920849934,1.0587825719802346,1.061618429032417,1.0644618816811209,1.0673129502704906,1.0701716551991611,1.0730380169204032,1.0746212860866142,1.0762068913688,1.0777948362139027,1.0793851240739512,1.0809777584060665,1.0841173201775942,1.087266000405113,1.090423825572013,1.093590822238602,1.0967670170423285,1.0999524366980076,1.1031471079980424,1.106351057812652,1.1095643130900958,1.1127869008569022,1.1160188482180935,1.1192601823574164,1.1225109305375678,1.1257711201004266,1.1290407784672822,1.1323199331390663,1.135608611696583,1.138906841800741,1.1422146511927878,1.1455320676945404,1.1488591192086215,1.1521958337186933,1.155542239289693,1.1588983640680686,1.162264236282016,1.1656398842417166,1.1690253363395744,1.172420621050456,1.1758257669319294,1.1792408026245047,1.1826657568518746,1.1861006584211558,1.189545536223132,1.193000419232496,1.1964653365080946,1.1999403171931715,1.2034253905156145,1.2069205857881975,1.210425932408833,1.2139414598608131,1.2174671977130622,1.221003175620383,1.2245494233237069,1.228105970650344,1.231672847514235,1.2352500839161995,1.2388377099441932,1.2424357557735568,1.246044251667272,1.2496632279762157,1.2532927151394144,1.2569327436843014,1.2605833442269727,1.264244547472445,1.267916384214914,1.2715988853380125,1.2752920818150717,1.2789960047093805,1.282710685174447,1.2864361544542608,1.290172443883556,1.293919584888074,1.2976776089848283,1.3014465477823702,1.305226432981053
30 Iceland (IS),12 Engineering etc,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0033933326499402,1.0033933326499402,1.0445324592885876,1.048076905386614,1.0516333789693106,1.055201920849934,1.0587825719802346,1.061618429032417,1.0644618816811209,1.0673129502704906,1.0701716551991611,1.0730380169204032,1.0746212860866142,1.0762068913688,1.0777948362139027,1.0793851240739512,1.0809777584060665,1.0841173201775942,1.087266000405113,1.090423825572013,1.093590822238602,1.0967670170423285,1.0999524366980076,1.1031471079980424,1.106351057812652,1.1095643130900958,1.1127869008569022,1.1160188482180935,1.1192601823574164,1.1225109305375678,1.1257711201004266,1.1290407784672822,1.1323199331390663,1.135608611696583,1.138906841800741,1.1422146511927878,1.1455320676945404,1.1488591192086215,1.1521958337186933,1.155542239289693,1.1588983640680686,1.162264236282016,1.1656398842417166,1.1690253363395744,1.172420621050456,1.1758257669319294,1.1792408026245047,1.1826657568518746,1.1861006584211558,1.189545536223132,1.193000419232496,1.1964653365080946,1.1999403171931715,1.2034253905156145,1.2069205857881975,1.210425932408833,1.2139414598608131,1.2174671977130622,1.221003175620383,1.2245494233237069,1.228105970650344,1.231672847514235,1.2352500839161995,1.2388377099441932,1.2424357557735568,1.246044251667272,1.2496632279762157,1.2532927151394144,1.2569327436843014,1.2605833442269727,1.264244547472445,1.267916384214914,1.2715988853380125,1.2752920818150717,1.2789960047093805,1.282710685174447,1.2864361544542608,1.290172443883556,1.293919584888074,1.2976776089848283,1.3014465477823702,1.305226432981053
30 Iceland (IS),13 Other industry,3.0,3.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,4.0,1.0,2.0,2.0,1.0,1.0033933326499402,1.0033933326499402,1.0445324592885876,1.048076905386614,1.0516333789693106,1.055201920849934,1.0587825719802346,1.061618429032417,1.0644618816811209,1.0673129502704906,1.0701716551991611,1.0730380169204032,1.0746212860866142,1.0762068913688,1.0777948362139027,1.0793851240739512,1.0809777584060665,1.0841173201775942,1.087266000405113,1.090423825572013,1.093590822238602,1.0967670170423285,1.0999524366980076,1.1031471079980424,1.106351057812652,1.1095643130900958,1.1127869008569022,1.1160188482180935,1.1192601823574164,1.1225109305375678,1.1257711201004266,1.1290407784672822,1.1323199331390663,1.135608611696583,1.138906841800741,1.1422146511927878,1.1455320676945404,1.1488591192086215,1.1521958337186933,1.155542239289693,1.1588983640680686,1.162264236282016,1.1656398842417166,1.1690253363395744,1.172420621050456,1.1758257669319294,1.1792408026245047,1.1826657568518746,1.1861006584211558,1.189545536223132,1.193000419232496,1.1964653365080946,1.1999403171931715,1.2034253905156145,1.2069205857881975,1.210425932408833,1.2139414598608131,1.2174671977130622,1.221003175620383,1.2245494233237069,1.228105970650344,1.231672847514235,1.2352500839161995,1.2388377099441932,1.2424357557735568,1.246044251667272,1.2496632279762157,1.2532927151394144,1.2569327436843014,1.2605833442269727,1.264244547472445,1.267916384214914,1.2715988853380125,1.2752920818150717,1.2789960047093805,1.282710685174447,1.2864361544542608,1.290172443883556,1.293919584888074,1.2976776089848283,1.3014465477823702,1.305226432981053
30 Iceland (IS),14 Construction,1.0,6.0,10.0,13.0,11.0,6.0,3.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0101799979498205,3.0101799979498205,3.133597377865763,3.144230716159842,3.154900136907932,3.165605762549802,3.176347715940704,3.1848552870972515,3.193385645043363,3.201938850811472,3.210514965597484,3.21911405076121,3.223863858259844,3.2286206741064003,3.233384508641709,3.238155372221854,3.2429332752182,3.2523519605327835,3.26179800121534,3.27127147671604,3.280772466715807,3.290301051126987,3.2998573100940245,3.3094413239941294,3.319053173437958,3.32869293927029,3.3383607025707094,3.348056544654284,3.357780547072252,3.367532791612706,3.3773133603012817,3.3871223354018487,3.3969597994172007,3.4068258350897502,3.416720525402225,3.426643953578365,3.436596203083623,3.4465773576258667,3.4565875011560823,3.4666267178690813,3.476695092204208,3.48679270884605,3.496919652725152,3.507076009018725,3.517261863151369,3.52747730079579,3.537722407873516,3.547997270555625,3.5583019752634693,3.5686366086693977,3.5790012576974903,3.589396009524286,3.599820951579517,3.610276171546845,3.620761757364595,3.6312777972265007,3.6418243795824417,3.652401593139189,3.6630095268611513,3.6736482699711233,3.684317911951035,3.695018542542707,3.705750251748601,3.716513129832582,3.727307267320673,3.738132755001819,3.74898968392865,3.7598781454182464,3.770798231052907,3.781750032680921,3.7927336424173377,3.803749152644744,3.81479665601404,3.825876245445217,3.836988014128143,3.8481320555233434,3.859308463362784,3.8705173316506696,3.881758754664224,3.893032826954488,3.9043396433471127,3.915679298943161
30 Iceland (IS),15 Rail transport,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30 Iceland (IS),16 Road transport,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.153195110278563,2.153195110278563,2.241476109799984,2.41316769971377,2.5980104456529287,2.797011694016258,3.0112559514738853,3.009683219443212,3.008111308825955,3.006540219193104,3.004969950115871,3.003400501165693,3.1357508259553875,3.273933409368313,3.4182052605255437,3.56883471412416,3.726101929519425,3.8799254516376367,4.040099222998736,4.206885398992818,4.380556957490472,4.561398145623921,4.749704945012485,4.945785556193816,5.149960903053754,5.362565158080397,5.583946289302086,5.814466629804459,6.054503470758696,6.304449678931578,6.564714339688016,6.835723426538461,7.11792049832703,7.411767425201437,7.71774514455292,8.0363544481634,8.368116801848204,8.713575198935827,9.073295048981656,9.447865103170187,9.837898417920336,10.244033358270952,10.666934642688828,11.107294431009162,11.565833457289152,12.043302209428823,12.540482157489803,13.058187032722367,13.597264159394204,14.15859584160063,14.743100807326076,15.351735712120332,15.985496704850569,16.645421058091845,17.332588865824516,18.04812481121716,18.79320000738834,19.56903391416,20.376896333939552,21.2181094899974,22.094050190541303,23.00615208212964,23.95590799611153,24.944872391934428,25.97466390131796,27.04696797745815,28.16353965359791,29.32620641547876,30.5368711923751,31.797515471606378,33.110202541624794,34.47708086898633,35.900387614732246,37.38245229593633,38.9257005984106,40.53265834680981,42.205955638632574,43.94833114888514,45.76263661245332,47.6518414915188,49.61903783565895,51.66744534258464
