RTI,FUTI,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053,2054,2055,2056,2057,2058,2059,2060,2061,2062,2063,2064,2065,2066,2067,2068,2069,2070
10 Netherlands (NL),24 Aviation bunkers,1035.6067,1006.5866,1008.0156,1008.0156,1008.0156,1008.0156,1008.0156,1008.0156,1116.9487,1124.8435,1132.8037,1140.9312,1158.6924,1176.103,1195.9839,1214.3386,1234.1868,1255.3535,1277.4556,1298.8259,1320.7146,1341.0256,1369.9243,1399.6279,1430.217,1463.46,1495.3882,1526.7004,1561.1052,1596.2273,1632.3635,1670.1555,1708.8586,1748.3542,1789.125,1830.9609,1872.8413,1916.8691,1961.5632,2007.8127,2055.0696,2105.3853,2155.8435,2206.5974,2258.6348,2313.2317,2369.0718,2425.5535,2485.1233,2545.3691,2608.3328,2671.0537,2735.5005,2802.6335,2871.208,2940.4985,3013.7041,3088.7275,3166.6055,3242.978,3324.686
10 Netherlands (NL),25 Marine bunkers,1035.6067,1006.5866,1008.0156,1008.0156,1008.0156,1008.0156,1008.0156,1008.0156,1116.9487,1124.8435,1132.8037,1140.9312,1158.6924,1176.103,1195.9839,1214.3386,1234.1868,1255.3535,1277.4556,1298.8259,1320.7146,1341.0256,1369.9243,1399.6279,1430.217,1463.46,1495.3882,1526.7004,1561.1052,1596.2273,1632.3635,1670.1555,1708.8586,1748.3542,1789.125,1830.9609,1872.8413,1916.8691,1961.5632,2007.8127,2055.0696,2105.3853,2155.8435,2206.5974,2258.6348,2313.2317,2369.0718,2425.5535,2485.1233,2545.3691,2608.3328,2671.0537,2735.5005,2802.6335,2871.208,2940.4985,3013.7041,3088.7275,3166.6055,3242.978,3324.686
11 Austria (AT),1 Power own use & trans.,1066.6525,1058.6743,1057.3071,1057.3071,1057.3071,1057.3071,1057.3071,1057.3071,1115.2446,1134.4275,1154.0321,1173.941,1191.6526,1208.369,1227.032,1248.1261,1269.0127,1291.6978,1301.3859,1323.5188,1357.6019,1366.8671,1395.1659,1426.0679,1457.4548,1489.8846,1520.0659,1554.5179,1589.3904,1626.2905,1663.8511,1675.7999,1713.4932,1754.8572,1797.6362,1841.1089,1887.025,1932.9534,1980.4836,1986.7632,2032.1326,2085.3984,2140.2007,2196.8892,2255.6887,2317.4146,2380.7957,2447.1147,2515.5181,2586.7842,2661.0967,2641.6311,2712.1284,2794.3777,2877.5808,2963.6875,3052.2102,3142.4514,3235.729,3329.2261,3425.342
11 Austria (AT),2 O.energy own use & tra,1066.6525,1058.6743,1057.3071,1057.3071,1057.3071,1057.3071,1057.3071,1057.3071,1115.2446,1134.4275,1154.0321,1173.941,1191.6526,1208.369,1227.032,1248.1261,1269.0127,1291.6978,1301.3859,1323.5188,1357.6019,1366.8671,1395.1659,1426.0679,1457.4548,1489.8846,1520.0659,1554.5179,1589.3904,1626.2905,1663.8511,1675.7999,1713.4932,1754.8572,1797.6362,1841.1089,1887.025,1932.9534,1980.4836,1986.7632,2032.1326,2085.3984,2140.2007,2196.8892,2255.6887,2317.4146,2380.7957,2447.1147,2515.5181,2586.7842,2661.0967,2641.6311,2712.1284,2794.3777,2877.5808,2963.6875,3052.2102,3142.4514,3235.729,3329.2261,3425.342
11 Austria (AT),3 Hydrogen production,1066.6525,1058.6743,1057.3071,1057.3071,1057.3071,1057.3071,1057.3071,1057.3071,1115.2446,1134.4275,1154.0321,1173.941,1191.6526,1208.369,1227.032,1248.1261,1269.0127,1291.6978,1301.3859,1323.5188,1357.6019,1366.8671,1395.1659,1426.0679,1457.4548,1489.8846,1520.0659,1554.5179,1589.3904,1626.2905,1663.8511,1675.7999,1713.4932,1754.8572,1797.6362,1841.1089,1887.025,1932.9534,1980.4836,1986.7632,2032.1326,2085.3984,2140.2007,2196.8892,2255.6887,2317.4146,2380.7957,2447.1147,2515.5181,2586.7842,2661.0967,2641.6311,2712.1284,2794.3777,2877.5808,2963.6875,3052.2102,3142.4514,3235.729,3329.2261,3425.342
11 Austria (AT),4 Iron & steel,1066.6525,1058.6743,1057.3071,1057.3071,1057.3071,1057.3071,1057.3071,1057.3071,1115.2446,1134.4275,1154.0321,1173.941,1191.6526,1208.369,1227.032,1248.1261,1269.0127,1291.6978,1301.3859,1323.5188,1357.6019,1366.8671,1395.1659,1426.0679,1457.4548,1489.8846,1520.0659,1554.5179,1589.3904,1626.2905,1663.8511,1675.7999,1713.4932,1754.8572,1797.6362,1841.1089,1887.025,1932.9534,1980.4836,1986.7632,2032.1326,2085.3984,2140.2007,2196.8892,2255.6887,2317.4146,2380.7957,2447.1147,2515.5181,2586.7842,2661.0967,2641.6311,2712.1284,2794.3777,2877.5808,2963.6875,3052.2102,3142.4514,3235.729,3329.2261,3425.342
11 Austria (AT),5 Non-ferrous metals,1066.6525,1058.6743,1057.3071,1057.3071,1057.3071,1057.3071,1057.3071,1057.3071,1115.2446,1134.4275,1154.0321,1173.941,1191.6526,1208.369,1227.032,1248.1261,1269.0127,1291.6978,1301.3859,1323.5188,1357.6019,1366.8671,1395.1659,1426.0679,1457.4548,1489.8846,1520.0659,1554.5179,1589.3904,1626.2905,1663.8511,1675.7999,1713.4932,1754.8572,1797.6362,1841.1089,1887.025,1932.9534,1980.4836,1986.7632,2032.1326,2085.3984,2140.2007,2196.8892,2255.6887,2317.4146,2380.7957,2447.1147,2515.5181,2586.7842,2661.0967,2641.6311,2712.1284,2794.3777,2877.5808,2963.6875,3052.2102,3142.4514,3235.729,3329.2261,3425.342
11 Austria (AT),6 Chemicals,1066.6525,1058.6743,1057.3071,1057.3071,1057.3071,1057.3071,1057.3071,1057.3071,1115.2446,1134.4275,1154.0321,1173.941,1191.6526,1208.369,1227.032,1248.1261,1269.0127,1291.6978,1301.3859,1323.5188,1357.6019,1366.8671,1395.1659,1426.0679,1457.4548,1489.8846,1520.0659,1554.5179,1589.3904,1626.2905,1663.8511,1675.7999,1713.4932,1754.8572,1797.6362,1841.1089,1887.025,1932.9534,1980.4836,1986.7632,2032.1326,2085.3984,2140.2007,2196.8892,2255.6887,2317.4146,2380.7957,2447.1147,2515.5181,2586.7842,2661.0967,2641.6311,2712.1284,2794.3777,2877.5808,2963.6875,3052.2102,3142.4514,3235.729,3329.2261,3425.342
11 Austria (AT),7 Non-metallics nes,1066.6525,1058.6743,1057.3071,1057.3071,1057.3071,1057.3071,1057.3071,1057.3071,1115.2446,1134.4275,1154.0321,1173.941,1191.6526,1208.369,1227.032,1248.1261,1269.0127,1291.6978,1301.3859,1323.5188,1357.6019,1366.8671,1395.1659,1426.0679,1457.4548,1489.8846,1520.0659,1554.5179,1589.3904,1626.2905,1663.8511,1675.7999,1713.4932,1754.8572,1797.6362,1841.1089,1887.025,1932.9534,1980.4836,1986.7632,2032.1326,2085.3984,2140.2007,2196.8892,2255.6887,2317.4146,2380.7957,2447.1147,2515.5181,2586.7842,2661.0967,2641.6311,2712.1284,2794.3777,2877.5808,2963.6875,3052.2102,3142.4514,3235.729,3329.2261,3425.342
11 Austria (AT),8 Ore-extra.(non-energy),1066.6525,1058.6743,1057.3071,1057.3071,1057.3071,1057.3071,1057.3071,1057.3071,1115.2446,1134.4275,1154.0321,1173.941,1191.6526,1208.369,1227.032,1248.1261,1269.0127,1291.6978,1301.3859,1323.5188,1357.6019,1366.8671,1395.1659,1426.0679,1457.4548,1489.8846,1520.0659,1554.5179,1589.3904,1626.2905,1663.8511,1675.7999,1713.4932,1754.8572,1797.6362,1841.1089,1887.025,1932.9534,1980.4836,1986.7632,2032.1326,2085.3984,2140.2007,2196.8892,2255.6887,2317.4146,2380.7957,2447.1147,2515.5181,2586.7842,2661.0967,2641.6311,2712.1284,2794.3777,2877.5808,2963.6875,3052.2102,3142.4514,3235.729,3329.2261,3425.342
11 Austria (AT),"9 Food, drink & tob.",1066.6525,1058.6743,1057.3071,1057.3071,1057.3071,1057.3071,1057.3071,1057.3071,1115.2446,1134.4275,1154.0321,1173.941,1191.6526,1208.369,1227.032,1248.1261,1269.0127,1291.6978,1301.3859,1323.5188,1357.6019,1366.8671,1395.1659,1426.0679,1457.4548,1489.8846,1520.0659,1554.5179,1589.3904,1626.2905,1663.8511,1675.7999,1713.4932,1754.8572,1797.6362,1841.1089,1887.025,1932.9534,1980.4836,1986.7632,2032.1326,2085.3984,2140.2007,2196.8892,2255.6887,2317.4146,2380.7957,2447.1147,2515.5181,2586.7842,2661.0967,2641.6311,2712.1284,2794.3777,2877.5808,2963.6875,3052.2102,3142.4514,3235.729,3329.2261,3425.342
11 Austria (AT),"10 Tex., cloth. & footw.",1066.6525,1058.6743,1057.3071,1057.3071,1057.3071,1057.3071,1057.3071,1057.3071,1115.2446,1134.4275,1154.0321,1173.941,1191.6526,1208.369,1227.032,1248.1261,1269.0127,1291.6978,1301.3859,1323.5188,1357.6019,1366.8671,1395.1659,1426.0679,1457.4548,1489.8846,1520.0659,1554.5179,1589.3904,1626.2905,1663.8511,1675.7999,1713.4932,1754.8572,1797.6362,1841.1089,1887.025,1932.9534,1980.4836,1986.7632,2032.1326,2085.3984,2140.2007,2196.8892,2255.6887,2317.4146,2380.7957,2447.1147,2515.5181,2586.7842,2661.0967,2641.6311,2712.1284,2794.3777,2877.5808,2963.6875,3052.2102,3142.4514,3235.729,3329.2261,3425.342
11 Austria (AT),11 Paper & pulp,1066.6525,1058.6743,1057.3071,1057.3071,1057.3071,1057.3071,1057.3071,1057.3071,1115.2446,1134.4275,1154.0321,1173.941,1191.6526,1208.369,1227.032,1248.1261,1269.0127,1291.6978,1301.3859,1323.5188,1357.6019,1366.8671,1395.1659,1426.0679,1457.4548,1489.8846,1520.0659,1554.5179,1589.3904,1626.2905,1663.8511,1675.7999,1713.4932,1754.8572,1797.6362,1841.1089,1887.025,1932.9534,1980.4836,1986.7632,2032.1326,2085.3984,2140.2007,2196.8892,2255.6887,2317.4146,2380.7957,2447.1147,2515.5181,2586.7842,2661.0967,2641.6311,2712.1284,2794.3777,2877.5808,2963.6875,3052.2102,3142.4514,3235.729,3329.2261,3425.342
11 Austria (AT),12 Engineering etc,1066.6525,1058.6743,1057.3071,1057.3071,1057.3071,1057.3071,1057.3071,1057.3071,1115.2446,1134.4275,1154.0321,1173.941,1191.6526,1208.369,1227.032,1248.1261,1269.0127,1291.6978,1301.3859,1323.5188,1357.6019,1366.8671,1395.1659,1426.0679,1457.4548,1489.8846,1520.0659,1554.5179,1589.3904,1626.2905,1663.8511,1675.7999,1713.4932,1754.8572,1797.6362,1841.1089,1887.025,1932.9534,1980.4836,1986.7632,2032.1326,2085.3984,2140.2007,2196.8892,2255.6887,2317.4146,2380.7957,2447.1147,2515.5181,2586.7842,2661.0967,2641.6311,2712.1284,2794.3777,2877.5808,2963.6875,3052.2102,3142.4514,3235.729,3329.2261,3425.342
11 Austria (AT),13 Other industry,1066.6525,1058.6743,1057.3071,1057.3071,1057.3071,1057.3071,1057.3071,1057.3071,1115.2446,1134.4275,1154.0321,1173.941,1191.6526,1208.369,1227.032,1248.1261,1269.0127,1291.6978,1301.3859,1323.5188,1357.6019,1366.8671,1395.1659,1426.0679,1457.4548,1489.8846,1520.0659,1554.5179,1589.3904,1626.2905,1663.8511,1675.7999,1713.4932,1754.8572,1797.6362,1841.1089,1887.025,1932.9534,1980.4836,1986.7632,2032.1326,2085.3984,2140.2007,2196.8892,2255.6887,2317.4146,2380.7957,2447.1147,2515.5181,2586.7842,2661.0967,2641.6311,2712.1284,2794.3777,2877.5808,2963.6875,3052.2102,3142.4514,3235.729,3329.2261,3425.342
11 Austria (AT),14 Construction,1066.6525,1058.6743,1057.3071,1057.3071,1057.3071,1057.3071,1057.3071,1057.3071,1115.2446,1134.4275,1154.0321,1173.941,1191.6526,1208.369,1227.032,1248.1261,1269.0127,1291.6978,1301.3859,1323.5188,1357.6019,1366.8671,1395.1659,1426.0679,1457.4548,1489.8846,1520.0659,1554.5179,1589.3904,1626.2905,1663.8511,1675.7999,1713.4932,1754.8572,1797.6362,1841.1089,1887.025,1932.9534,1980.4836,1986.7632,2032.1326,2085.3984,2140.2007,2196.8892,2255.6887,2317.4146,2380.7957,2447.1147,2515.5181,2586.7842,2661.0967,2641.6311,2712.1284,2794.3777,2877.5808,2963.6875,3052.2102,3142.4514,3235.729,3329.2261,3425.342
11 Austria (AT),15 Rail transport,1066.6525,1058.6743,1057.3071,1057.3071,1057.3071,1057.3071,1057.3071,1057.3071,1115.2446,1134.4275,1154.0321,1173.941,1191.6526,1208.369,1227.032,1248.1261,1269.0127,1291.6978,1301.3859,1323.5188,1357.6019,1366.8671,1395.1659,1426.0679,1457.4548,1489.8846,1520.0659,1554.5179,1589.3904,1626.2905,1663.8511,1675.7999,1713.4932,1754.8572,1797.6362,1841.1089,1887.025,1932.9534,1980.4836,1986.7632,2032.1326,2085.3984,2140.2007,2196.8892,2255.6887,2317.4146,2380.7957,2447.1147,2515.5181,2586.7842,2661.0967,2641.6311,2712.1284,2794.3777,2877.5808,2963.6875,3052.2102,3142.4514,3235.729,3329.2261,3425.342
11 Austria (AT),16 Road transport,1066.6525,1058.6743,1057.3071,1057.3071,1057.3071,1057.3071,1057.3071,1057.3071,1115.2446,1134.4275,1154.0321,1173.941,1191.6526,1208.369,1227.032,1248.1261,1269.0127,1291.6978,1301.3859,1323.5188,1357.6019,1366.8671,1395.1659,1426.0679,1457.4548,1489.8846,1520.0659,1554.5179,1589.3904,1626.2905,1663.8511,1675.7999,1713.4932,1754.8572,1797.6362,1841.1089,1887.025,1932.9534,1980.4836,1986.7632,2032.1326,2085.3984,2140.2007,2196.8892,2255.6887,2317.4146,2380.7957,2447.1147,2515.5181,2586.7842,2661.0967,2641.6311,2712.1284,2794.3777,2877.5808,2963.6875,3052.2102,3142.4514,3235.729,3329.2261,3425.342
11 Austria (AT),17 Domestic aviation,1066.6525,1058.6743,1057.3071,1057.3071,1057.3071,1057.3071,1057.3071,1057.3071,1115.2446,1134.4275,1154.0321,1173.941,1191.6526,1208.369,1227.032,1248.1261,1269.0127,1291.6978,1301.3859,1323.5188,1357.6019,1366.8671,1395.1659,1426.0679,1457.4548,1489.8846,1520.0659,1554.5179,1589.3904,1626.2905,1663.8511,1675.7999,1713.4932,1754.8572,1797.6362,1841.1089,1887.025,1932.9534,1980.4836,1986.7632,2032.1326,2085.3984,2140.2007,2196.8892,2255.6887,2317.4146,2380.7957,2447.1147,2515.5181,2586.7842,2661.0967,2641.6311,2712.1284,2794.3777,2877.5808,2963.6875,3052.2102,3142.4514,3235.729,3329.2261,3425.342
11 Austria (AT),18 Other transp. serv.,1066.6525,1058.6743,1057.3071,1057.3071,1057.3071,1057.3071,1057.3071,1057.3071,1115.2446,1134.4275,1154.0321,1173.941,1191.6526,1208.369,1227.032,1248.1261,1269.0127,1291.6978,1301.3859,1323.5188,1357.6019,1366.8671,1395.1659,1426.0679,1457.4548,1489.8846,1520.0659,1554.5179,1589.3904,1626.2905,1663.8511,1675.7999,1713.4932,1754.8572,1797.6362,1841.1089,1887.025,1932.9534,1980.4836,1986.7632,2032.1326,2085.3984,2140.2007,2196.8892,2255.6887,2317.4146,2380.7957,2447.1147,2515.5181,2586.7842,2661.0967,2641.6311,2712.1284,2794.3777,2877.5808,2963.6875,3052.2102,3142.4514,3235.729,3329.2261,3425.342
11 Austria (AT),19 Households,2318.1165,2338.238,2357.564,2357.564,2357.564,2357.564,2357.564,2357.564,2475.1328,2514.0593,2553.8416,2594.2417,2630.1824,2664.104,2701.9756,2744.7805,2787.1646,2833.1978,2852.8572,2897.77,2966.9329,2985.7341,3043.1589,3105.8665,3169.5579,3235.3657,3296.6106,3366.522,3437.2864,3512.1653,3588.3845,3612.6316,3689.1201,3773.0574,3859.8662,3948.0825,4041.2571,4134.4565,4230.9067,4243.6494,4335.7144,4443.8037,4555.0103,4670.0444,4789.3628,4914.6187,5043.2339,5177.811,5316.6177,5461.2329,5612.0312,5572.5308,5715.5864,5882.4893,6051.3281,6226.0586,6405.6924,6588.8135,6778.0952,6967.8228,7162.8647
11 Austria (AT),"20 Agriculture, forestry",1066.6525,1058.6743,1057.3071,1057.3071,1057.3071,1057.3071,1057.3071,1057.3071,1115.2446,1134.4275,1154.0321,1173.941,1191.6526,1208.369,1227.032,1248.1261,1269.0127,1291.6978,1301.3859,1323.5188,1357.6019,1366.8671,1395.1659,1426.0679,1457.4548,1489.8846,1520.0659,1554.5179,1589.3904,1626.2905,1663.8511,1675.7999,1713.4932,1754.8572,1797.6362,1841.1089,1887.025,1932.9534,1980.4836,1986.7632,2032.1326,2085.3984,2140.2007,2196.8892,2255.6887,2317.4146,2380.7957,2447.1147,2515.5181,2586.7842,2661.0967,2641.6311,2712.1284,2794.3777,2877.5808,2963.6875,3052.2102,3142.4514,3235.729,3329.2261,3425.342
11 Austria (AT),21 Fishing,1066.6525,1058.6743,1057.3071,1057.3071,1057.3071,1057.3071,1057.3071,1057.3071,1115.2446,1134.4275,1154.0321,1173.941,1191.6526,1208.369,1227.032,1248.1261,1269.0127,1291.6978,1301.3859,1323.5188,1357.6019,1366.8671,1395.1659,1426.0679,1457.4548,1489.8846,1520.0659,1554.5179,1589.3904,1626.2905,1663.8511,1675.7999,1713.4932,1754.8572,1797.6362,1841.1089,1887.025,1932.9534,1980.4836,1986.7632,2032.1326,2085.3984,2140.2007,2196.8892,2255.6887,2317.4146,2380.7957,2447.1147,2515.5181,2586.7842,2661.0967,2641.6311,2712.1284,2794.3777,2877.5808,2963.6875,3052.2102,3142.4514,3235.729,3329.2261,3425.342
11 Austria (AT),22 Other final use,1066.6525,1058.6743,1057.3071,1057.3071,1057.3071,1057.3071,1057.3071,1057.3071,1115.2446,1134.4275,1154.0321,1173.941,1191.6526,1208.369,1227.032,1248.1261,1269.0127,1291.6978,1301.3859,1323.5188,1357.6019,1366.8671,1395.1659,1426.0679,1457.4548,1489.8846,1520.0659,1554.5179,1589.3904,1626.2905,1663.8511,1675.7999,1713.4932,1754.8572,1797.6362,1841.1089,1887.025,1932.9534,1980.4836,1986.7632,2032.1326,2085.3984,2140.2007,2196.8892,2255.6887,2317.4146,2380.7957,2447.1147,2515.5181,2586.7842,2661.0967,2641.6311,2712.1284,2794.3777,2877.5808,2963.6875,3052.2102,3142.4514,3235.729,3329.2261,3425.342
11 Austria (AT),23 Non-energy use,1066.6525,1058.6743,1057.3071,1057.3071,1057.3071,1057.3071,1057.3071,1057.3071,1115.2446,1134.4275,1154.0321,1173.941,1191.6526,1208.369,1227.032,1248.1261,1269.0127,1291.6978,1301.3859,1323.5188,1357.6019,1366.8671,1395.1659,1426.0679,1457.4548,1489.8846,1520.0659,1554.5179,1589.3904,1626.2905,1663.8511,1675.7999,1713.4932,1754.8572,1797.6362,1841.1089,1887.025,1932.9534,1980.4836,1986.7632,2032.1326,2085.3984,2140.2007,2196.8892,2255.6887,2317.4146,2380.7957,2447.1147,2515.5181,2586.7842,2661.0967,2641.6311,2712.1284,2794.3777,2877.5808,2963.6875,3052.2102,3142.4514,3235.729,3329.2261,3425.342
11 Austria (AT),24 Aviation bunkers,1066.6525,1058.6743,1057.3071,1057.3071,1057.3071,1057.3071,1057.3071,1057.3071,1115.2446,1134.4275,1154.0321,1173.941,1191.6526,1208.369,1227.032,1248.1261,1269.0127,1291.6978,1301.3859,1323.5188,1357.6019,1366.8671,1395.1659,1426.0679,1457.4548,1489.8846,1520.0659,1554.5179,1589.3904,1626.2905,1663.8511,1675.7999,1713.4932,1754.8572,1797.6362,1841.1089,1887.025,1932.9534,1980.4836,1986.7632,2032.1326,2085.3984,2140.2007,2196.8892,2255.6887,2317.4146,2380.7957,2447.1147,2515.5181,2586.7842,2661.0967,2641.6311,2712.1284,2794.3777,2877.5808,2963.6875,3052.2102,3142.4514,3235.729,3329.2261,3425.342
11 Austria (AT),25 Marine bunkers,1066.6525,1058.6743,1057.3071,1057.3071,1057.3071,1057.3071,1057.3071,1057.3071,1115.2446,1134.4275,1154.0321,1173.941,1191.6526,1208.369,1227.032,1248.1261,1269.0127,1291.6978,1301.3859,1323.5188,1357.6019,1366.8671,1395.1659,1426.0679,1457.4548,1489.8846,1520.0659,1554.5179,1589.3904,1626.2905,1663.8511,1675.7999,1713.4932,1754.8572,1797.6362,1841.1089,1887.025,1932.9534,1980.4836,1986.7632,2032.1326,2085.3984,2140.2007,2196.8892,2255.6887,2317.4146,2380.7957,2447.1147,2515.5181,2586.7842,2661.0967,2641.6311,2712.1284,2794.3777,2877.5808,2963.6875,3052.2102,3142.4514,3235.729,3329.2261,3425.342
12 Portugal (PT),1 Power own use & trans.,1054.8483,1162.329,1333.1376,1333.1376,1333.1376,1333.1376,1333.1376,1333.1376,1245.0378,1262.6534,1280.5198,1298.4575,1322.9596,1346.5704,1371.1317,1397.8267,1423.9287,1451.8252,1481.191,1510.4242,1542.3401,1576.6199,1623.6477,1672.3337,1719.9098,1769.1078,1816.6543,1864.8671,1913.2184,1962.7531,2013.1439,2064.626,2117.7332,2172.356,2227.1179,2283.7842,2343.7917,2404.4285,2467.2515,2532.3491,2599.0989,2668.6472,2741.5598,2816.2905,2893.6121,2976.3398,3065.3098,3158.5969,3251.2581,3344.4844,3442.1812,3537.3357,3635.0193,3740.1223,3849.321,3961.7156,4077.179,4199.9937,4326.6289,4454.9937,4588.9102
12 Portugal (PT),2 O.energy own use & tra,1054.8483,1162.329,1333.1376,1333.1376,1333.1376,1333.1376,1333.1376,1333.1376,1245.0378,1262.6534,1280.5198,1298.4575,1322.9596,1346.5704,1371.1317,1397.8267,1423.9287,1451.8252,1481.191,1510.4242,1542.3401,1576.6199,1623.6477,1672.3337,1719.9098,1769.1078,1816.6543,1864.8671,1913.2184,1962.7531,2013.1439,2064.626,2117.7332,2172.356,2227.1179,2283.7842,2343.7917,2404.4285,2467.2515,2532.3491,2599.0989,2668.6472,2741.5598,2816.2905,2893.6121,2976.3398,3065.3098,3158.5969,3251.2581,3344.4844,3442.1812,3537.3357,3635.0193,3740.1223,3849.321,3961.7156,4077.179,4199.9937,4326.6289,4454.9937,4588.9102
12 Portugal (PT),3 Hydrogen production,1054.8483,1162.329,1333.1376,1333.1376,1333.1376,1333.1376,1333.1376,1333.1376,1245.0378,1262.6534,1280.5198,1298.4575,1322.9596,1346.5704,1371.1317,1397.8267,1423.9287,1451.8252,1481.191,1510.4242,1542.3401,1576.6199,1623.6477,1672.3337,1719.9098,1769.1078,1816.6543,1864.8671,1913.2184,1962.7531,2013.1439,2064.626,2117.7332,2172.356,2227.1179,2283.7842,2343.7917,2404.4285,2467.2515,2532.3491,2599.0989,2668.6472,2741.5598,2816.2905,2893.6121,2976.3398,3065.3098,3158.5969,3251.2581,3344.4844,3442.1812,3537.3357,3635.0193,3740.1223,3849.321,3961.7156,4077.179,4199.9937,4326.6289,4454.9937,4588.9102
12 Portugal (PT),4 Iron & steel,1054.8483,1162.329,1333.1376,1333.1376,1333.1376,1333.1376,1333.1376,1333.1376,1245.0378,1262.6534,1280.5198,1298.4575,1322.9596,1346.5704,1371.1317,1397.8267,1423.9287,1451.8252,1481.191,1510.4242,1542.3401,1576.6199,1623.6477,1672.3337,1719.9098,1769.1078,1816.6543,1864.8671,1913.2184,1962.7531,2013.1439,2064.626,2117.7332,2172.356,2227.1179,2283.7842,2343.7917,2404.4285,2467.2515,2532.3491,2599.0989,2668.6472,2741.5598,2816.2905,2893.6121,2976.3398,3065.3098,3158.5969,3251.2581,3344.4844,3442.1812,3537.3357,3635.0193,3740.1223,3849.321,3961.7156,4077.179,4199.9937,4326.6289,4454.9937,4588.9102
12 Portugal (PT),5 Non-ferrous metals,1054.8483,1162.329,1333.1376,1333.1376,1333.1376,1333.1376,1333.1376,1333.1376,1245.0378,1262.6534,1280.5198,1298.4575,1322.9596,1346.5704,1371.1317,1397.8267,1423.9287,1451.8252,1481.191,1510.4242,1542.3401,1576.6199,1623.6477,1672.3337,1719.9098,1769.1078,1816.6543,1864.8671,1913.2184,1962.7531,2013.1439,2064.626,2117.7332,2172.356,2227.1179,2283.7842,2343.7917,2404.4285,2467.2515,2532.3491,2599.0989,2668.6472,2741.5598,2816.2905,2893.6121,2976.3398,3065.3098,3158.5969,3251.2581,3344.4844,3442.1812,3537.3357,3635.0193,3740.1223,3849.321,3961.7156,4077.179,4199.9937,4326.6289,4454.9937,4588.9102
12 Portugal (PT),6 Chemicals,1054.8483,1162.329,1333.1376,1333.1376,1333.1376,1333.1376,1333.1376,1333.1376,1245.0378,1262.6534,1280.5198,1298.4575,1322.9596,1346.5704,1371.1317,1397.8267,1423.9287,1451.8252,1481.191,1510.4242,1542.3401,1576.6199,1623.6477,1672.3337,1719.9098,1769.1078,1816.6543,1864.8671,1913.2184,1962.7531,2013.1439,2064.626,2117.7332,2172.356,2227.1179,2283.7842,2343.7917,2404.4285,2467.2515,2532.3491,2599.0989,2668.6472,2741.5598,2816.2905,2893.6121,2976.3398,3065.3098,3158.5969,3251.2581,3344.4844,3442.1812,3537.3357,3635.0193,3740.1223,3849.321,3961.7156,4077.179,4199.9937,4326.6289,4454.9937,4588.9102
12 Portugal (PT),7 Non-metallics nes,1054.8483,1162.329,1333.1376,1333.1376,1333.1376,1333.1376,1333.1376,1333.1376,1245.0378,1262.6534,1280.5198,1298.4575,1322.9596,1346.5704,1371.1317,1397.8267,1423.9287,1451.8252,1481.191,1510.4242,1542.3401,1576.6199,1623.6477,1672.3337,1719.9098,1769.1078,1816.6543,1864.8671,1913.2184,1962.7531,2013.1439,2064.626,2117.7332,2172.356,2227.1179,2283.7842,2343.7917,2404.4285,2467.2515,2532.3491,2599.0989,2668.6472,2741.5598,2816.2905,2893.6121,2976.3398,3065.3098,3158.5969,3251.2581,3344.4844,3442.1812,3537.3357,3635.0193,3740.1223,3849.321,3961.7156,4077.179,4199.9937,4326.6289,4454.9937,4588.9102
12 Portugal (PT),8 Ore-extra.(non-energy),1054.8483,1162.329,1333.1376,1333.1376,1333.1376,1333.1376,1333.1376,1333.1376,1245.0378,1262.6534,1280.5198,1298.4575,1322.9596,1346.5704,1371.1317,1397.8267,1423.9287,1451.8252,1481.191,1510.4242,1542.3401,1576.6199,1623.6477,1672.3337,1719.9098,1769.1078,1816.6543,1864.8671,1913.2184,1962.7531,2013.1439,2064.626,2117.7332,2172.356,2227.1179,2283.7842,2343.7917,2404.4285,2467.2515,2532.3491,2599.0989,2668.6472,2741.5598,2816.2905,2893.6121,2976.3398,3065.3098,3158.5969,3251.2581,3344.4844,3442.1812,3537.3357,3635.0193,3740.1223,3849.321,3961.7156,4077.179,4199.9937,4326.6289,4454.9937,4588.9102
12 Portugal (PT),"9 Food, drink & tob.",1054.8483,1162.329,1333.1376,1333.1376,1333.1376,1333.1376,1333.1376,1333.1376,1245.0378,1262.6534,1280.5198,1298.4575,1322.9596,1346.5704,1371.1317,1397.8267,1423.9287,1451.8252,1481.191,1510.4242,1542.3401,1576.6199,1623.6477,1672.3337,1719.9098,1769.1078,1816.6543,1864.8671,1913.2184,1962.7531,2013.1439,2064.626,2117.7332,2172.356,2227.1179,2283.7842,2343.7917,2404.4285,2467.2515,2532.3491,2599.0989,2668.6472,2741.5598,2816.2905,2893.6121,2976.3398,3065.3098,3158.5969,3251.2581,3344.4844,3442.1812,3537.3357,3635.0193,3740.1223,3849.321,3961.7156,4077.179,4199.9937,4326.6289,4454.9937,4588.9102
