RTI,FUTI,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053,2054,2055,2056,2057,2058,2059,2060,2061,2062,2063,2064,2065,2066,2067,2068,2069,2070
15 UK (UK),5 Non-ferrous metals,134.454,463.6614,357.0601,203.2274,207.6445,209.4388,215.1898,223.1838,285.5637,238.7628,221.8767,228.1881,234.866,242.0564,249.2536,257.0543,265.0967,273.7394,282.9093,292.3907,302.537,314.3583,326.8492,339.9326,353.5176,367.8373,382.6888,398.2068,414.4189,431.3426,448.9106,467.3806,486.507,506.543,527.26,548.9136,571.6953,595.2389,620.1738,645.7556,672.7862,681.8174,691.3009,701.0712,711.0656,721.4599,732.1946,743.1666,754.4035,766.3187,778.6659,791.2175,804.079,817.522,831.459,845.4963,860.3169,875.6054,891.4709,907.8081,924.4152
15 UK (UK),6 Chemicals,134.454,218.011,213.7937,202.8947,207.4192,214.059,219.6058,229.7319,290.5366,244.7798,229.1551,235.8904,243.0231,250.6994,258.3929,266.7416,275.363,284.6259,294.4575,304.6316,315.5223,327.964,341.1165,354.8925,369.2013,384.2861,399.9336,416.2891,433.3799,451.2238,469.7533,489.2365,509.4278,530.5803,552.4552,575.3289,599.4028,624.28,650.6418,677.702,706.2937,715.325,724.8083,734.5786,744.5731,754.9674,765.7021,776.6741,787.911,799.8262,812.1733,824.725,837.5865,851.0294,864.9665,879.0038,893.8243,909.1129,924.9784,941.3156,957.9227
15 UK (UK),7 Non-metallics nes,134.454,181.9683,187.8324,183.8988,186.4761,189.2459,192.9719,197.5747,255.0215,201.8073,177.1746,180.8826,184.7666,188.9726,193.122,197.5574,202.0439,206.8767,211.9828,217.2099,222.7845,230.7959,239.223,248.052,257.1922,266.8131,276.7753,287.1501,297.9649,309.2374,320.9001,333.1474,345.7336,358.9118,372.5172,386.6781,401.5226,416.8751,433.0474,449.5491,466.9916,476.0228,485.5062,495.2765,505.271,515.6653,526.4,537.3719,548.6089,560.5241,572.8712,585.4229,598.2844,611.7273,625.6644,639.7017,654.5222,669.8108,685.6763,702.0135,718.6205
15 UK (UK),8 Ore-extra.(non-energy),134.454,163.0572,175.7159,175.7159,175.7159,175.7159,175.7159,175.7159,228.0259,169.1432,137.6633,139.0703,140.4848,142.053,143.5084,144.9692,146.3128,147.7782,149.2924,150.7591,152.2928,156.9368,161.7719,166.8406,172.0522,177.5199,183.1605,188.9893,195.0336,201.311,207.7542,214.5013,221.3068,228.4236,235.743,243.2814,251.1104,259.2228,267.65,276.126,285.0938,294.125,303.6084,313.3787,323.3732,333.7675,344.5022,355.4741,366.7111,378.6263,390.9734,403.5251,416.3866,429.8295,443.7665,457.8038,472.6244,487.913,503.7784,520.1157,536.7227
15 UK (UK),"9 Food, drink & tob.",134.454,163.0572,175.7159,175.7159,175.7159,175.7159,175.7159,175.7159,228.0259,169.1432,137.6633,139.0703,140.4848,142.053,143.5084,144.9692,146.3128,147.7782,149.2924,150.7591,152.2928,156.9368,161.7719,166.8406,172.0522,177.5199,183.1605,188.9893,195.0336,201.311,207.7542,214.5013,221.3068,228.4236,235.743,243.2814,251.1104,259.2228,267.65,276.126,285.0938,294.125,303.6084,313.3787,323.3732,333.7675,344.5022,355.4741,366.7111,378.6263,390.9734,403.5251,416.3866,429.8295,443.7665,457.8038,472.6244,487.913,503.7784,520.1157,536.7227
15 UK (UK),"10 Tex., cloth. & footw.",134.454,163.0572,175.7159,175.7159,175.7159,175.7159,175.7159,175.7159,228.0259,169.1432,137.6633,139.0703,140.4848,142.053,143.5084,144.9692,146.3128,147.7782,149.2924,150.7591,152.2928,156.9368,161.7719,166.8406,172.0522,177.5199,183.1605,188.9893,195.0336,201.311,207.7542,214.5013,221.3068,228.4236,235.743,243.2814,251.1104,259.2228,267.65,276.126,285.0938,294.125,303.6084,313.3787,323.3732,333.7675,344.5022,355.4741,366.7111,378.6263,390.9734,403.5251,416.3866,429.8295,443.7665,457.8038,472.6244,487.913,503.7784,520.1157,536.7227
15 UK (UK),11 Paper & pulp,134.454,208.2373,207.7583,198.289,203.4329,212.2797,218.6376,227.7406,291.2415,245.6328,230.1868,236.9822,244.1794,251.9246,259.6884,268.1148,276.8182,286.1691,296.0945,306.3668,317.363,329.8926,343.1389,357.0131,371.4244,386.6177,402.3781,418.8522,436.0677,454.0419,472.7078,492.3346,512.6768,533.9875,556.0267,579.0732,603.3304,628.3967,654.9606,682.2303,711.0433,720.0746,729.558,739.3283,749.3228,759.717,770.4518,781.4237,792.6606,804.5759,816.923,829.4747,842.3362,855.7791,869.7162,883.7534,898.574,913.8625,929.728,946.0653,962.6724
15 UK (UK),12 Engineering etc,134.454,163.0572,175.7159,175.7159,175.7159,175.7159,175.7159,175.7159,228.0259,169.1432,137.6633,139.0703,140.4848,142.053,143.5084,144.9692,146.3128,147.7782,149.2924,150.7591,152.2928,156.9368,161.7719,166.8406,172.0522,177.5199,183.1605,188.9893,195.0336,201.311,207.7542,214.5013,221.3068,228.4236,235.743,243.2814,251.1104,259.2228,267.65,276.126,285.0938,294.125,303.6084,313.3787,323.3732,333.7675,344.5022,355.4741,366.7111,378.6263,390.9734,403.5251,416.3866,429.8295,443.7665,457.8038,472.6244,487.913,503.7784,520.1157,536.7227
15 UK (UK),13 Other industry,134.454,223.2879,216.6992,205.7188,212.2594,221.4129,254.1687,263.1195,336.0194,299.8131,295.7246,306.3368,317.6301,329.7507,341.983,355.3433,369.26,384.1965,400.0798,416.5894,434.2884,452.4036,471.6078,491.7193,512.6472,534.7293,557.6579,581.6727,606.801,633.0606,660.3842,689.134,719.0649,750.4298,782.8953,816.9269,852.8207,889.8961,929.3069,969.889,1012.7592,1021.7904,1031.2739,1041.0442,1051.0386,1061.4329,1072.1676,1083.1395,1094.3765,1106.2917,1118.6389,1131.1904,1144.052,1157.4949,1171.432,1185.4692,1200.2898,1215.5784,1231.4438,1247.7811,1264.3882
15 UK (UK),14 Construction,134.454,163.0572,175.7159,175.7159,175.7159,175.7159,175.7159,175.7159,228.0259,169.1432,137.6633,139.0703,140.4848,142.053,143.5084,144.9692,146.3128,147.7782,149.2924,150.7591,152.2928,156.9368,161.7719,166.8406,172.0522,177.5199,183.1605,188.9893,195.0336,201.311,207.7542,214.5013,221.3068,228.4236,235.743,243.2814,251.1104,259.2228,267.65,276.126,285.0938,294.125,303.6084,313.3787,323.3732,333.7675,344.5022,355.4741,366.7111,378.6263,390.9734,403.5251,416.3866,429.8295,443.7665,457.8038,472.6244,487.913,503.7784,520.1157,536.7227
15 UK (UK),15 Rail transport,134.454,163.0572,175.7159,175.7159,175.7159,175.7159,175.7159,175.7159,228.0259,169.1432,137.6633,139.0703,140.4848,142.053,143.5084,144.9692,146.3128,147.7782,149.2924,150.7591,152.2928,156.9368,161.7719,166.8406,172.0522,177.5199,183.1605,188.9893,195.0336,201.311,207.7542,214.5013,221.3068,228.4236,235.743,243.2814,251.1104,259.2228,267.65,276.126,285.0938,294.125,303.6084,313.3787,323.3732,333.7675,344.5022,355.4741,366.7111,378.6263,390.9734,403.5251,416.3866,429.8295,443.7665,457.8038,472.6244,487.913,503.7784,520.1157,536.7227
15 UK (UK),16 Road transport,134.454,163.0572,175.7159,175.7159,175.7159,175.7159,175.7159,175.7159,228.0259,169.1432,137.6633,139.0703,140.4848,142.053,143.5084,144.9692,146.3128,147.7782,149.2924,150.7591,152.2928,156.9368,161.7719,166.8406,172.0522,177.5199,183.1605,188.9893,195.0336,201.311,207.7542,214.5013,221.3068,228.4236,235.743,243.2814,251.1104,259.2228,267.65,276.126,285.0938,294.125,303.6084,313.3787,323.3732,333.7675,344.5022,355.4741,366.7111,378.6263,390.9734,403.5251,416.3866,429.8295,443.7665,457.8038,472.6244,487.913,503.7784,520.1157,536.7227
15 UK (UK),17 Domestic aviation,134.454,163.0572,199.4189,190.446,192.7763,196.5088,199.0361,203.6808,259.1573,206.8116,183.2279,187.2884,191.5507,196.1609,200.7229,205.614,210.5821,215.9308,221.5872,227.3904,233.584,242.1114,251.0887,260.4938,270.2359,280.4931,291.1174,302.1886,313.7343,325.772,338.2344,351.3243,364.7961,378.903,393.4713,408.6469,424.5662,441.0278,458.3867,476.118,494.8588,503.89,513.3735,523.1437,533.1382,543.5325,554.2673,565.2392,576.4761,588.3914,600.7385,613.2901,626.1517,639.5945,653.5316,667.5689,682.3895,697.678,713.5435,729.8807,746.4878
15 UK (UK),18 Other transp. serv.,134.454,163.0572,175.7159,175.7159,175.7159,175.7159,175.7159,175.7159,228.0259,169.1432,137.6633,139.0703,140.4848,142.053,143.5084,144.9692,146.3128,147.7782,149.2924,150.7591,152.2928,156.9368,161.7719,166.8406,172.0522,177.5199,183.1605,188.9893,195.0336,201.311,207.7542,214.5013,221.3068,228.4236,235.743,243.2814,251.1104,259.2228,267.65,276.126,285.0938,294.125,303.6084,313.3787,323.3732,333.7675,344.5022,355.4741,366.7111,378.6263,390.9734,403.5251,416.3866,429.8295,443.7665,457.8038,472.6244,487.913,503.7784,520.1157,536.7227
15 UK (UK),19 Households,623.5625,639.6211,709.7905,709.7905,709.7905,709.7905,709.7905,709.7905,925.4445,682.694,552.9149,558.715,564.5466,571.0117,577.0117,583.0341,588.5732,594.6144,600.8568,606.9037,613.2262,632.3717,652.3049,673.2014,694.6865,717.2279,740.4821,764.5117,789.4299,815.3092,841.8723,869.688,897.7441,927.084,957.2593,988.3369,1020.6129,1054.0573,1088.7994,1123.7426,1160.7131,1197.9454,1237.042,1277.321,1318.5243,1361.376,1405.6311,1450.864,1497.1897,1546.3115,1597.2139,1648.9595,1701.9825,1757.4023,1814.8594,1872.7297,1933.8292,1996.8579,2062.2651,2129.6172,2198.0815
15 UK (UK),"20 Agriculture, forestry",134.454,163.0572,175.7159,175.7159,175.7159,175.7159,175.7159,175.7159,228.0259,169.1432,137.6633,139.0703,140.4848,142.053,143.5084,144.9692,146.3128,147.7782,149.2924,150.7591,152.2928,156.9368,161.7719,166.8406,172.0522,177.5199,183.1605,188.9893,195.0336,201.311,207.7542,214.5013,221.3068,228.4236,235.743,243.2814,251.1104,259.2228,267.65,276.126,285.0938,294.125,303.6084,313.3787,323.3732,333.7675,344.5022,355.4741,366.7111,378.6263,390.9734,403.5251,416.3866,429.8295,443.7665,457.8038,472.6244,487.913,503.7784,520.1157,536.7227
15 UK (UK),21 Fishing,134.454,163.0572,175.7159,175.7159,175.7159,175.7159,175.7159,175.7159,228.0259,169.1432,137.6633,139.0703,140.4848,142.053,143.5084,144.9692,146.3128,147.7782,149.2924,150.7591,152.2928,156.9368,161.7719,166.8406,172.0522,177.5199,183.1605,188.9893,195.0336,201.311,207.7542,214.5013,221.3068,228.4236,235.743,243.2814,251.1104,259.2228,267.65,276.126,285.0938,294.125,303.6084,313.3787,323.3732,333.7675,344.5022,355.4741,366.7111,378.6263,390.9734,403.5251,416.3866,429.8295,443.7665,457.8038,472.6244,487.913,503.7784,520.1157,536.7227
15 UK (UK),22 Other final use,134.454,163.0572,175.7159,175.7159,175.7159,175.7159,175.7159,175.7159,228.0259,169.1432,137.6633,139.0703,140.4848,142.053,143.5084,144.9692,146.3128,147.7782,149.2924,150.7591,152.2928,156.9368,161.7719,166.8406,172.0522,177.5199,183.1605,188.9893,195.0336,201.311,207.7542,214.5013,221.3068,228.4236,235.743,243.2814,251.1104,259.2228,267.65,276.126,285.0938,294.125,303.6084,313.3787,323.3732,333.7675,344.5022,355.4741,366.7111,378.6263,390.9734,403.5251,416.3866,429.8295,443.7665,457.8038,472.6244,487.913,503.7784,520.1157,536.7227
15 UK (UK),23 Non-energy use,134.454,163.0572,175.7159,175.7159,175.7159,175.7159,175.7159,175.7159,228.0259,169.1432,137.6633,139.0703,140.4848,142.053,143.5084,144.9692,146.3128,147.7782,149.2924,150.7591,152.2928,156.9368,161.7719,166.8406,172.0522,177.5199,183.1605,188.9893,195.0336,201.311,207.7542,214.5013,221.3068,228.4236,235.743,243.2814,251.1104,259.2228,267.65,276.126,285.0938,294.125,303.6084,313.3787,323.3732,333.7675,344.5022,355.4741,366.7111,378.6263,390.9734,403.5251,416.3866,429.8295,443.7665,457.8038,472.6244,487.913,503.7784,520.1157,536.7227
15 UK (UK),24 Aviation bunkers,134.454,163.0572,175.7159,175.7159,175.7159,175.7159,175.7159,175.7159,228.0259,169.1432,137.6633,139.0703,140.4848,142.053,143.5084,144.9692,146.3128,147.7782,149.2924,150.7591,152.2928,156.9368,161.7719,166.8406,172.0522,177.5199,183.1605,188.9893,195.0336,201.311,207.7542,214.5013,221.3068,228.4236,235.743,243.2814,251.1104,259.2228,267.65,276.126,285.0938,294.125,303.6084,313.3787,323.3732,333.7675,344.5022,355.4741,366.7111,378.6263,390.9734,403.5251,416.3866,429.8295,443.7665,457.8038,472.6244,487.913,503.7784,520.1157,536.7227
15 UK (UK),25 Marine bunkers,134.454,163.0572,175.7159,175.7159,175.7159,175.7159,175.7159,175.7159,228.0259,169.1432,137.6633,139.0703,140.4848,142.053,143.5084,144.9692,146.3128,147.7782,149.2924,150.7591,152.2928,156.9368,161.7719,166.8406,172.0522,177.5199,183.1605,188.9893,195.0336,201.311,207.7542,214.5013,221.3068,228.4236,235.743,243.2814,251.1104,259.2228,267.65,276.126,285.0938,294.125,303.6084,313.3787,323.3732,333.7675,344.5022,355.4741,366.7111,378.6263,390.9734,403.5251,416.3866,429.8295,443.7665,457.8038,472.6244,487.913,503.7784,520.1157,536.7227
16 Czech Rep. (CZ),1 Power own use & trans.,38.1066,89.5765,72.319,63.6176,68.4262,74.2653,79.8754,87.7754,106.1336,103.4168,109.84,114.8043,120.0951,125.7173,131.4447,137.7244,144.3255,151.3576,158.8124,166.5652,174.9764,182.606,190.6822,199.088,207.8398,217.0574,226.6522,236.7363,247.3136,258.3903,269.9619,282.1321,294.8951,308.2513,322.0882,336.6195,351.96,367.766,384.5973,402.0,420.3159,422.0917,423.9061,425.8152,427.83,429.9208,432.0816,434.3247,436.6696,439.1218,441.5714,444.1693,446.9172,449.7549,452.7012,455.7949,459.0151,462.3365,465.7131,469.2718,473.0307
16 Czech Rep. (CZ),2 O.energy own use & tra,38.1066,103.8131,81.7452,68.9326,77.5415,84.0914,92.9136,99.7787,119.7888,120.3179,130.3172,136.5104,143.1317,150.1832,157.3829,165.2984,173.6489,182.5769,192.0819,202.0163,212.8083,222.4974,232.7981,243.5598,254.7917,266.6346,278.9583,291.8969,305.4509,319.6263,334.4221,349.9814,366.3039,383.3983,401.1239,419.7645,439.4706,459.8061,481.4972,503.9637,527.6488,529.8289,532.0482,534.3672,536.7794,539.2635,541.8287,544.4758,547.225,550.0803,552.9318,555.9301,559.0789,562.3092,565.6444,569.1252,572.7218,576.4106,580.1486,584.063,588.171
16 Czech Rep. (CZ),3 Hydrogen production,43.0824,51.9837,52.7277,52.7277,52.7277,52.7277,52.7277,52.7277,63.7903,46.4234,37.1387,37.5572,37.9751,38.395,38.8215,39.2497,39.6859,40.1296,40.58,41.0315,41.6618,43.0563,44.5007,45.9857,47.5226,49.1087,50.76,52.4655,54.2259,56.0484,57.9321,59.8771,61.8831,63.9608,66.1132,68.3376,70.6438,73.0221,75.4874,78.029,80.665,83.3884,86.161,89.058,92.0713,95.1746,98.3792,101.6861,105.1205,108.6875,112.2498,115.9953,119.9289,123.9644,128.131,132.4794,136.9723,141.5805,146.2502,151.1403,156.2722
16 Czech Rep. (CZ),4 Iron & steel,43.0824,94.3457,82.8391,74.1377,78.9464,84.7855,90.3956,98.2955,118.861,113.0578,117.7411,122.8538,128.3093,134.1103,140.0324,146.5287,153.3764,160.6897,168.4676,176.59,185.4637,193.7277,202.4997,211.6556,221.2069,231.2655,241.7327,252.712,264.2042,276.2166,288.748,301.9131,315.7119,330.1547,345.1302,360.8647,377.4823,394.6301,412.8953,431.8092,451.7336,454.457,457.2295,460.1266,463.1399,466.2432,469.4477,472.7547,476.1891,479.7561,483.3183,487.0639,490.9975,495.033,499.1995,503.5479,508.0409,512.6491,517.3187,522.2089,527.3408
16 Czech Rep. (CZ),5 Non-ferrous metals,43.0824,96.3979,84.5432,74.7027,79.0794,85.7453,92.33,101.2848,122.3965,117.3357,122.9158,128.3298,134.1088,140.2552,146.5302,153.416,160.6754,168.4297,176.678,185.2929,194.6958,203.4009,212.6432,222.2917,232.3575,242.96,253.9932,265.5678,277.6848,290.3514,303.5664,317.4519,332.0077,347.2444,363.0431,379.645,397.1814,415.2773,434.5569,454.522,475.5562,478.2796,481.0522,483.9492,486.9625,490.0658,493.2704,496.5773,500.0117,503.5787,507.141,510.8865,514.8201,518.8556,523.0222,527.3706,531.8635,536.4717,541.1414,546.0315,551.1634
16 Czech Rep. (CZ),6 Chemicals,43.0824,92.0703,80.2362,72.5435,76.6283,81.7598,87.4662,93.7616,112.6105,105.4948,108.5927,113.1726,118.0564,123.2466,128.545,134.3526,140.4726,147.0061,153.9524,161.2041,169.1422,176.6265,184.5668,192.8521,201.4938,210.5907,220.0573,229.984,240.3717,251.2275,262.5504,274.4421,286.9023,299.9417,313.4617,327.6629,342.6562,358.1276,374.5995,391.6552,409.6173,412.3407,415.1133,418.0103,421.0236,424.1269,427.3315,430.6384,434.0728,437.6398,441.2021,444.9476,448.8812,452.9167,457.0833,461.4317,465.9246,470.5328,475.2025,480.0926,485.2245
16 Czech Rep. (CZ),7 Non-metallics nes,43.0824,93.9067,81.2135,71.8923,75.994,81.0396,85.782,92.1166,107.61,99.4444,101.274,105.4277,109.854,114.5556,119.355,124.6116,130.1495,136.0593,142.3402,148.8954,156.085,162.9456,170.2205,177.8093,185.7232,194.0509,202.717,211.8016,221.3056,231.2362,241.5923,252.4652,263.8547,275.7713,288.127,301.1014,314.7952,328.9256,343.9628,359.5319,375.9243,378.6476,381.4202,384.3173,387.3306,390.4339,393.6384,396.9454,400.3798,403.9468,407.509,411.2546,415.1882,419.2237,423.3902,427.7386,432.2316,436.8398,441.5094,446.3995,451.5314
16 Czech Rep. (CZ),8 Ore-extra.(non-energy),43.0824,51.9837,52.7277,52.7277,52.7277,52.7277,52.7277,52.7277,63.7903,46.4234,37.1387,37.5572,37.9751,38.395,38.8215,39.2497,39.6859,40.1296,40.58,41.0315,41.6618,43.0563,44.5007,45.9857,47.5226,49.1087,50.76,52.4655,54.2259,56.0484,57.9321,59.8771,61.8831,63.9608,66.1132,68.3376,70.6438,73.0221,75.4874,78.029,80.665,83.3884,86.161,89.058,92.0713,95.1746,98.3792,101.6861,105.1205,108.6875,112.2498,115.9953,119.9289,123.9644,128.131,132.4794,136.9723,141.5805,146.2502,151.1403,156.2722
16 Czech Rep. (CZ),"9 Food, drink & tob.",43.0824,51.9837,52.7277,52.7277,52.7277,52.7277,52.7277,52.7277,63.7903,46.4234,37.1387,37.5572,37.9751,38.395,38.8215,39.2497,39.6859,40.1296,40.58,41.0315,41.6618,43.0563,44.5007,45.9857,47.5226,49.1087,50.76,52.4655,54.2259,56.0484,57.9321,59.8771,61.8831,63.9608,66.1132,68.3376,70.6438,73.0221,75.4874,78.029,80.665,83.3884,86.161,89.058,92.0713,95.1746,98.3792,101.6861,105.1205,108.6875,112.2498,115.9953,119.9289,123.9644,128.131,132.4794,136.9723,141.5805,146.2502,151.1403,156.2722
16 Czech Rep. (CZ),"10 Tex., cloth. & footw.",43.0824,51.9837,52.7277,52.7277,52.7277,52.7277,52.7277,52.7277,63.7903,46.4234,37.1387,37.5572,37.9751,38.395,38.8215,39.2497,39.6859,40.1296,40.58,41.0315,41.6618,43.0563,44.5007,45.9857,47.5226,49.1087,50.76,52.4655,54.2259,56.0484,57.9321,59.8771,61.8831,63.9608,66.1132,68.3376,70.6438,73.0221,75.4874,78.029,80.665,83.3884,86.161,89.058,92.0713,95.1746,98.3792,101.6861,105.1205,108.6875,112.2498,115.9953,119.9289,123.9644,128.131,132.4794,136.9723,141.5805,146.2502,151.1403,156.2722
16 Czech Rep. (CZ),11 Paper & pulp,43.0824,97.3431,84.0077,74.8887,79.4669,85.8589,92.229,98.6874,119.8082,114.2039,119.1275,124.3209,129.8631,135.7566,141.7733,148.3739,155.3319,162.7633,170.6673,178.9216,187.9371,196.3193,205.2173,214.5052,224.1943,234.3986,245.0174,256.1562,267.8158,280.0034,292.718,306.0762,320.0777,334.7332,349.9293,365.8962,382.7599,400.1617,418.6987,437.8943,458.1159,460.8394,463.6119,466.5089,469.5222,472.6256,475.8301,479.1371,482.5715,486.1385,489.7007,493.4463,497.3799,501.4154,505.5819,509.9303,514.4233,519.0315,523.7011,528.5912,533.7231
16 Czech Rep. (CZ),12 Engineering etc,43.0824,51.9837,52.7277,52.7277,52.7277,52.7277,52.7277,52.7277,63.7903,46.4234,37.1387,37.5572,37.9751,38.395,38.8215,39.2497,39.6859,40.1296,40.58,41.0315,41.6618,43.0563,44.5007,45.9857,47.5226,49.1087,50.76,52.4655,54.2259,56.0484,57.9321,59.8771,61.8831,63.9608,66.1132,68.3376,70.6438,73.0221,75.4874,78.029,80.665,83.3884,86.161,89.058,92.0713,95.1746,98.3792,101.6861,105.1205,108.6875,112.2498,115.9953,119.9289,123.9644,128.131,132.4794,136.9723,141.5805,146.2502,151.1403,156.2722
16 Czech Rep. (CZ),13 Other industry,43.0824,92.0666,81.5745,73.333,77.4569,83.0633,89.5192,97.1472,117.8862,111.8783,116.3144,121.344,126.7104,132.4161,138.241,144.6299,151.3641,158.5558,166.204,174.1906,182.9184,191.0609,199.7031,208.7233,218.1327,228.0413,238.3525,249.1676,260.4876,272.3196,284.6626,297.6291,311.2191,325.4431,340.1916,355.687,372.0513,388.9376,406.9232,425.5473,445.1656,447.889,450.6616,453.5587,456.572,459.6753,462.8798,466.1868,469.6212,473.1882,476.7504,480.496,484.4296,488.4651,492.6316,496.98,501.473,506.0812,510.7508,515.6409,520.7728
16 Czech Rep. (CZ),14 Construction,43.0824,51.9837,52.7277,52.7277,52.7277,52.7277,52.7277,52.7277,63.7903,46.4234,37.1387,37.5572,37.9751,38.395,38.8215,39.2497,39.6859,40.1296,40.58,41.0315,41.6618,43.0563,44.5007,45.9857,47.5226,49.1087,50.76,52.4655,54.2259,56.0484,57.9321,59.8771,61.8831,63.9608,66.1132,68.3376,70.6438,73.0221,75.4874,78.029,80.665,83.3884,86.161,89.058,92.0713,95.1746,98.3792,101.6861,105.1205,108.6875,112.2498,115.9953,119.9289,123.9644,128.131,132.4794,136.9723,141.5805,146.2502,151.1403,156.2722
16 Czech Rep. (CZ),15 Rail transport,43.0824,51.9837,52.7277,52.7277,52.7277,52.7277,52.7277,52.7277,63.7903,46.4234,37.1387,37.5572,37.9751,38.395,38.8215,39.2497,39.6859,40.1296,40.58,41.0315,41.6618,43.0563,44.5007,45.9857,47.5226,49.1087,50.76,52.4655,54.2259,56.0484,57.9321,59.8771,61.8831,63.9608,66.1132,68.3376,70.6438,73.0221,75.4874,78.029,80.665,83.3884,86.161,89.058,92.0713,95.1746,98.3792,101.6861,105.1205,108.6875,112.2498,115.9953,119.9289,123.9644,128.131,132.4794,136.9723,141.5805,146.2502,151.1403,156.2722
16 Czech Rep. (CZ),16 Road transport,43.0824,51.9837,52.7277,52.7277,52.7277,52.7277,52.7277,52.7277,63.7903,46.4234,37.1387,37.5572,37.9751,38.395,38.8215,39.2497,39.6859,40.1296,40.58,41.0315,41.6618,43.0563,44.5007,45.9857,47.5226,49.1087,50.76,52.4655,54.2259,56.0484,57.9321,59.8771,61.8831,63.9608,66.1132,68.3376,70.6438,73.0221,75.4874,78.029,80.665,83.3884,86.161,89.058,92.0713,95.1746,98.3792,101.6861,105.1205,108.6875,112.2498,115.9953,119.9289,123.9644,128.131,132.4794,136.9723,141.5805,146.2502,151.1403,156.2722
16 Czech Rep. (CZ),17 Domestic aviation,43.0824,51.9837,56.0074,55.4924,56.0602,55.5343,55.6434,55.5302,69.0386,52.7737,44.8201,45.686,46.584,47.5167,48.4669,49.4734,50.5206,51.619,52.7677,53.9502,55.3661,57.4152,59.558,61.7741,64.0747,66.4683,68.9597,71.549,74.2368,77.0305,79.9289,82.9431,86.073,89.3291,92.7035,96.2155,99.8855,103.6713,107.6423,111.7442,116.0278,118.7512,121.5238,124.4208,127.4341,130.5374,133.742,137.049,140.4834,144.0504,147.6126,151.3582,155.2918,159.3273,163.4938,167.8422,172.3352,176.9434,181.613,186.5031,191.635
16 Czech Rep. (CZ),18 Other transp. serv.,43.0824,51.9837,52.7277,52.7277,52.7277,52.7277,52.7277,52.7277,63.7903,46.4234,37.1387,37.5572,37.9751,38.395,38.8215,39.2497,39.6859,40.1296,40.58,41.0315,41.6618,43.0563,44.5007,45.9857,47.5226,49.1087,50.76,52.4655,54.2259,56.0484,57.9321,59.8771,61.8831,63.9608,66.1132,68.3376,70.6438,73.0221,75.4874,78.029,80.665,83.3884,86.161,89.058,92.0713,95.1746,98.3792,101.6861,105.1205,108.6875,112.2498,115.9953,119.9289,123.9644,128.131,132.4794,136.9723,141.5805,146.2502,151.1403,156.2722
16 Czech Rep. (CZ),19 Households,347.6912,366.3336,354.175,354.175,354.175,354.175,354.175,354.175,412.8513,320.7366,271.4904,273.7102,275.9268,278.1536,280.416,282.6872,285.0006,287.3542,289.7432,292.1377,295.4809,302.8772,310.5388,318.4152,326.5666,334.9797,343.7383,352.7841,362.1212,371.788,381.7792,392.0953,402.7354,413.7554,425.1718,436.9703,449.2021,461.8167,474.8926,488.3734,502.3549,516.7999,531.5057,546.8717,562.8543,579.3145,596.3115,613.8517,632.0678,650.9873,669.8815,689.7482,710.6121,732.0164,754.1158,777.18,801.0107,825.4528,850.2206,876.1578,903.3776
16 Czech Rep. (CZ),"20 Agriculture, forestry",43.0824,51.9837,52.7277,52.7277,52.7277,52.7277,52.7277,52.7277,63.7903,46.4234,37.1387,37.5572,37.9751,38.395,38.8215,39.2497,39.6859,40.1296,40.58,41.0315,41.6618,43.0563,44.5007,45.9857,47.5226,49.1087,50.76,52.4655,54.2259,56.0484,57.9321,59.8771,61.8831,63.9608,66.1132,68.3376,70.6438,73.0221,75.4874,78.029,80.665,83.3884,86.161,89.058,92.0713,95.1746,98.3792,101.6861,105.1205,108.6875,112.2498,115.9953,119.9289,123.9644,128.131,132.4794,136.9723,141.5805,146.2502,151.1403,156.2722
16 Czech Rep. (CZ),21 Fishing,43.0824,51.9837,52.7277,52.7277,52.7277,52.7277,52.7277,52.7277,63.7903,46.4234,37.1387,37.5572,37.9751,38.395,38.8215,39.2497,39.6859,40.1296,40.58,41.0315,41.6618,43.0563,44.5007,45.9857,47.5226,49.1087,50.76,52.4655,54.2259,56.0484,57.9321,59.8771,61.8831,63.9608,66.1132,68.3376,70.6438,73.0221,75.4874,78.029,80.665,83.3884,86.161,89.058,92.0713,95.1746,98.3792,101.6861,105.1205,108.6875,112.2498,115.9953,119.9289,123.9644,128.131,132.4794,136.9723,141.5805,146.2502,151.1403,156.2722
16 Czech Rep. (CZ),22 Other final use,43.0824,51.9837,52.7277,52.7277,52.7277,52.7277,52.7277,52.7277,63.7903,46.4234,37.1387,37.5572,37.9751,38.395,38.8215,39.2497,39.6859,40.1296,40.58,41.0315,41.6618,43.0563,44.5007,45.9857,47.5226,49.1087,50.76,52.4655,54.2259,56.0484,57.9321,59.8771,61.8831,63.9608,66.1132,68.3376,70.6438,73.0221,75.4874,78.029,80.665,83.3884,86.161,89.058,92.0713,95.1746,98.3792,101.6861,105.1205,108.6875,112.2498,115.9953,119.9289,123.9644,128.131,132.4794,136.9723,141.5805,146.2502,151.1403,156.2722
