RTI,FSTI,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053,2054,2055,2056,2057,2058,2059,2060,2061,2062,2063,2064,2065,2066,2067,2068,2069,2070,2071,2072,2073,2074,2075,2076,2077,2078,2079,2080,2081,2082,2083,2084,2085,2086,2087,2088,2089,2090,2091,2092,2093,2094,2095,2096,2097,2098,2099,2100
6 France (FR),HDT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,502472.0625,501302.375,500132.65625,498962.9375,497793.25,496623.53125,495453.84375,494284.125,490135.0,494501.0,492722.0,506161.0,507396.0,512347.0,451165.6875,453162.65625,460085.6875,469839.875,481287.125,493746.65625,506700.4375,519701.84375,532287.625,544055.5,554818.75,564549.25,573298.0625,581130.9375,588125.5625,594378.6875,599981.4375,604976.375,609350.3125,613109.4375,616308.375,619027.1875,621359.125,623390.125,625186.6875,626806.875,628293.4375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6 France (FR),Bus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7 Ireland (IE),TWV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7 Ireland (IE),LCV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,418813.03125,416840.0,414866.9375,412893.875,410920.8125,408947.75,406974.6875,405001.625,381260.0,395368.0,397687.0,404515.0,411330.0,422653.0,391041.34375,386334.25,382592.65625,379815.625,378021.1875,377269.96875,377584.6875,378975.3125,381444.0625,384959.0,389434.25,394766.09375,400865.09375,407647.34375,415024.59375,422965.625,431412.4375,440325.0625,449660.53125,459368.09375,469391.0625,479669.1875,490150.21875,500780.96875,511518.375,522330.65625,533201.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7 Ireland (IE),MDT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15986.88671875,15741.263671875,15495.6416015625,15250.01953125,15004.396484375,14758.7744140625,14513.15234375,14267.5302734375,13963.0,14086.0,13622.0,13778.0,13159.0,12773.0,12000.1708984375,11715.587890625,11562.1923828125,11507.240234375,11535.142578125,11634.052734375,11790.8671875,11995.171875,12233.9990234375,12495.8134765625,12770.6376953125,13052.2900390625,13336.8623046875,13619.60546875,13899.064453125,14173.4013671875,14442.0322265625,14705.0830078125,14962.001953125,15212.115234375,15455.951171875,15693.791015625,15926.361328125,16154.2041015625,16378.1396484375,16599.8203125,16819.359375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7 Ireland (IE),HDT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34371.15625,34266.47265625,34161.7890625,34057.10546875,33952.41796875,33847.734375,33743.05078125,33638.36328125,33303.0,34231.0,33657.0,34388.0,33898.0,33895.0,30531.40625,30666.544921875,31135.04296875,31795.130859375,32569.79296875,33412.95703125,34289.56640625,35169.40234375,36021.11328125,36817.47265625,37545.84375,38204.328125,38796.37890625,39326.44921875,39799.79296875,40222.953125,40602.10546875,40940.125,41236.1171875,41490.5078125,41706.984375,41890.97265625,42048.78125,42186.2265625,42307.80078125,42417.4453125,42518.04296875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7 Ireland (IE),Bus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8 Italy (IT),TWV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8 Italy (IT),LCV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4279372.5,4260188.0,4241004.0,4221820.0,4202636.0,4183451.5,4164267.5,4145083.25,3607321.0,4172965.0,4231910.0,4318824.0,4228259.0,4184693.0,4008406.75,3960156.5,3921802.75,3893336.5,3874942.75,3867242.25,3870468.25,3884722.75,3910029.0,3946059.25,3991933.25,4046588.0,4109106.25,4178628.25,4254249.5,4335649.5,4422235.0,4513594.5,4609288.5,4708797.0,4811538.0,4916895.0,5024332.0,5133303.5,5243368.5,5354200.5,5465629.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8 Italy (IT),MDT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,236967.15625,233954.875,230942.609375,227930.328125,224918.046875,221905.78125,218893.5,215881.21875,192972.0,197046.0,204863.0,244404.0,221043.0,203440.0,186225.6875,181809.359375,179428.890625,178576.109375,179009.109375,180544.0625,182977.59375,186148.125,189854.375,193917.359375,198182.25,202553.09375,206969.25,211357.03125,215693.84375,219951.15625,224119.921875,228202.109375,232189.125,236070.515625,239854.515625,243545.453125,247154.625,250690.421875,254165.578125,257605.75,261012.703125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8 Italy (IT),HDT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,727430.125,723108.1875,718786.1875,714464.1875,710142.25,705820.25,701498.25,697176.3125,712371.0,713299.0,716455.0,715883.0,656519.0,613545.0,617963.0625,620698.3125,630180.8125,643541.1875,659220.5,676286.375,694029.1875,711837.25,729076.0625,745194.5625,759937.0,773264.875,785248.125,795976.875,805557.4375,814122.375,821796.5,828638.0625,834629.0625,839777.9375,844159.5,847883.5,851077.5625,853859.4375,856320.1875,858539.375,860575.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8 Italy (IT),Bus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9 Luxembourg (LX),TWV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9 Luxembourg (LX),LCV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41301.2734375,41180.37890625,41059.48828125,40938.59765625,40817.70703125,40696.8125,40575.921875,40455.03125,37521.0,38540.0,39000.0,40867.0,42672.0,45697.0,39594.46875,39117.859375,38739.00390625,38457.8203125,38276.12890625,38200.0625,38231.9296875,38372.734375,38622.70703125,38978.609375,39431.7421875,39971.61328125,40589.16015625,41275.890625,42022.8671875,42826.92578125,43682.203125,44584.63671875,45529.890625,46512.8203125,47527.68359375,48568.3828125,49629.6328125,50706.03515625,51793.2421875,52888.02734375,53988.69921875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9 Luxembourg (LX),MDT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2230.01708984375,2192.964599609375,2155.912109375,2118.859619140625,2081.80712890625,2044.7547607421875,2007.702392578125,1970.64990234375,2067.0,1980.0,1807.0,1785.0,1738.0,1720.0,1636.7681884765625,1597.952392578125,1577.030029296875,1569.5347900390625,1573.340576171875,1586.8314208984375,1608.2200927734375,1636.08642578125,1668.661376953125,1704.37158203125,1741.8563232421875,1780.2724609375,1819.0867919921875,1857.651611328125,1895.7686767578125,1933.1868896484375,1969.826904296875,2005.705810546875,2040.7484130859375,2074.862548828125,2108.120849609375,2140.56103515625,2172.28271484375,2203.359375,2233.903076171875,2264.139404296875,2294.08349609375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9 Luxembourg (LX),HDT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10986.1474609375,11006.7197265625,11027.2919921875,11047.86328125,11068.435546875,11089.0078125,11109.580078125,11130.1513671875,9993.0,10328.0,11981.0,12189.0,12201.0,12906.0,10471.8193359375,10518.169921875,10678.857421875,10905.2578125,11170.955078125,11460.1484375,11760.8125,12062.5830078125,12354.70703125,12627.8466796875,12877.6669921875,13103.517578125,13306.58203125,13488.388671875,13650.7373046875,13795.8759765625,13925.919921875,14041.85546875,14143.376953125,14230.6279296875,14304.876953125,14367.982421875,14422.107421875,14469.2490234375,14510.947265625,14548.5537109375,14583.056640625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9 Luxembourg (LX),Bus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10 Netherlands (NL),TWV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10 Netherlands (NL),LCV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1097019.0,1091504.0,1085989.0,1080473.875,1074958.875,1069443.875,1063928.75,1058413.75,1017845.0,1021219.0,1031001.0,1057075.0,1070508.0,1092373.0,1019424.9375,1007153.8125,997399.625,990160.0625,985482.0625,983523.6875,984344.125,987969.375,994405.3125,1003568.5625,1015235.3125,1029135.1875,1045035.0,1062716.0,1081948.125,1102649.875,1124670.375,1147905.125,1172242.25,1197549.375,1223678.75,1250473.25,1277796.75,1305510.625,1333502.5,1361689.5,1390028.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10 Netherlands (NL),MDT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22669.015625,22318.78515625,21968.5546875,21618.32421875,21268.091796875,20917.861328125,20567.630859375,20217.400390625,20358.0,19813.0,19177.0,18939.0,18278.0,18615.0,16995.75,16592.697265625,16375.4453125,16297.6162109375,16337.1337890625,16477.220703125,16699.314453125,16988.669921875,17326.919921875,17697.724609375,18086.95703125,18485.857421875,18888.896484375,19289.34375,19685.138671875,20073.6796875,20454.138671875,20826.6953125,21190.568359375,21544.80078125,21890.14453125,22226.99609375,22556.384765625,22879.076171875,23196.234375,23510.19921875,23821.130859375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10 Netherlands (NL),HDT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,141336.140625,140950.46875,140564.796875,140179.125,139793.453125,139407.78125,139022.109375,138636.4375,138061.0,140795.0,138469.0,139177.0,140160.0,143222.0,126165.4453125,126723.8828125,128659.8671875,131387.5625,134588.703125,138072.9375,141695.359375,145331.125,148850.65625,152141.46875,155151.328125,157872.390625,160318.9375,162509.359375,164465.359375,166214.0,167780.765625,169177.578125,170400.71875,171451.921875,172346.484375,173106.78125,173758.890625,174326.859375,174829.234375,175282.328125,175698.03125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10 Netherlands (NL),Bus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11 Austria (AT),TWV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11 Austria (AT),LCV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,498746.9375,496044.5625,493342.15625,490639.75,487937.34375,485234.96875,482532.5625,479830.15625,482441.0,440574.0,458244.0,493380.0,484672.0,483811.0,460699.15625,455153.59375,450745.46875,447473.75,445359.6875,444474.65625,444845.4375,446483.75,449392.28125,453533.34375,458805.8125,465087.4375,472272.875,480263.25,488954.65625,498310.25,508261.75,518762.0,529760.4375,541197.25,553005.625,565114.625,577462.75,589987.1875,602637.3125,615375.625,628182.4375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11 Austria (AT),MDT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20018.888671875,19757.421875,19495.953125,19234.486328125,18973.01953125,18711.55078125,18450.083984375,18188.6171875,17300.0,17297.0,17120.0,17915.0,17693.0,18656.0,15660.212890625,15288.8330078125,15088.65234375,15016.939453125,15053.3515625,15182.4296875,15387.072265625,15653.689453125,15965.359375,16307.0263671875,16665.671875,17033.228515625,17404.59375,17773.57421875,18138.267578125,18496.27734375,18846.83984375,19190.12109375,19525.400390625,19851.796875,20170.00390625,20480.384765625,20783.888671875,21081.224609375,21373.458984375,21662.751953125,21949.251953125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11 Austria (AT),HDT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56730.45703125,56641.4140625,56552.37109375,56463.328125,56374.28125,56285.23828125,56196.1953125,56107.1484375,55179.0,56033.0,56257.0,56561.0,58273.0,60346.0,51517.01171875,51745.0390625,52535.5546875,53649.3515625,54956.47265625,56379.18359375,57858.328125,59342.9140625,60780.0390625,62123.7734375,63352.7890625,64463.87890625,65462.875,66357.28125,67155.9765625,67870.0,68509.7578125,69080.109375,69579.5546875,70008.796875,70374.0703125,70684.5234375,70950.796875,71182.7109375,71387.8515625,71572.859375,71742.6015625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11 Austria (AT),Bus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12 Portugal (PT),TWV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12 Portugal (PT),LCV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1231098.25,1221906.375,1212714.5,1203522.625,1194330.75,1185138.875,1175947.0,1166755.125,1184002.0,1134990.0,1139992.0,1149992.0,1111448.0,1079044.0,1102003.125,1088738.0,1078193.75,1070367.625,1065310.75,1063193.75,1064080.625,1067999.5,1074956.75,1084862.375,1097474.125,1112500.0,1129687.75,1148800.875,1169591.0,1191969.75,1215774.0,1240890.75,1267199.375,1294556.375,1322802.375,1351767.375,1381304.375,1411263.0,1441522.5,1471992.75,1502627.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
